Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-8.0,552.0,0,791
0.0,579.0,0,791
0.0,606.0,0,791
0.0,630.0,0,791
0.0,657.0,0,791
0.0,684.0,0,791
0.0,708.0,1,791
0.0,735.0,1,791
0.0,759.0,0,791
0.0,784.0,0,791
0.0,808.0,0,791
0.0,831.0,0,791
0.0,882.0,0,791
0.0,907.0,0,790
0.0,1222.0,0,791
0.0,1249.0,0,791
0.0,1558.0,0,791
0.0,1585.0,0,792
0.0,1894.0,0,791
0.0,1921.0,0,791
-8.0,2226.0,0,791
-8.0,2252.0,0,791
-8.0,2564.0,0,791
-8.0,2590.0,0,791
-8.0,2877.0,0,791
-8.0,2906.0,0,791
-8.0,3219.0,0,791
-8.0,3246.0,0,791
-8.0,3549.0,386,790
-8.0,3577.0,436,789
-8.0,3893.0,514,780
-8.0,3921.0,524,780
-8.0,4220.0,534,773
-8.0,4249.0,534,773
-8.0,4562.0,522,771
-8.0,4593.0,518,771
-8.0,4892.0,547,771
-8.0,4923.0,538,771
0.0,5226.0,543,771
0.0,5255.0,535,771
0.0,5283.0,525,770
0.0,5545.0,523,770
0.0,5574.0,531,770
0.0,5603.0,534,770
0.0,5888.0,511,771
0.0,5916.0,522,770
0.0,5943.0,527,770
0.0,6217.0,506,770
0.0,6246.0,498,770
0.0,6277.0,505,769
-8.0,6559.0,517,770
-8.0,6588.0,513,770
-8.0,6619.0,521,769
-8.0,6889.0,563,769
-8.0,6918.0,559,770
-8.0,6948.0,544,770
-8.0,7227.0,536,770
-8.0,7258.0,542,770
-8.0,7286.0,538,770
-8.0,7559.0,550,770
-8.0,7589.0,488,770
-8.0,7620.0,520,769
-8.0,7882.0,502,770
-8.0,7913.0,524,769
-8.0,7944.0,521,769
-8.0,8224.0,521,770
-8.0,8255.0,509,769
-8.0,8286.0,513,769
-8.0,8556.0,514,769
-8.0,8587.0,538,769
-8.0,8615.0,534,769
-8.0,8896.0,486,767
-8.0,8927.0,559,768
-8.0,8955.0,546,767
-8.0,9228.0,559,766
-8.0,9261.0,566,766
-8.0,9289.0,528,766
0.0,9558.0,566,763
0.0,9584.0,582,762
0.0,9613.0,586,761
0.0,9904.0,488,754
0.0,9932.0,521,754
0.0,9961.0,546,753
0.0,10229.0,555,752
0.0,10260.0,560,751
0.0,10289.0,552,751
0.0,10563.0,557,751
0.0,10592.0,559,751
0.0,10622.0,557,752
0.0,10891.0,542,751
0.0,10921.0,526,751
0.0,10950.0,483,751
-8.0,11229.0,514,752
-8.0,11259.0,513,751
-8.0,11288.0,510,752
-8.0,11560.0,503,753
-8.0,11589.0,509,754
-8.0,11620.0,492,755
-8.0,11900.0,526,760
-8.0,11931.0,528,761
-8.0,11960.0,509,761
-8.0,12234.0,562,761
-8.0,12263.0,567,762
-8.0,12294.0,568,761
