Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-8.0,552.0,0,768
0.0,579.0,0,768
0.0,606.0,0,768
0.0,630.0,0,768
0.0,659.0,0,768
0.0,686.0,0,768
0.0,712.0,0,768
0.0,737.0,0,768
0.0,763.0,0,768
0.0,788.0,0,768
0.0,815.0,0,768
0.0,839.0,0,768
0.0,866.0,0,768
0.0,892.0,0,768
0.0,919.0,0,768
0.0,944.0,0,768
0.0,970.0,0,768
0.0,995.0,0,768
0.0,1202.0,0,768
0.0,1226.0,0,768
0.0,1536.0,0,768
0.0,1562.0,0,768
0.0,1878.0,1,769
0.0,1904.0,0,768
-8.0,2197.0,0,768
-8.0,2224.0,0,768
0.0,2541.0,0,768
0.0,2568.0,0,768
0.0,2861.0,0,768
0.0,2887.0,0,768
0.0,3207.0,0,768
0.0,3233.0,0,768
0.0,3532.0,0,768
0.0,3559.0,0,768
-8.0,3874.0,0,768
-8.0,3903.0,0,768
-8.0,4202.0,0,768
-8.0,4229.0,0,768
-8.0,4550.0,0,768
-8.0,4579.0,0,768
-8.0,4859.0,360,771
-8.0,4888.0,109,771
0.0,5199.0,0,777
0.0,5226.0,0,778
0.0,5531.0,0,778
0.0,5558.0,78,777
0.0,5869.0,281,759
0.0,5898.0,275,758
0.0,6213.0,293,756
0.0,6242.0,281,755
-8.0,6537.0,301,756
-8.0,6565.0,300,755
-8.0,6883.0,461,755
-8.0,6914.0,491,755
-8.0,7196.0,530,751
-8.0,7227.0,518,751
-8.0,7540.0,476,749
-8.0,7571.0,534,749
-8.0,7866.0,537,740
-8.0,7897.0,530,740
-8.0,8208.0,558,731
-8.0,8239.0,559,730
0.0,8536.0,558,719
0.0,8564.0,552,718
0.0,8898.0,538,709
0.0,8929.0,537,709
0.0,9316.0,454,706
0.0,9345.0,464,707
0.0,9648.0,395,707
0.0,9678.0,424,707
-8.0,10020.0,419,714
-8.0,10053.0,421,713
-8.0,10377.0,457,713
-8.0,10407.0,482,713
-8.0,10717.0,563,713
-8.0,10747.0,565,713
-8.0,11044.0,583,701
-8.0,11075.0,575,700
-8.0,11376.0,584,684
-8.0,11407.0,583,681
-8.0,11702.0,583,670
-8.0,11730.0,575,670
-8.0,11761.0,574,669
-8.0,12044.0,556,668
-8.0,12075.0,550,668
-8.0,12105.0,496,667
-8.0,12390.0,492,668
-8.0,12421.0,517,668
-8.0,12451.0,515,668
0.0,12713.0,507,670
0.0,12744.0,493,670
0.0,12773.0,491,669
0.0,13064.0,400,674
0.0,13094.0,403,674
0.0,13123.0,404,675
0.0,13389.0,442,682
0.0,13420.0,447,684
0.0,13451.0,442,683
0.0,13711.0,452,685
0.0,13742.0,453,685
0.0,13772.0,450,685
0.0,14045.0,438,685
0.0,14075.0,437,685
-8.0,14106.0,437,685
-8.0,14383.0,454,685
-8.0,14413.0,459,685
-8.0,14444.0,458,685
-8.0,14716.0,541,685
-8.0,14747.0,532,685
-8.0,14780.0,508,685
-8.0,15050.0,535,685
-8.0,15083.0,508,685
-8.0,15114.0,550,685
-8.0,15388.0,561,685
-8.0,15421.0,557,685
-8.0,15452.0,573,685
-8.0,15714.0,578,681
-8.0,15747.0,572,680
-8.0,15777.0,577,679
-8.0,16044.0,581,668
-8.0,16074.0,578,666
-8.0,16107.0,579,665
-8.0,16375.0,585,649
-8.0,16408.0,590,648
-8.0,16439.0,598,646
0.0,16719.0,567,637
0.0,16750.0,567,636
0.0,16781.0,549,636
0.0,17045.0,468,641
0.0,17076.0,474,643
0.0,17106.0,476,646
0.0,17371.0,447,667
0.0,17401.0,472,669
0.0,17432.0,474,671
0.0,17717.0,477,687
0.0,17745.0,448,687
0.0,17776.0,431,688
-8.0,18044.0,433,695
-8.0,18075.0,433,695
-8.0,18108.0,430,695
0.0,18386.0,429,696
0.0,18417.0,431,697
0.0,18448.0,430,697
0.0,18696.0,427,697
0.0,18724.0,427,697
0.0,18753.0,425,697
0.0,19040.0,428,696
0.0,19068.0,428,697
0.0,19099.0,430,696
0.0,19384.0,431,697
0.0,19412.0,469,697
0.0,19443.0,474,697
0.0,19712.0,478,707
0.0,19740.0,480,709
-8.0,19771.0,482,710
-8.0,20054.0,480,729
-8.0,20084.0,476,731
-8.0,20117.0,481,732
-8.0,20379.0,471,745
-8.0,20412.0,473,747
-8.0,20443.0,476,748
-8.0,20725.0,474,760
-8.0,20754.0,472,763
-8.0,20787.0,472,763
-8.0,21037.0,460,775
-8.0,21067.0,453,776
-8.0,21096.0,464,777
-8.0,21377.0,451,782
-8.0,21407.0,475,782
-8.0,21438.0,451,783
-8.0,21721.0,515,784
-8.0,21751.0,410,784
-8.0,21784.0,474,783
-8.0,22048.0,529,775
-8.0,22079.0,542,774
-8.0,22108.0,555,772
-8.0,22392.0,559,763
-8.0,22421.0,550,761
0.0,22454.0,567,761
0.0,22718.0,505,755
0.0,22749.0,512,755
0.0,22777.0,498,755
0.0,23060.0,549,752
0.0,23089.0,522,751
0.0,23119.0,528,751
0.0,23384.0,459,751
0.0,23412.0,440,752
0.0,23443.0,461,753
0.0,23715.0,458,764
0.0,23746.0,454,765
0.0,23775.0,464,767
-8.0,24043.0,450,778
-8.0,24076.0,443,780
-8.0,24104.0,439,780
-8.0,24387.0,439,783
-8.0,24420.0,440,783
-8.0,24453.0,442,783
-8.0,24713.0,447,783
-8.0,24743.0,448,783
-8.0,24774.0,450,783
0.0,25055.0,453,784
0.0,25085.0,454,784
0.0,25114.0,454,784
0.0,25393.0,454,784
0.0,25421.0,455,784
0.0,25452.0,455,784
0.0,25731.0,467,787
0.0,25759.0,469,788
0.0,25790.0,468,789
0.0,26038.0,470,798
0.0,26066.0,470,799
0.0,26097.0,466,801
0.0,26382.0,459,811
0.0,26413.0,456,813
0.0,26443.0,465,813
-8.0,26728.0,440,825
-8.0,26761.0,430,827
-8.0,26791.0,443,828
-8.0,27052.0,400,837
-8.0,27082.0,353,837
-8.0,27113.0,392,839
-8.0,27383.0,349,847
-8.0,27416.0,335,847
-8.0,27447.0,334,849
-8.0,27721.0,393,850
-8.0,27752.0,391,851
-8.0,27785.0,420,852
-8.0,28049.0,432,851
-8.0,28080.0,435,851
-8.0,28108.0,414,851
-8.0,28387.0,461,848
-8.0,28416.0,451,847
-8.0,28446.0,456,846
-8.0,28721.0,456,837
-8.0,28751.0,472,835
-8.0,28780.0,412,835
0.0,29048.0,471,828
0.0,29077.0,424,827
0.0,29108.0,413,827
0.0,29388.0,335,826
0.0,29417.0,363,827
0.0,29446.0,349,827
0.0,29718.0,372,834
0.0,29747.0,386,835
0.0,29775.0,384,836
0.0,30058.0,366,844
0.0,30087.0,337,844
0.0,30115.0,339,845
-8.0,30392.0,328,852
-8.0,30423.0,322,853
-8.0,30453.0,347,853
-8.0,30720.0,214,858
-8.0,30750.0,244,858
-8.0,30783.0,248,858
-8.0,31045.0,251,859
-8.0,31076.0,250,859
-8.0,31107.0,249,859
-8.0,31383.0,348,860
-8.0,31414.0,357,860
-8.0,31442.0,312,860
-8.0,31725.0,360,859
-8.0,31754.0,393,860
-8.0,31784.0,407,859
-8.0,32053.0,367,860
-8.0,32081.0,368,860
-8.0,32112.0,352,859
-8.0,32391.0,408,860
-8.0,32421.0,397,859
-8.0,32452.0,407,860
-8.0,32722.0,384,859
-8.0,32751.0,410,860
-8.0,32782.0,435,859
-8.0,33054.0,435,857
0.0,33085.0,441,856
0.0,33112.0,447,855
0.0,33388.0,428,849
0.0,33419.0,420,849
0.0,33447.0,412,849
0.0,33708.0,395,847
0.0,33738.0,390,847
0.0,33769.0,347,848
0.0,34062.0,346,848
0.0,34091.0,356,847
0.0,34121.0,368,848
0.0,34390.0,427,847
0.0,34418.0,432,848
0.0,34449.0,408,847
-8.0,34729.0,340,847
-8.0,34758.0,325,847
-8.0,34789.0,321,848
-8.0,35055.0,366,847
-8.0,35086.0,352,849
-8.0,35115.0,357,849
-8.0,35387.0,382,855
-8.0,35418.0,385,855
-8.0,35446.0,375,855
-8.0,35723.0,370,859
-8.0,35753.0,398,860
-8.0,35782.0,398,859
-8.0,36057.0,401,859
-8.0,36085.0,430,860
-8.0,36116.0,424,859
-8.0,36388.0,417,860
-8.0,36417.0,410,859
-8.0,36446.0,370,859
-8.0,36726.0,349,859
-8.0,36757.0,429,860
-8.0,36786.0,422,859
-8.0,37056.0,421,855
-8.0,37085.0,436,855
-8.0,37113.0,424,855
-8.0,37398.0,438,849
-8.0,37427.0,442,849
0.0,37457.0,442,849
0.0,37724.0,427,844
0.0,37752.0,447,844
0.0,37783.0,438,843
0.0,38068.0,425,841
0.0,38096.0,450,841
0.0,38127.0,395,841
0.0,38391.0,345,840
0.0,38422.0,391,841
0.0,38453.0,353,841
0.0,38729.0,360,844
0.0,38758.0,371,844
0.0,38787.0,335,846
-8.0,39049.0,377,852
-8.0,39079.0,341,853
-8.0,39108.0,372,853
-8.0,39395.0,401,858
-8.0,39426.0,397,859
-8.0,39454.0,403,858
-8.0,39720.0,358,859
-8.0,39751.0,386,859
-8.0,39782.0,396,859
-8.0,40062.0,389,859
-8.0,40093.0,296,859
-8.0,40126.0,409,859
-8.0,40388.0,434,859
0.0,40417.0,416,859
0.0,40448.0,397,859
0.0,40732.0,406,859
0.0,40761.0,404,859
0.0,40790.0,385,859
0.0,41050.0,437,859
0.0,41078.0,436,859
0.0,41109.0,440,859
0.0,41394.0,442,858
0.0,41422.0,443,858
0.0,41453.0,443,858
0.0,41730.0,444,858
0.0,41760.0,444,857
0.0,41789.0,444,857
-8.0,42057.0,457,858
-8.0,42088.0,457,859
-8.0,42119.0,458,858
-8.0,42401.0,505,856
-8.0,42432.0,492,856
-8.0,42463.0,492,856
0.0,42729.0,467,852
0.0,42758.0,466,851
0.0,42788.0,470,851
0.0,43061.0,460,848
0.0,43089.0,443,849
0.0,43118.0,437,849
0.0,43395.0,449,849
0.0,43423.0,457,848
0.0,43452.0,460,847
0.0,43724.0,488,849
0.0,43755.0,481,848
0.0,43786.0,477,849
-8.0,44052.0,437,848
-8.0,44083.0,378,849
-8.0,44115.0,438,849
-8.0,44396.0,464,849
-8.0,44427.0,465,849
-8.0,44457.0,465,848
-8.0,44722.0,511,849
-8.0,44754.0,522,847
-8.0,44785.0,517,848
-8.0,45058.0,480,845
-8.0,45088.0,472,844
-8.0,45119.0,500,843
-8.0,45391.0,504,836
-8.0,45424.0,500,835
-8.0,45455.0,502,833
-8.0,45742.0,515,823
-8.0,45772.0,533,822
-8.0,45803.0,554,821
-8.0,46065.0,552,816
-8.0,46096.0,549,817
-8.0,46125.0,544,816
0.0,46389.0,549,814
0.0,46419.0,526,815
0.0,46448.0,504,814
0.0,46733.0,452,814
0.0,46764.0,457,815
0.0,46794.0,467,815
0.0,47060.0,441,815
0.0,47091.0,441,814
0.0,47120.0,442,814
0.0,47403.0,438,814
0.0,47431.0,438,815
0.0,47462.0,437,815
-8.0,47730.0,442,814
-8.0,47761.0,444,814
-8.0,47790.0,450,814
-8.0,48072.0,482,814
-8.0,48103.0,482,814
-8.0,48132.0,490,814
-8.0,48398.0,466,813
-8.0,48429.0,460,812
-8.0,48459.0,497,811
-8.0,48728.0,470,801
-8.0,48758.0,483,801
-8.0,48789.0,547,799
-8.0,49055.0,552,796
-8.0,49086.0,559,795
-8.0,49117.0,556,795
-8.0,49397.0,561,795
-8.0,49428.0,560,795
-8.0,49457.0,545,795
-8.0,49725.0,511,794
-8.0,49758.0,456,795
-8.0,49788.0,528,794
-8.0,50067.0,518,791
-8.0,50098.0,529,791
-8.0,50128.0,523,790
-8.0,50399.0,559,787
-8.0,50432.0,544,786
-8.0,50462.0,555,787
0.0,50743.0,541,782
0.0,50774.0,512,781
0.0,50804.0,539,781
0.0,51066.0,514,781
0.0,51095.0,506,780
0.0,51126.0,504,781
0.0,51400.0,506,781
0.0,51429.0,508,781
0.0,51460.0,515,781
0.0,51738.0,523,781
0.0,51767.0,517,781
0.0,51798.0,518,781
0.0,52062.0,512,781
0.0,52092.0,510,781
0.0,52121.0,510,781
-8.0,52404.0,525,782
-8.0,52434.0,534,781
-8.0,52463.0,543,781
-8.0,52731.0,548,781
-8.0,52762.0,540,781
-8.0,52795.0,562,781
-8.0,53075.0,539,781
-8.0,53104.0,529,781
-8.0,53135.0,540,782
-8.0,53401.0,537,781
-8.0,53432.0,485,781
-8.0,53463.0,487,781
-8.0,53729.0,458,777
-8.0,53760.0,519,776
-8.0,53790.0,518,776
-8.0,54056.0,560,771
-8.0,54087.0,529,771
