Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-8.0,552.0,0,757
0.0,579.0,0,757
0.0,606.0,0,757
0.0,630.0,0,757
0.0,659.0,0,757
0.0,686.0,0,757
0.0,710.0,0,757
0.0,735.0,0,757
0.0,761.0,1,757
0.0,788.0,0,757
0.0,813.0,0,757
0.0,839.0,0,757
0.0,866.0,0,758
0.0,890.0,0,757
0.0,915.0,0,757
0.0,940.0,0,757
0.0,1198.0,0,757
0.0,1224.0,0,757
0.0,1542.0,0,757
0.0,1568.0,0,757
0.0,1878.0,0,757
0.0,1904.0,0,757
-8.0,2197.0,0,757
-8.0,2224.0,0,757
-8.0,2523.0,0,757
-8.0,2551.0,0,757
-8.0,2865.0,0,757
-8.0,2891.0,0,757
0.0,3209.0,0,760
0.0,3235.0,0,761
0.0,3534.0,0,767
0.0,3561.0,0,768
0.0,3866.0,0,773
0.0,3893.0,0,773
0.0,4204.0,0,775
0.0,4231.0,0,775
0.0,4532.0,0,777
-8.0,4556.0,0,777
-8.0,4861.0,469,779
-8.0,4890.0,548,776
0.0,5203.0,435,757
0.0,5232.0,435,757
0.0,5535.0,440,756
0.0,5564.0,433,755
0.0,5873.0,426,755
0.0,5902.0,430,755
0.0,6211.0,451,756
0.0,6240.0,443,755
0.0,6537.0,447,755
0.0,6565.0,457,755
-8.0,6871.0,393,755
-8.0,6901.0,405,755
-8.0,7200.0,451,758
-8.0,7229.0,464,758
-8.0,7534.0,499,759
-8.0,7563.0,482,758
-8.0,7870.0,522,759
-8.0,7899.0,506,758
-8.0,7929.0,535,759
0.0,8212.0,548,753
0.0,8241.0,524,752
0.0,8267.0,551,751
0.0,8540.0,449,746
0.0,8568.0,444,745
0.0,8597.0,459,745
0.0,8876.0,353,744
0.0,8904.0,384,744
0.0,8931.0,344,744
0.0,9209.0,395,747
0.0,9238.0,392,746
0.0,9267.0,402,747
0.0,9543.0,419,749
0.0,9572.0,419,748
0.0,9601.0,420,749
-8.0,9865.0,457,749
-8.0,9895.0,455,749
-8.0,9924.0,462,749
