Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,322,775
0.0,583.0,323,775
0.0,612.0,322,775
0.0,641.0,322,775
0.0,667.0,322,775
0.0,696.0,322,775
0.0,724.0,322,775
0.0,751.0,323,775
0.0,780.0,323,775
0.0,808.0,323,775
0.0,837.0,322,776
0.0,868.0,323,775
0.0,897.0,323,775
0.0,923.0,323,775
0.0,952.0,323,775
0.0,980.0,323,775
0.0,1009.0,323,775
0.0,1038.0,322,775
0.0,1067.0,322,775
0.0,1093.0,322,775
0.0,1122.0,322,775
0.0,1150.0,322,775
0.0,1179.0,322,775
0.0,1208.0,323,776
0.0,1236.0,322,775
0.0,1263.0,324,775
0.0,1290.0,322,776
0.0,1318.0,322,775
0.0,1347.0,322,775
0.0,1374.0,322,775
0.0,1402.0,322,775
0.0,1429.0,322,775
0.0,1552.0,322,775
0.0,1581.0,324,775
0.0,1609.0,322,775
0.0,1636.0,322,775
0.0,1878.0,324,775
0.0,1906.0,323,775
0.0,1933.0,323,775
0.0,1961.0,323,775
-3.0,2215.0,321,775
-3.0,2246.0,322,775
-3.0,2275.0,321,775
-3.0,2304.0,320,775
-3.0,2547.0,321,775
-3.0,2576.0,323,775
-3.0,2609.0,321,775
-3.0,2637.0,341,775
-3.0,2881.0,353,775
-3.0,2910.0,354,775
-3.0,2938.0,363,775
-3.0,2969.0,358,775
-3.0,3207.0,394,775
-3.0,3235.0,394,775
-3.0,3264.0,381,775
-3.0,3293.0,378,775
-3.0,3549.0,330,775
-3.0,3579.0,350,775
-3.0,3606.0,353,775
-3.0,3637.0,326,775
-3.0,3878.0,336,775
-3.0,3907.0,358,775
-3.0,3940.0,355,775
-3.0,4218.0,336,775
-3.0,4247.0,322,775
-3.0,4278.0,292,776
-3.0,4552.0,339,775
-3.0,4583.0,306,775
-3.0,4612.0,312,775
-3.0,4872.0,326,775
-3.0,4902.0,322,775
-3.0,4931.0,332,775
-3.0,5212.0,277,775
-3.0,5242.0,278,775
-3.0,5273.0,283,775
-3.0,5545.0,294,776
-3.0,5576.0,294,775
-3.0,5607.0,294,775
-3.0,5888.0,299,776
-3.0,5916.0,305,775
-3.0,5945.0,295,776
-3.0,6223.0,236,775
-3.0,6252.0,246,775
-3.0,6283.0,265,775
-3.0,6559.0,241,775
-3.0,6590.0,245,775
-3.0,6619.0,239,775
-3.0,6891.0,252,775
-3.0,6922.0,240,775
-3.0,6952.0,263,775
-3.0,7221.0,254,778
-3.0,7251.0,249,778
-3.0,7280.0,255,779
-3.0,7544.0,258,781
-3.0,7575.0,257,780
-3.0,7606.0,264,780
-3.0,7886.0,261,781
-3.0,7915.0,267,782
-3.0,7946.0,277,781
-3.51,8224.0,271,783
-3.51,8255.0,276,783
-3.51,8286.0,263,783
-3.51,8554.0,264,784
-3.51,8583.0,261,784
-3.51,8613.0,272,783
-3.51,8894.0,296,784
-3.51,8925.0,271,785
-3.51,8955.0,262,785
-3.51,8986.0,263,786
-3.51,9224.0,274,787
-3.51,9254.0,271,787
-3.51,9285.0,267,788
-3.51,9314.0,274,788
-3.51,9555.0,293,789
-3.51,9586.0,293,789
-3.51,9617.0,300,789
-3.51,9646.0,309,789
-3.51,9881.0,283,789
