Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,645
0.0,581.0,0,645
0.0,606.0,0,645
0.0,632.0,0,645
0.0,657.0,0,645
0.0,684.0,1,645
0.0,710.0,0,645
0.0,735.0,0,646
0.0,761.0,0,645
0.0,786.0,0,645
0.0,813.0,0,645
0.0,837.0,0,645
0.0,868.0,0,645
0.0,892.0,0,645
0.0,919.0,0,645
0.0,944.0,0,645
0.0,970.0,0,645
0.0,997.0,0,645
0.0,1021.0,0,645
0.0,1048.0,0,645
0.0,1075.0,0,645
0.0,1103.0,0,645
0.0,1130.0,0,645
0.0,1157.0,0,645
0.0,1181.0,0,645
0.0,1208.0,0,645
0.0,1232.0,0,645
0.0,1259.0,0,645
0.0,1284.0,0,645
0.0,1310.0,0,645
0.0,1335.0,0,645
0.0,1361.0,0,645
0.0,1386.0,0,645
0.0,1411.0,0,645
0.0,1437.0,0,645
0.0,1462.0,0,645
0.0,1488.0,0,645
0.0,1513.0,0,645
0.0,1540.0,0,645
0.0,1564.0,0,645
0.0,1591.0,0,645
0.0,1617.0,0,644
0.0,1642.0,0,645
0.0,1669.0,0,645
0.0,1693.0,0,645
0.0,1720.0,0,645
0.0,1744.0,0,645
0.0,1771.0,0,644
0.0,1943.0,0,644
0.0,1968.0,0,645
0.0,1994.0,0,645
0.0,2019.0,0,645
0.0,2045.0,0,645
-3.0,2281.0,0,645
-3.0,2310.0,0,645
-3.0,2338.0,0,645
-3.0,2365.0,0,645
-3.0,2394.0,0,644
-3.0,2617.0,0,645
-3.0,2646.0,0,645
-3.0,2674.0,0,645
-3.0,2703.0,0,645
-3.0,2732.0,0,645
-3.0,2942.0,0,645
-3.0,2971.0,0,645
-3.0,3000.0,0,644
-3.0,3028.0,0,645
-3.0,3055.0,0,645
-3.0,3289.0,0,645
-3.0,3315.0,0,645
-3.0,3344.0,0,645
-3.0,3373.0,0,645
-3.0,3401.0,0,645
-3.0,3612.0,0,645
-3.0,3641.0,0,645
-3.0,3670.0,0,645
-3.0,3698.0,0,645
-3.0,3727.0,0,645
-3.0,3956.0,119,645
-3.0,3987.0,123,645
-3.0,4018.0,144,645
-3.0,4046.0,169,645
-3.0,4077.0,187,645
-3.0,4288.0,216,645
-3.0,4317.0,226,645
-3.0,4347.0,218,644
-3.0,4378.0,205,645
-3.0,4407.0,203,645
-3.0,4618.0,197,645
-3.0,4646.0,216,644
-3.0,4675.0,251,644
-3.0,4704.0,229,645
-3.0,4732.0,182,644
-3.0,4952.0,226,645
-3.0,4982.0,239,645
-3.0,5011.0,238,645
-3.0,5040.0,240,645
-3.0,5068.0,268,645
-3.0,5283.0,260,645
-3.0,5326.0,244,644
-3.0,5357.0,267,645
-3.0,5386.0,252,645
-3.0,5416.0,272,644
-3.0,5625.0,205,645
-3.0,5656.0,261,645
-3.0,5687.0,240,645
-3.0,5715.0,204,645
-3.0,5744.0,252,645
-3.0,5953.0,248,644
-3.0,5988.0,236,644
-3.0,6019.0,274,645
-3.0,6049.0,244,645
-3.0,6078.0,236,644
-3.33,6293.0,246,644
-3.33,6324.0,263,644
-3.33,6354.0,244,645
-3.33,6383.0,225,644
-3.33,6625.0,217,645
-3.33,6653.0,200,645
-3.33,6684.0,208,645
-3.33,6713.0,202,644
-3.33,6952.0,224,645
-3.33,6983.0,223,645
-3.33,7012.0,220,645
-3.33,7043.0,213,645
-3.33,7071.0,222,644
-3.33,7303.0,224,645
-3.33,7331.0,218,645
-3.33,7362.0,216,645
-3.33,7391.0,233,645
-3.33,7421.0,223,645
-3.33,7624.0,209,645
-3.33,7655.0,223,644
-3.33,7684.0,221,645
-3.33,7712.0,215,644
-3.33,7741.0,219,645
-3.33,7964.0,249,644
-3.33,7995.0,177,645
-3.33,8026.0,205,645
-3.33,8054.0,222,645
-3.33,8083.0,221,645
-3.63,8294.0,233,645
-3.63,8325.0,216,645
-3.63,8355.0,265,645
-3.63,8386.0,224,645
-3.63,8415.0,194,645
-3.63,8620.0,229,645
-3.63,8650.0,224,644
-3.63,8681.0,215,645
-3.63,8712.0,222,645
-3.63,8740.0,239,644
-3.63,8951.0,232,645
-3.63,8982.0,226,645
-3.63,9013.0,245,645
-3.63,9043.0,196,645
-3.63,9074.0,251,645
-3.63,9291.0,272,645
-3.63,9322.0,199,645
-3.63,9351.0,258,645
-3.63,9381.0,268,645
-3.63,9412.0,256,645
-3.63,9621.0,218,645
-3.63,9652.0,240,645
-3.63,9682.0,239,645
-3.63,9711.0,254,645
-3.63,9742.0,230,645
-3.63,9961.0,202,645
-3.63,9990.0,258,645
-3.63,10022.0,267,645
-3.63,10053.0,211,645
-3.63,10084.0,261,645
-3.63,10289.0,208,645
-3.63,10319.0,218,645
-3.63,10352.0,217,645
-3.63,10383.0,236,645
-3.63,10414.0,245,645
-3.63,10637.0,249,645
-3.63,10668.0,250,645
-3.63,10700.0,237,645
-3.63,10731.0,259,645
-3.63,10762.0,248,646
-3.63,10958.0,245,645
-3.63,10989.0,224,645
-3.63,11020.0,241,646
-3.63,11053.0,222,646
-3.63,11083.0,239,645
-3.63,11302.0,249,645
-3.63,11335.0,238,645
-3.63,11366.0,255,646
-3.63,11397.0,296,645
-3.63,11429.0,276,645
-3.63,11620.0,303,646
-3.63,11651.0,296,646
-3.63,11681.0,294,645
-3.63,11710.0,302,646
-3.63,11741.0,296,646
-3.63,11972.0,296,645
-3.63,12003.0,327,646
-3.63,12036.0,309,646
-3.63,12066.0,327,645
-3.63,12095.0,298,645
-3.63,12300.0,271,645
-3.63,12331.0,300,646
-3.63,12359.0,255,645
-3.63,12390.0,259,645
-3.63,12419.0,299,645
-3.63,12627.0,324,646
-3.63,12656.0,335,645
-3.63,12687.0,309,646
-3.63,12718.0,337,645
-3.63,12746.0,316,646
-3.63,12953.0,345,645
-3.63,12984.0,340,645
-3.63,13012.0,381,646
-3.63,13043.0,382,646
-3.63,13074.0,379,646
-3.63,13301.0,326,646
-3.63,13332.0,361,646
-3.63,13361.0,298,646
-3.63,13389.0,336,646
-3.63,13420.0,332,645
-3.63,13625.0,391,646
-3.63,13656.0,374,646
-3.63,13686.0,364,646
-3.63,13715.0,365,646
-3.63,13746.0,367,646
-3.63,13967.0,384,646
-3.63,13998.0,387,646
-3.63,14028.0,387,646
-3.63,14057.0,386,646
-3.63,14088.0,376,646
-3.63,14295.0,313,645
-3.63,14325.0,352,646
-3.63,14356.0,314,646
-3.63,14385.0,315,646
-3.63,14415.0,302,646
-3.63,14446.0,319,645
-3.63,14641.0,305,646
-3.63,14669.0,319,645
-3.63,14700.0,336,646
-3.63,14729.0,307,646
-3.63,14757.0,327,645
-3.63,14788.0,360,646
-3.63,15065.0,315,645
-3.63,15151.0,337,645
-3.63,15181.0,317,646
-3.63,15212.0,321,646
-3.63,15243.0,256,646
-3.63,15343.0,316,646
-3.63,15374.0,305,645
-3.63,15403.0,253,646
-3.63,15433.0,367,646
-3.63,15464.0,334,646
-3.63,15493.0,315,645
-3.63,15708.0,360,645
-3.63,15738.0,331,645
-3.63,15769.0,346,646
-3.63,15798.0,336,645
-3.63,15828.0,191,646
-3.63,15857.0,269,646
-3.63,16052.0,255,645
-3.63,16080.0,255,646
-3.63,16111.0,263,646
-3.63,16140.0,258,646
-3.63,16171.0,268,645
-3.63,16199.0,267,645
-3.63,16377.0,243,646
-3.63,16406.0,253,646
-3.63,16439.0,284,645
-3.63,16470.0,325,646
-3.63,16500.0,310,646
-3.63,16531.0,276,645
-3.63,17057.0,288,646
-3.63,17088.0,282,646
-3.63,17119.0,294,646
-3.63,17149.0,284,645
-3.63,17180.0,269,646
-3.63,17209.0,279,645
-3.63,17401.0,168,645
-3.63,17432.0,160,645
-3.63,17461.0,268,646
-3.63,17491.0,174,645
-3.63,17522.0,165,645
-3.63,17551.0,251,645
-3.63,17739.0,137,645
-3.63,17770.0,188,645
-3.63,17799.0,189,645
-3.63,17829.0,187,646
-3.63,17858.0,172,645
-3.63,17889.0,162,646
-3.63,18087.0,233,646
-3.36,18118.0,224,645
-3.36,18147.0,53,645
-3.36,18176.0,108,645
-3.36,18206.0,266,646
-3.36,18235.0,97,646
-3.36,18436.0,206,645
-3.36,18466.0,214,645
