Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,662
0.0,579.0,0,662
0.0,606.0,0,662
0.0,630.0,0,662
0.0,659.0,0,662
0.0,686.0,0,663
0.0,712.0,0,663
0.0,737.0,0,663
0.0,763.0,0,662
0.0,788.0,0,662
0.0,815.0,0,662
0.0,839.0,0,662
0.0,866.0,0,662
0.0,890.0,0,662
0.0,917.0,0,662
0.0,944.0,0,662
0.0,968.0,0,662
0.0,995.0,0,662
0.0,1019.0,1,663
0.0,1046.0,0,662
0.0,1075.0,0,662
0.0,1101.0,0,662
0.0,1128.0,0,662
0.0,1155.0,0,663
0.0,1181.0,0,662
0.0,1208.0,0,662
0.0,1234.0,0,662
0.0,1261.0,0,662
0.0,1288.0,0,662
0.0,1314.0,0,662
0.0,1339.0,0,662
0.0,1366.0,0,663
0.0,1390.0,0,662
0.0,1417.0,0,662
0.0,1441.0,0,662
0.0,1468.0,0,662
0.0,1492.0,0,662
0.0,1519.0,0,662
0.0,1546.0,0,662
0.0,1570.0,0,662
0.0,1597.0,0,662
0.0,1622.0,0,662
0.0,1646.0,0,662
0.0,1673.0,0,662
0.0,1697.0,0,662
0.0,1722.0,0,662
0.0,1748.0,0,662
0.0,1773.0,0,662
0.0,1800.0,0,662
0.0,1824.0,0,662
0.0,1851.0,0,662
0.0,1906.0,0,662
0.0,1933.0,0,662
0.0,1959.0,0,662
0.0,1988.0,0,662
0.0,2015.0,0,662
-3.0,2254.0,0,662
-3.0,2283.0,0,662
-3.0,2312.0,0,662
-3.0,2336.0,0,662
-3.0,2365.0,0,662
-3.0,2611.0,0,662
-3.0,2637.0,0,662
-3.0,2666.0,0,662
-3.0,2695.0,0,662
-3.0,2721.0,0,662
-3.0,2940.0,0,662
-3.0,2967.0,0,662
-3.0,2996.0,0,662
-3.0,3024.0,0,662
-3.0,3264.0,0,662
-3.0,3291.0,0,662
-3.0,3321.0,0,662
-3.0,3350.0,0,662
-3.0,3612.0,0,662
-3.0,3639.0,0,662
-3.0,3667.0,0,662
-3.0,3694.0,0,662
-3.0,3952.0,0,662
-3.0,3979.0,0,662
-3.0,4007.0,0,661
-3.0,4034.0,0,662
-3.35,4280.0,0,662
-3.35,4306.0,0,661
-3.35,4335.0,0,662
-3.35,4362.0,0,662
-3.35,4608.0,0,662
-3.35,4634.0,0,662
-3.35,4661.0,0,662
-3.35,4687.0,0,662
-3.35,4947.0,0,662
-3.35,4974.0,0,662
-3.35,5001.0,0,662
-3.35,5029.0,29,661
-3.35,5279.0,161,662
-3.35,5310.0,188,662
-3.35,5339.0,201,662
-3.35,5367.0,203,661
-3.35,5611.0,217,661
-3.35,5642.0,194,662
-3.35,5670.0,202,662
-3.35,5699.0,171,661
-3.35,5949.0,218,662
-3.35,5978.0,215,662
-3.35,6008.0,202,662
-3.35,6037.0,202,661
-3.35,6066.0,206,661
-3.04,6277.0,185,662
-3.04,6305.0,162,662
-3.04,6336.0,207,662
-3.04,6365.0,179,661
-3.04,6397.0,181,662
-3.04,6621.0,201,662
-3.04,6651.0,202,662
-3.04,6680.0,208,662
-3.04,6709.0,208,662
-3.04,6737.0,208,662
-3.04,6946.0,155,661
-3.04,6975.0,190,662
-3.04,7004.0,208,661
-3.04,7032.0,194,662
-3.04,7061.0,224,661
-3.04,7290.0,163,662
-3.04,7319.0,187,661
-3.04,7348.0,204,662
-3.04,7376.0,213,661
-3.04,7405.0,214,662
-3.04,7618.0,211,661
-3.04,7647.0,212,662
-3.04,7675.0,210,662
-3.04,7704.0,161,662
-3.04,7733.0,200,662
-3.04,7950.0,192,662
-3.04,7979.0,199,661
-3.04,8007.0,197,662
-3.04,8036.0,225,662
-3.04,8067.0,237,662
-3.04,8286.0,240,662
-3.04,8314.0,246,662
-3.04,8345.0,262,661
-3.04,8374.0,266,661
-3.04,8402.0,278,661
-3.04,8620.0,260,662
-3.04,8650.0,369,662
-3.04,8679.0,385,661
-3.04,8708.0,310,661
-3.04,8736.0,330,661
-3.04,8960.0,293,662
-3.04,8988.0,288,662
-3.04,9017.0,258,661
-3.04,9046.0,276,662
-3.04,9074.0,283,661
-3.04,9103.0,282,662
-3.04,9287.0,98,662
-3.04,9316.0,171,661
-3.04,9347.0,276,661
-3.04,9375.0,261,661
-3.04,9404.0,232,661
-3.04,9617.0,337,662
-3.04,9646.0,244,662
-3.04,9674.0,322,661
-3.04,9705.0,325,662
-3.04,9734.0,336,661
-3.04,9959.0,296,662
-3.04,9988.0,236,661
-3.04,10016.0,253,661
-3.04,10047.0,295,662
-3.39,10285.0,296,662
-3.39,10313.0,249,661
-3.39,10344.0,327,661
-3.39,10373.0,329,662
