Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,787
0.0,579.0,0,787
0.0,606.0,0,787
0.0,630.0,0,787
0.0,659.0,0,786
0.0,686.0,0,786
0.0,710.0,0,787
0.0,737.0,0,786
0.0,761.0,0,787
0.0,788.0,0,787
0.0,815.0,0,787
0.0,841.0,0,787
0.0,868.0,0,786
0.0,894.0,0,787
0.0,921.0,0,786
0.0,948.0,0,787
0.0,972.0,0,787
0.0,999.0,0,787
0.0,1026.0,0,787
0.0,1052.0,0,787
0.0,1079.0,0,787
0.0,1105.0,0,786
0.0,1132.0,0,787
0.0,1161.0,0,787
0.0,1187.0,0,787
0.0,1214.0,0,787
0.0,1241.0,0,787
0.0,1267.0,0,787
0.0,1294.0,0,787
0.0,1318.0,0,787
0.0,1345.0,0,786
0.0,1372.0,0,787
0.0,1396.0,0,787
0.0,1423.0,0,787
0.0,1447.0,0,787
0.0,1474.0,0,786
0.0,1501.0,0,787
0.0,1609.0,0,787
0.0,1636.0,0,787
0.0,1662.0,0,787
0.0,1687.0,0,786
0.0,1714.0,0,787
0.0,1949.0,0,787
0.0,1974.0,0,786
0.0,2000.0,0,787
0.0,2029.0,0,787
0.0,2056.0,0,787
-3.0,2308.0,0,787
-3.0,2336.0,0,786
-3.0,2363.0,0,787
-3.0,2390.0,0,787
-3.0,2418.0,0,787
-3.0,2643.0,0,787
-3.0,2672.0,0,787
-3.0,2699.0,0,787
-3.0,2727.0,0,787
-3.0,2754.0,0,787
-3.0,2961.0,0,786
-3.0,2990.0,0,787
-3.0,3016.0,0,786
-3.0,3043.0,0,787
-3.0,3072.0,0,787
-3.0,3303.0,0,787
-3.0,3332.0,0,787
-3.0,3358.0,0,787
-3.0,3387.0,0,787
-3.0,3414.0,0,787
-3.0,3631.0,0,787
-3.0,3657.0,0,786
-3.0,3686.0,0,786
-3.0,3715.0,0,786
-3.0,3741.0,0,786
-3.0,3971.0,0,786
-3.0,3999.0,0,786
-3.0,4028.0,0,786
-3.0,4055.0,0,786
-3.0,4081.0,0,785
-3.41,4302.0,0,785
-3.41,4331.0,0,785
-3.41,4360.0,0,785
-3.41,4388.0,56,785
-3.41,4415.0,0,785
-3.41,4642.0,0,786
-3.41,4671.0,0,786
-3.41,4698.0,0,785
-3.41,4724.0,0,785
-3.41,4751.0,0,785
-3.41,4972.0,0,785
-3.41,5001.0,81,786
-3.41,5025.0,0,785
-3.41,5054.0,0,786
-3.41,5083.0,25,786
-3.41,5300.0,60,787
-3.41,5326.0,84,787
-3.41,5355.0,123,787
-3.41,5384.0,0,788
-3.41,5410.0,0,788
-3.41,5634.0,132,791
-3.41,5662.0,121,792
-3.41,5691.0,132,792
-3.41,5720.0,129,791
-3.41,5746.0,92,792
-3.41,5971.0,73,795
-3.41,5998.0,6,795
-3.41,6027.0,96,795
-3.41,6055.0,96,795
-3.41,6084.0,122,796
-3.04,6316.0,134,798
-3.04,6348.0,136,799
-3.04,6377.0,129,799
-3.04,6406.0,116,799
-3.04,6436.0,128,799
-3.04,6643.0,137,802
-3.04,6791.0,95,802
-3.04,6819.0,114,802
-3.04,6848.0,110,802
-3.04,6877.0,119,802
-3.04,7028.0,127,804
-3.04,7077.0,126,804
-3.04,7108.0,137,804
-3.04,7137.0,109,804
-3.04,7165.0,106,805
-3.04,7329.0,124,806
-3.04,7358.0,113,806
-3.04,7387.0,120,807
-3.04,7417.0,138,808
-3.04,7444.0,140,808
-3.04,7657.0,110,810
-3.04,7686.0,126,810
-3.04,7714.0,126,811
-3.04,7743.0,117,811
-3.04,7772.0,110,811
-3.04,7987.0,112,814
-3.04,8013.0,66,815
-3.04,8042.0,105,815
-3.04,8071.0,125,814
-3.04,8099.0,84,815
-3.04,8329.0,93,816
-3.04,8368.0,107,817
-3.04,8396.0,111,818
-3.04,8427.0,46,819
-3.04,8454.0,0,819
-3.04,8650.0,128,819
-3.04,8693.0,116,820
