Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,673
0.0,581.0,0,673
0.0,606.0,0,673
0.0,630.0,0,673
0.0,655.0,0,673
0.0,679.0,0,673
0.0,702.0,0,673
0.0,727.0,0,673
0.0,753.0,0,673
0.0,780.0,0,673
0.0,804.0,0,673
0.0,829.0,0,673
0.0,854.0,0,673
0.0,878.0,0,673
0.0,905.0,0,673
0.0,929.0,0,673
0.0,954.0,0,673
0.0,978.0,0,673
0.0,1003.0,0,673
0.0,1028.0,0,673
0.0,1054.0,0,673
0.0,1079.0,0,673
0.0,1105.0,0,673
0.0,1130.0,0,673
0.0,1157.0,0,673
0.0,1181.0,0,673
0.0,1208.0,0,673
0.0,1232.0,0,673
0.0,1259.0,0,674
0.0,1286.0,0,673
0.0,1310.0,0,673
0.0,1335.0,0,673
0.0,1361.0,0,672
0.0,1386.0,0,673
0.0,1411.0,0,673
0.0,1437.0,0,673
0.0,1462.0,0,673
0.0,1488.0,0,673
0.0,1515.0,0,673
0.0,1562.0,0,673
0.0,1587.0,0,673
0.0,1613.0,0,673
0.0,1638.0,0,673
0.0,1773.0,0,673
0.0,1812.0,0,673
0.0,1837.0,0,673
0.0,1861.0,0,673
0.0,1886.0,0,673
-3.0,2105.0,0,673
-3.0,2195.0,0,673
-3.0,2222.0,0,672
-3.0,2248.0,0,673
-3.0,2275.0,0,673
-3.0,2437.0,0,673
-3.0,2496.0,0,673
-3.0,2523.0,0,673
-3.0,2549.0,0,673
-3.0,2576.0,0,672
-3.0,2816.0,0,673
-3.0,2856.0,0,673
-3.0,2883.0,0,673
-3.0,2912.0,0,673
-3.0,2938.0,0,673
-3.0,3139.0,0,672
-3.0,3213.0,0,673
-3.0,3239.0,0,673
-3.0,3268.0,0,673
-3.0,3297.0,0,673
-3.0,3428.0,0,672
-3.0,3508.0,0,673
-3.0,3536.0,49,672
-3.0,3563.0,85,672
-3.0,3592.0,105,672
-3.0,3829.0,266,672
-3.0,3880.0,297,673
-3.0,3909.0,314,672
-3.0,3940.0,316,672
-3.0,3969.0,316,673
-3.0,4108.0,345,673
-3.0,4184.0,348,672
-3.0,4212.0,352,672
-3.0,4243.0,349,673
-3.0,4272.0,346,673
-3.0,4478.0,335,673
-3.0,4509.0,345,673
-3.0,4536.0,360,672
-3.0,4564.0,352,672
-3.0,4593.0,366,673
-3.0,4814.0,313,672
-3.0,4843.0,316,672
-3.0,4872.0,321,672
-3.0,4900.0,312,672
-3.0,5122.0,268,673
-3.0,5150.0,258,672
-3.0,5179.0,241,673
-3.0,5208.0,257,672
-3.0,5457.0,258,672
-3.0,5500.0,283,672
-3.0,5529.0,277,673
-3.0,5558.0,265,672
-3.0,5588.0,261,673
-3.0,5761.0,171,672
-3.0,5791.0,230,672
-3.0,5820.0,242,673
-3.0,5849.0,243,672
-3.0,5877.0,263,672
-3.37,6139.0,276,672
-3.37,6187.0,227,672
-3.37,6215.0,258,673
-3.37,6244.0,226,672
-3.37,6273.0,222,672
-3.37,6428.0,278,672
-3.37,6477.0,269,672
-3.37,6506.0,217,672
-3.37,6535.0,280,672
-3.37,6563.0,276,672
-3.37,6819.0,286,672
-3.37,6887.0,300,672
-3.37,6914.0,281,672
-3.37,6942.0,305,672
-3.37,6971.0,313,672
-3.37,7118.0,216,673
-3.37,7186.0,260,672
-3.37,7217.0,248,672
-3.37,7245.0,263,672
-3.37,7274.0,244,672
-3.37,7493.0,246,672
-3.37,7540.0,326,672
-3.37,7569.0,313,672
-3.37,7600.0,177,672
-3.37,7628.0,246,672
-3.37,7796.0,260,672
-3.37,7825.0,260,672
-3.37,7856.0,282,672
-3.37,7884.0,255,672
-3.37,8146.0,332,672
-3.37,8181.0,304,672
-3.37,8212.0,304,672
-3.37,8241.0,313,672
-3.37,8271.0,296,672
-3.37,8454.0,332,672
-3.37,8495.0,311,672
-3.37,8523.0,330,672
-3.37,8554.0,328,671
-3.37,8583.0,320,672
-3.37,8771.0,313,672
-3.37,8835.0,337,672
-3.37,8863.0,315,672
-3.37,8892.0,327,672
-3.37,8921.0,293,671
-3.37,9109.0,292,672
-3.37,9170.0,275,672
-3.37,9199.0,338,672
-3.37,9228.0,337,672
-3.37,9441.0,319,672
-3.37,9512.0,308,672
-3.37,9543.0,300,672
-3.37,9572.0,326,672
-3.37,9601.0,332,672
-3.37,9773.0,317,672
-3.37,9838.0,327,672
-3.37,9867.0,328,671
-3.37,9895.0,313,672
-3.37,9924.0,324,672
-3.37,10127.0,327,672
-3.37,10205.0,315,672
-3.37,10235.0,302,672
-3.37,10266.0,322,672
-3.37,10297.0,323,672
-3.37,10461.0,310,671
-3.37,10510.0,338,672
-3.37,10541.0,302,672
-3.37,10571.0,324,672
-3.37,10602.0,326,672
-3.37,10788.0,295,671
-3.37,10891.0,332,672
-3.37,10921.0,338,672
-3.37,10950.0,314,672
-3.37,10981.0,308,672
-3.37,11143.0,336,672
-3.37,11204.0,374,672
-3.37,11235.0,331,672
-3.37,11266.0,347,671
-3.37,11294.0,388,672
-3.37,11466.0,344,672
-3.37,11573.0,362,671
-3.37,11603.0,350,672
-3.37,11634.0,331,672
-3.37,11665.0,366,672
-3.37,11796.0,346,672
-3.37,11847.0,369,671
-3.37,11876.0,395,672
-3.37,11907.0,400,672
-3.37,11937.0,370,672
-3.37,12111.0,385,672
-3.37,12156.0,392,672
-3.37,12185.0,393,672
-3.37,12216.0,376,672
-3.37,12247.0,383,671
-3.37,12460.0,392,672
-3.37,12541.0,369,672
-3.37,12574.0,332,672
-3.37,12605.0,379,672
-3.37,12634.0,389,671
-3.37,12853.0,353,672
-3.37,12951.0,361,672
-3.37,12982.0,339,671
-3.37,13012.0,274,671
-3.37,13041.0,331,671
-3.37,13174.0,337,671
-3.37,13254.0,375,672
-3.37,13283.0,314,671
-3.37,13314.0,309,672
-3.37,13344.0,315,672
-3.37,13479.0,373,671
-3.37,13529.0,372,672
-3.37,13557.0,326,672
-3.37,13588.0,354,672
-3.37,13619.0,331,672
-3.37,13846.0,303,671
-3.37,13895.0,261,672
-3.37,13926.0,263,671
-3.37,13955.0,376,672
-3.37,13985.0,368,672
-3.37,14014.0,338,672
-3.37,14147.0,353,672
-3.37,14184.0,343,672
-3.37,14213.0,370,672
-3.37,14243.0,393,672
-3.37,14272.0,360,671
-3.37,14303.0,342,672
-3.37,14524.0,304,671
-3.37,14608.0,278,671
-3.37,14639.0,269,672
-3.37,14669.0,325,671
-3.37,14700.0,274,671
-3.37,14731.0,207,671
-3.37,14819.0,210,672
-3.37,14878.0,243,671
