Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,756
0.0,581.0,0,755
0.0,608.0,0,755
0.0,632.0,0,755
0.0,661.0,0,755
0.0,686.0,0,755
0.0,712.0,0,756
0.0,737.0,0,755
0.0,763.0,0,755
0.0,790.0,0,755
0.0,815.0,0,755
0.0,841.0,0,755
0.0,868.0,0,755
0.0,892.0,0,756
0.0,919.0,0,755
0.0,944.0,0,755
0.0,970.0,0,755
0.0,995.0,0,755
0.0,1019.0,0,755
0.0,1046.0,0,755
0.0,1073.0,0,756
0.0,1097.0,0,756
0.0,1124.0,0,755
0.0,1148.0,0,755
0.0,1175.0,0,756
0.0,1200.0,0,755
0.0,1226.0,0,755
0.0,1392.0,0,755
0.0,1419.0,0,756
0.0,1443.0,0,755
0.0,1470.0,0,755
0.0,1495.0,0,755
0.0,1767.0,0,755
0.0,1794.0,0,756
0.0,1818.0,0,755
0.0,1845.0,0,755
0.0,1869.0,0,755
-3.0,2185.0,0,756
-3.0,2275.0,0,756
-3.0,2301.0,0,755
-3.0,2330.0,0,755
-3.0,2357.0,0,755
-3.0,2549.0,0,755
-3.0,2648.0,0,755
-3.0,2676.0,0,756
-3.0,2703.0,0,756
-3.0,2729.0,0,755
-3.0,2897.0,0,755
-3.0,2932.0,0,756
-3.0,2961.0,0,755
-3.0,2988.0,0,755
-3.0,3016.0,0,756
-3.0,3260.0,0,755
-3.0,3289.0,0,755
-3.0,3315.0,0,755
-3.0,3342.0,0,755
-3.0,3610.0,0,755
-3.0,3637.0,0,755
-3.0,3665.0,0,755
-3.0,3977.0,0,756
-3.0,4026.0,0,755
-3.0,4052.0,0,756
-3.35,4315.0,0,756
-3.35,4360.0,0,755
-3.35,4388.0,0,755
-3.35,4638.0,0,756
-3.35,4671.0,0,756
-3.35,4698.0,0,756
-3.35,4964.0,0,755
-3.35,4990.0,0,755
-3.35,5017.0,0,755
-3.35,5269.0,0,756
-3.35,5296.0,0,756
-3.35,5324.0,0,755
-3.35,5597.0,0,756
-3.35,5623.0,0,755
-3.35,5650.0,0,756
-3.35,5941.0,0,756
-3.35,5969.0,0,755
-3.35,5996.0,0,755
-3.69,6293.0,0,756
-3.69,6320.0,0,755
-3.69,6346.0,0,756
-3.69,6608.0,331,755
-3.69,6639.0,343,754
-3.69,6666.0,347,753
-3.69,6940.0,394,748
-3.69,6971.0,391,748
-3.69,7002.0,395,748
-3.69,7272.0,404,746
-3.69,7301.0,407,746
-3.69,7331.0,405,746
-3.69,7596.0,403,744
-3.69,7624.0,404,744
-3.69,7655.0,411,743
-3.69,7974.0,410,743
-3.69,8015.0,413,744
-3.69,8044.0,404,743
-3.38,8302.0,416,743
-3.38,8343.0,413,743
-3.38,8372.0,415,743
-3.38,8607.0,426,744
-3.38,8638.0,414,744
-3.38,8665.0,416,743
-3.38,8949.0,427,744
-3.38,8996.0,423,743
-3.38,9316.0,413,743
-3.38,9355.0,421,743
-3.38,9625.0,415,743
-3.38,9654.0,421,744
-3.38,9682.0,426,743
-3.38,9979.0,434,743
-3.38,10037.0,423,744
-3.38,10067.0,428,743
-3.06,10319.0,421,743
-3.06,10356.0,424,743
-3.06,10389.0,425,743
-3.06,10643.0,430,743
-3.06,10676.0,413,744
-3.06,10706.0,409,743
-3.06,10958.0,422,744
-3.06,10989.0,416,744
-3.06,11022.0,422,743
-3.06,11280.0,426,743
-3.06,11313.0,430,743
-3.06,11343.0,434,744
-3.06,11632.0,435,743
-3.06,11685.0,445,743
-3.06,11714.0,448,743
-3.06,11943.0,448,744
-3.06,11974.0,451,743
-3.06,12005.0,451,744
-3.0,12277.0,454,743
-3.0,12306.0,456,743
-3.0,12337.0,451,743
-3.0,12627.0,431,743
-3.0,12656.0,420,743
-3.0,12687.0,412,743
-3.0,12972.0,400,742
-3.0,13017.0,408,742
-3.0,13047.0,401,742
-3.0,13295.0,396,742
-3.0,13326.0,417,742
-3.0,13355.0,380,742
-3.0,13629.0,403,742
-3.0,13660.0,408,742
-3.0,13690.0,397,742
-3.0,13957.0,409,742
-3.0,13987.0,403,741
-3.0,14016.0,405,742
-3.33,14299.0,398,742
-3.33,14329.0,405,742
-3.33,14360.0,403,742
-3.33,14612.0,410,742
-3.33,14643.0,403,742
-3.33,14673.0,389,742
