Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,785
0.0,581.0,0,785
0.0,606.0,0,785
0.0,632.0,0,784
0.0,657.0,0,785
0.0,684.0,0,785
0.0,708.0,0,784
0.0,735.0,0,784
0.0,761.0,0,784
0.0,786.0,0,784
0.0,813.0,0,784
0.0,839.0,0,785
0.0,868.0,0,784
0.0,892.0,0,785
0.0,919.0,0,784
0.0,944.0,0,784
0.0,970.0,0,785
0.0,995.0,0,784
0.0,1021.0,0,785
0.0,1048.0,0,784
0.0,1075.0,0,784
0.0,1099.0,0,784
0.0,1126.0,0,785
0.0,1150.0,0,785
0.0,1177.0,0,785
0.0,1202.0,0,784
0.0,1228.0,0,785
0.0,1253.0,0,785
0.0,1280.0,0,785
0.0,1304.0,0,785
0.0,1331.0,0,785
0.0,1355.0,0,784
0.0,1474.0,0,785
0.0,1501.0,0,785
0.0,1525.0,0,784
0.0,1554.0,0,785
0.0,1581.0,0,784
0.0,1884.0,0,785
0.0,1937.0,0,784
0.0,1964.0,0,784
0.0,1988.0,1,784
0.0,2015.0,0,784
-3.0,2256.0,0,784
-3.0,2347.0,0,784
-3.0,2373.0,0,784
-3.0,2402.0,0,785
-3.0,2428.0,0,785
-3.0,2605.0,0,784
-3.0,2637.0,0,784
-3.0,2666.0,0,785
-3.0,2695.0,0,784
-3.0,2723.0,0,784
-3.0,2969.0,0,784
-3.0,2998.0,0,784
-3.0,3026.0,0,785
-3.0,3055.0,0,784
-3.0,3323.0,0,785
-3.0,3352.0,0,784
-3.0,3379.0,0,784
-3.0,3688.0,0,784
-3.0,3737.0,0,784
-3.0,3766.0,0,784
-3.0,4030.0,0,784
-3.0,4075.0,0,785
-3.0,4104.0,0,784
-3.32,4356.0,0,785
-3.32,4384.0,0,784
-3.32,4411.0,0,784
-3.32,4675.0,0,784
-3.32,4702.0,0,785
-3.32,4728.0,0,785
-3.32,4982.0,0,784
-3.32,5009.0,0,784
-3.32,5038.0,0,784
-3.32,5310.0,0,784
-3.32,5339.0,0,785
-3.32,5365.0,0,784
-3.32,5654.0,0,784
-3.32,5685.0,0,784
-3.32,5711.0,0,785
-3.32,6006.0,0,784
-3.32,6031.0,0,785
-3.32,6060.0,13,785
-3.02,6320.0,27,785
-3.02,6348.0,50,785
-3.02,6375.0,75,785
-3.02,6653.0,191,784
-3.02,6682.0,172,785
-3.02,6711.0,167,784
-3.02,6985.0,206,784
-3.02,7016.0,187,785
-3.02,7047.0,168,784
-3.02,7307.0,194,784
-3.02,7335.0,194,784
-3.02,7366.0,233,784
-3.02,7690.0,74,783
-3.02,7778.0,61,782
-3.02,7806.0,74,781
-3.02,8017.0,32,778
-3.02,8069.0,85,778
-3.02,8099.0,99,777
-3.0,8321.0,51,774
-3.0,8349.0,51,775
-3.0,8376.0,65,774
-3.0,9349.0,67,771
-3.0,9377.0,55,771
-3.0,9404.0,29,770
-3.0,9693.0,38,771
-3.0,9748.0,48,771
-3.0,9781.0,55,770
-3.0,10043.0,60,771
-3.0,10100.0,153,771
-3.31,10131.0,133,770
-3.31,10360.0,224,769
-3.31,10403.0,203,768
-3.31,10434.0,186,768
-3.31,10674.0,186,767
-3.31,10704.0,201,766
-3.31,10735.0,184,765
-3.31,11003.0,216,764
-3.31,11051.0,258,763
-3.31,11081.0,244,762
-3.31,11347.0,302,757
-3.31,11397.0,277,756
-3.31,11425.0,221,756
-3.31,11659.0,249,754
-3.31,11687.0,238,755
-3.31,11720.0,266,754
-3.31,11991.0,295,754
-3.31,12021.0,312,754
-3.31,12050.0,309,754
-3.57,12341.0,187,754
-3.57,12371.0,216,754
-3.57,12400.0,300,754
-3.57,12697.0,291,754
-3.57,12736.0,234,754
-3.57,12767.0,216,754
-3.57,13015.0,305,754
-3.57,13043.0,294,754
-3.57,13074.0,281,754
-3.57,13346.0,305,754
-3.57,13375.0,310,753
-3.57,13406.0,319,754
-3.57,13672.0,326,753
-3.57,13703.0,325,754
-3.57,13731.0,328,754
-3.57,14016.0,336,754
-3.57,14047.0,343,754
-3.57,14075.0,341,754
-3.82,14329.0,305,755
-3.82,14358.0,291,755
-3.82,14389.0,327,755
-3.82,14673.0,355,757
-3.82,14704.0,371,757
-3.82,14735.0,382,758
-3.82,15036.0,310,758
-3.82,15067.0,342,759
-3.82,15095.0,308,758
-3.82,15327.0,299,758
-3.82,15357.0,298,759
-3.82,15388.0,330,759
-3.82,15667.0,303,758
-3.82,15697.0,300,758
-3.82,15726.0,298,759
-3.82,16011.0,303,759
-3.82,16084.0,324,759
-4.06,16115.0,338,758
-4.06,16146.0,338,759
-4.06,16349.0,370,758
-4.06,16412.0,329,759
-4.06,16443.0,323,759
-4.06,16699.0,358,759
-4.06,16730.0,354,758
-4.06,16758.0,355,758
-4.06,16789.0,345,758
-4.06,17025.0,347,758
-4.06,17055.0,355,759
-4.06,17086.0,362,759
-4.06,17360.0,351,759
-4.06,17457.0,377,758
-4.06,17485.0,366,759
-4.06,17711.0,348,758
-4.06,17770.0,286,758
-4.06,17801.0,234,758
-4.06,17829.0,261,759
-4.06,18024.0,268,758
-4.06,18053.0,309,758
-4.06,18083.0,334,758
-4.06,18114.0,338,759
-4.29,18335.0,353,759
-4.29,18364.0,358,758
-4.29,18395.0,378,759
-4.29,18675.0,416,758
-4.29,18704.0,393,759
-4.29,18735.0,406,758
-4.29,18763.0,419,758
-4.29,19005.0,339,758
-4.29,19034.0,398,758
-4.29,19064.0,421,758
-4.29,19333.0,425,757
-4.29,19361.0,437,757
-4.29,19392.0,408,757
-4.29,19671.0,403,752
-4.29,19701.0,403,752
-4.29,19732.0,426,752
-4.29,19765.0,413,751
-4.29,20002.0,417,749
-4.29,20033.0,405,749
-4.29,20062.0,434,748
-4.29,20092.0,440,748
-4.09,20367.0,441,746
-4.09,20463.0,444,746
-4.09,20494.0,446,746
-4.09,20525.0,444,746
-4.09,20690.0,392,745
-4.09,20721.0,423,745
-4.09,20752.0,378,744
-4.09,21006.0,415,743
-4.09,21035.0,431,744
-4.09,21065.0,432,744
-4.09,21096.0,361,744
-4.09,21340.0,295,743
-4.09,21368.0,357,743
-4.09,21399.0,379,744
-4.09,21432.0,396,743
-4.09,21690.0,414,742
-4.09,21721.0,391,742
-4.09,21753.0,324,743
-4.09,21784.0,325,742
-4.09,22005.0,414,740
-4.09,22036.0,378,741
-4.09,22065.0,407,740
-4.29,22341.0,410,737
-4.29,22376.0,366,738
-4.29,22407.0,400,737
-4.29,22437.0,435,737
-4.29,22712.0,383,737
-4.29,22743.0,402,736
-4.29,22773.0,397,736
-4.29,22804.0,403,736
-4.29,23017.0,448,735
-4.29,23056.0,445,735
-4.29,23087.0,321,735
-4.29,23115.0,373,735
-4.29,23343.0,438,735
-4.29,23373.0,448,735
-4.29,23402.0,447,735
-4.29,23433.0,437,735
-4.29,23683.0,450,735
-4.29,23713.0,449,735
-4.29,23744.0,450,735
-4.29,23775.0,440,735
-4.29,24014.0,421,732
-4.29,24045.0,448,732
-4.29,24076.0,454,733
-4.29,24104.0,439,733
-4.47,24344.0,457,730
-4.47,24375.0,462,729
-4.47,24408.0,458,729
-4.47,24438.0,457,729
-4.47,24678.0,455,728
-4.47,24709.0,465,727
-4.47,24741.0,464,727
-4.47,24772.0,470,727
-4.47,25012.0,465,727
-4.47,25042.0,459,727
-4.47,25073.0,455,726
-4.47,25104.0,464,727
-4.47,25344.0,452,724
-4.47,25372.0,464,724
-4.47,25403.0,464,723
-4.47,25434.0,445,723
-4.47,25681.0,466,721
-4.47,25712.0,470,721
-4.47,25743.0,472,721
-4.47,25774.0,471,720
-4.47,26025.0,461,719
-4.47,26056.0,442,719
-4.47,26087.0,445,719
-4.47,26116.0,454,718
-4.62,26697.0,402,718
-4.62,26728.0,424,719
-4.62,26759.0,437,718
-4.62,26789.0,442,718
-4.62,27029.0,436,718
-4.62,27060.0,446,719
-4.62,27088.0,443,718
-4.62,27119.0,459,718
-4.62,27351.0,404,718
-4.62,27381.0,401,717
-4.62,27410.0,416,718
-4.62,27441.0,411,718
-4.62,27678.0,433,718
-4.62,27707.0,448,718
-4.62,27738.0,445,718
-4.62,27768.0,427,717
-4.62,28020.0,441,718
-4.62,28051.0,432,717
-4.62,28080.0,443,718
-4.62,28110.0,442,718
-4.48,28348.0,453,716
-4.48,28379.0,456,716
-4.48,28407.0,444,715
-4.48,28438.0,457,714
-4.48,28692.0,408,712
-4.48,28723.0,409,711
-4.48,28753.0,427,711
-4.48,28782.0,426,711
-4.48,29020.0,418,712
-4.48,29050.0,445,711
-4.48,29081.0,461,711
-4.48,29114.0,430,712
-4.48,29358.0,407,711
-4.48,29386.0,419,711
-4.48,29417.0,440,711
-4.48,29448.0,452,711
-4.48,29689.0,445,711
-4.48,29720.0,471,711
-4.48,29749.0,470,711
-4.48,29779.0,470,712
-4.48,30017.0,476,711
-4.48,30048.0,484,711
-4.48,30076.0,468,711
-4.48,30107.0,469,711
-4.62,30347.0,452,711
-4.62,30377.0,481,711
-4.62,30406.0,448,711
-4.62,30437.0,426,711
-4.62,30691.0,463,711
-4.62,30722.0,433,711
-4.62,30750.0,438,711
-4.62,30779.0,456,711
-4.62,31019.0,458,710
-4.62,31047.0,450,710
-4.62,31078.0,457,710
-4.62,31107.0,459,709
-4.62,31363.0,467,708
-4.62,31393.0,450,708
-4.62,31424.0,456,708
-4.62,31455.0,474,707
-4.62,31703.0,470,707
-4.62,31735.0,471,707
-4.62,31764.0,456,707
-4.62,31797.0,462,707
-4.62,32034.0,467,707
-4.62,32065.0,470,706
-4.62,32096.0,476,706
-4.62,32129.0,478,706
-4.74,32356.0,492,704
-4.74,32387.0,490,704
-4.74,32415.0,493,705
-4.74,32446.0,494,704
-4.74,32686.0,495,704
-4.74,32714.0,493,704
-4.74,32745.0,484,705
-4.74,32776.0,485,704
-4.74,33030.0,476,704
-4.74,33060.0,469,704
-4.74,33091.0,479,704
-4.74,33120.0,479,704
-4.74,33431.0,472,703
-4.74,33488.0,461,702
-4.74,33517.0,474,703
-4.74,33548.0,477,702
-4.74,33742.0,475,702
-4.74,33800.0,459,702
-4.74,33830.0,456,702
-4.74,33861.0,449,702
-4.74,34074.0,458,702
-4.85,34134.0,481,702
-4.85,34162.0,480,702
-4.85,34193.0,480,702
-4.85,34396.0,480,701
-4.85,34476.0,479,701
-4.85,34504.0,480,701
-4.85,34535.0,483,701
-4.85,34721.0,488,701
-4.85,34754.0,488,701
-4.85,34783.0,491,701
-4.85,34813.0,483,701
-4.85,35026.0,487,701
-4.85,35055.0,492,701
-4.85,35086.0,490,700
-4.85,35115.0,489,701
-4.85,35360.0,483,698
-4.85,35389.0,488,698
-4.85,35420.0,494,697
-4.85,35448.0,497,697
-4.85,35694.0,496,695
-4.85,35725.0,504,695
-4.85,35756.0,510,695
-4.85,35784.0,501,695
-4.85,36065.0,512,694
-4.85,36118.0,517,694
-4.94,36149.0,516,694
-4.94,36177.0,506,695
-4.94,36409.0,496,693
-4.94,36438.0,498,693
-4.94,36468.0,521,693
-4.94,36499.0,472,692
-4.94,36730.0,467,690
-4.94,36771.0,478,691
-4.94,36800.0,496,691
-4.94,36831.0,501,691
