Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,734
0.0,581.0,0,733
0.0,604.0,0,733
0.0,628.0,0,733
0.0,655.0,0,733
0.0,679.0,0,733
0.0,704.0,0,734
0.0,731.0,0,734
0.0,755.0,0,734
0.0,782.0,0,734
0.0,806.0,0,734
0.0,833.0,0,734
0.0,858.0,0,733
0.0,884.0,0,733
0.0,909.0,0,733
0.0,933.0,0,733
0.0,958.0,0,734
0.0,980.0,0,734
0.0,1007.0,0,733
0.0,1034.0,0,734
0.0,1058.0,0,733
0.0,1173.0,0,733
0.0,1200.0,0,734
0.0,1226.0,0,734
0.0,1527.0,0,734
0.0,1554.0,0,733
0.0,1583.0,0,733
0.0,1869.0,0,734
0.0,1896.0,0,734
0.0,1923.0,0,734
-3.0,2201.0,0,733
-3.0,2228.0,0,734
-3.0,2256.0,0,733
-3.0,2557.0,0,733
-3.0,2584.0,0,733
-3.0,2611.0,0,733
-3.0,2885.0,0,734
-3.0,2912.0,0,734
-3.0,2938.0,0,733
-3.0,3227.0,0,733
-3.0,3254.0,0,733
-3.0,3280.0,0,733
-3.0,3559.0,0,733
-3.0,3586.0,0,734
-3.0,3612.0,0,733
-3.0,3903.0,0,734
-3.0,3930.0,0,734
-3.0,3956.0,0,734
-3.32,4241.0,0,734
-3.32,4268.0,0,734
-3.32,4296.0,0,734
-3.32,4599.0,0,734
-3.32,4628.0,0,734
-3.32,4657.0,0,734
-3.32,4931.0,0,734
-3.32,4960.0,0,734
-3.32,4986.0,0,734
-3.32,5271.0,0,734
-3.32,5298.0,0,734
-3.32,5324.0,0,733
-3.32,5601.0,0,734
-3.32,5629.0,0,734
-3.32,5656.0,0,733
-3.32,5939.0,0,734
-3.32,5965.0,0,733
-3.32,5992.0,0,733
-3.63,6268.0,0,733
-3.63,6295.0,0,734
-3.63,6322.0,0,734
-3.63,6643.0,424,734
-3.63,6672.0,418,734
-3.63,6701.0,435,734
-3.63,6965.0,452,735
-3.63,6993.0,451,735
-3.63,7022.0,447,735
-3.63,7313.0,439,735
-3.63,7342.0,407,736
-3.63,7370.0,435,735
-3.63,7659.0,458,735
-3.63,7688.0,429,735
-3.63,7716.0,435,736
-3.63,8001.0,392,735
-3.63,8030.0,431,735
-3.63,8060.0,438,735
-3.33,8343.0,435,735
-3.33,8374.0,445,734
-3.33,8402.0,418,734
-3.33,8679.0,461,735
-3.33,8708.0,440,735
-3.33,8736.0,451,734
-3.33,9015.0,428,734
-3.33,9046.0,447,733
-3.33,9074.0,446,734
-3.33,9359.0,458,733
-3.33,9388.0,448,733
-3.33,9416.0,450,733
-3.33,9670.0,429,733
-3.33,9699.0,452,733
-3.33,9728.0,446,732
-3.33,10012.0,448,732
-3.33,10043.0,425,732
-3.33,10074.0,449,732
-3.64,10338.0,456,732
-3.64,10369.0,468,732
-3.64,10397.0,428,732
-3.64,10706.0,359,731
-3.64,10737.0,389,731
-3.64,10766.0,382,731
-3.64,11030.0,465,731
-3.64,11061.0,454,731
-3.64,11089.0,439,730
-3.64,11374.0,414,730
-3.64,11403.0,396,730
-3.64,11433.0,436,730
-3.64,11712.0,422,728
-3.64,11741.0,419,729
-3.64,11771.0,423,729
-3.64,12046.0,409,727
-3.64,12077.0,409,727
-3.64,12105.0,436,727
-3.92,12382.0,416,727
-3.92,12412.0,413,727
-3.92,12443.0,430,727
-3.92,12707.0,464,726
-3.92,12738.0,434,727
-3.92,12769.0,423,726
-3.92,13053.0,453,726
-3.92,13084.0,457,726
-3.92,13115.0,419,726
-3.92,13363.0,450,725
-3.92,13395.0,436,725
-3.92,13426.0,431,724
-3.92,13740.0,462,725
-3.92,13772.0,439,724
-3.92,13803.0,439,724
-3.92,13832.0,414,724
-3.92,14080.0,422,725
-3.92,14108.0,411,724
-4.2,14139.0,460,724
-4.2,14170.0,467,724
-4.2,14409.0,487,724
-4.2,14440.0,486,724
-4.2,14471.0,475,724
-4.2,14501.0,456,723
-4.2,14737.0,396,723
-4.2,14770.0,423,723
-4.2,14798.0,430,723
-4.2,14829.0,433,724
-4.2,15077.0,458,723
-4.2,15108.0,477,723
-4.2,15136.0,475,723
-4.2,15167.0,476,723
-4.2,15472.0,472,722
-4.2,15511.0,433,722
-4.2,15542.0,461,722
-4.2,15572.0,454,722
-4.2,15814.0,428,721
-4.2,15845.0,482,721
-4.2,15878.0,420,721
-4.2,15906.0,434,721
-4.45,16168.0,463,720
-4.45,16197.0,462,720
-4.45,16228.0,450,720
-4.45,16259.0,427,720
-4.45,16484.0,436,720
-4.45,16515.0,422,720
-4.45,16543.0,376,720
-4.45,16574.0,333,720
-4.45,16836.0,420,720
-4.45,16867.0,410,720
-4.45,16896.0,427,719
-4.45,16926.0,373,719
-4.45,17190.0,451,719
-4.45,17221.0,422,719
-4.45,17252.0,446,719
-4.45,17283.0,448,719
-4.45,17559.0,455,719
-4.45,17590.0,455,718
-4.45,17620.0,447,719
-4.45,17651.0,453,718
-4.45,17915.0,437,718
-4.45,17971.0,342,718
-4.45,18001.0,413,719
-4.45,18030.0,435,718
-4.69,18278.0,425,718
-4.69,18311.0,438,718
-4.69,18341.0,449,718
-4.69,18370.0,433,718
-4.69,18589.0,435,718
-4.69,18620.0,420,718
-4.69,18651.0,406,718
-4.69,18679.0,420,718
-4.69,18929.0,437,718
-4.69,18960.0,403,718
-4.69,18991.0,435,718
-4.69,19019.0,409,717
-4.69,19292.0,422,718
-4.69,19322.0,440,718
-4.69,19351.0,438,717
-4.69,19384.0,443,718
-4.69,19617.0,395,718
-4.69,19648.0,384,717
-4.69,19679.0,388,717
-4.69,19712.0,405,718
-4.69,19963.0,407,717
-4.69,19992.0,392,718
-4.69,20023.0,410,718
-4.69,20054.0,396,717
-4.92,20287.0,422,718
-4.92,20316.0,424,718
-4.92,20346.0,431,717
-4.92,20377.0,442,717
-4.92,20613.0,386,718
-4.92,20643.0,382,717
-4.92,20674.0,439,717
-4.92,20703.0,409,717
-4.92,20957.0,412,718
-4.92,20987.0,393,718
-4.92,21018.0,349,718
-4.92,21047.0,393,717
-4.92,21288.0,419,718
-4.92,21319.0,387,718
-4.92,21350.0,350,718
-4.92,21381.0,345,717
-4.92,21633.0,399,717
-4.92,21663.0,362,717
-4.92,21692.0,383,717
-4.92,21723.0,395,717
-4.92,21958.0,376,717
-4.92,21987.0,382,717
-4.92,22018.0,397,717
-4.92,22046.0,345,717
-4.7,22298.0,341,717
-4.7,22329.0,352,717
-4.7,22360.0,351,717
-4.7,22392.0,351,717
-4.7,22624.0,358,718
-4.7,22654.0,367,718
-4.7,22685.0,334,718
-4.7,22714.0,353,718
-4.7,22960.0,381,718
-4.7,22990.0,384,717
-4.7,23021.0,373,718
-4.7,23052.0,321,718
-4.7,23281.0,371,719
-4.7,23310.0,383,718
-4.7,23341.0,333,718
-4.7,23369.0,360,719
-4.7,23642.0,320,719
-4.7,23672.0,350,719
-4.7,23701.0,387,720
-4.7,23732.0,356,719
-4.7,23965.0,349,720
-4.7,23996.0,369,720
-4.7,24025.0,392,721
-4.7,24055.0,380,721
-4.94,24330.0,436,721
-4.94,24360.0,439,721
-4.94,24391.0,353,721
-4.94,24422.0,346,722
-4.94,24686.0,351,722
-4.94,24717.0,313,722
-4.94,24748.0,321,722
-4.94,24778.0,336,723
-4.94,25028.0,351,723
-4.94,25059.0,406,724
-4.94,25090.0,419,724
-4.94,25118.0,420,724
-4.94,25389.0,350,725
-4.94,25417.0,388,725
-4.94,25448.0,388,725
-4.94,25477.0,391,726
-4.94,25733.0,371,727
-4.94,25763.0,400,727
-4.94,25792.0,430,727
-4.94,25823.0,432,727
-4.94,26066.0,425,728
-4.94,26097.0,386,728
-5.17,26128.0,406,729
-5.17,26157.0,423,728
-5.17,26400.0,434,729
-5.17,26431.0,387,730
-5.17,26462.0,424,729
-5.17,26492.0,395,730
-5.17,26746.0,368,730
-5.17,26777.0,374,730
-5.17,26808.0,329,730
-5.17,26839.0,377,730
-5.17,27078.0,427,731
-5.17,27107.0,400,731
-5.17,27138.0,409,732
-5.17,27166.0,436,732
-5.17,27420.0,439,733
-5.17,27451.0,426,733
-5.17,27482.0,291,733
-5.17,27512.0,253,733
-5.17,27772.0,409,735
-5.17,27803.0,353,735
-5.17,27834.0,403,735
-5.17,27865.0,405,735
-5.4,28135.0,406,737
-5.4,28166.0,426,736
-5.4,28198.0,417,736
-5.4,28229.0,436,737
-5.4,28473.0,327,738
-5.4,28502.0,343,737
-5.4,28532.0,408,739
-5.4,28563.0,315,738
-5.4,28803.0,355,739
-5.4,28831.0,363,739
-5.4,28860.0,342,739
-5.4,28891.0,342,739
-5.4,29147.0,380,740
-5.4,29177.0,379,741
-5.4,29206.0,398,740
-5.4,29237.0,386,741
-5.4,29265.0,392,741
-5.4,29505.0,379,743
-5.4,29534.0,364,742
-5.4,29564.0,351,743
-5.4,29593.0,374,742
-5.4,29829.0,413,743
-5.4,29859.0,428,744
-5.4,29890.0,424,744
-5.4,29921.0,428,744
-5.17,30191.0,420,745
-5.17,30222.0,417,745
-5.17,30253.0,438,745
-5.17,30283.0,444,745
-5.17,30562.0,458,745
-5.17,30593.0,414,746
-5.17,30623.0,417,746
-5.17,30654.0,437,746
-5.17,30889.0,443,746
-5.17,30920.0,447,747
-5.17,30953.0,458,747
-5.17,30982.0,461,747
-5.17,31236.0,435,748
-5.17,31266.0,419,747
-5.17,31297.0,426,747
-5.17,31326.0,433,748
-5.17,31559.0,414,748
-5.17,31590.0,425,748
-5.17,31621.0,420,748
-5.17,31649.0,398,748
-5.17,31916.0,439,748
-5.17,31944.0,445,748
-5.17,31975.0,458,748
