Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,771
0.0,579.0,0,771
0.0,606.0,0,771
0.0,632.0,0,771
0.0,659.0,0,772
0.0,686.0,0,771
0.0,710.0,0,771
0.0,733.0,0,771
0.0,757.0,0,771
0.0,782.0,0,771
0.0,806.0,0,771
0.0,831.0,0,771
0.0,856.0,0,772
0.0,880.0,0,771
0.0,905.0,0,771
0.0,927.0,0,771
0.0,952.0,0,771
0.0,978.0,0,771
0.0,1003.0,0,772
0.0,1030.0,0,771
0.0,1054.0,0,771
0.0,1079.0,0,771
0.0,1105.0,0,772
0.0,1132.0,0,772
0.0,1157.0,0,771
0.0,1183.0,0,772
0.0,1208.0,0,771
0.0,1234.0,0,772
0.0,1259.0,0,771
0.0,1501.0,0,771
0.0,1525.0,0,772
0.0,1552.0,0,771
0.0,1579.0,0,771
0.0,1822.0,0,771
0.0,1847.0,0,771
0.0,1873.0,0,771
0.0,1898.0,0,771
-3.0,2166.0,0,771
-3.0,2195.0,0,771
-3.0,2222.0,0,771
-3.0,2248.0,0,771
-3.0,2494.0,0,771
-3.0,2521.0,0,771
-3.0,2549.0,0,771
-3.0,2576.0,0,771
-3.0,2854.0,0,771
-3.0,2883.0,0,771
-3.0,2910.0,0,771
-3.0,2938.0,1,771
-3.0,3162.0,0,771
-3.0,3188.0,0,771
-3.0,3217.0,0,771
-3.0,3497.0,0,772
-3.0,3526.0,0,771
-3.0,3829.0,0,771
-3.0,3856.0,0,771
-3.37,4159.0,0,771
-3.37,4186.0,0,772
-3.37,4487.0,0,771
-3.37,4513.0,0,771
-3.37,4540.0,0,771
-3.37,4833.0,0,771
-3.37,4861.0,0,772
-3.37,5154.0,0,771
-3.37,5181.0,0,771
-3.37,5498.0,0,771
-3.37,5527.0,0,771
-3.37,5554.0,0,771
-3.37,5824.0,1,771
-3.37,5853.0,0,772
-3.73,6164.0,0,771
-3.73,6191.0,0,771
-3.73,6217.0,0,771
-3.73,6500.0,344,772
-3.73,6529.0,346,771
-3.73,6559.0,364,771
-3.73,6828.0,428,771
-3.73,6858.0,429,771
-3.73,6887.0,429,770
-3.73,7170.0,451,767
-3.73,7200.0,449,768
-3.73,7229.0,441,767
-3.73,7497.0,413,766
-3.73,7526.0,416,767
-3.73,7557.0,424,766
-3.73,7827.0,422,767
-3.73,7856.0,424,767
-3.73,7886.0,434,766
-3.39,8169.0,443,765
-3.39,8212.0,445,765
-3.39,8245.0,448,765
-3.39,8540.0,413,765
-3.39,8593.0,431,765
-3.39,8622.0,416,765
-3.39,8884.0,425,765
-3.39,8941.0,440,765
-3.39,8970.0,448,765
-3.39,9216.0,452,765
-3.39,9246.0,453,765
-3.39,9275.0,454,765
-3.39,9525.0,462,765
-3.39,9555.0,463,764
-3.39,9586.0,464,765
-3.39,9867.0,467,763
-3.39,9895.0,464,762
-3.39,9924.0,461,762
-3.05,10219.0,441,761
-3.05,10250.0,384,761
-3.05,10280.0,366,760
-3.05,10498.0,381,762
-3.05,10528.0,430,762
-3.05,10557.0,396,761
-3.05,10835.0,454,761
-3.05,10864.0,459,762
-3.05,10895.0,451,761
-3.05,11175.0,465,762
-3.05,11206.0,461,762
-3.05,11235.0,442,761
-3.05,11503.0,458,761
-3.05,11534.0,465,761
-3.05,11565.0,464,762
-3.05,11831.0,437,761
-3.05,11862.0,425,760
-3.05,11892.0,411,761
-3.0,12175.0,459,760
-3.0,12204.0,453,760
-3.0,12236.0,461,760
-3.0,12505.0,464,760
-3.0,12533.0,450,760
-3.0,12564.0,460,760
-3.0,12845.0,450,759
-3.0,12875.0,462,759
-3.0,12906.0,450,759
-3.0,13172.0,393,759
-3.0,13201.0,396,759
-3.0,13232.0,398,758
-3.0,13512.0,404,755
-3.0,13543.0,392,756
-3.0,13572.0,385,755
-3.0,13842.0,394,754
-3.0,13877.0,394,755
-3.0,13907.0,399,754
-3.35,14176.0,409,753
-3.35,14206.0,412,752
-3.35,14237.0,409,752
-3.35,14497.0,433,749
-3.35,14528.0,411,749
-3.35,14559.0,418,749
-3.35,14841.0,412,745
-3.35,14872.0,414,745
-3.35,14903.0,400,745
-3.35,15173.0,408,743
-3.35,15206.0,403,743
-3.35,15239.0,412,743
-3.35,15513.0,458,740
-3.35,15544.0,455,741
-3.35,15575.0,441,741
-3.35,15841.0,459,739
-3.35,15872.0,467,739
