Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,782
0.0,579.0,0,782
0.0,606.0,0,782
0.0,630.0,0,782
0.0,659.0,0,782
0.0,686.0,0,781
0.0,710.0,0,782
0.0,737.0,0,782
0.0,763.0,0,782
0.0,790.0,0,782
0.0,815.0,0,782
0.0,841.0,0,782
0.0,866.0,0,782
0.0,894.0,0,781
0.0,921.0,1,782
0.0,946.0,0,782
0.0,972.0,1,782
0.0,997.0,2,782
0.0,1026.0,0,782
0.0,1050.0,0,782
0.0,1079.0,0,782
0.0,1105.0,0,782
0.0,1130.0,0,782
0.0,1157.0,0,782
0.0,1183.0,0,782
0.0,1208.0,0,781
0.0,1357.0,0,782
0.0,1384.0,0,781
0.0,1409.0,0,782
0.0,1695.0,0,782
0.0,1722.0,0,782
0.0,1748.0,0,782
0.0,2091.0,0,782
-3.0,2117.0,0,782
-3.0,2144.0,0,782
-3.0,2443.0,0,782
-3.0,2471.0,0,782
-3.0,2500.0,0,782
-3.0,2783.0,0,782
-3.0,2811.0,0,782
-3.0,2840.0,0,782
-3.0,3127.0,0,782
-3.0,3155.0,0,782
-3.0,3184.0,0,782
-3.0,3454.0,2,782
-3.0,3481.0,0,782
-3.0,3510.0,0,782
-3.0,3796.0,0,782
-3.0,3825.0,0,782
-3.26,4118.0,0,782
-3.26,4147.0,0,781
-3.26,4173.0,1,782
-3.26,4452.0,0,782
-3.26,4481.0,0,782
-3.26,4507.0,2,783
-3.26,4780.0,0,792
-3.26,4806.0,0,793
-3.26,4833.0,0,794
-3.26,5122.0,0,799
-3.26,5148.0,0,800
-3.26,5177.0,0,800
-3.26,5449.0,0,802
-3.26,5476.0,0,801
-3.26,5505.0,0,801
-3.26,5791.0,0,801
-3.26,5820.0,0,802
-3.26,5847.0,1,802
-3.52,6117.0,0,802
-3.52,6144.0,0,801
-3.52,6170.0,0,802
-3.52,6461.0,0,802
-3.52,6488.0,0,801
-3.52,6514.0,0,801
-3.52,6791.0,0,798
-3.52,6817.0,0,798
-3.52,6844.0,0,798
-3.52,7118.0,0,795
-3.52,7145.0,0,795
-3.52,7174.0,0,795
-3.52,7442.0,0,794
-3.52,7469.0,0,795
-3.52,7495.0,0,794
-3.52,7790.0,0,794
-3.52,7817.0,0,793
-3.52,7843.0,0,792
-3.75,8116.0,0,790
-3.75,8142.0,0,790
-3.75,8169.0,0,790
-3.75,8456.0,0,789
-3.75,8482.0,0,789
-3.75,8509.0,0,789
-3.75,8785.0,0,790
-3.75,8812.0,1,790
-3.75,8841.0,2,789
-3.75,9162.0,0,790
-3.75,9191.0,0,789
-3.75,9218.0,0,789
-3.75,9539.0,0,790
-3.75,9566.0,0,789
-3.75,9592.0,0,789
-3.75,9889.0,0,788
-3.75,9916.0,0,788
-3.75,9943.0,0,787
-3.95,10235.0,0,787
-3.95,10264.0,0,788
-3.95,10291.0,0,787
-3.95,10545.0,0,784
-3.95,10573.0,0,784
-3.95,10604.0,0,783
-3.95,10887.0,0,781
-3.95,10915.0,0,781
-3.95,10942.0,2,781
-3.95,11229.0,0,781
-3.95,11255.0,0,781
-3.95,11284.0,0,779
-3.95,11565.0,0,778
-3.95,11595.0,0,778
-3.95,11624.0,0,778
-3.95,11900.0,0,774
-3.95,11929.0,0,774
-3.95,11958.0,0,773
-4.12,12234.0,0,771
-4.12,12263.0,0,770
-4.12,12292.0,0,770
-4.12,12562.0,0,769
-4.12,12589.0,0,769
-4.12,12615.0,0,768
-4.12,12644.0,0,768
-4.12,12904.0,0,765
-4.12,12931.0,0,765
-4.12,12959.0,0,765
-4.12,12988.0,1,765
-4.12,13225.0,1,762
-4.12,13256.0,3,762
-4.12,13285.0,0,761
-4.12,13314.0,0,761
-4.12,13594.0,0,759
-4.12,13621.0,0,759
-4.12,13649.0,0,759
-4.12,13678.0,0,759
-4.12,13932.0,0,758
-4.12,13961.0,0,758
-4.12,13989.0,0,757
-4.12,14016.0,0,757
-4.25,14270.0,0,754
-4.25,14299.0,0,754
-4.25,14327.0,0,754
-4.25,14354.0,0,754
-4.25,14600.0,1,751
-4.25,14626.0,1,751
-4.25,14655.0,0,751
-4.25,14684.0,0,751
-4.25,14923.0,0,751
-4.25,14952.0,0,751
-4.25,14979.0,0,750
-4.25,15007.0,0,750
-4.25,15267.0,0,751
-4.25,15296.0,0,750
-4.25,15325.0,0,750
-4.25,15351.0,0,750
-4.25,15595.0,0,750
-4.25,15622.0,0,751
-4.25,15650.0,0,750
-4.25,15679.0,0,750
-4.25,15927.0,0,749
-4.25,15953.0,0,750
-4.25,15982.0,0,750
-4.25,16011.0,0,749
-4.37,16263.0,0,749
-4.37,16291.0,1,749
-4.37,16320.0,0,749
-4.37,16347.0,0,750
-4.37,16603.0,0,749
-4.37,16629.0,0,749
-4.37,16658.0,0,749
-4.37,16687.0,0,749
-4.37,17006.0,2,746
-4.37,17035.0,0,745
-4.37,17061.0,0,745
-4.37,17090.0,0,745
-4.37,17324.0,0,745
-4.37,17352.0,0,745
-4.37,17381.0,0,745
-4.37,17410.0,0,745
-4.37,17668.0,0,745
-4.37,17694.0,0,745
-4.37,17723.0,0,745
-4.37,17752.0,1,745
-4.37,18040.0,0,745
-4.37,18069.0,0,745
-4.37,18098.0,0,746
-4.47,18126.0,0,745
-4.47,18358.0,0,745
-4.47,18386.0,0,745
-4.47,18413.0,0,745
-4.47,18442.0,0,745
-4.47,18698.0,0,745
-4.47,18726.0,0,745
-4.47,18755.0,0,745
-4.47,18786.0,0,745
-4.47,19021.0,0,745
-4.47,19050.0,0,745
-4.47,19079.0,0,745
-4.47,19107.0,1,745
-4.47,19365.0,0,745
-4.47,19394.0,0,745
-4.47,19423.0,0,745
-4.47,19449.0,0,745
-4.47,19693.0,0,745
-4.47,19722.0,0,745
-4.47,19748.0,0,745
-4.47,19777.0,0,744
-4.47,20035.0,0,744
-4.47,20064.0,0,744
-4.47,20092.0,0,744
-4.55,20121.0,0,744
-4.55,20363.0,0,744
-4.55,20389.0,0,744
-4.55,20418.0,1,744
-4.55,20447.0,0,745
-4.55,20703.0,0,744
-4.55,20731.0,0,744
-4.55,20760.0,0,745
-4.55,20789.0,1,744
-4.55,21039.0,0,744
-4.55,21067.0,0,744
-4.55,21096.0,0,744
-4.55,21125.0,0,744
-4.55,21411.0,0,741
-4.55,21440.0,0,740
-4.55,21467.0,0,740
-4.55,21495.0,0,740
-4.55,21768.0,0,738
-4.55,21794.0,0,738
-4.55,21823.0,0,738
-4.55,21852.0,1,738
-4.55,22095.0,0,738
-4.63,22124.0,0,738
-4.63,22151.0,0,737
-4.63,22179.0,0,737
-4.63,22419.0,0,737
-4.63,22446.0,0,738
-4.63,22474.0,0,737
-4.63,22503.0,0,737
-4.63,22767.0,2,737
-4.63,22796.0,0,736
-4.63,22824.0,0,736
-4.63,22853.0,0,737
-4.63,23117.0,0,736
-4.63,23144.0,0,736
-4.63,23173.0,0,736
-4.63,23199.0,0,736
-4.63,23435.0,0,735
-4.63,23463.0,0,735
-4.63,23492.0,0,735
-4.63,23519.0,0,734
-4.63,23760.0,0,732
-4.63,23789.0,0,732
-4.63,23816.0,0,731
-4.63,23844.0,0,731
-4.63,24104.0,0,731
-4.68,24133.0,0,730
-4.68,24162.0,0,730
-4.68,24190.0,0,731
-4.68,24430.0,0,731
-4.68,24457.0,0,730
-4.68,24485.0,0,730
-4.68,24514.0,0,730
-4.68,24764.0,0,731
-4.68,24793.0,0,730
-4.68,24821.0,0,730
-4.68,24850.0,0,729
-4.68,25100.0,0,729
-4.68,25128.0,0,729
-4.68,25155.0,0,729
-4.68,25184.0,0,729
-4.68,25427.0,0,729
-4.68,25456.0,0,729
-4.68,25485.0,0,729
-4.68,25513.0,0,729
-4.68,25769.0,0,729
-4.68,25798.0,0,728
-4.68,25827.0,0,728
-4.68,25856.0,1,728
-4.68,26099.0,0,728
-4.73,26128.0,0,727
-4.73,26157.0,0,727
-4.73,26185.0,0,727
-4.73,26441.0,0,726
-4.73,26468.0,0,727
-4.73,26497.0,0,727
-4.73,26525.0,0,726
-4.73,26779.0,0,726
-4.73,26808.0,3,727
-4.73,26836.0,0,726
-4.73,26867.0,0,725
-4.73,27111.0,0,722
-4.73,27140.0,0,721
-4.73,27168.0,0,721
-4.73,27197.0,0,721
-4.73,27488.0,0,719
-4.73,27516.0,0,719
-4.73,27545.0,0,719
-4.73,27574.0,0,719
-4.73,27828.0,0,715
-4.73,27856.0,0,715
-4.73,27885.0,0,715
-4.73,27912.0,2,714
-4.76,28170.0,0,714
-4.76,28200.0,0,713
-4.76,28229.0,0,714
-4.76,28256.0,0,714
-4.76,28520.0,0,714
-4.76,28547.0,0,714
-4.76,28573.0,0,714
-4.76,28602.0,0,714
-4.76,28841.0,0,713
-4.76,28870.0,0,713
-4.76,28899.0,0,713
-4.76,28928.0,0,713
-4.76,29169.0,0,713
-4.76,29198.0,0,712
-4.76,29227.0,0,712
-4.76,29255.0,0,712
-4.76,29499.0,0,710
-4.76,29526.0,0,710
-4.76,29554.0,0,710
-4.76,29583.0,0,710
-4.76,29835.0,0,709
-4.76,29861.0,0,708
-4.76,29890.0,0,709
-4.76,29917.0,0,709
-4.78,30164.0,0,708
-4.78,30193.0,0,707
-4.78,30220.0,0,708
-4.78,30248.0,0,707
-4.78,30509.0,0,705
-4.78,30541.0,0,705
-4.78,30570.0,0,706
-4.78,30599.0,0,705
-4.78,30834.0,0,704
-4.78,30863.0,0,704
-4.78,30892.0,0,704
-4.78,30920.0,0,703
-4.78,31170.0,0,703
-4.78,31201.0,0,703
-4.78,31227.0,0,703
-4.78,31256.0,0,702
-4.78,31504.0,0,702
-4.78,31533.0,0,702
-4.78,31561.0,0,702
-4.78,31590.0,0,702
-4.78,31619.0,0,701
-4.78,31834.0,0,699
-4.78,31862.0,0,699
-4.78,31891.0,0,698
-4.78,31920.0,0,698
-4.78,31948.0,0,697
-4.78,32167.0,0,694
-4.78,32196.0,0,694
-4.78,32223.0,0,694
-4.78,32249.0,0,695
-4.78,32487.0,0,692
-4.78,32516.0,0,692
-4.78,32544.0,0,691
-4.78,32571.0,0,691
-4.78,32835.0,0,691
-4.78,32864.0,0,690
-4.78,32892.0,0,691
-4.78,32921.0,0,691
-4.78,33173.0,0,691
-4.78,33202.0,0,691
-4.78,33228.0,0,691
-4.78,33257.0,0,691
-4.78,33529.0,0,690
-4.78,33558.0,1,691
-4.78,33587.0,0,691
-4.78,33615.0,0,690
-4.78,33882.0,0,690
-4.78,33910.0,0,690
-4.78,33939.0,0,691
-4.78,33966.0,0,690
-4.77,34220.0,0,691
-4.77,34250.0,0,690
-4.77,34279.0,0,691
-4.77,34308.0,0,690
-4.77,34580.0,0,691
-4.77,34609.0,0,691
-4.77,34637.0,0,691
-4.77,34666.0,0,691
-4.77,34902.0,0,691
-4.77,34930.0,0,690
-4.77,34959.0,0,691
-4.77,34988.0,1,691
-4.77,35250.0,0,690
-4.77,35278.0,0,691
-4.77,35307.0,1,691
-4.77,35336.0,0,691
-4.77,35557.0,0,691
-4.77,35586.0,0,690
-4.77,35614.0,0,691
-4.77,35643.0,0,690
-4.77,35901.0,0,691
-4.77,35930.0,0,691
-4.77,35958.0,0,690
-4.77,35987.0,0,690
-4.77,36014.0,0,691
-4.77,36243.0,0,690
-4.77,36272.0,0,690
-4.77,36298.0,0,691
-4.77,36327.0,0,691
-4.77,36354.0,0,690
-4.77,36569.0,0,691
-4.77,36597.0,0,691
-4.77,36624.0,0,691
-4.77,36653.0,0,690
-4.77,36909.0,0,691
-4.77,36935.0,0,691
-4.77,36964.0,0,691
-4.77,36990.0,0,691
-4.77,37238.0,0,691
-4.77,37267.0,0,691
-4.77,37296.0,0,691
-4.77,37324.0,0,691
-4.77,37572.0,0,691
-4.77,37599.0,0,691
-4.77,37629.0,0,691
-4.77,37658.0,0,691
-4.77,37922.0,0,691
-4.77,37951.0,0,691
-4.77,37980.0,0,691
-4.77,38006.0,0,691
-4.76,38234.0,0,690
-4.76,38262.0,0,691
-4.76,38289.0,0,691
-4.76,38318.0,0,691
-4.76,38582.0,0,691
-4.76,38610.0,0,690
-4.76,38637.0,0,691
-4.76,38666.0,0,690
-4.76,38694.0,0,691
-4.76,38907.0,0,691
-4.76,38934.0,0,691
-4.76,38963.0,0,691
-4.76,38991.0,0,691
-4.76,39235.0,0,691
-4.76,39262.0,0,691
-4.76,39290.0,0,691
-4.76,39319.0,0,691
-4.76,39346.0,0,691
-4.76,39577.0,0,691
-4.76,39606.0,0,691
-4.76,39632.0,0,691
-4.76,39659.0,0,691
-4.76,39905.0,0,691
-4.76,39933.0,0,690
-4.76,39962.0,0,690
-4.76,39991.0,0,691
-4.75,40249.0,0,690
-4.75,40278.0,0,691
-4.75,40306.0,0,690
-4.75,40335.0,3,691
-4.75,40364.0,0,690
-4.75,40574.0,0,691
-4.75,40603.0,0,690
-4.75,40632.0,0,691
-4.75,40660.0,0,691
-4.75,40689.0,0,690
-4.75,40910.0,0,691
-4.75,40939.0,0,691
-4.75,40966.0,0,690
-4.75,40992.0,0,691
-4.75,41019.0,0,691
-4.75,41293.0,0,691
-4.75,41320.0,0,691
-4.75,41349.0,0,691
-4.75,41375.0,0,691
-4.75,41682.0,0,692
-4.75,41711.0,3,692
-4.75,41740.0,3,692
-4.75,41766.0,0,692
-4.75,41797.0,0,692
-4.75,41981.0,0,693
-4.75,42010.0,0,693
-4.75,42039.0,0,694
-4.75,42067.0,3,695
-4.75,42096.0,0,694
-4.75,42307.0,0,698
-4.75,42338.0,0,698
-4.75,42366.0,0,698
-4.75,42395.0,0,699
-4.75,42424.0,2,699
-4.75,42637.0,1,701
-4.75,42665.0,0,701
-4.75,42694.0,0,701
-4.75,42723.0,0,701
-4.75,42754.0,0,702
-4.75,42979.0,0,701
-4.75,43008.0,0,702
-4.75,43036.0,0,702
-4.75,43065.0,0,701
-4.75,43309.0,0,702
-4.75,43339.0,0,701
-4.75,43368.0,0,702
-4.75,43395.0,0,702
-4.75,43644.0,0,702
-4.75,43673.0,0,702
-4.75,43702.0,0,702
-4.75,43730.0,0,703
-4.75,43972.0,0,702
-4.75,44001.0,0,702
-4.75,44029.0,0,702
-4.75,44058.0,0,702
-4.75,44085.0,0,702
-4.76,44310.0,0,702
-4.76,44337.0,0,703
-4.76,44365.0,0,703
-4.76,44394.0,0,702
-4.76,44646.0,0,702
-4.76,44675.0,0,702
-4.76,44703.0,0,702
-4.76,44730.0,3,703
-4.76,44982.0,0,702
-4.76,45008.0,0,702
-4.76,45037.0,0,702
-4.76,45066.0,0,703
-4.76,45336.0,0,702
-4.76,45365.0,0,703
-4.76,45393.0,0,702
-4.76,45422.0,0,703
-4.76,45451.0,0,702
-4.76,45692.0,0,703
-4.76,45723.0,0,702
-4.76,45752.0,0,702
-4.76,45780.0,0,703
-4.76,45807.0,0,703
-4.76,46012.0,0,703
-4.76,46039.0,1,703
-4.76,46067.0,0,703
-4.76,46096.0,0,702
-4.76,46125.0,0,703
-4.77,46340.0,0,702
-4.77,46366.0,0,703
-4.77,46393.0,0,702
-4.77,46419.0,0,703
-4.77,46667.0,0,703
-4.77,46694.0,0,702
-4.77,46723.0,0,702
-4.77,46751.0,0,702
-4.77,47009.0,0,703
-4.77,47038.0,0,702
-4.77,47065.0,0,702
-4.77,47093.0,0,702
-4.77,47335.0,0,702
-4.77,47362.0,0,703
-4.77,47390.0,0,702
-4.77,47419.0,0,702
-4.77,47671.0,0,703
-4.77,47699.0,0,704
-4.77,47726.0,0,704
-4.77,47755.0,0,704
-4.77,48007.0,0,708
-4.77,48035.0,0,707
-4.77,48064.0,0,708
-4.77,48093.0,0,708
-4.79,48357.0,0,711
-4.79,48386.0,0,712
-4.79,48414.0,0,712
-4.79,48443.0,0,713
-4.79,48678.0,0,713
-4.79,48709.0,0,713
-4.79,48736.0,0,713
-4.79,48764.0,0,714
-4.79,49004.0,0,715
-4.79,49041.0,0,715
-4.79,49070.0,0,715
-4.79,49100.0,0,715
-4.79,49348.0,0,715
-4.79,49379.0,0,715
-4.79,49410.0,0,716
-4.79,49436.0,0,715
-4.79,49676.0,0,716
-4.79,49704.0,0,716
-4.79,49731.0,0,717
-4.79,49760.0,0,717
-4.79,49788.0,0,716
-4.79,50022.0,0,719
-4.79,50051.0,0,719
-4.79,50077.0,0,719
-4.79,50106.0,0,720
-4.82,50384.0,0,724
-4.82,50411.0,0,724
-4.82,50440.0,0,724
-4.82,50468.0,0,725
-4.82,50751.0,0,727
-4.82,50780.0,0,727
-4.82,50808.0,0,727
-4.82,50837.0,0,727
-4.82,50866.0,0,727
-4.82,51097.0,0,728
-4.82,51124.0,0,728
-4.82,51152.0,0,728
-4.82,51181.0,0,728
-4.82,51419.0,0,728
-4.82,51447.0,2,728
-4.82,51476.0,0,728
-4.82,51505.0,0,728
-4.82,51757.0,0,728
-4.82,51783.0,2,729
-4.82,51812.0,0,728
-4.82,51838.0,2,728
-4.82,52074.0,0,729
-4.82,52103.0,0,729
-4.86,52131.0,0,728
-4.86,52158.0,0,729
-4.86,52422.0,0,730
-4.86,52451.0,0,731
-4.86,52482.0,0,731
-4.86,52510.0,0,731
-4.86,52764.0,0,732
-4.86,52793.0,0,732
-4.86,52822.0,0,732
-4.86,52850.0,2,732
-4.86,53075.0,0,735
-4.86,53104.0,0,735
-4.86,53131.0,0,735
-4.86,53159.0,0,735
-4.86,53415.0,0,738
-4.86,53444.0,0,738
-4.86,53471.0,1,738
-4.86,53499.0,0,738
-4.86,53745.0,2,740
-4.86,53774.0,0,740
-4.86,53803.0,0,740
-4.86,53831.0,0,740
-4.86,54089.0,0,740
-4.86,54118.0,0,740
-4.91,54147.0,0,740
-4.91,54175.0,0,740
-4.91,54431.0,0,741
-4.91,54460.0,0,740
-4.91,54491.0,0,740
-4.91,54519.0,0,740
-4.91,54757.0,0,740
-4.91,54786.0,0,741
-4.91,54814.0,2,741
-4.91,54843.0,0,741
-4.91,55085.0,0,743
-4.91,55113.0,0,742
-4.91,55144.0,0,743
-4.91,55173.0,0,743
-4.91,55201.0,1,743
-4.91,55427.0,0,743
-4.91,55457.0,0,744
