Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,779
0.0,579.0,0,779
0.0,604.0,0,779
0.0,628.0,0,779
0.0,655.0,0,780
0.0,679.0,0,779
0.0,704.0,0,780
0.0,729.0,0,779
0.0,753.0,0,779
0.0,780.0,0,780
0.0,804.0,0,779
0.0,829.0,0,780
0.0,854.0,0,780
0.0,878.0,0,779
0.0,903.0,1,780
0.0,927.0,0,780
0.0,952.0,0,779
0.0,978.0,0,780
0.0,1003.0,0,779
0.0,1028.0,0,780
0.0,1054.0,0,779
0.0,1122.0,0,780
0.0,1148.0,0,780
0.0,1464.0,0,780
0.0,1490.0,0,779
0.0,1787.0,0,779
0.0,1814.0,0,780
-3.0,2138.0,0,779
-3.0,2166.0,0,779
-3.0,2463.0,2,780
-3.0,2492.0,0,780
-3.0,2803.0,0,779
-3.0,2832.0,0,780
-3.0,3123.0,2,779
-3.0,3151.0,0,779
-3.0,3463.0,0,779
-3.0,3491.0,0,780
-3.0,3803.0,0,780
-3.0,3833.0,0,780
-3.26,4136.0,0,779
-3.26,4163.0,0,780
-3.26,4476.0,0,779
-3.26,4503.0,0,779
-3.26,4806.0,0,781
-3.26,4833.0,0,782
-3.26,5134.0,129,809
-3.26,5167.0,90,812
-3.26,5459.0,295,826
-3.26,5490.0,318,827
-3.26,5521.0,326,828
-3.26,5801.0,384,828
-3.26,5832.0,390,828
-3.26,5861.0,378,829
-3.0,6129.0,361,829
-3.0,6160.0,422,829
-3.0,6191.0,336,829
-3.0,6473.0,306,829
-3.0,6504.0,289,829
-3.0,6533.0,297,828
-3.0,6795.0,242,827
-3.0,6823.0,271,827
-3.0,6854.0,316,827
-3.0,7141.0,410,825
-3.0,7170.0,305,825
-3.0,7198.0,314,826
-3.0,7469.0,301,823
-3.0,7499.0,423,823
-3.0,7530.0,357,823
-3.0,7802.0,474,823
-3.0,7833.0,456,823
-3.0,7862.0,419,823
-3.0,8138.0,427,822
-3.0,8167.0,458,822
-3.0,8196.0,465,822
-3.0,8468.0,305,822
-3.0,8497.0,271,822
-3.0,8525.0,251,822
-3.0,8808.0,265,822
-3.0,8839.0,426,821
-3.0,9136.0,440,822
-3.0,9166.0,458,822
-3.0,9195.0,453,822
-3.0,9480.0,447,822
-3.0,9508.0,465,821
-3.0,9537.0,390,822
-3.0,9805.0,398,822
-3.0,9836.0,408,822
-3.0,9865.0,424,822
-3.31,10137.0,311,822
-3.31,10168.0,275,822
-3.31,10199.0,279,822
-3.31,10463.0,335,822
-3.31,10493.0,385,822
-3.31,10524.0,319,822
-3.31,10805.0,354,822
-3.31,10835.0,381,822
-3.31,10866.0,359,822
-3.31,11132.0,396,823
-3.31,11163.0,280,822
-3.31,11194.0,281,823
-3.31,11474.0,354,823
-3.31,11505.0,326,823
-3.31,11536.0,250,823
-3.31,11802.0,288,823
-3.31,11833.0,309,823
-3.31,11862.0,350,823
-3.6,12144.0,398,824
-3.6,12175.0,347,823
-3.6,12204.0,331,824
-3.6,12474.0,285,823
-3.6,12503.0,347,824
-3.6,12533.0,375,823
-3.6,12816.0,292,824
-3.6,12847.0,307,823
-3.6,12877.0,313,823
-3.6,13142.0,302,823
-3.6,13170.0,293,823
-3.6,13201.0,287,823
-3.6,13469.0,297,824
-3.6,13498.0,176,823
-3.6,13529.0,171,823
-3.6,13813.0,143,823
-3.6,13842.0,282,823
-3.6,13873.0,246,823
-3.86,14139.0,314,823
-3.86,14170.0,233,824
-3.86,14200.0,198,824
-3.86,14501.0,206,823
-3.86,14532.0,185,824
-3.86,14561.0,266,823
-3.86,14809.0,291,823
-3.86,14839.0,283,823
-3.86,14870.0,238,823
-3.86,15153.0,365,819
-3.86,15181.0,384,818
-3.86,15212.0,369,818
-3.86,15464.0,243,815
-3.86,15493.0,199,814
-3.86,15523.0,264,815
-3.86,15804.0,273,813
-3.86,15835.0,371,813
-3.86,15863.0,309,814
-3.63,16132.0,296,813
-3.63,16162.0,252,814
-3.63,16191.0,187,813
-3.63,16478.0,278,813
-3.63,16506.0,296,813
-3.63,16537.0,269,812
-3.63,16803.0,296,813
-3.63,16832.0,326,812
-3.63,16863.0,322,813
-3.63,16893.0,344,813
-3.63,17149.0,329,813
-3.63,17180.0,348,812
-3.63,17211.0,179,812
-3.63,17475.0,329,812
-3.63,17504.0,332,812
-3.63,17534.0,265,813
-3.63,17819.0,258,812
-3.63,17848.0,264,813
-3.63,17879.0,213,813
-3.38,18145.0,239,812
-3.38,18176.0,181,812
-3.38,18204.0,243,812
-3.38,18470.0,261,811
-3.38,18501.0,270,812
-3.38,18530.0,279,812
-3.38,18814.0,204,812
-3.38,18845.0,318,812
-3.38,18876.0,254,811
-3.38,19146.0,124,812
-3.38,19177.0,286,811
-3.38,19210.0,303,811
-3.38,19488.0,200,813
-3.38,19519.0,280,812
-3.38,19550.0,279,811
-3.38,19816.0,340,812
-3.38,19847.0,325,812
-3.38,19877.0,340,813
-3.38,19910.0,307,812
-3.12,20142.0,268,812
-3.12,20172.0,276,812
-3.12,20203.0,301,812
-3.12,20473.0,332,812
-3.12,20504.0,188,811
-3.12,20535.0,276,812
-3.12,20813.0,186,812
-3.12,20844.0,300,813
-3.12,20875.0,91,812
-3.12,21145.0,156,813
-3.12,21176.0,162,812
-3.12,21207.0,257,812
-3.12,21237.0,254,812
-3.12,21479.0,200,812
-3.12,21510.0,83,812
-3.12,21540.0,242,812
-3.12,21817.0,261,812
-3.12,21848.0,272,812
-3.12,21878.0,139,812
-3.12,21909.0,154,812
-3.0,22151.0,270,812
-3.0,22181.0,285,812
-3.0,22212.0,310,812
-3.0,22243.0,245,811
-3.0,22476.0,270,812
-3.0,22507.0,296,812
-3.0,22536.0,257,812
-3.0,22566.0,269,812
-3.0,22806.0,281,812
-3.0,22837.0,335,812
-3.0,22867.0,334,812
-3.0,22896.0,240,812
-3.0,23148.0,128,812
-3.0,23177.0,141,813
-3.0,23207.0,200,813
-3.0,23238.0,257,812
-3.0,23482.0,167,812
-3.0,23511.0,326,813
-3.0,23541.0,158,812
-3.0,23803.0,164,813
-3.0,23834.0,349,812
-3.0,23865.0,348,813
-3.0,23894.0,201,812
-3.3,24147.0,277,813
-3.3,24178.0,285,813
-3.3,24209.0,301,813
-3.3,24238.0,302,812
-3.3,24473.0,329,812
-3.3,24504.0,343,813
-3.3,24532.0,342,813
-3.3,24563.0,348,813
-3.3,24817.0,358,812
-3.3,24848.0,364,812
-3.3,24877.0,356,813
-3.3,24907.0,361,812
-3.3,25145.0,356,813
-3.3,25174.0,376,813
-3.3,25204.0,315,813
-3.3,25235.0,361,813
-3.3,25485.0,287,814
-3.3,25516.0,130,815
-3.3,25546.0,200,814
-3.3,25577.0,236,814
-3.3,25812.0,278,815
-3.3,25841.0,304,816
-3.3,25872.0,202,815
-3.3,25901.0,287,815
-3.57,26144.0,151,815
-3.57,26175.0,276,816
-3.57,26204.0,255,815
-3.57,26234.0,281,816
-3.57,26482.0,145,816
-3.57,26513.0,235,816
-3.57,26542.0,130,816
-3.57,26572.0,237,816
-3.57,26818.0,297,815
-3.57,26849.0,269,815
-3.57,26877.0,250,816
-3.57,26908.0,314,815
-3.57,27154.0,105,816
-3.57,27185.0,155,816
-3.57,27215.0,182,815
-3.57,27244.0,340,816
-3.57,27478.0,269,816
-3.57,27506.0,261,816
-3.57,27537.0,203,816
-3.57,27566.0,22,816
-3.57,27813.0,37,816
-3.57,27844.0,170,816
-3.57,27877.0,243,816
-3.57,27908.0,227,816
-3.32,28133.0,313,816
-3.32,28166.0,283,815
-3.32,28196.0,102,816
-3.32,28225.0,245,816
-3.32,28477.0,222,815
-3.32,28510.0,266,816
-3.32,28540.0,262,815
-3.32,28571.0,257,816
-3.32,28815.0,245,816
-3.32,28848.0,237,816
-3.32,28876.0,0,815
-3.32,28907.0,221,816
-3.32,29145.0,17,816
-3.32,29177.0,310,815
-3.32,29208.0,280,815
-3.32,29239.0,239,816
-3.32,29476.0,221,815
-3.32,29507.0,0,815
-3.32,29536.0,237,816
-3.32,29569.0,281,816
-3.32,29820.0,240,815
-3.32,29851.0,264,815
-3.32,29884.0,285,816
-3.32,29915.0,243,815
-3.59,30148.0,342,815
-3.59,30179.0,102,815
-3.59,30212.0,220,816
-3.59,30242.0,281,816
-3.59,30478.0,327,813
-3.59,30509.0,267,813
-3.59,30539.0,338,812
-3.59,30572.0,366,812
-3.59,30814.0,247,811
-3.59,30846.0,197,811
-3.59,30877.0,223,811
-3.59,30908.0,131,811
-3.59,31158.0,204,811
-3.59,31191.0,162,810
-3.59,31221.0,134,811
-3.59,31252.0,174,811
-3.59,31485.0,206,811
-3.59,31516.0,85,810
-3.59,31547.0,242,811
-3.59,31580.0,206,811
-3.59,31827.0,222,810
-3.59,31858.0,250,810
-3.59,31889.0,296,809
-3.59,31920.0,135,809
-3.84,32145.0,19,808
-3.84,32176.0,256,808
-3.84,32206.0,249,809
-3.84,32237.0,260,809
-3.84,32499.0,156,808
-3.84,32530.0,218,807
-3.84,32561.0,259,807
-3.84,32593.0,191,808
-3.84,32817.0,109,807
-3.84,32847.0,186,807
-3.84,32878.0,239,807
-3.84,32911.0,278,806
-3.84,33153.0,256,805
-3.84,33183.0,206,805
-3.84,33214.0,198,805
-3.84,33243.0,232,805
-3.84,33478.0,236,804
-3.84,33509.0,357,804
-3.84,33538.0,325,804
