LoadID,center_x,center_y,angle (radians from x axis),time,Frame Number
37,336.24727138519285,96.80094336509704,5.326159020414649,0.6381871650496288,0
17,342.4597729949951,55.20131625652313,4.783695536662768,0.6382099750344716,0
70,344.66701811218263,54.72970708274841,3.0385111991963782,0.6382193841532192,0
37,336.24727138519285,96.80094336509704,5.326159020414649,0.6690773018981329,1
17,342.4597729949951,55.20131625652313,4.783695536662768,0.6690984011341125,1
70,344.65350246429443,54.71312173366547,3.038510840593497,0.6691075251280496,1
37,336.27623860931396,96.78051752853393,5.326159020414649,0.7003358200018476,2
17,342.4597729949951,55.20131625652313,4.783695536662768,0.7003574894874482,2
70,344.6685596847534,54.7146767501831,3.0385111991963782,0.7003666134813853,2
37,336.27623860931396,96.78051752853393,5.326159020414649,0.7295556957102401,3
17,342.4597729949951,55.20131625652313,4.783695536662768,0.7295770800710303,3
70,344.67716381072995,54.717464128494264,3.0419248942921837,0.729586489189778,3
37,336.27623860931396,96.78051752853393,5.326159020414649,0.7714929933429059,4
17,342.4597729949951,55.20131625652313,4.783695536662768,0.7715149479533171,4
70,344.67716381072995,54.71746860980987,3.0419248942921837,0.7715237868224436,4
37,336.27623860931396,96.78051752853393,5.326159020414649,0.8042290282148108,5
17,342.4597729949951,55.20131625652313,4.783695536662768,0.804252123324464,5
70,344.67716381072995,54.71746860980987,3.0419248942921837,0.8042615324432117,5
37,336.24727138519285,96.80094336509704,5.326159020414649,0.8466881042507547,6
17,342.4597729949951,55.20131625652313,4.783695536662768,0.8467092034867343,6
70,344.67716381072995,54.71746860980987,3.0419248942921837,0.8467183274806714,6
32,339.94328125,101.3221875,0.0,0.8830600507065963,7
37,336.27623860931396,96.78051752853393,5.326159020414649,0.8830797243185232,7
17,342.4597729949951,55.20131625652313,4.783695536662768,0.8830891334372708,7
70,344.6760882949829,54.74536479949951,3.0367166514563286,0.8830976871815869,7
37,336.2551943511963,96.77506824874878,5.321552672836323,0.913369673440852,8
17,342.4597729949951,55.20131625652313,4.783695536662768,0.9133913429264526,8
70,344.675693939209,54.73200599765777,3.0419248942921837,0.9134007520452002,8
32,339.94328125,101.3221875,0.0,0.9449309940933545,9
37,336.24723553466794,96.80094336509704,5.326159020414649,0.9449506677052814,9
17,342.4597729949951,55.20131625652313,4.783695536662768,0.9449603619488395,9
70,344.67716381072995,54.71746860980987,3.0419248942921837,0.9449692008179661,9
37,336.24727138519285,96.80094336509704,5.326159020414649,0.9758479326740488,10
17,342.4597729949951,55.20131625652313,4.783695536662768,0.9758667509115441,10
70,344.6669822616577,54.72970708274841,3.0385111991963782,0.9758758749054811,10
32,340.090125,101.46903125,0.0,1.003733139144329,11
30,344.6941928100586,54.708761413574216,6.18970887629334,1.0037528127562558,11
