LoadID,center_x,center_y,angle (radians from x axis),time,Frame Number
07,360.5892041854858,126.81748546218871,4.601731557774675,0.5356999072774116,0
30,367.109375,82.52618749999999,0.0,0.5758950923177112,1
06,357.12399999999997,148.8995625,4.71238898038469,0.5759130551807748,1
35,358.1505439300537,124.49163784599304,5.219485362897515,0.5759216089250909,1
35,358.1505439300537,124.49163784599304,5.219485362897515,0.6068567954936593,2
70,367.03960987854003,82.52287132644653,3.0940082424221163,0.6068756137311547,2
06,356.98787555694577,148.2995770778656,4.792221600707121,0.6376802131364984,3
07,360.5892041854858,126.81748546218871,4.601731557774675,0.6377007421228569,3
70,367.03960987854003,82.52287132644653,3.0940082424221163,0.6377098661167939,3
27,360.9419375,126.72615625,4.71238898038469,0.6695126874838192,4
30,367.109375,82.52618749999999,0.0,0.6695323610957461,4
30,367.109375,82.52618749999999,0.0,0.7009508342181706,5
07,360.5995649871826,126.78912769699096,4.6056530487004,0.7009699375804764,5
06,356.98787555694577,148.2995770778656,4.792221600707121,0.7381342458847936,6
35,358.1505439300537,124.49163784599304,5.219485362897515,0.7381539194967205,6
30,367.109375,82.52618749999999,0.0,0.777383101678929,7
07,360.7447596130371,126.80467786216735,4.60565370214619,0.7774016347916137,7
30,367.109375,82.52618749999999,0.0,0.8085823138220525,8
35,358.1505439300537,124.49163784599304,5.219485362897515,0.8085999915603056,8
27,360.79509375,126.72615625,4.71238898038469,0.8390419122066494,9
30,367.109375,82.52618749999999,0.0,0.8793403124283624,10
06,356.98787555694577,148.2995770778656,4.792221600707121,0.8793599860402893,10
07,360.73421955871584,126.83360923576355,4.6017322703928505,0.8793696802838474,10
03,362.70406249999996,106.46171875,0.0,0.9134044586677372,11
30,367.10166713714597,82.52578418159484,6.230602397776643,0.913422991780422,11
66,361.38246875,130.25040625,0.0,0.9134324008991695,11
32,358.36044875335693,153.16127572250366,6.230600196424909,0.9134389587698118,11
03,362.70406249999996,106.46171875,0.0,0.9433265967844764,12
30,367.08148329162594,82.5248610305786,6.235602751305804,0.9433454150219717,12
66,361.38246875,130.25040625,0.0,0.9433548241407194,12
32,358.29875,153.30487499999998,0.0,0.9433610968865511,12
03,362.70406249999996,106.46171875,0.0,0.9751411082687336,13
30,367.08012097167966,82.52472659111022,6.233226335656603,0.9751590711317972,13
66,361.38246875,130.25040625,0.0,0.9751684802505449,13
32,358.29875,153.15803125,0.0,0.9751753232459976,13
03,362.70406249999996,106.46171875,0.0,1.0062681838347918,14
30,367.09546499633785,82.5255242652893,6.2356024788364195,1.0062861466978554,14
