LoadID,center_x,center_y,angle (radians from x axis),time,Frame Number
03,360.20771874999997,85.31621874999999,0.0,0.5665618167696728,0
73,359.2540589370727,109.57349053573608,3.0466410869150016,0.5665792093831153,0
70,363.8514226989746,60.49791313743591,3.079173843593836,0.5665889036266736,0
03,360.20771874999997,85.31621874999999,0.0,0.59548544779992,1
73,359.2350581588745,109.5803290233612,3.041924587977028,0.5955051214118469,1
70,363.84894901275635,60.50742697048187,3.0750248926867747,0.595514815655405,1
73,359.2365280303955,109.5657916355133,3.041924587977028,0.6258321367595451,2
70,363.86762713623045,60.50931808567047,3.070285188804503,0.6258549467443879,2
03,360.20771874999997,85.31621874999999,0.0,0.6576723094767504,3
73,359.2350581588745,109.5803290233612,3.041924587977028,0.6576928384631089,3
70,363.84894901275635,60.50742697048187,3.0750248926867747,0.6577019624570459,3
03,360.20771874999997,85.31621874999999,0.0,0.6895444161727354,4
72,359.25538540649416,109.5596253452301,3.0466410869150016,0.6895646600342834,4
70,363.8605645828247,60.49848674583435,3.0791730853908374,0.6895737840282206,4
03,360.20771874999997,85.31621874999999,0.0,0.7219465698915043,5
73,359.2350581588745,109.5803290233612,3.041924587977028,0.7219670988778628,5
70,363.85934566497804,60.49832541847229,3.0750247929696073,0.7219759377469893,5
03,360.20771874999997,85.31621874999999,0.0,0.7694201359703197,6
73,359.25104749298094,109.56723461914062,3.041924590808373,0.7694392393326255,6
70,363.8587003555298,60.508076761245725,3.0750247929696073,0.769448078201752,6
03,360.20771874999997,85.31621874999999,0.0,0.8135836881236392,7
73,359.24376983642577,109.49309573364258,3.041924587977028,0.8136036468603767,7
70,363.85084909057616,60.50705502128601,3.079173843593836,0.8136130559791243,7
03,360.20771874999997,85.31621874999999,0.0,0.8428354978108117,8
73,359.2350581588745,109.5803290233612,3.041924587977028,0.8428528904242543,8
70,363.84894901275635,60.50742697048187,3.0750248926867747,0.8428620144181914,8
03,360.20771874999997,85.31621874999999,0.0,0.8738074654799391,9
73,359.2379620513916,109.5512542476654,3.041924587977028,0.8738245729685713,9
70,363.84894901275635,60.50742697048187,3.0750248926867747,0.8738334118376978,9
73,359.2365280303955,109.5657916355133,3.041924587977028,0.9051193019232239,10
70,363.84894901275635,60.50742697048187,3.0750248926867747,0.9051366945366665,10
03,360.20771874999997,85.31621874999999,0.0,0.9369620407637239,11
73,359.2365280303955,109.5657916355133,3.041924587977028,0.9369800036267876,11
70,363.84894901275635,60.50742697048187,3.0750248926867747,0.9369891276207247,11
03,360.060875,85.46306249999999,0.0,0.9671926839254615,12
30,363.8557247619629,60.49841056346893,6.230602546977822,0.967209506289283,12
