LoadID,center_x,center_y,angle (radians from x axis),time,Frame Number
01,359.1737896118164,67.7608261642456,4.738699273594376,0.5540072011122149,0
73,363.21396451568603,93.5349157333374,3.082836310689072,0.5540314367211103,0
07,361.6367565231323,45.460679346084596,4.823046071972283,0.5540408458398579,0
73,363.18815213775633,93.47386228942871,3.075023308486969,0.5847125770834926,1
07,361.623276725769,45.467499908447266,4.8255417625782915,0.5847439408126514,1
73,363.21396451568603,93.5349157333374,3.082836310689072,0.6150464354266436,2
07,361.49170529937743,45.47679863834381,4.823046071972283,0.6150672495378127,2
70,364.6075461196899,44.897198720932,3.0916342578678506,0.6150763735317498,2
01,359.1737896118164,67.7608261642456,4.738699273594376,0.6467865293353513,3
73,363.21396451568603,93.5349157333374,3.082836310689072,0.6468067731968992,3
17,361.6367565231323,45.460679346084596,4.823046071972283,0.6468158971908363,3
30,364.60485733032226,44.93373936843872,6.227686801933869,0.6468241658103419,3
03,362.68513342285155,67.61812314987182,6.246164896163258,0.6765698116693601,4
73,363.21396451568603,93.5349157333374,3.082836310689072,0.6765931919038239,4
07,361.47643297576906,45.467499908447266,4.825538104383067,0.6766028861473822,4
01,359.16963095092774,67.75874683380127,4.739408012862432,0.7082839592203091,5
73,363.21396451568603,93.5349157333374,3.082836310689072,0.7083061989555308,5
07,361.4497960357666,45.499559240341185,4.830877721607736,0.7083153229494679,5
73,363.21396451568603,93.5349157333374,3.082836310689072,0.7395498905690977,6
17,361.6367565231323,45.460679346084596,4.823046071972283,0.73957241542913,6
73,363.21396451568603,93.5349157333374,3.082836310689072,0.771246075256983,7
17,361.49170529937743,45.47679863834381,4.823046071972283,0.7712666042433415,7
01,359.1737896118164,67.7608261642456,4.738699273594376,0.8037286341723225,8
73,363.2053245391846,93.53441382598876,3.082837695394249,0.80374859290906,8
07,361.623276725769,45.467499908447266,4.8255417625782915,0.8037574317781866,8
30,364.605681892395,44.93382003211975,6.233226911457644,0.8037659855225027,8
73,363.21396451568603,93.5349157333374,3.082836310689072,0.8337896280717921,9
07,361.4497960357666,45.499559240341185,4.830877721607736,0.8338098719333401,9
01,359.16963095092774,67.75874683380127,4.739408012862432,0.8667243949366396,10
73,363.21396451568603,93.5349157333374,3.082836310689072,0.8667426429245138,10
07,361.47643297576906,45.467499908447266,4.825538104383067,0.8667517669184509,10
03,362.6303179702759,67.26290270519256,6.244742807581183,0.8977568090656004,11
30,364.5963249053955,44.92457059669494,6.224429986124276,0.8977759124279062,11
07,362.6004186325073,67.57404044818878,6.24986411216533,0.8977844661722222,11
32,363.18209339904786,93.53037167930603,6.200045000061536,0.8977924496669172,11
03,362.6402485656738,67.2342626171112,6.243206431965916,0.9425308134382745,12
30,364.6227467422485,44.92561922454834,6.220766497183629,0.9425499168005803,12
07,362.6012431945801,67.549594871521,6.24986411216533,0.9425587556697068,12
32,363.1989789962768,93.52032456970214,6.203356653142894,0.9425673094140229,12
03,362.6487809906006,67.2582555809021,6.241543119960241,0.9710116456377614,13
30,364.62332035064696,44.91647734069824,6.220766497183629,0.9710310341248778,13
07,362.6059754638672,67.55464531421661,6.24986451011393,0.9710398729940044,13
32,363.1989789962768,93.52032456970214,6.203356653142894,0.9710481416135099,13
03,362.63142933654785,67.23469730472564,6.244742807581183,1.0017960011815572,14
30,364.59722116851805,44.925148686408996,6.227686801933869,1.0018196665408317,14
07,362.60106394195554,67.55448398685455,6.24986411216533,1.001831641782874,14
32,363.1830972137451,93.51821835136413,6.200045000061536,1.0018404806520007,14
03,362.6395315551758,67.25185626220703,6.243206431965916,1.032828415310518,15
30,364.61360485839845,44.92504113483429,6.220765787469802,1.0328512252953608,15
07,362.6092737121582,67.54980997467041,6.250937847126448,1.0328626302877821,15
32,363.1830972137451,93.51821835136413,6.200045000061536,1.0328708989072877,15
03,362.55721875,67.2544375,0.0,1.0648949771272878,16
30,364.6221372833252,44.92608528137207,6.224430071341498,1.0649115143662986,16
07,362.60913031005856,67.55454224395751,6.250937847126448,1.0649203532354252,16
32,363.1830972137451,93.51821835136413,6.200045000061536,1.0649289069797414,16
03,362.7222028656006,67.18691303634644,6.247485675051877,1.0946699908417912,17
30,364.6165446014404,44.87392724895477,6.224430311495902,1.094689094204097,17
07,362.6061188659668,67.54975619888306,6.249864212218073,1.094697647948413,17
32,363.1830613632202,93.51820938873291,6.200044993107989,1.094706201692729,17
03,362.75213805389404,67.27479163551331,6.241543132287392,1.1254740199975137,18
30,364.6129953994751,44.78734375,6.227687114135765,1.125492838235009,18
07,362.6128229141235,67.55003852176667,6.248716923034986,1.1255011068545144,18
32,363.1942467269897,93.53138445663451,6.200044996571642,1.12550937547402,18
03,362.7401639785767,67.26817721366882,6.241543132287392,1.1782506224274614,19
30,364.60489318084717,44.93373488712311,6.227687114135765,1.1782697257897672,19
07,362.60271306610105,67.54968897914887,6.248716923034986,1.1782788497837042,19
