Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,451,803
0.0,579.0,450,803
0.0,608.0,450,804
0.0,634.0,439,803
0.0,663.0,437,804
0.0,692.0,432,803
0.0,720.0,440,803
0.0,749.0,435,803
0.0,778.0,439,803
0.0,806.0,436,804
0.0,833.0,438,804
0.0,864.0,437,803
0.0,892.0,439,804
0.0,921.0,439,803
0.0,950.0,440,803
0.0,978.0,439,804
0.0,1007.0,439,803
0.0,1036.0,439,803
0.0,1071.0,439,803
0.0,1099.0,440,804
0.0,1128.0,440,803
0.0,1157.0,439,804
0.0,1187.0,440,803
0.0,1216.0,439,803
0.0,1247.0,440,803
0.0,1275.0,439,803
0.0,1304.0,440,803
0.0,1333.0,440,803
0.0,1363.0,440,803
0.0,1392.0,440,803
0.0,1421.0,441,804
0.0,1452.0,440,803
0.0,1480.0,439,803
0.0,1511.0,441,803
0.0,1540.0,441,804
0.0,1568.0,441,804
0.0,1597.0,440,804
0.0,1628.0,429,804
0.0,1656.0,435,803
0.0,1685.0,429,804
0.0,1714.0,433,803
0.0,1740.0,428,803
0.0,1769.0,432,804
0.0,1918.0,434,803
0.0,1945.0,435,803
0.0,1974.0,436,804
0.0,2002.0,434,803
-3.0,2248.0,456,803
-3.0,2277.0,459,804
-3.0,2308.0,466,803
-3.0,2338.0,475,803
-3.0,2586.0,479,803
-3.0,2617.0,482,803
-3.0,2646.0,493,804
-3.0,2674.0,489,803
-3.0,2916.0,549,804
-3.0,2947.0,542,804
-3.0,2975.0,564,802
-3.0,3006.0,564,802
-3.0,3252.0,415,800
-3.0,3282.0,458,800
-3.0,3311.0,401,799
-3.0,3342.0,289,800
-3.0,3588.0,186,800
-3.0,3618.0,257,800
-3.0,3647.0,280,799
-3.0,3678.0,240,800
-3.0,3706.0,91,800
-3.0,3921.0,0,800
-3.0,3950.0,0,799
-3.0,3977.0,0,800
-3.0,4005.0,0,799
-3.0,4034.0,0,799
-3.37,4237.0,105,799
-3.37,4265.0,53,799
-3.37,4294.0,75,799
-3.37,4325.0,179,800
-3.37,4354.0,154,799
-3.37,4579.0,107,800
-3.37,4608.0,87,800
-3.37,4636.0,74,800
-3.37,4665.0,140,800
-3.37,4691.0,80,799
-3.37,4902.0,0,800
-3.37,4929.0,0,800
-3.37,4956.0,0,800
-3.37,4982.0,0,800
-3.37,5244.0,0,800
-3.37,5271.0,0,799
-3.37,5298.0,0,799
-3.37,5326.0,0,799
-3.37,5574.0,0,799
-3.37,5601.0,0,799
-3.37,5627.0,0,799
-3.37,5656.0,0,799
-3.37,5683.0,0,799
-3.73,7241.0,61,799
-3.73,7268.0,24,799
-3.73,7294.0,0,799
-3.73,7323.0,0,800
-3.73,7913.0,0,798
-3.73,7940.0,0,798
-3.73,7968.0,0,797
-3.73,7995.0,0,798
-3.73,8022.0,0,797
-4.07,9920.0,0,781
-4.07,9949.0,69,781
-4.07,9977.0,111,781
-4.07,10006.0,218,780
-4.07,10037.0,269,779
-4.65,12994.0,426,772
-4.65,13025.0,398,772
-4.65,13053.0,407,773
-4.65,13084.0,383,773
-4.65,13115.0,361,773
-4.65,13144.0,381,774
-4.65,14049.0,479,781
-4.65,14080.0,473,781
-4.65,14108.0,476,781
-4.93,14139.0,480,782
-4.93,14170.0,480,781
-4.93,14198.0,476,782
-4.93,14407.0,443,783
-4.93,14438.0,466,783
-4.93,14469.0,471,783
-4.93,14499.0,475,782
-4.93,14530.0,471,783
-4.93,14563.0,476,784
-4.93,14749.0,469,784
-4.93,14782.0,472,784
-4.93,14811.0,467,784
-4.93,14843.0,470,784
-4.93,14872.0,462,784
-4.93,14903.0,447,785
-4.93,15108.0,306,787
-4.93,15136.0,320,787
-4.93,15169.0,316,787
-4.93,15202.0,342,787
-4.93,15233.0,334,788
-4.93,15263.0,351,788
-4.93,15452.0,464,789
-4.93,15482.0,456,790
-4.93,15513.0,469,791
-4.93,15546.0,473,790
-4.93,15577.0,460,790
-4.93,15808.0,454,793
-4.93,15841.0,436,792
-4.93,15872.0,449,792
-4.93,15902.0,445,792
-4.93,15935.0,434,792
-5.2,16148.0,407,793
-5.2,16179.0,397,793
-5.2,16207.0,401,794
-5.2,16238.0,414,794
-5.2,16269.0,423,794
-5.2,16496.0,324,797
-5.2,16525.0,349,796
-5.2,16556.0,346,796
-5.2,16584.0,367,796
-5.2,16615.0,344,796
-5.2,16852.0,427,798
-5.2,16883.0,397,797
-5.2,16914.0,420,799
-5.2,16943.0,365,799
-5.2,16973.0,336,798
-5.2,17207.0,384,799
-5.2,17238.0,396,798
-5.2,17266.0,421,799
-5.2,17297.0,431,799
-5.2,17328.0,424,799
-5.2,17567.0,457,800
-5.2,17596.0,466,799
-5.2,17627.0,467,799
-5.2,17657.0,465,800
-5.2,17688.0,466,799
-5.2,17911.0,481,799
-5.2,17942.0,483,800
-5.2,17971.0,482,799
-5.2,18001.0,486,800
-5.2,18032.0,481,800
-5.46,18282.0,473,800
-5.46,18313.0,470,801
-5.46,18343.0,484,800
-5.46,18374.0,463,799
-5.46,18405.0,443,799
-5.46,18647.0,455,800
-5.46,18675.0,461,801
-5.46,18706.0,469,800
-5.46,18735.0,477,801
-5.46,18765.0,478,800
-5.46,19015.0,491,801
-5.46,19044.0,488,802
-5.46,19075.0,492,802
-5.46,19105.0,494,801
-5.46,19134.0,490,801
-5.46,19386.0,501,802
-5.46,19417.0,502,802
-5.46,19447.0,503,802
-5.46,19476.0,504,802
-5.46,19507.0,501,802
-5.46,19742.0,501,803
-5.46,19773.0,507,802
-5.46,19802.0,504,803
-5.46,19832.0,507,802
-5.46,19861.0,510,802
-5.46,19892.0,512,802
-5.46,20105.0,502,803
-5.72,20133.0,493,802
-5.72,20164.0,497,802
-5.72,20195.0,498,802
-5.72,20224.0,502,803
-5.72,20482.0,491,802
-5.72,20510.0,506,802
-5.72,20541.0,509,802
-5.72,20570.0,509,802
-5.72,20598.0,513,802
-5.72,20838.0,513,802
-5.72,20869.0,520,803
-5.72,20899.0,508,803
-5.72,20928.0,506,802
-5.72,20959.0,507,802
-5.72,21180.0,521,802
-5.72,21209.0,520,802
-5.72,21241.0,519,803
-5.72,21272.0,525,802
-5.72,21301.0,528,802
-5.72,21878.0,518,803
-5.72,21907.0,523,802
-5.72,21938.0,507,802
-5.72,21966.0,521,802
-5.72,21997.0,520,803
-5.48,22237.0,522,802
-5.48,22265.0,504,803
-5.48,22296.0,512,802
-5.48,22325.0,478,801
-5.48,22355.0,513,802
-5.48,22581.0,484,802
-5.48,22609.0,471,802
