Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,753
0.0,577.0,0,753
0.0,604.0,0,753
0.0,628.0,0,753
0.0,653.0,0,752
0.0,677.0,0,753
0.0,702.0,0,752
0.0,727.0,0,753
0.0,751.0,0,753
0.0,778.0,0,753
0.0,802.0,0,753
0.0,827.0,0,753
0.0,854.0,0,753
0.0,876.0,0,752
0.0,901.0,0,752
0.0,925.0,0,753
0.0,952.0,0,753
0.0,974.0,0,753
0.0,999.0,0,753
0.0,1026.0,0,752
0.0,1050.0,1,752
0.0,1077.0,0,753
0.0,1101.0,0,753
0.0,1128.0,0,753
0.0,1155.0,0,752
0.0,1179.0,0,753
0.0,1206.0,0,753
0.0,1230.0,0,753
0.0,1257.0,0,753
0.0,1282.0,0,752
0.0,1308.0,0,753
0.0,1335.0,0,753
0.0,1359.0,0,753
0.0,1386.0,0,753
0.0,1411.0,0,753
0.0,1437.0,0,753
0.0,1462.0,0,753
0.0,1488.0,0,753
0.0,1513.0,0,753
0.0,1540.0,0,753
0.0,1564.0,0,753
0.0,1591.0,0,753
0.0,1617.0,0,753
0.0,1642.0,0,753
0.0,1669.0,0,753
0.0,1693.0,0,753
0.0,1720.0,0,753
0.0,1744.0,0,753
0.0,1906.0,0,753
0.0,1931.0,0,753
0.0,1957.0,0,752
0.0,1984.0,0,753
0.0,2009.0,0,753
0.0,2035.0,0,753
-3.0,2228.0,0,753
-3.0,2254.0,0,753
-3.0,2281.0,0,753
-3.0,2308.0,0,753
-3.0,2334.0,0,753
-3.0,2560.0,0,752
-3.0,2588.0,0,753
-3.0,2615.0,1,753
-3.0,2641.0,0,753
-3.0,2668.0,0,753
-3.0,2914.0,118,753
-3.0,2942.0,146,753
-3.0,2971.0,150,752
-3.0,3000.0,145,752
-3.0,3028.0,132,753
-3.0,3229.0,173,753
-3.0,3258.0,191,753
-3.0,3287.0,261,753
-3.0,3315.0,297,753
-3.0,3559.0,275,753
-3.0,3590.0,280,752
-3.0,3620.0,221,753
-3.0,3649.0,310,753
-3.0,3903.0,372,753
-3.0,3938.0,340,753
-3.0,3969.0,359,752
-3.0,3997.0,372,753
-3.0,4028.0,373,752
-3.0,4233.0,316,753
-3.0,4261.0,371,753
-3.0,4292.0,394,753
-3.0,4321.0,366,752
-3.0,4573.0,383,752
-3.0,4601.0,378,753
-3.0,4630.0,373,753
-3.0,4659.0,404,753
-3.0,4687.0,395,752
-3.0,4900.0,367,753
-3.0,4929.0,409,753
-3.0,4958.0,345,753
-3.0,4986.0,384,752
-3.0,5234.0,429,753
-3.0,5263.0,430,753
-3.0,5292.0,420,754
-3.0,5320.0,413,753
-3.0,5349.0,433,754
-3.0,5570.0,375,755
-3.0,5599.0,400,756
-3.0,5627.0,420,756
-3.0,5656.0,365,756
-3.0,5685.0,357,756
-3.0,5900.0,368,757
-3.0,5928.0,384,758
-3.0,5957.0,379,758
-3.0,5988.0,392,758
-3.0,6017.0,389,758
-3.0,6240.0,429,758
-3.0,6268.0,394,758
-3.0,6297.0,389,758
-3.0,6328.0,429,758
-3.0,6356.0,429,758
-3.0,6565.0,387,760
-3.0,6594.0,374,760
-3.0,6623.0,408,760
-3.0,6653.0,408,760
-3.0,6680.0,399,760
-3.0,6912.0,405,762
-3.0,6940.0,430,763
-3.0,6969.0,433,762
-3.0,6998.0,420,762
-3.0,7237.0,405,765
-3.0,7266.0,383,765
-3.0,7297.0,395,766
-3.0,7325.0,402,766
-3.0,7354.0,373,767
-3.0,7565.0,437,768
-3.0,7593.0,422,768
-3.0,7624.0,435,768
-3.0,7655.0,414,768
-3.0,7684.0,384,768
-3.0,7892.0,399,771
-3.0,7921.0,358,770
-3.0,7952.0,423,771
-3.0,7983.0,435,772
-3.0,8239.0,448,773
-3.0,8269.0,418,773
-3.0,8298.0,440,774
-3.0,8327.0,457,774
-3.0,8357.0,391,774
-3.0,8562.0,364,775
-3.0,8591.0,405,775
-3.0,8622.0,414,775
-3.0,8650.0,417,775
-3.0,8904.0,417,775
-3.0,8931.0,419,775
-3.0,8960.0,406,775
-3.0,8988.0,420,775
-3.0,9228.0,392,775
-3.0,9259.0,421,775
-3.0,9287.0,418,775
-3.0,9318.0,416,775
-3.0,9349.0,416,775
-3.0,9576.0,419,775
-3.0,9607.0,425,775
-3.0,9635.0,417,776
-3.0,9666.0,417,775
-3.0,9904.0,421,776
-3.0,9932.0,388,775
-3.0,9961.0,403,775
-3.0,9990.0,411,775
-3.0,10231.0,363,776
-3.0,10262.0,423,775
-3.0,10291.0,415,775
-3.0,10321.0,417,775
-3.0,10571.0,422,775
-3.0,10602.0,392,775
-3.0,10635.0,445,775
-3.0,10665.0,406,775
-3.0,10696.0,421,775
-3.0,10905.0,414,775
-3.0,10936.0,419,776
-3.0,10967.0,435,775
-3.0,10995.0,442,775
-3.0,11026.0,446,775
-3.0,11057.0,401,776
-3.0,11243.0,478,775
-3.0,11272.0,480,776
-3.0,11302.0,406,775
-3.0,11333.0,476,775
-3.0,11362.0,480,775
-3.0,11393.0,472,775
-3.0,11618.0,483,775
-3.0,11649.0,486,775
-3.0,11679.0,434,775
-3.0,11708.0,473,776
-3.0,11737.0,481,775
-3.0,11966.0,478,775
-3.0,11997.0,486,775
-3.0,12027.0,318,775
-3.0,12058.0,464,775
-3.0,12089.0,426,775
-3.0,12118.0,482,775
-3.0,12320.0,321,775
-3.0,12349.0,481,775
-3.0,12378.0,491,775
-3.0,12408.0,418,775
-3.0,12439.0,477,775
-3.0,12468.0,296,775
-3.0,12681.0,407,776
-3.0,12709.0,480,776
-3.0,12740.0,491,776
-3.0,12769.0,472,775
-3.0,12800.0,460,776
-3.0,12830.0,470,775
-3.0,13008.0,359,775
-3.0,13037.0,383,775
-3.0,13068.0,362,775
-3.0,13096.0,404,775
-3.0,13127.0,423,775
-3.0,13158.0,380,776
-3.0,13350.0,281,775
-3.0,13381.0,238,775
-3.0,13412.0,324,773
-3.0,13441.0,243,774
-3.0,13471.0,270,774
-3.0,13500.0,258,774
-3.0,13692.0,229,774
-3.0,13723.0,250,773
-3.0,13752.0,257,773
-3.0,13783.0,257,773
-3.0,13811.0,253,773
-3.0,13842.0,240,772
-3.0,14049.0,262,771
-3.0,14077.0,247,771
-3.0,14108.0,172,770
-3.0,14139.0,259,770
-3.0,14168.0,267,770
-3.0,14198.0,260,769
-3.0,14376.0,223,769
-3.0,14405.0,265,769
-3.0,14434.0,270,769
-3.0,14465.0,173,768
-3.0,14495.0,149,768
-3.0,14524.0,138,768
-3.0,14721.0,281,768
-3.0,14749.0,223,766
-3.0,14780.0,217,767
