Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,801
0.0,577.0,0,802
0.0,602.0,0,801
0.0,628.0,0,801
0.0,653.0,0,801
0.0,677.0,0,800
0.0,704.0,0,801
0.0,729.0,0,801
0.0,755.0,0,801
0.0,780.0,0,801
0.0,806.0,0,800
0.0,833.0,0,800
0.0,858.0,0,801
0.0,882.0,0,801
0.0,909.0,0,801
0.0,935.0,0,801
0.0,960.0,0,801
0.0,987.0,0,801
0.0,1011.0,0,801
0.0,1040.0,0,801
0.0,1069.0,0,801
0.0,1095.0,0,801
0.0,1122.0,0,800
0.0,1155.0,0,801
0.0,1179.0,0,801
0.0,1206.0,0,801
0.0,1232.0,0,801
0.0,1257.0,0,800
0.0,1513.0,0,801
0.0,1540.0,0,800
0.0,1566.0,0,801
0.0,1593.0,0,801
0.0,1619.0,0,801
0.0,1824.0,0,801
0.0,1851.0,0,800
0.0,1880.0,0,801
0.0,1906.0,0,801
0.0,1933.0,0,801
-3.0,2154.0,114,801
-3.0,2185.0,112,801
-3.0,2215.0,104,801
-3.0,2244.0,96,801
-3.0,2273.0,90,801
-3.0,2496.0,43,801
-3.0,2525.0,58,801
-3.0,2553.0,61,800
-3.0,2584.0,60,801
-3.0,2824.0,98,801
-3.0,2852.0,76,801
-3.0,2879.0,66,801
-3.0,2908.0,70,801
-3.0,3166.0,99,801
-3.0,3194.0,102,801
-3.0,3223.0,103,801
-3.0,3250.0,99,801
-3.0,3493.0,82,801
-3.0,3522.0,92,801
-3.0,3553.0,101,801
-3.0,3581.0,107,801
-3.0,3610.0,119,801
-3.0,3840.0,115,801
-3.0,3870.0,115,801
-3.0,3899.0,115,801
-3.0,3930.0,117,801
-3.0,3960.0,133,801
-3.0,4165.0,152,801
-3.0,4196.0,170,801
-3.0,4225.0,143,801
-3.0,4253.0,148,801
-3.0,4493.0,163,801
-3.0,4521.0,167,802
-3.0,4552.0,171,801
-3.0,4581.0,166,801
-3.0,4820.0,174,801
-3.0,4851.0,169,801
-3.0,4880.0,158,801
-3.0,4911.0,176,801
-3.0,4939.0,176,801
-3.0,5167.0,167,801
-3.0,5197.0,173,801
-3.0,5228.0,178,801
-3.0,5257.0,179,801
-3.0,5287.0,170,801
-3.0,5492.0,186,800
-3.0,5523.0,185,801
-3.0,5552.0,185,802
-3.0,5582.0,180,801
-3.0,5836.0,198,801
-3.0,5867.0,196,801
-3.0,5894.0,189,802
-3.0,5924.0,204,801
-3.0,6162.0,209,802
-3.0,6191.0,210,801
-3.0,6219.0,205,802
-3.0,6248.0,192,803
-3.0,6277.0,204,802
-3.0,6506.0,220,803
-3.0,6535.0,218,805
-3.0,6563.0,217,805
-3.0,6592.0,218,805
-3.0,6621.0,216,806
-3.0,6834.0,205,807
-3.0,6862.0,212,807
-3.0,6891.0,209,807
-3.0,6920.0,211,807
-3.0,7165.0,206,808
-3.0,7194.0,207,808
-3.0,7225.0,211,809
-3.0,7256.0,206,808
-3.0,7284.0,202,808
-3.0,7499.0,208,809
-3.0,7530.0,209,809
-3.0,7561.0,204,809
-3.0,7589.0,200,809
-3.0,7622.0,205,809
-3.0,7837.0,184,811
-3.0,7866.0,193,811
-3.0,7895.0,208,811
-3.0,7925.0,205,811
-3.29,8175.0,211,813
-3.29,8204.0,213,812
-3.29,8235.0,193,813
-3.29,8263.0,157,813
-3.29,8292.0,177,813
-3.29,8507.0,222,813
-3.29,8536.0,222,813
-3.29,8564.0,217,813
-3.29,8593.0,218,812
-3.29,8830.0,218,813
-3.29,8859.0,219,813
-3.29,8888.0,219,813
-3.29,8916.0,220,813
-3.29,9179.0,199,813
-3.29,9209.0,203,814
-3.29,9238.0,211,813
-3.29,9267.0,220,813
-3.29,9295.0,219,813
-3.29,9506.0,222,812
-3.29,9535.0,219,814
-3.29,9564.0,221,813
-3.29,9592.0,223,814
-3.29,9621.0,235,813
-3.29,9836.0,223,813
-3.29,9867.0,226,813
-3.29,9895.0,219,813
-3.29,9924.0,204,813
-3.29,9953.0,224,813
-3.55,10172.0,239,813
-3.55,10203.0,230,813
-3.55,10231.0,222,814
-3.55,10262.0,229,814
-3.55,10516.0,228,815
-3.55,10545.0,225,815
-3.55,10575.0,232,815
-3.55,10604.0,233,814
-3.55,10844.0,248,814
-3.55,10874.0,237,814
-3.55,10903.0,243,814
-3.55,10934.0,247,814
-3.55,10964.0,237,814
-3.55,11186.0,242,815
-3.55,11216.0,250,814
-3.55,11245.0,249,815
-3.55,11276.0,251,814
-3.55,11307.0,254,814
-3.55,11546.0,247,815
-3.55,11575.0,247,814
-3.55,11606.0,251,815
-3.55,11634.0,236,815
-3.55,11665.0,219,815
-3.55,11872.0,259,814
-3.55,11902.0,257,814
-3.55,11933.0,232,815
-3.55,11962.0,176,814
-3.55,11991.0,214,814
-3.8,12206.0,246,815
-3.8,12234.0,251,814
-3.8,12265.0,252,815
-3.8,12294.0,250,815
-3.8,12324.0,249,815
-3.8,12544.0,245,815
-3.8,12574.0,251,814
-3.8,12605.0,253,815
-3.8,12634.0,254,815
-3.8,12664.0,257,814
-3.8,12693.0,255,815
-3.8,12871.0,229,815
-3.8,12902.0,229,814
-3.8,12931.0,227,814
-3.8,12959.0,235,815
-3.8,12990.0,237,814
-3.8,13215.0,241,815
-3.8,13246.0,235,814
-3.8,13277.0,240,814
-3.8,13305.0,242,815
-3.8,13336.0,230,815
-3.8,13367.0,239,815
-3.8,13557.0,254,814
-3.8,13588.0,257,815
-3.8,13617.0,257,815
-3.8,13647.0,258,815
-3.8,13678.0,257,815
-3.8,13707.0,250,814
-3.8,13916.0,259,815
-3.8,13944.0,257,814
-3.8,13975.0,260,815
-3.8,14006.0,254,814
-3.8,14034.0,255,814
-3.8,14065.0,255,815
-4.02,14243.0,240,814
-4.02,14274.0,231,815
-4.02,14303.0,225,814
-4.02,14333.0,228,815
-4.02,14362.0,250,814
-4.02,14391.0,255,815
-4.02,14587.0,245,815
-4.02,14618.0,257,815
-4.02,14647.0,247,815
-4.02,14678.0,258,814
-4.02,14708.0,256,815
-4.02,14737.0,257,814
-4.02,14913.0,225,815
-4.02,14944.0,226,814
-4.02,14972.0,227,814
-4.02,15003.0,230,815
-4.02,15034.0,226,814
-4.02,15063.0,232,815
-4.02,15243.0,222,814
-4.02,15273.0,237,815
-4.02,15304.0,243,814
-4.02,15335.0,244,814
-4.02,15364.0,224,815
-4.02,15394.0,241,815
-4.02,15583.0,241,814
-4.02,15613.0,241,815
-4.02,15644.0,241,815
-4.02,15673.0,244,815
-4.02,15704.0,244,814
