Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,781
0.0,581.0,0,781
0.0,608.0,0,780
0.0,634.0,0,781
0.0,661.0,0,781
0.0,688.0,0,781
0.0,712.0,0,781
0.0,739.0,0,780
0.0,763.0,0,781
0.0,790.0,0,781
0.0,815.0,0,780
0.0,841.0,0,781
0.0,868.0,0,781
0.0,892.0,0,781
0.0,919.0,0,781
0.0,944.0,0,780
0.0,970.0,0,780
0.0,995.0,0,781
0.0,1021.0,0,780
0.0,1048.0,0,780
0.0,1075.0,0,781
0.0,1101.0,0,780
0.0,1220.0,0,780
0.0,1247.0,0,781
0.0,1277.0,0,781
0.0,1304.0,0,781
0.0,1331.0,0,781
0.0,1556.0,0,781
0.0,1585.0,0,781
0.0,1611.0,0,780
0.0,1638.0,0,781
0.0,1665.0,0,781
0.0,1914.0,0,781
0.0,1941.0,0,781
0.0,1968.0,0,781
0.0,1996.0,0,781
0.0,2023.0,0,780
-3.0,2226.0,0,781
-3.0,2254.0,0,781
-3.0,2281.0,0,781
-3.0,2310.0,0,781
-3.0,2336.0,0,781
-3.0,2553.0,1,781
-3.0,2580.0,0,781
-3.0,2609.0,0,781
-3.0,2637.0,46,781
-3.0,2664.0,56,781
-3.0,2897.0,172,781
-3.0,2926.0,191,781
-3.0,2955.0,157,781
-3.0,2983.0,160,781
-3.0,3225.0,223,781
-3.0,3254.0,187,781
-3.0,3282.0,206,782
-3.0,3311.0,232,782
-3.0,3569.0,201,782
-3.0,3598.0,197,782
-3.0,3627.0,195,782
-3.0,3655.0,188,782
-3.0,3895.0,191,782
-3.0,3923.0,187,782
-3.0,3952.0,191,782
-3.0,3981.0,194,783
-3.0,4007.0,202,782
-3.0,4239.0,233,783
-3.0,4282.0,246,784
-3.0,4311.0,250,783
-3.0,4339.0,253,784
-3.0,4368.0,260,783
-3.0,4564.0,265,784
-3.0,4595.0,262,784
-3.0,4622.0,250,785
-3.0,4657.0,257,785
-3.0,4894.0,254,785
-3.0,4923.0,254,784
-3.0,4954.0,265,784
-3.0,4982.0,266,785
-3.0,5222.0,268,785
-3.0,5253.0,245,785
-3.0,5283.0,229,784
-3.0,5312.0,269,785
-3.0,5343.0,254,785
-3.0,5566.0,275,785
-3.0,5595.0,278,785
-3.0,5623.0,277,785
-3.0,5654.0,281,785
-3.0,5685.0,247,785
-3.0,5892.0,251,786
-3.0,5922.0,251,785
-3.0,5951.0,251,786
-3.0,5980.0,247,785
-3.32,6236.0,246,787
-3.32,6264.0,249,786
-3.32,6295.0,228,787
-3.32,6326.0,253,787
-3.32,6563.0,149,788
-3.32,6592.0,184,788
-3.32,6623.0,187,787
-3.32,6651.0,166,788
-3.32,6682.0,195,789
-3.32,6907.0,251,789
-3.32,6936.0,264,790
-3.32,6965.0,260,790
-3.32,6993.0,271,790
-3.32,7022.0,264,791
-3.32,7233.0,268,792
-3.32,7262.0,260,792
-3.32,7290.0,256,793
-3.32,7319.0,271,792
-3.32,7565.0,267,793
-3.32,7593.0,262,793
-3.32,7622.0,259,794
-3.32,7651.0,259,794
-3.32,7680.0,261,793
-3.32,7903.0,275,794
-3.32,7933.0,277,794
-3.32,7964.0,279,794
-3.32,7993.0,281,794
-3.32,8022.0,287,794
-3.01,8235.0,257,795
-3.01,8263.0,256,794
-3.01,8292.0,270,795
-3.01,8321.0,255,794
-3.01,8574.0,265,794
-3.01,8603.0,270,794
-3.01,8632.0,230,794
-3.01,8660.0,178,794
-3.01,8689.0,227,794
-3.01,8906.0,235,794
-3.01,8935.0,270,794
-3.01,8962.0,248,794
-3.01,8992.0,247,795
-3.01,9230.0,239,794
-3.01,9259.0,230,794
-3.01,9287.0,211,794
-3.01,9316.0,258,794
-3.01,9578.0,166,795
-3.01,9609.0,131,794
-3.01,9639.0,133,794
-3.01,9668.0,112,794
-3.01,9699.0,113,795
-3.01,9904.0,232,795
-3.01,9932.0,216,794
-3.01,9963.0,187,794
-3.01,9990.0,195,794
-3.01,10018.0,161,794
-3.34,10235.0,171,794
-3.34,10266.0,220,794
-3.34,10297.0,199,794
-3.34,10326.0,121,794
-3.34,10356.0,86,794
-3.34,10571.0,176,794
-3.34,10600.0,136,795
-3.34,10631.0,59,795
-3.34,10659.0,69,794
-3.34,10911.0,0,795
-3.34,10944.0,116,795
-3.34,10973.0,26,794
-3.34,11005.0,160,794
-3.34,11243.0,157,794
-3.34,11274.0,122,794
-3.34,11304.0,157,794
-3.34,11333.0,152,794
-3.34,11366.0,147,794
-3.34,11583.0,107,794
-3.34,11614.0,109,794
-3.34,11644.0,64,794
-3.34,11675.0,122,794
-3.34,11706.0,127,794
-3.34,11943.0,123,793
-3.34,11972.0,90,794
-3.34,12003.0,152,794
-3.34,12029.0,92,793
-3.34,12058.0,4,794
-3.65,12269.0,72,793
-3.65,12298.0,88,793
-3.65,12326.0,76,794
-3.65,12355.0,29,793
-3.65,12384.0,56,793
-3.65,12603.0,129,793
-3.65,12632.0,102,792
-3.65,12662.0,142,792
-3.65,12691.0,120,791
-3.65,12722.0,133,790
-3.65,12941.0,104,786
-3.65,12972.0,129,787
-3.65,13002.0,126,786
-3.65,13031.0,107,785
-3.65,13060.0,118,786
-3.65,13090.0,122,785
-3.65,13266.0,70,785
-3.65,13297.0,41,784
-3.65,13326.0,41,784
-3.65,13355.0,77,784
-3.65,13383.0,50,783
-3.65,13611.0,0,783
-3.65,13639.0,10,783
-3.65,13668.0,6,783
-3.65,13699.0,19,783
-3.65,13727.0,16,784
-3.65,13754.0,5,783
-3.65,13957.0,109,782
-3.65,13985.0,94,783
-3.65,14014.0,93,782
-3.65,14043.0,83,782
-3.65,14071.0,101,782
-3.65,14102.0,101,781
-3.93,14313.0,124,780
-3.93,14344.0,108,779
-3.93,14372.0,106,779
-3.93,14401.0,68,779
-3.93,14432.0,102,778
-3.93,14460.0,83,778
-3.93,14641.0,143,777
-3.93,14671.0,156,777
-3.93,14700.0,152,777
-3.93,14731.0,134,777
-3.93,14761.0,130,777
-3.93,14790.0,142,777
-3.93,14983.0,171,776
-3.93,15013.0,159,777
-3.93,15042.0,171,776
-3.93,15073.0,188,777
-3.93,15104.0,188,776
-3.93,15132.0,182,776
-3.93,15310.0,205,776
-3.93,15341.0,193,776
-3.93,15372.0,201,775
-3.93,15400.0,173,776
-3.93,15431.0,176,776
-3.93,15462.0,189,776
-3.93,15640.0,205,775
-3.93,15671.0,196,775
-3.93,15699.0,182,775
-3.93,15730.0,202,774
-3.93,15761.0,206,775
-3.93,15790.0,218,775
-3.93,15980.0,246,771
-3.93,16011.0,207,771
-3.93,16039.0,208,771
-3.93,16070.0,232,771
-3.93,16099.0,207,771
-3.68,16130.0,198,771
-3.68,16310.0,242,770
-3.68,16340.0,237,771
-3.68,16369.0,241,771
-3.68,16400.0,240,770
-3.68,16431.0,229,770
-3.68,16652.0,255,770
-3.68,16680.0,268,770
-3.68,16711.0,216,771
-3.68,16742.0,218,771
-3.68,16773.0,177,770
-3.68,16801.0,219,770
-3.68,16982.0,169,769
-3.68,17012.0,181,770
-3.68,17041.0,178,770
-3.68,17072.0,237,770
-3.68,17100.0,119,769
-3.68,17342.0,258,769
-3.68,17373.0,266,769
-3.68,17401.0,262,768
-3.68,17432.0,271,769
-3.68,17461.0,269,769
-3.68,17491.0,267,768
-3.68,17684.0,250,768
-3.68,17713.0,88,768
-3.68,17743.0,192,767
-3.68,17772.0,170,768
-3.68,17803.0,150,768
-3.68,17833.0,210,767
-3.68,18012.0,179,767
-3.68,18040.0,188,767
-3.68,18071.0,151,767
-3.68,18100.0,147,767
-3.94,18130.0,147,767
-3.94,18352.0,202,767
-3.94,18382.0,160,767
-3.94,18413.0,48,767
-3.94,18444.0,70,766
-3.94,18472.0,69,766
-3.94,18501.0,74,766
-3.94,18677.0,91,766
-3.94,18706.0,88,766
-3.94,18735.0,74,766
-3.94,18763.0,180,766
-3.94,18794.0,141,766
-3.94,18825.0,100,766
-3.94,19021.0,98,766
-3.94,19052.0,113,766
-3.94,19081.0,96,766
-3.94,19109.0,110,765
-3.94,19140.0,102,766
-3.94,19169.0,102,766
-3.94,19353.0,159,766
-3.94,19382.0,167,766
-3.94,19412.0,158,765
-3.94,19441.0,166,765
-3.94,19470.0,182,766
-3.94,19501.0,173,766
-3.94,19687.0,136,765
-3.94,19716.0,175,766
-3.94,19746.0,113,766
-3.94,19777.0,178,766
-3.94,19806.0,103,765
-3.94,20023.0,177,765
-3.94,20051.0,108,765
-3.94,20082.0,171,765
-3.94,20113.0,106,766
-3.7,20142.0,105,765
-3.7,20172.0,104,765
-3.7,20346.0,100,765
-3.7,20375.0,100,766
-3.7,20404.0,99,765
-3.7,20434.0,105,765
-3.7,20465.0,107,765
-3.7,20494.0,107,765
-3.7,20684.0,105,765
-3.7,20715.0,108,766
-3.7,20746.0,144,766
