Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,755
0.0,579.0,0,755
0.0,604.0,0,755
0.0,630.0,0,755
0.0,655.0,0,755
0.0,681.0,0,755
0.0,706.0,0,755
0.0,733.0,0,755
0.0,757.0,0,755
0.0,784.0,0,755
0.0,811.0,0,755
0.0,835.0,0,755
0.0,862.0,0,755
0.0,886.0,0,755
0.0,913.0,0,755
0.0,937.0,0,755
0.0,964.0,0,754
0.0,989.0,0,755
0.0,1015.0,0,755
0.0,1040.0,0,755
0.0,1071.0,0,755
0.0,1097.0,0,755
0.0,1124.0,0,755
0.0,1150.0,0,755
0.0,1179.0,0,755
0.0,1206.0,0,755
0.0,1232.0,0,755
0.0,1259.0,0,755
0.0,1288.0,0,754
0.0,1314.0,0,755
0.0,1341.0,0,755
0.0,1368.0,0,755
0.0,1396.0,0,754
0.0,1423.0,0,755
0.0,1447.0,0,755
0.0,1474.0,0,755
0.0,1501.0,0,755
0.0,1624.0,0,755
0.0,1652.0,0,755
0.0,1679.0,0,754
0.0,1705.0,0,754
0.0,1972.0,0,755
0.0,1998.0,0,756
0.0,2025.0,0,755
0.0,2052.0,0,755
-3.0,2322.0,0,755
-3.0,2351.0,0,755
-3.0,2377.0,0,755
-3.0,2404.0,0,755
-3.0,2652.0,309,751
-3.0,2682.0,292,751
-3.0,2709.0,297,749
-3.0,2738.0,299,748
-3.0,2979.0,311,742
-3.0,3008.0,313,742
-3.0,3037.0,311,742
-3.0,3065.0,307,741
-3.0,3305.0,382,738
-3.0,3334.0,408,737
-3.0,3362.0,399,737
-3.0,3391.0,381,737
-3.0,3649.0,398,735
-3.0,3678.0,396,735
-3.0,3706.0,399,735
-3.0,3735.0,290,735
-3.0,3979.0,437,735
-3.0,4007.0,413,735
-3.0,4038.0,383,734
-3.0,4067.0,380,734
-3.0,4315.0,454,735
-3.0,4345.0,419,735
-3.0,4376.0,467,735
-3.0,4405.0,445,735
-3.0,4663.0,397,735
-3.0,4691.0,378,735
-3.0,4720.0,328,735
-3.0,4749.0,325,734
-3.0,5023.0,333,735
-3.0,5054.0,343,735
-3.0,5083.0,366,735
-3.0,5113.0,365,735
-3.0,5349.0,344,735
-3.0,5380.0,319,736
-3.0,5408.0,351,736
-3.0,5439.0,369,736
-3.0,5681.0,374,739
-3.0,5711.0,363,738
-3.0,5740.0,366,739
-3.0,5769.0,341,739
-3.0,6023.0,360,739
-3.0,6051.0,383,739
-3.0,6080.0,362,739
-3.0,6109.0,373,739
-3.34,6346.0,376,740
-3.34,6375.0,374,740
-3.34,6406.0,353,740
-3.34,6434.0,359,740
-3.34,6690.0,382,741
-3.34,6719.0,387,741
-3.34,6748.0,386,741
-3.34,6776.0,386,741
-3.34,7012.0,394,741
-3.34,7041.0,382,741
-3.34,7069.0,379,741
-3.34,7098.0,390,741
-3.34,7127.0,392,741
-3.34,7358.0,370,741
-3.34,7387.0,390,742
-3.34,7417.0,384,742
-3.34,7446.0,382,742
-3.34,7688.0,392,742
-3.34,7716.0,396,742
-3.34,7745.0,396,742
-3.34,7774.0,400,743
-3.34,8028.0,395,744
-3.34,8056.0,400,744
-3.34,8087.0,404,743
-3.01,8116.0,403,744
-3.01,8357.0,405,746
-3.01,8388.0,406,745
-3.01,8419.0,407,746
-3.01,8448.0,401,746
-3.01,8699.0,397,747
-3.01,8730.0,409,747
-3.01,8761.0,404,747
-3.01,8790.0,410,747
-3.01,9043.0,389,749
-3.01,9072.0,407,749
-3.01,9103.0,408,750
-3.01,9134.0,397,749
-3.01,9385.0,414,750
-3.01,9414.0,416,750
-3.01,9445.0,405,750
-3.01,9474.0,414,750
-3.01,9711.0,406,751
-3.01,9742.0,406,751
-3.01,9775.0,402,751
-3.01,9803.0,410,752
-3.01,9832.0,413,752
-3.01,10055.0,408,752
-3.01,10086.0,415,752
-3.0,10117.0,402,753
-3.0,10145.0,400,753
-3.0,10383.0,415,754
-3.0,10414.0,418,754
-3.0,10444.0,419,755
-3.0,10473.0,419,756
-3.0,10727.0,419,757
-3.0,10756.0,413,757
-3.0,10786.0,420,758
-3.0,10817.0,419,757
-3.0,11055.0,405,760
-3.0,11085.0,403,760
-3.0,11114.0,409,760
-3.0,11147.0,417,760
-3.0,11177.0,419,761
-3.0,11399.0,422,761
-3.0,11429.0,418,761
-3.0,11460.0,420,761
-3.0,11491.0,418,761
-3.0,11522.0,409,760
-3.0,11755.0,420,761
-3.0,11786.0,387,762
-3.0,11816.0,394,761
-3.0,11847.0,413,760
-3.0,11876.0,408,761
-3.0,12103.0,406,761
-3.36,12134.0,412,762
-3.36,12163.0,408,761
-3.36,12191.0,403,761
-3.36,12222.0,418,761
-3.36,12455.0,405,762
-3.36,12486.0,416,762
-3.36,12517.0,419,762
-3.36,12546.0,413,761
-3.36,12576.0,413,762
-3.36,12800.0,410,761
-3.36,12828.0,413,761
-3.36,12859.0,392,761
-3.36,12888.0,411,762
-3.36,12918.0,412,761
-3.36,13146.0,417,762
-3.36,13176.0,419,762
-3.36,13205.0,409,764
-3.36,13236.0,420,764
-3.36,13266.0,419,764
-3.36,13498.0,412,765
-3.36,13529.0,392,765
-3.36,13557.0,412,764
-3.36,13588.0,419,765
-3.36,13617.0,395,764
-3.36,13860.0,354,765
-3.36,13891.0,387,764
-3.36,13920.0,393,765
-3.36,13950.0,364,765
-3.01,14192.0,410,766
-3.01,14223.0,395,765
-3.01,14252.0,390,765
-3.01,14282.0,408,766
-3.01,14311.0,381,765
-3.01,14530.0,335,765
-3.01,14561.0,354,765
-3.01,14592.0,369,766
-3.01,14620.0,366,766
-3.01,14651.0,345,766
-3.01,14872.0,381,765
-3.01,14903.0,358,766
-3.01,14934.0,362,765
-3.01,14964.0,306,766
-3.01,14995.0,347,766
-3.01,15230.0,339,768
-3.01,15261.0,380,768
-3.01,15294.0,386,768
-3.01,15325.0,367,768
-3.01,15353.0,376,769
-3.01,15589.0,382,771
-3.01,15618.0,381,771
-3.01,15648.0,388,771
-3.01,15679.0,379,772
-3.01,15708.0,375,772
-3.01,15931.0,371,772
-3.01,15962.0,373,772
-3.01,15990.0,379,773
-3.01,16021.0,376,773
-3.01,16050.0,372,773
-3.38,16289.0,356,773
-3.38,16320.0,357,774
-3.38,16353.0,356,774
-3.38,16384.0,355,775
-3.38,16412.0,345,775
-3.38,16633.0,363,776
-3.38,16664.0,313,775
-3.38,16695.0,339,775
-3.38,16723.0,322,776
-3.38,16754.0,344,775
-3.38,16988.0,330,776
-3.38,17018.0,267,775
-3.38,17049.0,310,775
-3.38,17078.0,315,775
-3.38,17108.0,324,775
-3.38,17350.0,363,776
-3.38,17381.0,362,775
-3.38,17412.0,368,775
-3.38,17442.0,364,775
-3.38,17471.0,279,775
-3.38,17696.0,356,775
-3.38,17727.0,375,775
-3.38,17756.0,373,775
-3.38,17786.0,364,776
-3.38,17817.0,364,775
-3.38,18055.0,350,775
-3.38,18085.0,340,775
-3.38,18116.0,348,775
-3.02,18145.0,349,775
-3.02,18176.0,320,776
-3.02,18395.0,303,776
-3.02,18425.0,305,776
-3.02,18454.0,311,776
-3.02,18483.0,271,776
-3.02,18513.0,287,776
-3.02,18741.0,328,776
-3.02,18771.0,312,776
-3.02,18800.0,309,776
-3.02,18831.0,291,777
-3.02,18860.0,255,777
-3.02,19124.0,213,777
-3.02,19154.0,214,778
-3.02,19185.0,134,778
-3.02,19216.0,134,778
-3.02,19249.0,168,778
-3.02,19472.0,257,779
-3.02,19503.0,252,779
-3.02,19533.0,208,779
-3.02,19566.0,267,779
-3.02,19597.0,180,779
-3.02,19830.0,115,779
-3.02,19861.0,159,780
-3.02,19892.0,108,780
-3.02,19920.0,71,780
-3.02,19951.0,146,780
-3.4,20170.0,9,781
-3.4,20199.0,5,780
-3.4,20228.0,0,781
-3.4,20254.0,0,780
-3.4,20283.0,0,780
-3.4,20527.0,0,781
-3.4,20555.0,0,781
-3.4,20582.0,0,781
-3.4,20611.0,0,781
-3.4,20637.0,0,781
-3.4,20869.0,0,782
-3.4,20897.0,0,782
-3.4,20924.0,0,782
-3.4,20951.0,0,781
-3.4,20977.0,0,782
-3.4,21227.0,0,782
-3.4,21256.0,0,781
-3.4,21284.0,0,782
-3.4,21313.0,0,782
-3.4,21340.0,0,782
-3.4,21602.0,0,782
-3.4,21633.0,0,783
-3.4,21659.0,0,784
-3.4,21688.0,0,783
-3.4,21716.0,0,784
-3.4,21962.0,0,785
-3.4,21991.0,0,786
-3.4,22020.0,0,786
-3.4,22048.0,0,786
-3.4,22077.0,0,786
-3.77,22319.0,0,787
-3.77,22347.0,0,787
-3.77,22376.0,0,787
-3.77,22405.0,0,788
-3.77,22433.0,0,787
-3.77,22462.0,0,787
-3.77,22677.0,0,788
-3.77,22706.0,1,788
-3.77,22734.0,0,788
-3.77,22763.0,0,788
-3.77,22792.0,0,789
-3.77,23023.0,0,788
-3.77,23052.0,0,789
-3.77,23080.0,0,789
-3.77,23109.0,0,789
-3.77,23138.0,0,789
-3.77,23365.0,0,789
-3.77,23394.0,0,789
-3.77,23420.0,0,790
-3.77,23449.0,0,790
-3.77,23476.0,0,790
-3.77,23721.0,0,792
-3.77,23748.0,0,792
-3.77,23779.0,0,792
-3.77,23808.0,0,792
-3.77,23836.0,0,793
-3.77,24066.0,0,799
-3.77,24092.0,0,799
-3.77,24121.0,0,799
-4.14,24147.0,0,800
-4.14,24176.0,0,799
-4.14,24422.0,0,803
-4.14,24451.0,0,802
-4.14,24477.0,0,802
-4.14,24506.0,0,802
-4.14,24532.0,0,802
-4.14,24772.0,0,802
-4.14,24801.0,0,803
-4.14,24827.0,0,803
-4.14,24856.0,0,803
-4.14,24885.0,0,803
-4.14,25122.0,0,802
-4.14,25151.0,0,802
-4.14,25180.0,0,803
-4.14,25206.0,0,803
-4.14,25235.0,0,802
-4.14,25497.0,0,803
-4.14,25528.0,0,803
-4.14,25556.0,0,803
-4.14,25583.0,0,803
-4.14,25612.0,0,803
-4.14,25640.0,46,803
-4.14,25870.0,0,803
-4.14,25896.0,0,803
-4.14,25923.0,0,804
-4.14,25954.0,1,804
-4.14,25982.0,0,803
-4.14,26009.0,0,803
-4.5,26230.0,0,804
-4.5,26261.0,0,804
-4.5,26288.0,0,803
-4.5,26316.0,0,803
-4.5,26343.0,0,804
-4.5,26572.0,0,803
-4.5,26601.0,0,804
-4.5,26630.0,0,804
-4.5,26656.0,0,803
-4.5,26683.0,0,804
-4.5,26710.0,0,804
-4.5,26923.0,0,804
-4.5,26949.0,0,804
-4.5,26978.0,0,803
-4.5,27006.0,0,804
-4.5,27033.0,0,804
-4.5,27273.0,0,804
-4.5,27299.0,0,803
