Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,776
0.0,579.0,0,776
0.0,606.0,0,777
0.0,632.0,0,776
0.0,657.0,0,776
0.0,679.0,0,776
0.0,704.0,0,776
0.0,729.0,0,776
0.0,753.0,0,776
0.0,778.0,0,777
0.0,804.0,0,776
0.0,829.0,0,776
0.0,854.0,1,776
0.0,880.0,0,776
0.0,905.0,0,777
0.0,929.0,0,776
0.0,954.0,0,777
0.0,978.0,0,776
0.0,1001.0,0,776
0.0,1028.0,1,777
0.0,1052.0,0,776
0.0,1079.0,0,776
0.0,1103.0,0,777
0.0,1130.0,0,776
0.0,1157.0,0,777
0.0,1181.0,0,776
0.0,1208.0,0,776
0.0,1232.0,0,776
0.0,1259.0,0,776
0.0,1284.0,0,776
0.0,1310.0,0,776
0.0,1335.0,0,777
0.0,1359.0,0,776
0.0,1386.0,0,777
0.0,1413.0,0,776
0.0,1437.0,0,775
0.0,1464.0,0,776
0.0,1488.0,0,776
0.0,1515.0,0,777
0.0,1564.0,0,777
0.0,1591.0,0,776
0.0,1615.0,0,776
0.0,1642.0,0,776
0.0,1902.0,0,776
0.0,1927.0,0,776
0.0,1953.0,0,776
0.0,1978.0,0,776
-3.0,2230.0,0,776
-3.0,2256.0,0,777
-3.0,2283.0,0,776
-3.0,2312.0,0,777
-3.0,2574.0,112,777
-3.0,2605.0,151,777
-3.0,2633.0,155,776
-3.0,2664.0,154,776
-3.0,2904.0,240,776
-3.0,2932.0,253,776
-3.0,2961.0,264,776
-3.0,2992.0,262,776
-3.0,3239.0,198,776
-3.0,3268.0,221,776
-3.0,3299.0,207,777
-3.0,3328.0,209,776
-3.0,3575.0,221,776
-3.0,3606.0,222,777
-3.0,3635.0,258,776
-3.0,3663.0,257,776
-3.0,3692.0,238,777
-3.0,3911.0,292,776
-3.0,3940.0,326,776
-3.0,3969.0,295,776
-3.0,3997.0,237,776
-3.0,4026.0,208,776
-3.0,4225.0,305,775
-3.0,4253.0,323,776
-3.0,4284.0,328,775
-3.0,4313.0,328,776
-3.0,4341.0,330,775
-3.0,4569.0,305,774
-3.0,4597.0,332,773
-3.0,4626.0,331,772
-3.0,4655.0,335,773
-3.0,4683.0,335,773
-3.0,4894.0,215,771
-3.0,4923.0,308,771
-3.0,4952.0,302,771
-3.0,4980.0,317,770
-3.0,5238.0,317,771
-3.0,5267.0,303,770
-3.0,5296.0,279,770
-3.0,5324.0,229,770
-3.0,5566.0,353,771
-3.0,5595.0,325,771
-3.0,5623.0,347,771
-3.0,5652.0,346,770
-3.0,5683.0,326,771
-3.0,5908.0,340,771
-3.0,5937.0,345,770
-3.0,5965.0,343,770
-3.0,5994.0,352,771
-3.0,6240.0,289,771
-3.0,6268.0,252,771
-3.0,6297.0,186,770
-3.0,6326.0,261,771
-3.0,6354.0,242,771
-3.0,6582.0,187,771
-3.0,6610.0,258,771
-3.0,6639.0,249,771
-3.0,6670.0,270,771
-3.0,6699.0,242,771
-3.0,6907.0,279,771
-3.0,6936.0,246,771
-3.0,6965.0,248,771
-3.0,6993.0,260,771
-3.0,7235.0,243,771
-3.0,7264.0,261,771
-3.0,7292.0,258,771
-3.0,7321.0,232,771
-3.0,7579.0,265,771
-3.0,7608.0,191,771
-3.0,7639.0,208,771
-3.0,7667.0,248,771
-3.0,7911.0,203,771
-3.0,7940.0,288,770
-3.0,7968.0,287,771
-3.0,7997.0,273,771
-3.0,8026.0,234,770
-3.31,8249.0,283,770
-3.31,8280.0,284,771
-3.31,8306.0,275,771
-3.31,8335.0,259,771
-3.31,8579.0,229,770
-3.31,8609.0,215,770
-3.31,8638.0,265,771
-3.31,8667.0,234,771
-3.31,8695.0,237,771
-3.31,8906.0,265,771
-3.31,8935.0,231,770
-3.31,8964.0,232,771
-3.31,8992.0,281,771
-3.31,9021.0,274,771
-3.31,9238.0,246,769
-3.31,9267.0,290,770
-3.31,9297.0,303,770
-3.31,9326.0,304,769
-3.31,9355.0,314,769
-3.31,9576.0,236,768
-3.31,9605.0,249,767
-3.31,9633.0,252,767
-3.31,9662.0,261,768
-3.31,9691.0,237,767
-3.31,9719.0,241,766
-3.31,9918.0,292,766
-3.31,9947.0,320,766
-3.31,9975.0,269,765
-3.31,10006.0,326,764
-3.31,10035.0,314,764
-3.59,10274.0,326,763
-3.59,10305.0,324,762
-3.59,10334.0,307,763
-3.59,10364.0,299,762
-3.59,10395.0,274,762
-3.59,10424.0,311,762
-3.59,10608.0,333,762
-3.59,10637.0,344,762
-3.59,10668.0,283,763
-3.59,10696.0,326,762
-3.59,10727.0,332,762
-3.59,10944.0,328,762
-3.59,10973.0,290,762
-3.59,11003.0,308,763
-3.59,11032.0,328,762
-3.59,11063.0,315,762
-3.59,11091.0,306,763
-3.59,11278.0,338,763
-3.59,11307.0,345,762
-3.59,11337.0,344,763
-3.59,11366.0,361,763
-3.59,11397.0,340,762
-3.59,11634.0,288,762
-3.59,11663.0,315,763
-3.59,11694.0,316,763
-3.59,11724.0,315,763
-3.59,11755.0,279,762
-3.59,11786.0,297,763
-3.59,11976.0,263,762
-3.59,12007.0,351,763
-3.59,12036.0,322,762
-3.59,12066.0,123,762
-3.59,12095.0,214,763
-3.85,12308.0,302,762
-3.85,12339.0,270,762
-3.85,12369.0,284,762
-3.85,12398.0,242,763
-3.85,12429.0,252,763
-3.85,12457.0,280,763
-3.85,12648.0,280,762
-3.85,12677.0,213,762
-3.85,12707.0,264,762
-3.85,12736.0,269,762
-3.85,12767.0,205,762
-3.85,12797.0,185,762
-3.85,12994.0,252,762
-3.85,13025.0,165,761
-3.85,13056.0,147,762
-3.85,13086.0,148,762
-3.85,13117.0,169,762
-3.85,13146.0,234,762
-3.85,13350.0,167,762
-3.85,13379.0,114,762
-3.85,13410.0,155,762
-3.85,13441.0,164,762
-3.85,13469.0,162,762
-3.85,13500.0,161,761
-3.85,13692.0,155,762
-3.85,13721.0,143,762
-3.85,13752.0,192,762
-3.85,13783.0,156,762
-3.85,13811.0,177,761
-3.85,13840.0,225,762
-3.85,14051.0,266,763
-3.85,14082.0,204,762
-3.85,14110.0,178,762
-4.1,14141.0,126,762
-4.1,14172.0,112,762
-4.1,14200.0,162,762
-4.1,14409.0,103,762
-4.1,14440.0,142,762
-4.1,14471.0,179,762
-4.1,14499.0,153,762
-4.1,14530.0,116,762
-4.1,14561.0,128,762
-4.1,14753.0,174,762
-4.1,14784.0,167,762
-4.1,14813.0,182,762
-4.1,14843.0,203,762
-4.1,14874.0,217,762
-4.1,14903.0,168,762
-4.1,15112.0,136,762
-4.1,15142.0,130,762
-4.1,15171.0,132,762
-4.1,15202.0,142,762
-4.1,15230.0,127,762
-4.1,15261.0,114,761
-4.1,15456.0,220,762
-4.1,15484.0,230,762
-4.1,15515.0,234,762
-4.1,15546.0,241,762
-4.1,15575.0,261,762
-4.1,15814.0,231,762
-4.1,15843.0,230,762
-4.1,15874.0,233,763
-4.1,15902.0,241,763
-4.1,15933.0,206,762
-4.33,16156.0,192,762
-4.33,16185.0,175,762
-4.33,16214.0,156,762
-4.33,16244.0,170,762
-4.33,16273.0,184,762
-4.33,16502.0,146,762
-4.33,16533.0,155,762
-4.33,16562.0,151,762
-4.33,16592.0,131,761
-4.33,16623.0,145,762
-4.33,16861.0,163,762
-4.33,16891.0,182,762
-4.33,16920.0,184,762
-4.33,16951.0,170,763
-4.33,16982.0,157,762
-4.33,17215.0,146,762
-4.33,17246.0,136,762
-4.33,17276.0,155,762
-4.33,17305.0,177,763
-4.33,17336.0,173,762
-4.33,17577.0,206,762
-4.33,17608.0,205,763
-4.33,17637.0,197,762
-4.33,17668.0,198,762
-4.33,17698.0,201,762
-4.33,17920.0,213,762
-4.33,17950.0,217,762
-4.33,17981.0,232,762
-4.33,18012.0,224,762
-4.33,18040.0,220,762
-4.11,18296.0,230,761
-4.11,18325.0,181,762
-4.11,18356.0,243,762
-4.11,18384.0,221,762
-4.11,18415.0,220,762
-4.11,18659.0,188,763
-4.11,18688.0,204,762
-4.11,18718.0,208,762
-4.11,18749.0,202,762
-4.11,18780.0,202,762
-4.11,19025.0,215,763
-4.11,19056.0,212,761
-4.11,19085.0,209,762
-4.11,19116.0,212,762
-4.11,19144.0,215,761
-4.11,19398.0,191,762
-4.11,19427.0,192,762
-4.11,19458.0,204,762
-4.11,19488.0,211,762
-4.11,19517.0,212,763
-4.11,19755.0,227,762
-4.11,19783.0,244,763
-4.11,19814.0,231,762
-4.11,19845.0,204,762
-4.11,19873.0,186,762
-4.11,19904.0,154,762
-4.11,20117.0,189,762
-4.34,20146.0,193,762
-4.34,20176.0,219,762
-4.34,20205.0,180,763
-4.34,20236.0,208,762
-4.34,20494.0,231,762
-4.34,20525.0,239,762
-4.34,20557.0,226,762
-4.34,20588.0,217,762
-4.34,20619.0,176,762
-4.34,20852.0,231,763
