Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,210,800
0.0,581.0,210,800
0.0,610.0,210,799
0.0,636.0,210,800
0.0,665.0,210,800
0.0,694.0,210,801
0.0,722.0,210,800
0.0,751.0,207,800
0.0,780.0,207,801
0.0,808.0,206,800
0.0,835.0,207,800
0.0,866.0,207,801
0.0,892.0,208,800
0.0,921.0,208,800
0.0,950.0,208,800
0.0,978.0,208,800
0.0,1007.0,209,800
0.0,1036.0,209,800
0.0,1064.0,208,800
0.0,1095.0,209,800
0.0,1124.0,209,800
0.0,1153.0,209,800
0.0,1181.0,209,799
0.0,1210.0,208,799
0.0,1241.0,210,800
0.0,1269.0,209,800
0.0,1298.0,209,801
0.0,1329.0,210,799
0.0,1357.0,211,801
0.0,1394.0,213,800
0.0,1425.0,215,801
0.0,1454.0,217,799
0.0,1482.0,215,801
0.0,1509.0,211,800
0.0,1738.0,474,799
0.0,1765.0,497,797
0.0,1794.0,531,796
0.0,1822.0,550,795
0.0,1849.0,559,794
0.0,2066.0,282,791
0.0,2095.0,249,792
-3.0,2123.0,153,791
-3.0,2152.0,74,791
-3.0,2181.0,30,791
-3.0,2408.0,274,792
-3.0,2439.0,282,791
-3.0,2467.0,149,791
-3.0,2498.0,94,792
-3.0,2525.0,0,791
-3.0,2734.0,0,791
-3.0,2762.0,0,792
-3.0,2789.0,0,791
-3.0,2818.0,0,791
-3.0,3065.0,104,793
-3.0,3094.0,96,793
-3.0,3123.0,70,792
-3.0,3151.0,45,793
-3.0,3403.0,0,793
-3.0,3430.0,0,793
-3.0,3457.0,0,793
-3.0,3485.0,0,794
-3.0,3737.0,0,794
-3.0,3764.0,0,794
-3.0,3792.0,0,795
-3.0,3819.0,0,795
-3.0,3846.0,0,794
-3.0,4071.0,0,796
-3.0,4100.0,0,796
-3.37,4126.0,0,797
-3.37,4153.0,0,797
-3.37,4179.0,0,797
-3.37,4403.0,0,798
-3.37,4429.0,0,798
-3.37,4456.0,0,798
-3.37,4485.0,0,798
-3.37,4741.0,0,799
-3.37,4767.0,0,799
-3.37,4794.0,0,799
-3.37,4820.0,0,800
-4.07,8730.0,0,806
-4.07,8757.0,0,806
-4.07,8783.0,0,806
-4.07,8810.0,0,807
-4.07,9070.0,0,808
-4.07,9097.0,0,809
-4.07,9123.0,0,809
-4.07,9150.0,0,809
-4.4,10737.0,0,822
-4.4,10768.0,0,823
-4.4,10799.0,0,823
-4.4,10827.0,0,823
-4.4,10854.0,0,823
-4.73,12435.0,0,833
-4.73,12464.0,0,833
-4.73,12492.0,0,834
-4.73,12521.0,0,833
-4.73,12548.0,0,833
-4.73,13166.0,0,835
-4.73,13197.0,0,835
-4.73,13223.0,0,836
-4.73,13254.0,0,835
-4.73,13283.0,0,835
-4.73,13875.0,0,838
-4.73,13903.0,0,837
-4.73,13932.0,0,838
-4.73,13959.0,0,838
-4.73,13987.0,0,837
-4.73,14016.0,0,837
-5.06,14213.0,0,837
-5.06,14241.0,98,838
-5.06,14270.0,56,837
-5.06,14299.0,68,837
-5.06,14327.0,72,837
-5.06,14356.0,81,837
-5.06,14567.0,63,837
-5.06,14596.0,0,837
-5.06,14624.0,79,837
-5.06,14653.0,77,837
-5.06,14684.0,80,837
-5.06,14921.0,0,838
-5.06,14948.0,0,837
-5.06,14977.0,0,837
-5.06,15005.0,0,837
-5.06,15034.0,0,837
-5.06,15273.0,118,837
-5.06,15306.0,119,838
-5.06,15335.0,12,837
-5.06,15364.0,0,838
-5.06,15394.0,37,837
-5.06,15609.0,0,837
-5.06,15638.0,0,837
-5.06,15667.0,0,837
-5.06,15695.0,0,837
-5.06,15724.0,0,837
-5.06,15753.0,0,837
-5.06,15968.0,0,837
-5.06,15996.0,0,838
-5.06,16023.0,0,838
-5.06,16052.0,0,838
-5.06,16080.0,0,838
-5.06,16107.0,0,837
-5.37,16300.0,0,838
-5.37,16326.0,0,838
-5.37,16355.0,0,837
-5.37,16384.0,38,837
-5.37,16412.0,85,837
-5.37,16637.0,0,837
-5.37,16666.0,0,838
-5.37,16695.0,0,838
-5.37,16723.0,0,837
-5.37,16752.0,0,838
-5.37,17053.0,0,837
-5.37,17082.0,0,838
-5.37,17108.0,0,837
-5.37,17137.0,0,838
-5.37,17166.0,0,837
-5.37,17371.0,0,837
-5.37,17397.0,0,837
-5.37,17426.0,0,838
-5.37,17455.0,0,838
-5.37,17483.0,0,837
-5.37,17510.0,0,837
-5.37,17743.0,0,838
-5.37,17772.0,0,837
-5.37,17803.0,0,837
-5.37,17831.0,0,837
-5.37,17862.0,0,837
-5.66,20094.0,0,839
-5.95,20123.0,0,838
-5.95,20154.0,2,838
-5.95,20183.0,38,838
-5.95,20211.0,0,837
-5.95,20240.0,0,837
-5.95,21100.0,316,835
-5.95,21131.0,276,834
-5.95,21161.0,293,835
-5.95,21190.0,242,834
-5.95,21221.0,258,834
-5.95,21250.0,269,834
-5.95,21764.0,321,834
-5.95,21794.0,338,834
-5.95,21825.0,367,834
-5.95,21858.0,379,833
-5.95,21889.0,358,834
-5.95,22104.0,337,833
-6.21,22134.0,341,833
-6.21,22165.0,346,834
-6.21,22198.0,352,833
-6.21,22228.0,335,834
-6.21,22429.0,341,834
-6.21,22460.0,311,835
-6.21,22491.0,342,834
-6.21,22521.0,340,834
-6.21,22552.0,341,834
-6.21,22583.0,348,834
-6.21,22779.0,361,833
-6.21,22812.0,378,833
-6.21,22843.0,376,833
-6.21,22874.0,369,833
-6.21,22904.0,300,834
-6.21,22937.0,248,834
-6.21,23101.0,309,834
-6.21,23132.0,328,834
-6.21,23162.0,269,834
-6.21,23193.0,327,833
-6.21,23226.0,330,834
-6.21,23257.0,352,833
-6.21,23427.0,335,834
-6.21,23457.0,350,834
-6.21,23488.0,337,833
-6.21,23521.0,289,834
-6.21,23552.0,286,834
-6.21,23771.0,367,833
-6.21,23801.0,231,835
-6.21,23834.0,349,833
-6.21,23865.0,363,834
-6.21,23898.0,380,834
-6.21,24098.0,366,834
-5.96,24129.0,374,834
-5.96,24160.0,375,833
-5.96,24190.0,386,834
-5.96,24223.0,333,834
-5.96,24438.0,338,834
-5.96,24471.0,293,833
-5.96,24502.0,308,833
-5.96,24535.0,249,833
-5.96,24766.0,355,834
-5.96,24797.0,356,834
-5.96,24827.0,333,835
-5.96,24860.0,315,834
-5.96,24891.0,293,833
-5.96,25090.0,200,833
-5.96,25122.0,214,834
-5.96,25153.0,203,833
-5.96,25184.0,276,834
-5.96,25214.0,313,833
-5.96,25436.0,218,834
-5.96,25468.0,265,834
-5.96,25499.0,246,833
-5.96,25530.0,245,834
-5.96,25561.0,174,833
-5.96,25589.0,64,833
-5.96,25763.0,149,834
-5.96,25796.0,230,834
-5.96,25827.0,212,834
-5.96,25858.0,279,834
-5.96,25888.0,234,833
-5.96,25921.0,272,833
-6.22,26929.0,277,833
-6.22,26961.0,352,834
-6.22,26990.0,325,834
-6.22,27021.0,287,834
-6.22,27049.0,329,833
-6.22,27275.0,266,832
-6.22,27308.0,180,834
-6.22,27336.0,264,832
-6.22,27367.0,260,833
-6.22,27396.0,151,832
-6.22,27426.0,182,833
-6.22,27602.0,284,832
-6.22,27633.0,298,833
-6.22,27664.0,271,832
-6.22,27695.0,263,833
-6.22,27723.0,212,833
-6.22,27754.0,259,833
-6.22,27942.0,344,831
-6.22,27971.0,351,830
-6.22,28002.0,361,830
-6.22,28033.0,294,830
-6.22,28061.0,371,830
-6.47,28268.0,394,827
-6.47,28299.0,358,827
-6.47,28327.0,401,826
-6.47,28358.0,400,827
-6.47,28389.0,413,826
-6.47,28596.0,405,824
-6.47,28626.0,362,824
-6.47,28657.0,400,823
-6.47,28688.0,412,823
-6.47,28719.0,412,822
-6.47,28925.0,426,821
-6.47,28956.0,427,821
-6.47,28987.0,429,821
-6.47,29018.0,434,820
-6.47,29050.0,425,820
-6.47,29265.0,289,819
-6.47,29296.0,353,819
-6.47,29325.0,386,820
-6.47,29356.0,414,819
-6.47,29384.0,373,819
-6.47,29589.0,428,817
-6.47,29620.0,440,816
-6.47,29648.0,436,817
-6.47,29679.0,447,817
-6.47,29708.0,433,816
-6.47,29919.0,449,815
-6.47,29962.0,453,815
-6.47,29992.0,456,816
-6.47,30021.0,455,815
-6.47,30052.0,461,814
-6.68,30261.0,461,813
-6.68,30289.0,469,813
-6.68,30320.0,467,812
-6.68,30351.0,466,813
-6.68,30382.0,472,812
-6.68,30590.0,468,810
-6.68,30621.0,446,810
-6.68,30652.0,443,810
-6.68,30683.0,440,809
-6.68,30713.0,460,810
-6.68,30930.0,493,808
-6.68,30959.0,498,807
-6.68,30992.0,495,806
-6.68,31021.0,500,806
-6.68,31051.0,496,805
-6.68,31262.0,483,803
-6.68,31299.0,500,804
-6.68,31330.0,491,802
-6.68,31361.0,501,803
-6.68,31389.0,476,803
-6.68,31422.0,478,802
-6.68,31590.0,481,802
-6.68,31621.0,507,803
-6.68,31653.0,507,803
-6.68,31684.0,515,803
-6.68,31715.0,499,801
-6.68,31928.0,539,800
-6.68,31959.0,544,801
-6.68,31989.0,529,800
-6.68,32020.0,537,800
-6.68,32051.0,533,800
-6.87,32251.0,505,800
-6.87,32282.0,521,799
-6.87,32311.0,477,799
-6.87,32342.0,545,799
-6.87,32372.0,518,800
-6.87,32595.0,538,798
-6.87,32626.0,524,798
-6.87,32655.0,535,799
-6.87,32686.0,499,797
-6.87,32714.0,496,797
-6.87,32923.0,526,797
-6.87,32954.0,531,797
-6.87,32983.0,535,797
-6.87,33013.0,536,797
-6.87,33042.0,536,797
-6.87,33265.0,524,796
-6.87,33294.0,536,796
-6.87,33325.0,538,797
-6.87,33357.0,543,797
-6.87,33388.0,545,796
-6.87,33593.0,541,796
-6.87,33624.0,540,796
-6.87,33654.0,534,796
-6.87,33685.0,545,796
-6.87,33716.0,546,797
-6.87,33933.0,548,796
-6.87,33961.0,529,796
-6.87,33990.0,509,796
-6.87,34021.0,525,796
-6.87,34052.0,522,796
-6.7,34260.0,528,796
-6.7,34289.0,519,797
-6.7,34320.0,533,795
-6.7,34351.0,520,796
-6.7,34379.0,531,796
-6.7,34603.0,510,796
-6.7,34633.0,507,796
-6.7,34664.0,504,796
-6.7,34695.0,494,796
-6.7,34725.0,492,796
-6.7,34916.0,493,795
-6.7,34947.0,468,796
-6.7,34977.0,484,796
-6.7,35010.0,489,796
-6.7,35041.0,495,796
-6.7,35266.0,476,794
-6.7,35297.0,488,794
-6.7,35328.0,487,794
-6.7,35356.0,492,794
-6.7,35387.0,486,793
-6.7,35600.0,519,789
-6.7,35633.0,503,789
-6.7,35663.0,516,789
-6.7,35694.0,519,789
-6.7,35727.0,515,788
-6.7,35928.0,522,788
-6.7,35958.0,523,787
-6.7,35991.0,527,787
-6.7,36022.0,528,788
-6.7,36052.0,521,787
-6.87,36255.0,519,787
-6.87,36286.0,504,788
-6.87,36315.0,469,787
-6.87,36345.0,486,787
-6.87,36374.0,489,786
-6.87,36595.0,482,787
-6.87,36628.0,481,786
-6.87,36659.0,492,786
-6.87,36689.0,467,786
-6.87,36720.0,435,786
-6.87,36927.0,507,785
-6.87,36960.0,510,786
-6.87,36990.0,513,784
-6.87,37021.0,504,785
-6.87,37054.0,505,784
-6.87,37255.0,518,783
-6.87,37285.0,524,783
-6.87,37316.0,528,782
-6.87,37347.0,518,782
-6.87,37376.0,522,781
-6.87,37576.0,525,780
-6.87,37609.0,528,779
-6.87,37640.0,529,780
-6.87,37670.0,532,780
-6.87,37701.0,532,779
-6.87,37924.0,528,776
-6.87,37955.0,533,777
-6.87,37986.0,533,777
-6.87,38017.0,536,775
-6.87,38047.0,541,775
-7.03,38250.0,542,773
-7.03,38283.0,546,773
-7.03,38311.0,544,772
-7.03,38342.0,527,772
-7.03,38373.0,526,772
-7.03,38594.0,488,771
-7.03,38625.0,499,771
-7.03,38658.0,501,772
-7.03,38688.0,520,771
-7.03,38721.0,494,772
-7.03,38918.0,487,771
-7.03,38948.0,463,771
-7.03,38979.0,476,771
-7.03,39012.0,500,771
-7.03,39043.0,491,772
-7.03,39262.0,520,771
-7.03,39294.0,516,771
-7.03,39323.0,514,771
-7.03,39354.0,513,771
-7.03,39383.0,525,770
-7.03,39591.0,515,771
-7.03,39622.0,525,772
-7.03,39651.0,525,771
-7.03,39682.0,510,772
-7.03,39712.0,505,771
-7.03,39919.0,519,771
-7.03,39950.0,511,771
-7.03,39981.0,516,771
-7.03,40009.0,529,771
-7.03,40040.0,522,771
-7.18,40255.0,544,772
-7.18,40286.0,545,771
-7.18,40316.0,545,771
-7.18,40347.0,544,770
-7.18,40378.0,544,771
-7.18,40589.0,544,771
-7.18,40620.0,542,771
-7.18,40652.0,538,771
-7.18,40683.0,540,770
-7.18,40714.0,542,771
-7.18,40925.0,549,769
-7.18,40953.0,545,769
-7.18,40984.0,547,770
-7.18,41015.0,551,770
-7.18,41043.0,535,769
-7.18,41263.0,547,769
-7.18,41291.0,544,768
-7.18,41322.0,545,768
-7.18,41351.0,552,769
-7.18,41381.0,550,768
-7.18,41584.0,546,768
-7.18,41615.0,545,768
-7.18,41646.0,543,767
-7.18,41674.0,541,768
-7.18,41705.0,545,767
-7.18,41932.0,481,765
-7.18,41963.0,510,764
-7.18,41994.0,504,764
-7.18,42022.0,523,765
-7.18,42053.0,537,764
-7.05,42254.0,524,765
-7.05,42283.0,520,764
-7.05,42313.0,487,764
-7.05,42344.0,478,765
-7.05,42373.0,485,764
-7.05,42590.0,514,764
-7.05,42620.0,516,764
-7.05,42649.0,524,764
-7.05,42680.0,535,764
-7.05,42711.0,536,765
-7.05,42917.0,537,764
-7.05,42948.0,537,764
-7.05,42977.0,540,765
-7.05,43008.0,519,764
-7.05,43036.0,526,764
-7.05,43257.0,542,764
-7.05,43288.0,546,764
-7.05,43317.0,555,765
-7.05,43347.0,541,764
-7.05,43378.0,553,764
-7.05,43583.0,511,764
-7.05,43612.0,504,763
-7.05,43640.0,533,763
-7.05,43671.0,535,763
-7.05,43700.0,534,763
-7.05,43925.0,534,763
-7.05,43956.0,535,763
-7.05,43986.0,529,763
-7.05,44017.0,528,763
-7.05,44048.0,536,764
-6.91,44255.0,526,763
-6.91,44283.0,509,763
-6.91,44314.0,528,763
-6.91,44345.0,526,763
-6.91,44374.0,531,763
-6.91,44601.0,492,763
-6.91,44632.0,498,763
-6.91,44662.0,474,763
-6.91,44695.0,462,763
-6.91,44726.0,510,763
-6.91,44910.0,533,761
-6.91,44941.0,539,761
-6.91,44972.0,543,761
-6.91,45002.0,535,761
-6.91,45035.0,532,761
-6.91,45252.0,525,761
-6.91,45285.0,527,761
-6.91,45316.0,542,760
-6.91,45346.0,528,760
-6.91,45377.0,525,760
-6.91,45580.0,527,760
-6.91,45611.0,459,760
-6.91,45641.0,514,760
-6.91,45672.0,505,759
-6.91,45703.0,502,759
-6.91,45922.0,484,757
-6.91,45953.0,492,756
-6.91,45983.0,497,757
-6.91,46014.0,502,756
-6.91,46047.0,521,756
-6.77,46249.0,476,755
-6.77,46280.0,511,754
-6.77,46311.0,457,754
-6.77,46344.0,463,754
-6.77,46374.0,460,754
-6.77,46592.0,440,753
-6.77,46622.0,438,753
-6.77,46651.0,415,754
-6.77,46682.0,419,754
-6.77,46710.0,425,753
-6.77,46919.0,443,753
-6.77,46950.0,491,752
-6.77,46979.0,496,753
-6.77,47009.0,498,752
-6.77,47040.0,493,752
-6.77,47251.0,508,753
-6.77,47282.0,453,752
