LoadID,center_x,center_y,angle (radians from x axis),time,Frame Number
32,342.14694131469724,96.1705029220581,6.200045025251282,0.5667177800410351,0
07,341.8758396453857,46.47537019634247,4.840714005424577,0.5667360280289093,0
03,341.70540625,70.04446875,0.0,0.566745437147657,0
70,344.02235397338865,45.96089275741577,3.1045726482864437,0.5667522801431099,0
32,342.19888872528077,96.17595220184326,6.2118786561953865,0.5995518978477639,1
70,344.027731552124,45.96108993530273,3.1045725931018238,0.599573282208554,1
07,341.8996802444458,46.48847804450988,4.836741800280917,0.599582406202491,1
03,341.70540625,70.04446875,0.0,0.5995909599468071,1
32,342.1108398361206,96.16560036277771,6.189708165399657,0.640225807444951,2
07,341.8758396453857,46.47537019634247,4.840714005424577,0.6402469066809305,2
03,341.70540625,70.04446875,0.0,0.6402566009244887,2
70,344.0286995162964,45.961161636352536,3.105894183383012,0.640263729044752,2
32,342.16924034118654,96.17314689826965,6.206413197144898,0.6729051024795594,3
70,344.0235011901855,45.9609734210968,3.1058937546931795,0.672926201715539,3
07,341.8996802444458,46.48847804450988,4.836741800280917,0.6729353257094761,3
03,341.70540625,70.04446875,0.0,0.6729435943289815,3
32,342.1780237197876,96.17445544242858,6.2118786561953865,0.7039925456969534,4
07,341.88161157989504,46.490736627578734,4.836741800280917,0.7040139300577435,4
03,341.70540625,70.04446875,0.0,0.7040236243013016,4
70,344.00604198455807,45.960610434532164,3.1112987117482143,0.704030752421565,4
32,342.1580191268921,96.17228648567199,6.206412318153513,0.7395698493058351,5
70,344.0235011901855,45.9609734210968,3.1058937546931795,0.7395906634170042,5
07,341.8996802444458,46.48847804450988,4.836741800280917,0.7395995022861307,5
03,341.70540625,70.04446875,0.0,0.7396077709056362,5
32,342.18845622253417,96.17519934082031,6.211879059041682,0.7738486945275425,6
07,341.8996802444458,46.48847804450988,4.836741800280917,0.7738680830146588,6
03,341.70540625,70.04446875,0.0,0.773877207008596,6
70,344.0235011901855,45.9609734210968,3.1058937546931795,0.7738837648792383,6
32,342.1856240310669,96.17552199554443,6.216617143403763,0.8113805287126387,7
70,344.01364229583737,45.96080313110351,3.1103524445593393,0.8114002023245656,7
07,341.8996802444458,46.48847804450988,4.836741800280917,0.8114093263185027,7
03,341.70540625,70.04446875,0.0,0.8114178800628187,7
32,342.12066287994384,96.16700749588013,6.192525158026685,0.8424166494641364,8
07,341.88161157989504,46.490736627578734,4.836741800280917,0.8424363230760633,8
03,341.70540625,70.04446875,0.0,0.8424454470700005,8
70,344.0206331481933,45.960951014518734,3.1082713575390217,0.8424525751902638,8
32,342.1347879867554,96.16949014472961,6.200045028962278,0.8732893936991979,9
70,344.0235011901855,45.9609734210968,3.1058937546931795,0.8733090673111248,9
07,341.8996802444458,46.48847804450988,4.836741800280917,0.8733181913050618,9
03,341.70540625,70.04446875,0.0,0.8733264599245674,9
03,341.70540625,69.89762499999999,0.0,0.9120786282987515,10
30,344.20175,45.96209375,0.0,0.9120951655377625,10
40,349.19508280944825,95.73240054512024,1.5042279694614575,0.9121022936580259,10
32,342.10933411407467,96.09009019470214,6.196447804606226,0.9121117027767736,10
03,341.85224999999997,69.89762499999999,0.0,0.9511204834804388,11
