Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,324,795
0.0,583.0,324,795
0.0,610.0,325,795
0.0,638.0,324,795
0.0,667.0,324,795
0.0,694.0,321,794
0.0,722.0,322,795
0.0,751.0,322,794
0.0,780.0,322,795
0.0,806.0,322,795
0.0,835.0,323,795
0.0,868.0,321,794
0.0,894.0,322,795
0.0,923.0,322,795
0.0,952.0,322,795
0.0,978.0,321,795
0.0,1009.0,321,795
0.0,1038.0,321,795
0.0,1067.0,321,794
0.0,1095.0,321,795
0.0,1124.0,321,795
0.0,1153.0,321,794
0.0,1181.0,322,794
0.0,1212.0,321,795
0.0,1241.0,322,794
0.0,1267.0,321,794
0.0,1296.0,321,794
0.0,1325.0,321,794
0.0,1353.0,321,794
0.0,1380.0,321,795
0.0,1562.0,321,794
0.0,1591.0,321,795
0.0,1622.0,321,795
0.0,1898.0,321,795
0.0,1929.0,321,794
0.0,1957.0,321,795
0.0,1986.0,321,795
-3.0,2228.0,321,795
-3.0,2256.0,321,795
-3.0,2287.0,321,794
-3.0,2316.0,322,794
-3.0,2568.0,310,794
-3.0,2598.0,322,794
-3.0,2627.0,324,795
-3.0,2908.0,344,795
-3.0,2936.0,350,794
-3.0,2965.0,364,794
-3.0,2996.0,368,794
-3.0,3241.0,373,795
-3.0,3270.0,371,795
-3.0,3301.0,369,794
-3.0,3330.0,372,794
-3.0,3565.0,354,795
-3.0,3596.0,367,794
-3.0,3624.0,379,794
-3.0,3901.0,357,794
-3.0,3930.0,373,794
-3.0,3960.0,380,794
-3.0,4225.0,381,794
-3.0,4255.0,391,795
-3.0,4286.0,401,794
-3.0,4564.0,399,794
-3.0,4595.0,387,794
-3.0,4624.0,388,795
-3.0,4894.0,394,794
-3.0,4923.0,385,795
-3.0,4954.0,394,794
-3.0,5236.0,376,794
-3.0,5269.0,374,794
-3.0,5300.0,393,794
-3.0,5566.0,364,795
-3.0,5597.0,327,795
-3.0,5623.0,333,794
-3.0,5906.0,352,794
-3.0,5935.0,356,795
-3.0,5965.0,346,794
-3.0,6236.0,349,795
-3.0,6266.0,353,795
-3.0,6295.0,354,795
-3.0,6574.0,350,795
-3.0,6602.0,345,794
-3.0,6631.0,334,794
-3.0,6903.0,349,794
-3.0,6932.0,342,794
-3.0,6963.0,348,794
-3.0,7235.0,357,795
-3.0,7264.0,355,795
-3.0,7292.0,352,795
-3.0,7573.0,338,795
-3.0,7602.0,303,795
-3.0,7630.0,328,795
-3.0,7905.0,347,794
-3.0,7936.0,334,794
-3.0,7964.0,347,794
-3.27,8245.0,340,794
-3.27,8273.0,341,795
-3.27,8302.0,345,794
-3.27,8587.0,339,795
-3.27,8615.0,340,795
-3.27,8644.0,342,794
-3.27,8908.0,318,795
-3.27,8939.0,354,794
-3.27,8968.0,353,794
-3.27,9238.0,330,795
-3.27,9267.0,343,794
-3.27,9295.0,356,795
-3.27,9570.0,336,795
-3.27,9598.0,331,794
-3.27,9627.0,326,795
-3.27,9914.0,333,795
-3.27,9943.0,336,795
-3.27,9971.0,323,795
-3.52,10242.0,326,795
-3.52,10270.0,325,796
-3.52,10301.0,329,796
-3.52,10582.0,363,798
-3.52,10610.0,361,799
-3.52,10641.0,370,799
-3.52,10911.0,342,801
-3.52,10942.0,342,800
-3.52,10973.0,340,800
-3.52,11257.0,365,804
-3.52,11286.0,351,804
-3.52,11317.0,355,804
-3.52,11347.0,365,804
-3.52,11376.0,379,804
-3.52,11583.0,368,806
-3.52,11612.0,366,805
-3.52,11642.0,365,806
-3.52,11671.0,360,806
-3.52,11702.0,360,806
-3.52,11913.0,384,808
-3.52,11943.0,384,807
-3.52,11974.0,385,808
-3.52,12003.0,386,807
-3.52,12034.0,385,807
-3.76,12240.0,377,808
-3.76,12269.0,376,808
-3.76,12300.0,386,808
-3.76,12331.0,384,808
-3.76,12591.0,340,808
-3.76,12619.0,340,809
-3.76,12650.0,351,808
-3.76,12679.0,342,808
-3.76,12709.0,353,808
-3.76,12910.0,340,809
-3.76,12939.0,344,809
-3.76,12969.0,355,808
-3.76,13000.0,344,808
-3.76,13029.0,347,809
-3.76,13256.0,362,809
-3.76,13287.0,370,809
-3.76,13316.0,377,809
-3.76,13346.0,364,810
-3.76,13375.0,367,810
-3.76,13582.0,358,811
-3.76,13611.0,353,811
-3.76,13641.0,349,812
-3.76,13670.0,355,811
-3.76,13701.0,344,811
-3.76,13926.0,368,811
-3.76,13957.0,351,811
-3.76,13985.0,334,812
-3.76,14016.0,354,811
-3.76,14047.0,344,811
-3.98,14252.0,357,811
-3.98,14282.0,337,811
-3.98,14311.0,338,812
-3.98,14342.0,332,811
-3.98,14630.0,367,812
-3.98,14661.0,355,814
-3.98,14690.0,351,814
-3.98,14721.0,361,815
-3.98,15001.0,345,817
-3.98,15030.0,366,818
