Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,217,748
0.0,585.0,217,747
0.0,614.0,216,747
0.0,643.0,217,747
0.0,671.0,217,747
0.0,698.0,217,748
0.0,727.0,216,748
0.0,755.0,216,747
0.0,784.0,216,747
0.0,813.0,216,748
0.0,841.0,211,747
0.0,868.0,215,747
0.0,897.0,212,747
0.0,925.0,213,748
0.0,952.0,214,748
0.0,980.0,213,747
0.0,1009.0,213,748
0.0,1036.0,214,747
0.0,1064.0,213,748
0.0,1093.0,214,748
0.0,1122.0,214,747
0.0,1150.0,213,747
0.0,1179.0,214,747
0.0,1386.0,213,747
0.0,1415.0,213,748
0.0,1443.0,214,747
0.0,1751.0,213,747
0.0,1779.0,213,747
0.0,1808.0,213,748
0.0,2088.0,212,748
-3.0,2117.0,213,748
-3.0,2148.0,213,748
-3.0,2428.0,225,747
-3.0,2459.0,239,748
-3.0,2490.0,236,748
-3.0,2789.0,328,748
-3.0,2820.0,302,747
-3.0,2848.0,336,747
-3.0,3137.0,339,748
-3.0,3168.0,373,747
-3.0,3196.0,331,747
-3.0,3477.0,298,748
-3.0,3506.0,304,747
-3.0,3536.0,329,748
-3.0,3829.0,367,748
-3.0,3860.0,374,748
-3.0,3891.0,355,748
-3.0,4161.0,370,747
-3.0,4190.0,371,748
-3.0,4218.0,380,748
-3.0,4487.0,295,747
-3.0,4515.0,323,747
-3.0,4544.0,297,747
-3.0,4847.0,325,748
-3.0,4876.0,335,748
-3.0,4904.0,321,748
-3.0,5177.0,344,749
-3.0,5206.0,334,749
-3.0,5236.0,344,750
-3.0,5533.0,349,751
-3.0,5562.0,349,752
-3.0,5591.0,352,752
-3.0,5863.0,336,753
-3.0,5894.0,322,754
-3.0,5922.0,351,753
-3.29,6193.0,348,754
-3.29,6223.0,349,754
-3.29,6252.0,354,754
-3.29,6526.0,362,755
-3.29,6555.0,342,755
-3.29,6586.0,343,755
-3.29,6889.0,265,757
-3.29,6918.0,351,757
-3.29,6948.0,345,757
-3.29,7231.0,370,759
-3.29,7260.0,378,760
-3.29,7288.0,386,760
-3.29,7561.0,343,761
-3.29,7589.0,360,761
-3.29,7618.0,345,762
-3.29,7907.0,381,763
-3.29,7936.0,379,762
-3.29,7966.0,376,763
-3.57,8257.0,382,764
-3.57,8286.0,377,763
-3.57,8314.0,382,763
-3.57,8605.0,385,765
-3.57,8634.0,380,765
-3.57,8665.0,347,764
-3.57,8964.0,384,765
-3.57,8992.0,385,765
-3.57,9021.0,385,765
-3.57,9291.0,391,765
-3.57,9322.0,343,765
-3.57,9351.0,373,765
-3.57,9637.0,406,765
-3.57,9666.0,394,765
-3.57,9697.0,403,765
-3.57,9961.0,387,766
-3.57,9992.0,419,765
-3.57,10020.0,393,765
-3.84,10297.0,422,765
-3.84,10328.0,417,766
-3.84,10358.0,423,765
-3.84,10633.0,421,765
-3.84,10663.0,422,765
-3.84,10694.0,429,765
-3.84,10977.0,429,766
-3.84,11008.0,433,766
-3.84,11040.0,432,766
-3.84,11071.0,431,765
-3.84,11323.0,433,765
-3.84,11354.0,435,766
-3.84,11384.0,431,765
-3.84,11415.0,430,765
-3.84,11677.0,445,765
-3.84,11708.0,452,765
-3.84,11739.0,449,765
-3.84,11767.0,456,765
-3.84,12025.0,462,765
-3.84,12056.0,465,765
-3.84,12085.0,456,765
-4.09,12115.0,476,765
-4.09,12490.0,460,765
-4.09,12521.0,464,765
-4.09,12550.0,457,766
-4.09,12580.0,456,765
-4.09,12830.0,462,765
-4.09,12861.0,462,765
-4.09,12892.0,457,765
-4.09,12920.0,433,765
-4.09,13172.0,443,765
-4.09,13203.0,456,765
-4.09,13232.0,450,764
-4.09,13262.0,451,764
-4.09,13520.0,441,762
-4.09,13553.0,432,762
-4.09,13584.0,450,762
-4.09,13615.0,449,762
-4.09,13862.0,471,757
-4.09,13893.0,470,758
-4.09,13924.0,473,757
-4.09,13953.0,474,757
-4.31,14219.0,479,754
-4.31,14249.0,475,754
-4.31,14282.0,479,754
-4.31,14313.0,462,754
-4.31,14565.0,466,752
-4.31,14596.0,471,752
-4.31,14624.0,466,752
-4.31,14653.0,464,751
-4.31,14901.0,475,750
-4.31,14931.0,475,750
-4.31,14962.0,469,750
-4.31,14993.0,473,750
-4.31,15228.0,473,749
-4.31,15257.0,473,748
-4.31,15288.0,464,748
-4.31,15319.0,473,749
-4.31,15579.0,453,745
-4.31,15609.0,468,744
-4.31,15638.0,458,745
-4.31,15669.0,474,743
-4.31,15933.0,458,741
-4.31,15964.0,455,740
-4.31,15994.0,461,740
-4.31,16025.0,461,740
-4.12,16279.0,444,739
-4.12,16310.0,452,740
-4.12,16340.0,448,739
-4.12,16369.0,443,739
-4.12,16637.0,441,736
-4.12,16668.0,449,736
-4.12,16697.0,447,736
-4.12,16728.0,453,735
-4.12,16979.0,456,734
-4.12,17010.0,447,734
-4.12,17041.0,450,733
-4.12,17070.0,440,734
-4.12,17307.0,392,732
-4.12,17338.0,412,731
-4.12,17367.0,422,731
-4.12,17395.0,344,731
-4.12,17649.0,393,727
-4.12,17682.0,401,727
-4.12,17711.0,392,727
-4.12,17741.0,377,726
-4.12,17977.0,400,724
-4.12,18006.0,419,723
-4.12,18036.0,425,723
-4.12,18067.0,397,722
-4.12,18096.0,403,723
-3.93,18305.0,396,721
-3.93,18333.0,437,721
-3.93,18364.0,451,721
-3.93,18393.0,448,721
-3.93,18634.0,461,720
-3.93,18663.0,463,720
-3.93,18694.0,455,720
-3.93,18722.0,464,720
-3.93,19003.0,459,719
-3.93,19034.0,458,719
-3.93,19064.0,457,718
-3.93,19095.0,462,719
-3.93,19335.0,461,717
-3.93,19363.0,463,717
-3.93,19392.0,459,717
-3.93,19423.0,464,717
-3.93,19677.0,452,716
-3.93,19709.0,459,716
-3.93,19742.0,455,717
-3.93,19773.0,454,716
-3.93,19804.0,448,716
-3.93,20023.0,455,715
-3.93,20056.0,458,715
-3.93,20084.0,451,715
-3.93,20117.0,458,714
-4.12,20353.0,454,713
-4.12,20383.0,461,713
-4.12,20416.0,460,713
-4.12,20447.0,455,713
-4.12,20676.0,461,711
-4.12,20709.0,463,711
-4.12,20740.0,461,712
-4.12,20770.0,460,711
-4.12,21037.0,454,711
-4.12,21067.0,458,711
-4.12,21100.0,457,711
-4.12,21129.0,454,711
-4.12,21161.0,464,711
-4.12,21377.0,462,711
-4.12,21407.0,468,711
-4.12,21438.0,463,711
-4.12,21469.0,462,711
-4.12,21497.0,465,711
-4.12,21719.0,455,711
-4.12,21749.0,449,711
-4.12,21778.0,460,710
-4.12,21809.0,456,710
-4.12,21839.0,449,711
-4.12,22046.0,433,711
-4.12,22077.0,429,711
-4.12,22108.0,393,710
-4.3,22136.0,415,711
-4.3,22407.0,413,710
-4.3,22437.0,419,711
-4.3,22466.0,413,711
-4.3,22499.0,420,710
-4.3,22738.0,434,710
-4.3,22769.0,425,710
-4.3,22800.0,428,709
-4.3,22831.0,434,709
-4.3,23078.0,450,707
-4.3,23109.0,458,706
-4.3,23140.0,442,706
-4.3,23171.0,444,706
-4.3,23406.0,448,705
-4.3,23437.0,431,705
-4.3,23468.0,435,704
-4.3,23498.0,441,705
-4.3,23748.0,430,704
-4.3,23779.0,428,705
-4.3,23812.0,435,705
-4.3,23842.0,429,705
-4.3,24074.0,424,703
-4.3,24104.0,427,704
-4.14,24137.0,419,703
-4.14,24168.0,427,703
-4.14,24422.0,430,702
-4.14,24453.0,429,702
-4.14,24483.0,436,702
-4.14,24514.0,438,701
-4.14,24745.0,443,700
-4.14,24776.0,429,701
-4.14,24807.0,438,700
-4.14,24838.0,447,700
-4.14,25083.0,438,699
-4.14,25112.0,451,699
-4.14,25145.0,438,698
-4.14,25176.0,447,699
-4.14,25415.0,438,699
-4.14,25446.0,439,698
-4.14,25477.0,447,698
