Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0,555,352,771
0,583,352,772
0,612,342,771
0,641,346,771
0,667,331,772
0,694,341,771
0,720,339,771
0,749,343,771
0,776,344,772
0,802,342,771
0,829,345,772
0,858,342,771
0,884,346,772
0,911,346,772
0,937,344,772
0,964,345,772
0,991,345,772
0,1017,346,771
0,1046,346,771
0,1075,345,771
0,1103,346,772
0,1130,346,772
0,1159,344,772
0,1185,343,772
0,1214,343,771
0,1431,265,771
0,1460,248,772
0,1488,230,771
0,1814,192,771
0,1843,193,771
0,1869,128,772
-3,2150,95,771
-3,2179,11,772
-3,2207,111,771
-3,2531,374,772
-3,2560,383,772
-3,2590,388,772
-3,2852,398,771
-3,2881,407,771
-3,2910,415,771
-3,3176,422,772
-3,3207,418,772
-3,3237,415,771
-3,3504,448,772
-3,3534,442,771
-3,3563,363,772
-3,3835,439,771
-3,3866,412,772
-3,3895,426,772
-3.37,4200,324,772
-3.37,4229,388,772
-3.37,4257,410,772
-3.37,4564,390,771
-3.37,4593,402,772
-3.37,4622,402,771
-3.37,4937,383,771
-3.37,4966,404,770
-3.37,4995,379,771
-3.37,5287,409,771
-3.37,5316,403,771
-3.37,5347,410,771
-3.37,5640,409,770
-3.37,5668,387,770
-3.37,5699,418,771
-3.37,5988,303,770
-3.37,6017,255,770
-3.37,6047,326,771
-3.73,6295,412,768
-3.73,6326,416,768
-3.73,6354,379,768
-3.73,6641,415,765
-3.73,6670,398,765
-3.73,6705,411,765
-3.73,6967,415,765
-3.73,6998,416,765
-3.73,7026,433,765
-3.73,7337,383,762
-3.73,7366,419,762
-3.73,7395,396,761
-3.73,7671,404,761
-3.73,7700,433,761
-3.73,7729,415,761
-3.73,7999,426,761
-3.73,8030,428,760
-3.73,8058,431,761
-4.06,8335,435,760
-4.06,8366,423,760
-4.06,8394,418,761
-4.06,8677,411,760
-4.06,8706,422,760
-4.06,8734,259,761
-4.06,9037,410,760
-4.06,9066,374,760
-4.06,9095,165,760
-4.06,9375,312,761
-4.06,9404,429,761
-4.06,9435,431,760
-4.06,9707,439,760
-4.06,9738,416,760
-4.06,9766,444,760
-4.06,10035,422,760
-4.06,10065,436,760
-4.06,10096,420,760
-4.37,10371,448,760
-4.37,10399,450,760
-4.37,10430,446,760
-4.37,10704,267,760
-4.37,10735,442,761
-4.37,10764,450,760
-4.37,11032,216,760
-4.37,11063,374,760
-4.37,11094,302,760
-4.37,11376,430,758
-4.37,11405,415,759
-4.37,11433,433,759
-4.37,11464,428,758
-4.37,11702,457,757
-4.37,11730,449,758
-4.37,11761,455,758
-4.37,11790,433,758
-4.37,12034,433,757
-4.37,12064,452,757
-4.37,12093,451,757
-4.67,12124,426,757
