Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,781
0.0,577.0,0,781
0.0,602.0,0,781
0.0,628.0,0,781
0.0,653.0,0,781
0.0,679.0,0,781
0.0,704.0,0,781
0.0,731.0,0,781
0.0,757.0,0,781
0.0,782.0,0,781
0.0,806.0,0,781
0.0,833.0,0,781
0.0,860.0,0,781
0.0,884.0,0,781
0.0,911.0,0,781
0.0,937.0,0,781
0.0,968.0,0,781
0.0,993.0,0,781
0.0,1017.0,0,781
0.0,1044.0,0,781
0.0,1071.0,0,781
0.0,1095.0,0,781
0.0,1120.0,0,781
0.0,1146.0,0,781
0.0,1173.0,0,781
0.0,1198.0,0,781
0.0,1224.0,0,781
0.0,1249.0,0,781
0.0,1275.0,0,781
0.0,1300.0,0,781
0.0,1327.0,0,781
0.0,1351.0,0,781
0.0,1378.0,0,781
0.0,1402.0,0,781
0.0,1550.0,0,781
0.0,1576.0,0,781
0.0,1603.0,0,782
0.0,1628.0,0,781
0.0,1873.0,0,781
0.0,1902.0,0,781
0.0,1927.0,0,781
0.0,1953.0,0,781
-3.0,2359.0,0,781
-3.0,2385.0,0,781
-3.0,2414.0,0,781
-3.0,2441.0,0,781
-3.0,2670.0,289,781
-3.0,2699.0,293,780
-3.0,2727.0,280,781
-3.0,2756.0,278,781
-3.0,3004.0,307,781
-3.0,3033.0,315,781
-3.0,3061.0,310,780
-3.0,3090.0,204,780
-3.0,3340.0,277,781
-3.0,3368.0,204,780
-3.0,3397.0,194,780
-3.0,3426.0,213,780
-3.0,3686.0,183,780
-3.0,3717.0,236,781
-3.0,3745.0,183,780
-3.0,3776.0,237,781
-3.0,4009.0,361,780
-3.0,4038.0,378,780
-3.0,4069.0,379,2047
-3.0,4335.0,293,0
-3.0,4364.0,356,779
-3.0,4392.0,342,0
-3.0,4679.0,304,779
-3.0,4710.0,270,779
-3.0,4739.0,319,779
-3.0,5007.0,258,778
-3.0,5038.0,326,778
-3.0,5068.0,331,779
-3.0,5347.0,343,778
-3.0,5378.0,310,778
-3.0,5408.0,307,2047
-3.0,5679.0,385,196
-3.0,5709.0,383,778
-3.0,5740.0,385,1220
-3.0,6019.0,372,203
-3.0,6047.0,342,778
-3.0,6076.0,378,1223
-3.0,6346.0,363,0
-3.0,6375.0,389,777
-3.0,6404.0,376,777
-3.0,6432.0,372,777
-3.0,6672.0,369,777
-3.0,6703.0,352,776
-3.0,6731.0,278,776
-3.0,6762.0,373,2047
-3.0,7002.0,348,776
-3.0,7030.0,363,776
-3.0,7059.0,404,1210
-3.0,7342.0,262,5
-3.0,7370.0,375,776
-3.0,7401.0,342,1240
-3.0,7671.0,404,776
-3.0,7700.0,319,776
-3.0,7733.0,325,2047
-3.0,7763.0,368,777
-3.0,8009.0,385,777
-3.0,8040.0,414,777
-3.0,8071.0,426,1199
-3.0,8101.0,254,777
-3.0,8357.0,432,776
-3.0,8388.0,408,183
-3.0,8419.0,396,777
-3.0,8450.0,441,776
-3.0,8689.0,450,776
-3.0,8720.0,452,2047
-3.0,8751.0,451,776
-3.0,8781.0,427,777
-3.0,9015.0,457,776
-3.0,9043.0,445,776
-3.0,9072.0,397,776
-3.0,9103.0,447,164
-3.0,9340.0,401,187
-3.0,9367.0,396,776
-3.0,9396.0,413,776
-3.0,9424.0,336,776
-3.0,9682.0,246,776
-3.0,9713.0,329,776
-3.0,9742.0,338,776
-3.0,9775.0,387,1218
-3.0,10012.0,342,777
-3.0,10043.0,395,776
-3.0,10074.0,423,776
-3.0,10104.0,298,776
-3.38,10354.0,344,215
-3.38,10389.0,381,776
-3.38,10420.0,402,186
-3.38,10450.0,344,776
-3.38,10479.0,317,776
-3.38,10682.0,340,218
-3.38,10713.0,347,776
-3.38,10743.0,386,776
-3.38,10774.0,405,776
-3.38,10803.0,351,776
-3.38,11024.0,349,776
