Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,1,788
0.0,579.0,1,788
0.0,606.0,1,788
0.0,630.0,2,787
0.0,657.0,1,787
0.0,681.0,1,788
0.0,708.0,1,788
0.0,735.0,2,788
0.0,759.0,2,788
0.0,784.0,2,788
0.0,808.0,2,787
0.0,835.0,2,788
0.0,862.0,3,787
0.0,886.0,3,787
0.0,911.0,3,787
0.0,937.0,3,787
0.0,962.0,3,788
0.0,985.0,3,787
0.0,1009.0,3,787
0.0,1036.0,3,788
0.0,1060.0,4,787
0.0,1087.0,3,788
0.0,1112.0,3,788
0.0,1138.0,3,787
0.0,1165.0,4,788
0.0,1189.0,4,787
0.0,1216.0,3,788
0.0,1241.0,4,787
0.0,1267.0,3,787
0.0,1292.0,3,787
0.0,1550.0,3,787
0.0,1576.0,5,788
0.0,1603.0,3,788
0.0,1628.0,4,787
0.0,1878.0,3,787
0.0,1904.0,3,787
0.0,1933.0,3,787
0.0,1957.0,3,788
-3.0,2228.0,5,788
-3.0,2254.0,6,787
-3.0,2283.0,6,787
-3.0,2310.0,5,787
-3.0,2562.0,201,788
-3.0,2592.0,238,787
-3.0,2621.0,239,788
-3.0,2650.0,230,788
-3.0,2885.0,298,787
-3.0,2916.0,294,787
-3.0,2947.0,299,787
-3.0,2975.0,311,788
-3.0,3213.0,360,788
-3.0,3241.0,366,788
-3.0,3272.0,365,788
-3.0,3301.0,366,787
-3.0,3557.0,366,787
-3.0,3586.0,344,788
-3.0,3616.0,313,787
-3.0,3645.0,316,787
-3.0,3880.0,333,788
-3.0,3909.0,328,787
-3.0,3938.0,331,787
-3.0,4220.0,338,788
-3.0,4251.0,341,788
-3.0,4282.0,336,787
-3.0,4546.0,328,788
-3.0,4577.0,324,788
-3.0,4605.0,331,787
-3.0,4880.0,323,787
-3.0,4909.0,325,787
-3.0,4937.0,326,788
-3.0,5203.0,325,787
-3.0,5234.0,324,788
-3.0,5263.0,318,787
-3.0,5550.0,312,788
-3.0,5578.0,310,787
-3.0,5607.0,307,788
-3.0,5877.0,321,787
-3.0,5906.0,317,788
-3.0,5935.0,313,788
-3.26,6223.0,307,787
-3.26,6252.0,318,788
-3.26,6281.0,325,787
-3.26,6549.0,348,788
-3.26,6578.0,369,787
-3.26,6606.0,364,788
-3.26,6893.0,392,788
-3.26,6924.0,394,788
-3.26,6952.0,394,787
-3.26,7256.0,393,788
-3.26,7284.0,402,787
-3.26,7315.0,392,788
-3.26,7546.0,374,788
-3.26,7577.0,375,788
-3.26,7608.0,380,788
-3.26,7874.0,404,788
-3.26,7903.0,386,787
-3.26,7933.0,391,787
-3.5,8218.0,358,788
-3.5,8247.0,380,787
-3.5,8275.0,383,788
-3.5,8566.0,377,788
-3.5,8597.0,395,788
-3.5,8626.0,393,788
-3.5,8902.0,393,788
-3.5,8933.0,392,789
-3.5,8962.0,386,789
-3.5,8988.0,358,790
-3.5,9238.0,361,792
-3.5,9267.0,347,792
-3.5,9295.0,347,792
-3.5,9568.0,358,792
-3.5,9596.0,350,792
-3.5,9625.0,351,792
-3.5,9656.0,341,792
-3.5,9902.0,348,791
-3.5,9930.0,387,792
-3.5,9959.0,364,792
-3.5,9988.0,333,792
-3.73,10229.0,385,793
-3.73,10258.0,377,792
-3.73,10289.0,366,792
-3.73,10319.0,375,792
-3.73,10567.0,317,792
-3.73,10598.0,325,792
-3.73,10629.0,326,793
-3.73,10659.0,324,792
-3.73,10692.0,319,793
-3.73,10913.0,340,792
-3.73,10942.0,359,792
-3.73,10973.0,357,793
-3.73,11005.0,361,793
-3.73,11036.0,371,793
-3.73,11233.0,336,793
-3.73,11264.0,330,792
-3.73,11292.0,356,793
-3.73,11323.0,366,793
-3.73,11352.0,344,793
-3.73,11577.0,361,793
-3.73,11612.0,333,793
-3.73,11642.0,352,793
-3.73,11671.0,336,793
-3.73,11702.0,318,793
-3.73,11900.0,322,793
-3.73,11931.0,347,794
-3.73,11960.0,340,793
-3.73,11991.0,340,794
-3.73,12019.0,333,794
-3.94,12242.0,355,793
-3.94,12273.0,361,794
-3.94,12304.0,341,793
-3.94,12333.0,366,794
-3.94,12363.0,379,793
-3.94,12570.0,314,794
-3.94,12599.0,317,794
-3.94,12630.0,328,794
-3.94,12658.0,295,793
-3.94,12896.0,317,793
-3.94,12924.0,288,793
-3.94,12955.0,293,793
-3.94,12988.0,358,793
-3.94,13017.0,345,793
-3.94,13238.0,282,793
-3.94,13266.0,353,794
-3.94,13297.0,349,793
-3.94,13326.0,299,793
-3.94,13357.0,273,793
-3.94,13578.0,302,793
-3.94,13608.0,338,793
-3.94,13637.0,283,792
-3.94,13668.0,249,793
-3.94,13699.0,268,793
-3.94,13905.0,234,793
-3.94,13944.0,250,792
-3.94,13975.0,314,793
-3.94,14006.0,247,792
-3.94,14036.0,252,792
-4.13,14241.0,251,793
-4.13,14270.0,320,792
-4.13,14299.0,324,793
-4.13,14329.0,329,792
-4.13,14358.0,330,792
-4.13,14577.0,344,791
-4.13,14608.0,345,791
-4.13,14637.0,342,791
-4.13,14667.0,343,791
-4.13,14698.0,344,791
-4.13,14913.0,299,792
-4.13,14942.0,345,791
-4.13,14972.0,353,791
-4.13,15003.0,337,791
-4.13,15032.0,353,791
-4.13,15235.0,351,789
-4.13,15265.0,341,789
-4.13,15296.0,343,789
-4.13,15325.0,334,789
-4.13,15355.0,334,789
-4.13,15572.0,337,788
-4.13,15601.0,349,788
-4.13,15632.0,331,787
-4.13,15663.0,310,787
-4.13,15691.0,221,787
-4.13,15910.0,283,786
-4.13,15941.0,265,786
-4.13,15972.0,270,786
-4.13,16001.0,308,786
-4.29,16254.0,338,785
-4.29,16283.0,335,785
-4.29,16314.0,332,785
