Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,179,745
0.0,585.0,179,745
0.0,612.0,178,745
0.0,638.0,176,745
0.0,665.0,175,745
0.0,694.0,177,745
0.0,720.0,173,745
0.0,747.0,178,745
0.0,774.0,175,745
0.0,800.0,174,745
0.0,829.0,176,744
0.0,856.0,175,745
0.0,880.0,175,745
0.0,907.0,175,745
0.0,935.0,173,745
0.0,962.0,176,745
0.0,989.0,175,745
0.0,1017.0,174,745
0.0,1044.0,175,745
0.0,1073.0,175,745
0.0,1101.0,176,745
0.0,1130.0,175,745
0.0,1159.0,176,745
0.0,1187.0,175,745
0.0,1216.0,175,745
0.0,1245.0,176,745
0.0,1273.0,175,745
0.0,1302.0,176,745
0.0,1554.0,174,745
0.0,1581.0,173,745
0.0,1609.0,173,745
0.0,1880.0,129,745
0.0,1908.0,126,745
0.0,1935.0,126,745
-3.0,2217.0,102,745
-3.0,2246.0,98,745
-3.0,2275.0,120,745
-3.0,2551.0,269,745
-3.0,2582.0,271,745
-3.0,2613.0,278,745
-3.0,2877.0,294,745
-3.0,2908.0,318,745
-3.0,2936.0,342,745
-3.0,3223.0,275,745
-3.0,3254.0,278,745
-3.0,3282.0,275,745
-3.0,3547.0,0,739
-3.0,3575.0,366,738
-3.0,3604.0,0,737
-3.0,3893.0,369,734
-3.0,3919.0,365,734
-3.0,3946.0,0,734
-3.27,4216.0,0,734
-3.27,4247.0,0,734
-3.27,4276.0,0,733
-3.27,4708.0,0,734
-3.27,4734.0,0,734
-3.27,4761.0,0,733
-3.27,5027.0,364,733
-3.27,5056.0,367,732
-3.27,5085.0,374,732
-3.27,5343.0,224,730
-3.27,5371.0,0,730
-3.27,5400.0,253,730
-3.27,5685.0,0,729
-3.27,5711.0,0,729
-3.27,5738.0,0,728
-3.27,6010.0,0,727
-3.27,6037.0,0,728
-3.27,6066.0,0,728
-3.52,6350.0,0,728
-3.52,6379.0,0,727
-3.52,6406.0,0,727
-3.52,6680.0,0,726
-3.52,6709.0,0,725
-3.52,6735.0,0,725
-3.52,7024.0,0,723
-3.52,7053.0,286,723
-3.52,7081.0,288,723
-3.52,7350.0,0,722
-3.52,7378.0,0,722
-3.52,7405.0,0,722
-3.52,7696.0,306,722
-3.52,7723.0,0,722
-3.52,7753.0,280,722
-3.52,8022.0,315,722
-3.52,8052.0,322,722
-3.52,8079.0,0,722
-3.74,8349.0,0,722
-3.74,8378.0,325,722
-3.74,8404.0,0,721
-3.74,8691.0,0,721
-3.74,8720.0,307,721
-3.74,8747.0,1,721
-3.74,9019.0,352,721
-3.74,9048.0,342,721
-3.74,9076.0,257,721
-3.74,9363.0,0,721
-3.74,9390.0,0,722
-3.74,9416.0,0,721
-3.74,9689.0,0,722
-3.74,9715.0,0,722
-3.74,9742.0,0,722
-3.74,10033.0,0,722
-3.74,10059.0,0,722
-3.74,10088.0,0,722
-3.95,10342.0,0,722
-3.95,10373.0,0,723
-3.95,10401.0,0,723
-3.95,10690.0,4,723
-3.95,10719.0,0,723
-3.95,10749.0,295,723
-3.95,10778.0,270,723
-3.95,11032.0,0,724
-3.95,11061.0,1,724
-3.95,11087.0,0,724
-3.95,11118.0,281,725
-3.95,11360.0,292,726
-3.95,11388.0,0,726
-3.95,11419.0,281,727
-3.95,11448.0,0,727
-3.95,11689.0,304,731
-3.95,11720.0,291,732
-3.95,11751.0,296,732
-3.95,11782.0,295,732
-3.95,12034.0,299,733
-3.95,12064.0,296,734
-3.95,12095.0,304,733
-3.74,12124.0,299,733
-3.74,12357.0,0,736
-3.74,12386.0,327,737
-3.74,12417.0,349,737
-3.74,12443.0,0,737
-3.74,12703.0,376,738
-3.74,12732.0,0,738
-3.74,12759.0,0,739
-3.74,12787.0,0,738
-3.74,13023.0,0,739
-3.74,13058.0,321,739
-3.74,13084.0,0,738
-3.74,13115.0,338,738
-3.74,13355.0,0,739
-3.74,13383.0,348,739
-3.74,13414.0,340,739
-3.74,13443.0,366,739
-3.74,13701.0,357,739
-3.74,13731.0,320,739
-3.74,13762.0,349,739
-3.74,13793.0,356,739
-3.74,14024.0,377,738
-3.74,14055.0,380,738
-3.74,14084.0,381,739
-3.52,14114.0,376,739
-3.52,14370.0,355,738
-3.52,14401.0,336,739
-3.52,14430.0,362,739
-3.52,14460.0,341,738
-3.52,14698.0,417,738
-3.52,14731.0,413,738
-3.52,14759.0,422,738
-3.52,14792.0,423,739
-3.52,15044.0,416,739
-3.52,15075.0,414,738
-3.52,15106.0,419,739
-3.52,15136.0,400,738
-3.52,15351.0,408,738
-3.52,15380.0,398,738
-3.52,15413.0,376,737
-3.52,15443.0,400,738
-3.52,15693.0,0,735
-3.52,15722.0,388,735
-3.52,15753.0,371,734
-3.52,15781.0,379,734
-3.52,16019.0,381,730
-3.52,16050.0,351,729
-3.52,16080.0,384,729
-3.52,16109.0,393,728
-3.75,16365.0,375,726
-3.75,16396.0,358,726
-3.75,16424.0,340,725
-3.75,16455.0,367,726
-3.75,16803.0,390,723
-3.75,16832.0,375,723
-3.75,16863.0,390,723
-3.75,16893.0,382,723
-3.75,17129.0,346,723
-3.75,17160.0,355,723
-3.75,17190.0,321,722
