Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,286,779
0.0,585.0,287,780
0.0,614.0,281,779
0.0,643.0,284,780
0.0,669.0,283,780
0.0,698.0,284,779
0.0,727.0,285,779
0.0,753.0,284,779
0.0,780.0,285,779
0.0,806.0,285,779
0.0,833.0,285,779
0.0,860.0,285,779
0.0,888.0,278,779
0.0,915.0,282,779
0.0,942.0,281,779
0.0,972.0,281,780
0.0,999.0,281,779
0.0,1026.0,280,779
0.0,1052.0,281,779
0.0,1081.0,281,779
0.0,1110.0,281,780
0.0,1136.0,282,779
0.0,1214.0,282,779
0.0,1241.0,281,779
0.0,1269.0,282,779
0.0,1542.0,257,780
0.0,1570.0,258,779
0.0,1599.0,257,779
0.0,1878.0,255,779
0.0,1906.0,250,779
0.0,1935.0,250,779
-3.0,2211.0,201,779
-3.0,2240.0,190,779
-3.0,2269.0,186,779
-3.0,2537.0,61,779
-3.0,2564.0,61,779
-3.0,2592.0,91,779
-3.0,2881.0,156,779
-3.0,2910.0,138,779
-3.0,2938.0,177,779
-3.0,3209.0,238,777
-3.0,3239.0,258,776
-3.0,3268.0,244,776
-3.0,3553.0,259,774
-3.0,3584.0,261,774
-3.0,3612.0,262,774
-3.0,3880.0,284,773
-3.0,3911.0,288,774
-3.0,3940.0,287,774
-3.0,4370.0,325,774
-3.0,4401.0,329,774
-3.0,4431.0,320,774
-3.0,4694.0,261,773
-3.0,4724.0,246,773
-3.0,4753.0,245,774
-3.0,5005.0,169,773
-3.0,5036.0,214,772
-3.0,5066.0,155,773
-3.0,5347.0,122,773
-3.0,5376.0,136,773
-3.0,5404.0,87,773
-3.0,5675.0,111,773
-3.0,5705.0,103,773
-3.0,5734.0,85,772
-3.0,6014.0,102,773
-3.0,6045.0,144,773
-3.0,6074.0,161,773
-3.25,6344.0,126,771
-3.25,6375.0,171,772
-3.25,6404.0,152,771
-3.25,6688.0,76,770
-3.25,6715.0,23,771
-3.25,6742.0,0,771
-3.25,7016.0,147,770
-3.25,7045.0,127,770
-3.25,7073.0,69,770
-3.25,7360.0,121,770
-3.25,7389.0,88,770
-3.25,7417.0,70,770
-3.25,7686.0,105,770
-3.25,7714.0,115,769
-3.25,7743.0,84,769
-3.25,8011.0,0,769
-3.25,8038.0,0,770
-3.25,8067.0,0,770
-3.47,8355.0,98,770
-3.47,8382.0,55,769
-3.47,8411.0,96,770
-3.47,8681.0,151,769
-3.47,8710.0,158,770
-3.47,8736.0,83,770
-3.47,9027.0,13,769
-3.47,9056.0,56,769
-3.47,9086.0,131,769
-3.47,9355.0,8,769
-3.47,9381.0,88,769
-3.47,9412.0,108,769
-3.47,9695.0,75,770
-3.47,9725.0,96,770
-3.47,9752.0,118,769
-3.47,10008.0,161,769
-3.47,10037.0,170,769
-3.47,10067.0,176,769
-3.68,10354.0,98,770
-3.68,10385.0,153,769
-3.68,10414.0,99,769
-3.68,10442.0,90,769
-3.68,10698.0,84,769
-3.68,10727.0,8,769
-3.68,10756.0,34,769
-3.68,10784.0,67,769
-3.68,11022.0,87,769
-3.68,11051.0,37,769
-3.68,11079.0,25,769
-3.68,11108.0,63,770
-3.68,11354.0,114,769
-3.68,11382.0,108,769
-3.68,11415.0,109,769
-3.68,11446.0,119,769
-3.68,11694.0,43,769
-3.68,11722.0,44,770
-3.68,11751.0,66,769
-3.68,11782.0,61,769
-3.68,12023.0,112,770
-3.68,12054.0,105,769
-3.68,12085.0,94,769
-3.86,12115.0,147,770
-3.86,12367.0,219,769
-3.86,12398.0,140,770
-3.86,12429.0,151,770
-3.86,12462.0,114,769
-3.86,12693.0,53,769
-3.86,12724.0,32,770
-3.86,12752.0,45,769
-3.86,12783.0,45,769
-3.86,13021.0,97,769
-3.86,13049.0,73,770
-3.86,13080.0,59,770
-3.86,13109.0,70,769
-3.86,13365.0,84,769
-3.86,13393.0,128,769
-3.86,13424.0,127,770
-3.86,13455.0,128,770
-3.86,13688.0,35,769
-3.86,13719.0,39,769
-3.86,13748.0,50,769
-3.86,13778.0,129,770
-3.86,14036.0,53,769
-3.86,14065.0,60,769
-3.86,14094.0,20,769
-4.04,14120.0,0,770
-4.04,14364.0,114,769
-4.04,14393.0,53,770
-4.04,14422.0,117,769
-4.04,14452.0,146,770
-4.04,14710.0,138,769
-4.04,14741.0,131,769
-4.04,14772.0,146,769
-4.04,14802.0,138,769
-4.04,15015.0,112,769
-4.04,15046.0,132,770
-4.04,15077.0,133,770
-4.04,15108.0,157,770
-4.04,15360.0,57,769
-4.04,15390.0,96,770
-4.04,15421.0,45,769
-4.04,15452.0,101,769
-4.04,15689.0,163,764
-4.04,15718.0,46,764
-4.04,15749.0,123,763
-4.04,15779.0,114,763
-4.04,16031.0,140,761
-4.04,16062.0,142,760
-4.04,16093.0,148,760
-4.18,16125.0,151,759
-4.18,16474.0,145,757
-4.18,16504.0,173,757
-4.18,16535.0,177,757
-4.18,16566.0,150,756
-4.18,16795.0,132,755
-4.18,16826.0,135,755
-4.18,16859.0,116,755
-4.18,16889.0,73,755
-4.18,17133.0,50,755
-4.18,17164.0,65,754
-4.18,17195.0,100,753
-4.18,17223.0,87,754
-4.18,17465.0,178,748
-4.18,17496.0,183,748
-4.18,17524.0,203,748
-4.18,17555.0,192,747
-4.18,17793.0,207,745
-4.18,17823.0,207,745
-4.18,17852.0,209,745
-4.18,17883.0,214,745
-4.18,17913.0,212,745
-4.06,18137.0,241,742
-4.06,18167.0,254,742
-4.06,18198.0,261,742
-4.06,18227.0,244,741
-4.06,18257.0,208,740
-4.06,18464.0,229,738
-4.06,18493.0,244,739
-4.06,18526.0,287,738
-4.06,18556.0,291,738
-4.06,18812.0,116,735
-4.06,18843.0,216,735
-4.06,18874.0,235,735
-4.06,18905.0,69,735
-4.06,19136.0,137,733
-4.06,19167.0,136,733
-4.06,19197.0,144,733
-4.06,19228.0,152,733
-4.06,19478.0,133,732
-4.06,19509.0,147,732
-4.06,19542.0,156,731
-4.06,19570.0,157,731
-4.06,19601.0,229,731
-4.06,19806.0,245,728
-4.06,19836.0,247,727
-4.06,19865.0,229,726
-4.06,19896.0,237,727
-3.95,20142.0,226,722
-3.95,20172.0,244,723
-3.95,20203.0,251,722
-3.95,20234.0,220,722
-3.95,20264.0,183,721
-3.95,20469.0,150,720
-3.95,20498.0,228,721
-3.95,20529.0,209,720
-3.95,20559.0,199,720
-3.95,20803.0,127,717
-3.95,20836.0,150,717
-3.95,20867.0,170,717
-3.95,20897.0,120,717
-3.95,21131.0,123,716
-3.95,21159.0,97,715
-3.95,21190.0,90,715
-3.95,21219.0,59,714
-3.95,21475.0,71,715
-3.95,21501.0,77,714
-3.95,21530.0,74,715
-3.95,21561.0,122,715
-3.95,21805.0,29,711
-3.95,21833.0,0,711
-3.95,21860.0,0,711
-3.95,21889.0,0,711
-4.06,22140.0,0,710
-4.06,22167.0,0,711
-4.06,22196.0,0,711
-4.06,22224.0,0,710
-4.06,22470.0,0,710
-4.06,22499.0,0,711
-4.06,22528.0,0,711
-4.06,22554.0,0,710
-4.06,22804.0,0,710
-4.06,22831.0,0,709
-4.06,22859.0,0,710
-4.06,22888.0,0,709
-4.06,23138.0,0,707
-4.06,23164.0,0,707
-4.06,23193.0,0,707
-4.06,23222.0,0,707
-4.06,23470.0,0,705
-4.06,23498.0,0,706
-4.06,23527.0,0,706
-4.06,23556.0,0,706
-4.06,23812.0,0,705
-4.06,23840.0,0,706
-4.06,23869.0,0,706
-4.06,23898.0,0,705
-4.15,24139.0,0,705
-4.15,24168.0,0,705
-4.15,24197.0,0,705
-4.15,24225.0,0,705
-4.15,24477.0,0,704
-4.15,24506.0,0,703
-4.15,24535.0,0,703
-4.15,24563.0,0,703
-4.15,24811.0,0,703
-4.15,24838.0,0,703
-4.15,24866.0,0,702
-4.15,24895.0,0,703
-4.15,25139.0,0,702
-4.15,25167.0,0,702
-4.15,25196.0,0,703
-4.15,25225.0,0,703
-4.15,25473.0,0,701
-4.15,25501.0,0,702
-4.15,25530.0,0,702
-4.15,25559.0,0,701
-4.15,25810.0,0,701
-4.15,25839.0,0,701
-4.15,25868.0,0,701
-4.15,25896.0,0,701
-4.22,26152.0,0,701
-4.22,26181.0,0,701
-4.22,26210.0,0,701
-4.22,26238.0,0,700
-4.22,26480.0,0,699
-4.22,26509.0,0,699
-4.22,26535.0,0,698
-4.22,26564.0,0,697
-4.22,26806.0,0,693
-4.22,26834.0,0,693
-4.22,26863.0,0,693
-4.22,26892.0,0,692
-4.22,27150.0,0,690
-4.22,27179.0,0,691
-4.22,27207.0,0,690
-4.22,27236.0,0,690
-4.22,27478.0,0,690
-4.22,27506.0,0,690
-4.22,27533.0,0,690
-4.22,27561.0,0,690
-4.22,27588.0,0,690
-4.22,27809.0,0,691
-4.22,27838.0,0,690
-4.22,27867.0,0,690
-4.22,27895.0,0,690
-4.28,28147.0,0,690
-4.28,28176.0,0,690
-4.28,28205.0,0,689
-4.28,28233.0,0,689
-4.28,28475.0,0,687
-4.28,28502.0,0,688
-4.28,28530.0,0,688
-4.28,28559.0,0,687
-4.28,28809.0,0,687
-4.28,28837.0,0,687
-4.28,28866.0,0,687
-4.28,28895.0,0,687
-4.28,29143.0,0,688
-4.28,29171.0,0,687
-4.28,29200.0,0,687
-4.28,29227.0,0,687
-4.28,29489.0,0,687
-4.28,29517.0,0,687
-4.28,29544.0,0,687
-4.28,29573.0,0,687
-4.28,29816.0,0,687
-4.28,29847.0,0,687
-4.28,29876.0,0,686
-4.28,29902.0,0,686
-4.34,30171.0,0,686
-4.34,30197.0,0,686
-4.34,30226.0,0,686
-4.34,30255.0,0,686
-4.34,30482.0,0,682
-4.34,30511.0,0,682
-4.34,30537.0,0,682
-4.34,30566.0,0,682
-4.34,30814.0,0,680
-4.34,30842.0,0,680
-4.34,30871.0,0,679
-4.34,30898.0,0,680
-4.34,31143.0,0,679
-4.34,31172.0,0,679
-4.34,31201.0,0,679
-4.34,31229.0,0,679
-4.34,31485.0,0,678
-4.34,31514.0,0,679
-4.34,31543.0,0,678
-4.34,31571.0,0,678
-4.34,31830.0,0,678
-4.34,31858.0,0,677
-4.34,31887.0,0,678
