Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,224,750
0.0,587.0,224,750
0.0,614.0,224,750
0.0,643.0,220,750
0.0,671.0,219,750
0.0,698.0,220,750
0.0,727.0,220,750
0.0,755.0,220,750
0.0,784.0,220,750
0.0,813.0,219,750
0.0,839.0,221,750
0.0,868.0,221,750
0.0,897.0,220,750
0.0,923.0,221,750
0.0,952.0,221,750
0.0,980.0,221,750
0.0,1009.0,221,751
0.0,1038.0,221,750
0.0,1067.0,217,750
0.0,1095.0,218,751
0.0,1124.0,209,751
0.0,1153.0,209,750
0.0,1179.0,209,750
0.0,1206.0,209,750
0.0,1234.0,210,750
0.0,1263.0,209,750
0.0,1292.0,209,750
0.0,1318.0,209,750
0.0,1347.0,210,750
0.0,1376.0,209,750
0.0,1579.0,206,750
0.0,1607.0,203,750
0.0,1634.0,201,750
0.0,1914.0,203,750
0.0,1943.0,204,750
0.0,1972.0,204,750
0.0,2000.0,203,750
-3.0,2244.0,204,750
-3.0,2275.0,204,750
-3.0,2304.0,205,750
-3.0,2334.0,205,750
-3.0,2584.0,266,750
-3.0,2613.0,269,750
-3.0,2643.0,262,751
-3.0,2918.0,335,750
-3.0,2949.0,326,750
-3.0,2977.0,331,750
-3.0,3008.0,322,749
-3.0,3256.0,343,750
-3.0,3284.0,337,750
-3.0,3315.0,344,750
-3.0,3344.0,334,750
-3.0,3581.0,319,750
-3.0,3612.0,318,750
-3.0,3641.0,341,750
-3.0,3917.0,351,750
-3.0,3946.0,353,749
-3.0,3975.0,348,749
-3.0,4241.0,365,749
-3.0,4270.0,332,750
-3.0,4298.0,360,750
-3.0,4581.0,368,749
-3.0,4612.0,371,749
-3.0,4640.0,368,748
-3.0,4909.0,372,747
-3.0,4937.0,363,748
-3.0,4966.0,381,748
-3.0,5251.0,384,747
-3.0,5279.0,390,747
-3.0,5308.0,385,747
-3.0,5582.0,388,747
-3.0,5611.0,390,747
-3.0,5642.0,388,748
-3.0,5920.0,364,748
-3.0,5949.0,381,748
-3.0,5978.0,379,747
-3.28,6252.0,393,748
-3.28,6283.0,379,748
-3.28,6311.0,379,748
-3.28,6588.0,391,747
-3.28,6619.0,400,748
-3.28,6647.0,398,747
-3.28,6920.0,414,747
-3.28,6948.0,408,748
-3.28,6979.0,388,747
-3.28,7249.0,419,747
-3.28,7280.0,419,748
-3.28,7309.0,421,747
-3.28,7589.0,418,748
-3.28,7618.0,383,747
-3.28,7649.0,385,748
-3.28,7925.0,388,748
-3.28,7954.0,354,747
-3.28,7983.0,389,747
-3.55,8261.0,377,747
-3.55,8290.0,365,747
-3.55,8318.0,366,747
-3.55,8603.0,360,748
-3.55,8632.0,345,748
-3.55,8663.0,344,747
-3.55,8923.0,302,748
-3.55,8953.0,357,748
-3.55,8982.0,346,747
-3.55,9252.0,358,747
-3.55,9281.0,346,747
-3.55,9312.0,349,747
-3.55,9584.0,326,748
-3.55,9615.0,326,748
-3.55,9646.0,304,747
-3.55,9928.0,329,748
-3.55,9959.0,332,748
-3.55,9988.0,311,748
-3.8,10256.0,353,751
-3.8,10285.0,351,751
-3.8,10315.0,350,751
-3.8,10596.0,366,754
-3.8,10627.0,362,755
-3.8,10655.0,365,755
-3.8,10936.0,337,756
-3.8,10967.0,333,756
-3.8,10999.0,334,756
-3.8,11272.0,353,759
-3.8,11304.0,361,759
-3.8,11335.0,359,759
-3.8,11368.0,362,759
-3.8,11399.0,361,759
-3.8,11597.0,361,760
-3.8,11628.0,353,760
-3.8,11661.0,358,760
-3.8,11692.0,359,761
-3.8,11722.0,354,760
-3.8,11929.0,361,761
-3.8,11960.0,362,761
-3.8,11991.0,362,761
-3.8,12023.0,361,761
-3.8,12052.0,362,761
-4.05,12253.0,370,761
-4.05,12285.0,370,761
-4.05,12316.0,364,761
-4.05,12347.0,363,762
-4.05,12605.0,327,762
-4.05,12636.0,313,762
-4.05,12666.0,335,761
-4.05,12699.0,331,762
-4.05,12730.0,346,761
-4.05,12924.0,361,762
-4.05,12955.0,362,763
-4.05,12986.0,361,763
-4.05,13017.0,363,763
-4.05,13049.0,364,764
-4.05,13268.0,363,765
-4.05,13301.0,371,766
-4.05,13332.0,362,766
-4.05,13361.0,370,766
-4.05,13391.0,371,766
-4.05,13594.0,355,765
-4.05,13625.0,357,767
-4.05,13654.0,364,766
-4.05,13684.0,365,766
-4.05,13713.0,358,766
-4.05,13938.0,364,766
-4.05,13969.0,364,766
-4.05,14000.0,360,766
-4.05,14028.0,365,766
-4.05,14059.0,360,766
-4.29,14264.0,370,767
-4.29,14295.0,356,766
-4.29,14323.0,362,767
-4.29,14354.0,363,766
-4.29,14643.0,313,767
-4.29,14675.0,312,766
-4.29,14706.0,300,766
-4.29,14737.0,311,767
-4.29,15013.0,311,767
-4.29,15044.0,322,767
-4.29,15075.0,329,767
-4.29,15106.0,308,767
-4.29,15360.0,342,767
-4.29,15390.0,325,767
-4.29,15423.0,331,768
-4.29,15452.0,328,768
-4.29,15734.0,325,768
-4.29,15765.0,334,768
-4.29,15796.0,336,768
-4.29,15828.0,342,768
-4.29,16091.0,370,768
-4.06,16121.0,367,768
-4.06,16150.0,369,768
-4.06,16181.0,365,768
-4.06,16211.0,343,768
-4.06,16472.0,355,768
-4.06,16500.0,368,768
-4.06,16531.0,365,767
-4.06,16560.0,364,768
-4.06,16590.0,366,768
-4.06,16805.0,358,768
-4.06,16834.0,356,768
-4.06,16865.0,365,768
-4.06,16893.0,361,768
-4.06,17158.0,355,767
-4.06,17188.0,349,767
-4.06,17219.0,340,768
-4.06,17248.0,337,768
-4.06,17278.0,286,768
-4.06,17530.0,354,768
-4.06,17559.0,354,768
-4.06,17590.0,357,768
-4.06,17620.0,360,768
-4.06,17649.0,358,768
-4.06,17883.0,345,768
-4.06,17911.0,355,768
-4.06,17942.0,375,768
-4.06,17971.0,353,768
-4.06,18001.0,365,768
-4.3,18241.0,372,768
-4.3,18272.0,372,768
-4.3,18302.0,378,768
-4.3,18331.0,373,768
-4.3,18362.0,369,768
-4.3,18616.0,330,768
-4.3,18644.0,370,768
-4.3,18675.0,382,768
-4.3,18706.0,375,768
-4.3,18735.0,374,768
-4.3,18978.0,384,768
-4.3,19007.0,386,768
-4.3,19038.0,386,768
-4.3,19068.0,391,768
-4.3,19097.0,396,768
