Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0,555,0,787
0,581,0,787
0,606,0,787
0,630,0,788
0,655,1,787
0,679,0,787
0,704,0,788
0,727,0,788
0,751,0,788
0,778,0,787
0,802,0,787
0,829,0,787
0,854,0,787
0,878,0,788
0,905,0,788
0,929,0,788
0,954,0,787
0,980,0,788
0,1005,0,787
0,1032,0,788
0,1056,0,787
0,1083,0,787
0,1107,0,787
0,1134,0,787
0,1245,0,787
0,1269,0,788
0,1296,0,788
0,1562,0,788
0,1589,0,788
0,1613,0,787
0,1898,0,787
0,1923,0,787
0,1949,0,788
-0.83,2217,0,787
-0.83,2244,0,787
-0.83,2271,0,787
-0.83,2564,0,787
-0.83,2590,0,788
-0.83,2617,0,787
-0.83,2902,0,788
-0.83,2928,0,787
-0.83,2957,405,787
-0.83,3231,0,787
-0.83,3256,0,788
-0.83,3284,0,788
-0.83,3575,0,787
-0.83,3604,0,788
-0.83,3633,0,787
-0.83,3919,0,787
-0.83,3946,0,788
-0.83,3973,0,788
-1.72,4239,0,787
-1.72,4268,0,787
-1.72,4294,0,787
-1.72,4569,0,787
-1.72,4595,0,787
-1.72,4624,0,788
-1.72,4911,0,788
-1.72,4937,0,787
-1.72,4964,0,788
-1.72,5249,0,787
-1.72,5277,355,787
-1.72,5306,0,788
-1.72,5572,374,787
-1.72,5609,375,787
-1.72,5640,364,787
-1.72,5914,375,788
-1.72,5945,392,788
-1.72,5974,394,787
-1.72,6002,389,787
-3.04,6258,380,787
-3.04,6287,369,788
-3.04,6316,381,787
-3.04,6584,384,787
-3.04,6615,379,787
-3.04,6641,0,788
-3.04,6914,358,788
-3.04,6942,1,788
-3.04,6969,0,788
-3.04,7249,0,788
-3.04,7276,0,788
-3.04,7305,0,788
-3.04,7596,0,790
-3.04,7626,0,790
-3.04,7653,0,791
-3.04,7913,0,792
-3.04,7942,0,791
-3.04,7970,0,793
-3.26,8251,0,793
-3.26,8278,0,793
-3.26,8306,0,794
-3.26,8589,0,795
-3.26,8617,0,794
-3.26,8646,0,795
-3.26,8949,0,795
-3.26,8992,0,795
-3.26,9021,0,795
-3.26,9297,0,795
-3.26,9351,0,795
-3.26,9377,0,795
-3.26,9594,2,796
-3.26,9644,0,796
-3.26,9674,356,796
-3.26,9957,354,797
-3.26,9998,354,798
-3.26,10024,0,798
-3.44,10285,425,801
-3.44,10371,433,803
-3.44,10401,434,803
-3.44,10592,447,804
-3.44,10622,444,804
-3.44,10653,440,804
-3.44,10913,444,804
-3.44,10952,443,804
-3.44,10983,443,804
-3.44,11286,433,803
-3.44,11343,2,804
-3.44,11374,419,804
-3.44,11603,407,804
-3.44,11657,344,804
-3.44,11685,357,803
-3.44,11958,360,804
-3.44,11988,372,804
-3.44,12019,368,804
-3.44,12271,379,804
-3.44,12328,383,804
-3.44,12619,380,804
-3.44,12662,381,805
-3.44,12693,382,804
-3.44,12949,379,806
-3.44,12990,378,807
-3.44,13273,394,809
-3.44,13314,390,810
-3.44,13344,383,809
-3.44,13594,375,811
-3.44,13627,384,811
-3.44,13658,388,811
-3.44,13938,378,812
-3.44,13989,392,811
-3.44,14020,386,811
-3.44,14262,392,811
-3.44,14309,389,811
-3.44,14340,393,811
-3.44,14647,387,812
-3.44,14694,384,812
-3.44,14725,397,811
-3.44,14919,385,811
-3.44,14950,365,812
-3.44,14981,390,811
-3.44,15276,376,811
-3.44,15306,393,812
-3.44,15620,397,811
-3.44,15652,396,811
-3.44,15683,392,811
-3.44,15919,395,811
-3.44,15949,388,812
-3.44,15980,390,811
-3.6,16263,363,812
-3.6,16312,385,811
-3.6,16343,377,811
-3.6,16617,379,812
-3.6,16676,374,812
-3.6,16707,382,812
-3.6,16955,387,812
-3.6,17025,385,813
-3.6,17254,386,814
-3.6,17285,384,813
-3.6,17623,387,814
-3.6,17664,385,814
-3.6,17694,385,814
-3.6,17723,384,814
-3.6,17936,369,815
-3.6,17977,387,814
-3.6,18008,382,815
-3.6,18036,378,815
-3.73,18264,392,814
-3.73,18307,392,815
-3.73,18335,394,814
-3.73,18614,415,815
-3.73,18642,417,815
-3.73,18673,418,815
-3.73,18702,418,815
-3.73,18917,416,814
-3.73,18948,411,815
-3.73,18978,414,814
-3.73,19267,410,815
-3.73,19296,413,814
-3.73,19326,408,814
-3.73,19355,398,815
-3.73,19587,402,815
-3.73,19617,408,815
-3.73,19648,413,815
-3.73,19916,410,815
-3.73,20406,405,815
-3.73,20436,417,815
-3.73,20467,423,815
-3.73,20498,420,814
-3.73,20527,421,814
-3.73,20557,410,814
-3.73,20588,416,815
-3.73,20619,418,815
-3.73,20647,407,815
-3.73,20676,413,814
-3.73,20930,411,815
-3.73,20961,420,814
-3.73,20989,417,815
-3.73,21020,419,814
-3.73,21252,415,815
-3.73,21284,401,815
-3.73,21315,413,815
-3.73,21346,423,815
-3.73,21602,413,814
-3.73,21633,417,815
-3.73,21663,420,814
-3.73,21694,414,815
-3.73,21921,422,815
-3.73,21952,423,815
-3.73,21983,424,815
-3.73,22255,424,815
-3.73,22286,421,815
-3.73,22319,424,815
-3.73,22349,424,815
-3.73,22583,424,814
-3.73,22614,420,815
-3.73,22644,421,815
-3.73,22675,424,815
-3.73,22925,422,814
-3.73,22956,421,814
-3.73,22984,423,814
-3.73,23015,418,814
-3.73,23252,420,814
-3.73,23283,415,814
-3.73,23312,425,815
-3.73,23595,424,814
-3.73,23629,430,815
-3.73,23660,405,814
-3.73,23691,409,815
-3.73,23924,420,815
-3.73,23955,436,815
-3.73,23986,445,815
-3.73,24016,427,814
-3.62,24258,420,815
-3.62,24287,437,815
-3.62,24317,438,815
-3.62,24594,446,815
-3.62,24625,434,815
-3.62,24655,428,815
-3.62,24686,448,815
-3.62,24922,434,815
-3.62,24952,445,814
-3.62,24983,447,814
-3.62,25268,430,815
-3.62,25325,443,815
-3.62,25354,422,814
-3.62,25387,434,815
-3.62,25630,416,814
-3.62,25683,430,815
-3.62,25714,423,814
-3.62,25745,441,815
-3.62,25954,437,815
-3.62,25985,446,814
-3.62,26015,438,815
-3.62,26046,432,815
-3.75,26288,407,814
-3.75,26345,447,814
-3.75,26378,404,815
-3.75,26408,407,815
-3.75,26642,427,815
-3.75,26693,439,815
-3.75,26724,407,814
-3.75,26755,433,815
-3.75,26970,415,815
-3.75,27015,421,815
-3.75,27043,421,814
-3.75,27076,422,815
-3.75,27295,406,815
-3.75,27332,397,814
-3.75,27363,420,815
-3.75,27394,409,815
-3.75,27639,423,815
-3.75,27693,412,815
-3.75,27723,421,814
-3.75,27754,420,815
-3.75,27979,424,815
-3.75,28022,416,815
-3.75,28053,421,815
-3.75,28307,419,815
-3.75,28358,404,815
-3.75,28389,410,815
-3.75,28422,413,815
-3.75,28620,422,814
-3.75,28655,423,814
-3.75,28686,382,815
-3.75,28715,420,815
-3.75,28973,410,815
-3.75,29028,417,815
-3.75,29059,410,815
-3.75,29302,419,814
-3.75,29364,421,815
-3.75,29392,418,815
-3.75,29423,412,815
-3.75,29630,413,815
-3.75,29675,407,815
-3.75,29706,420,815
-3.75,29736,417,815
-3.75,29939,413,815
-3.75,29968,413,814
-3.75,29999,416,814
-3.75,30029,385,815
-3.65,30310,391,815
-3.65,30341,411,815
-3.65,30369,365,815
-3.65,30603,392,815
-3.65,30633,403,815
-3.65,30664,381,815
-3.65,30695,387,815
-3.65,30957,377,815
-3.65,30988,369,814
-3.65,31016,381,815
-3.65,31047,370,814
-3.65,31301,372,815
-3.65,31342,381,814
-3.65,31371,383,815
-3.65,31633,375,814
-3.65,31664,382,814
-3.65,31692,367,815
-3.65,31975,372,814
-3.65,32018,374,814
-3.65,32049,383,814
-3.53,32301,391,815
-3.53,32360,381,815
-3.53,32391,383,814
-3.53,32419,381,815
-3.53,32626,383,815
-3.53,32663,384,815
-3.53,32692,379,815
-3.53,32976,390,815
-3.53,33005,395,815
-3.53,33038,391,816
-3.53,33069,388,815
-3.53,33314,390,814
-3.53,33363,381,815
-3.53,33394,391,814
-3.53,33630,391,815
-3.53,33687,398,815
-3.53,33718,398,815
-3.53,33748,392,815
-3.53,33966,399,815
-3.53,34013,399,815
-3.53,34043,391,815
-3.53,34076,378,815
-3.53,34301,394,816
-3.53,34349,395,815
-3.53,34379,380,815
-3.53,34410,398,815
-3.53,34643,401,815
-3.53,34695,376,815
-3.53,34725,396,815
-3.53,34756,384,815
-3.53,34977,388,815
-3.53,35012,391,815
-3.53,35043,366,815
-3.53,35303,393,815
-3.53,35364,391,815
-3.53,35395,400,815
-3.53,35426,400,815
-3.53,35641,404,815
-3.53,35684,399,815
-3.53,35715,403,815
-3.53,35747,393,815
-3.53,35979,380,815
-3.53,36026,378,815
-3.53,36057,373,815
-3.38,36313,394,815
-3.38,36354,390,815
-3.38,36382,393,815
-3.38,36413,390,815
-3.38,36444,387,815
-3.38,36626,384,816
-3.38,36673,383,815
-3.38,36704,383,816
-3.38,36734,382,815
-3.38,36988,384,817
-3.38,37027,385,817
-3.38,37058,386,818
-3.38,37089,384,818
-3.38,37318,383,818
-3.38,37367,385,819
-3.38,37398,385,818
-3.38,37427,384,818
-3.38,37650,388,819
-3.38,37709,385,818
-3.38,37740,384,818
-3.38,37771,386,819
-3.38,37976,385,819
-3.38,38025,387,819
-3.38,38055,383,820
-3.2,38322,402,820
-3.2,38361,394,820
-3.2,38389,393,820
-3.2,38641,392,820
-3.2,38672,398,820
-3.2,38701,402,820
-3.2,38973,396,819
