Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,486,773
0.0,583.0,486,772
0.0,612.0,486,772
0.0,638.0,487,773
0.0,665.0,486,773
0.0,692.0,486,773
0.0,718.0,487,772
0.0,747.0,486,773
0.0,774.0,486,772
0.0,800.0,486,772
0.0,827.0,486,772
0.0,856.0,486,772
0.0,882.0,486,772
0.0,911.0,486,773
0.0,937.0,486,773
0.0,970.0,486,772
0.0,997.0,486,772
0.0,1026.0,486,773
0.0,1054.0,486,773
0.0,1083.0,486,772
0.0,1112.0,486,772
0.0,1140.0,486,772
0.0,1212.0,486,772
0.0,1241.0,486,772
0.0,1269.0,486,772
0.0,1546.0,487,773
0.0,1574.0,486,773
0.0,1605.0,486,773
0.0,1875.0,486,773
0.0,1906.0,486,772
0.0,1935.0,486,772
-3.0,2217.0,486,772
-3.0,2246.0,486,773
-3.0,2277.0,486,771
-3.0,2547.0,469,772
-3.0,2578.0,466,772
-3.0,2607.0,474,773
-3.0,2885.0,478,773
-3.0,2914.0,489,772
-3.0,2945.0,475,773
-3.0,3219.0,483,773
-3.0,3248.0,452,773
-3.0,3278.0,471,773
-3.0,3545.0,505,772
-3.0,3573.0,488,772
-3.0,3602.0,502,772
-3.0,3876.0,491,773
-3.0,3905.0,504,773
-3.0,4200.0,510,772
-3.0,4231.0,495,773
-3.0,4259.0,508,772
-3.0,4542.0,520,773
-3.0,4571.0,527,772
-3.0,4601.0,536,772
-3.0,4872.0,504,772
-3.0,4900.0,507,772
-3.0,5212.0,480,773
-3.0,5242.0,492,773
-3.0,5543.0,499,772
-3.0,5570.0,502,772
-3.0,5599.0,509,772
-3.0,5881.0,530,772
-3.0,5910.0,516,773
-3.0,5939.0,525,772
-3.0,6213.0,520,772
-3.0,6242.0,528,772
-3.0,6270.0,516,773
-3.0,6549.0,530,773
-3.0,6578.0,528,773
-3.0,6608.0,534,772
-3.0,6879.0,442,773
-3.0,6909.0,508,772
-3.0,6938.0,472,772
-3.0,7208.0,467,773
-3.0,7237.0,475,772
-3.0,7266.0,476,772
-3.0,7553.0,489,773
-3.0,7581.0,495,772
-3.0,7610.0,493,773
-3.0,7886.0,506,773
-3.0,7915.0,505,772
-3.0,7944.0,505,773
-3.0,8218.0,414,773
-3.0,8247.0,451,772
-3.0,8275.0,442,773
-3.0,8548.0,424,773
-3.0,8577.0,427,773
-3.0,8607.0,428,773
-3.0,8884.0,394,772
-3.0,8912.0,417,773
-3.0,8941.0,429,772
-3.0,9201.0,405,773
-3.0,9232.0,448,773
-3.0,9261.0,474,774
-3.0,9543.0,492,776
-3.0,9572.0,477,776
-3.0,9603.0,465,777
-3.0,9873.0,441,777
-3.0,9902.0,476,778
-3.0,9930.0,464,778
-3.6,10209.0,469,779
-3.6,10240.0,478,778
-3.6,10270.0,479,779
-3.6,10547.0,504,778
-3.6,10575.0,511,779
-3.6,10606.0,509,778
-3.6,10883.0,506,778
-3.6,10915.0,504,779
-3.6,11227.0,467,779
-3.6,11255.0,498,779
-3.6,11286.0,511,780
-3.6,11552.0,466,781
-3.6,11583.0,496,781
-3.6,11614.0,504,781
-3.6,11880.0,425,782
-3.6,11913.0,495,781
-3.6,11941.0,480,781
-3.6,12210.0,498,783
-3.6,12238.0,489,783
-3.6,12269.0,481,782
-3.6,12552.0,452,783
-3.6,12580.0,498,784
-3.6,12611.0,426,783
-3.6,12894.0,479,783
-3.6,12922.0,509,784
-3.6,12953.0,496,784
-3.6,13221.0,512,783
-3.6,13250.0,500,784
-3.6,13281.0,505,783
-3.6,13559.0,491,784
-3.6,13588.0,495,784
-3.6,13619.0,486,784
-3.6,13885.0,509,784
-3.6,13916.0,524,784
-3.6,13944.0,517,783
-4.17,14215.0,538,784
-4.17,14245.0,544,784
-4.17,14274.0,544,784
-4.17,14546.0,512,784
-4.17,14577.0,518,784
-4.17,14888.0,496,784
-4.17,14919.0,513,784
-4.17,14950.0,518,784
-4.17,15216.0,537,784
-4.17,15247.0,535,784
