Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,332,782
0.0,581.0,332,781
0.0,608.0,332,782
0.0,634.0,332,781
0.0,663.0,332,782
0.0,690.0,331,782
0.0,716.0,332,782
0.0,743.0,332,782
0.0,770.0,332,782
0.0,798.0,332,781
0.0,825.0,332,782
0.0,851.0,331,782
0.0,878.0,332,781
0.0,905.0,331,781
0.0,931.0,332,782
0.0,958.0,330,782
0.0,985.0,332,781
0.0,1013.0,332,781
0.0,1040.0,332,781
0.0,1073.0,329,782
0.0,1101.0,328,782
0.0,1204.0,326,781
0.0,1232.0,325,781
0.0,1261.0,326,781
0.0,1529.0,326,781
0.0,1558.0,325,782
0.0,1587.0,327,781
0.0,1859.0,328,782
0.0,1892.0,327,782
0.0,1918.0,326,781
-3.0,2195.0,298,781
-3.0,2224.0,298,781
-3.0,2252.0,297,782
-3.0,2531.0,351,780
-3.0,2562.0,357,781
-3.0,2590.0,362,782
-3.0,2865.0,384,781
-3.0,2893.0,385,782
-3.0,2922.0,394,781
-3.0,3192.0,428,781
-3.0,3223.0,399,781
-3.0,3252.0,440,781
-3.0,3534.0,435,782
-3.0,3563.0,435,781
-3.0,3594.0,440,782
-3.0,3862.0,446,781
-3.0,3891.0,438,782
-3.0,3921.0,439,782
-3.0,4198.0,423,781
-3.0,4227.0,420,781
-3.0,4255.0,408,782
-3.0,4517.0,435,782
-3.0,4546.0,423,781
-3.0,4575.0,376,782
-3.0,4859.0,449,781
-3.0,4888.0,444,781
-3.0,4919.0,449,782
-3.0,5201.0,426,781
-3.0,5230.0,449,781
-3.0,5259.0,431,781
-3.0,5527.0,461,781
-3.0,5556.0,446,782
-3.0,5584.0,453,782
-3.0,5871.0,469,781
-3.0,5900.0,454,781
-3.0,6199.0,439,781
-3.0,6227.0,443,782
-3.0,6254.0,442,781
-3.0,6543.0,438,781
-3.0,6572.0,440,782
-3.0,6600.0,418,781
-3.0,6852.0,430,781
-3.0,6881.0,429,781
-3.0,7198.0,411,781
-3.0,7229.0,398,782
-3.0,7258.0,403,782
-3.0,7522.0,388,781
-3.0,7550.0,374,782
-3.0,7579.0,399,781
-3.0,7866.0,378,781
-3.0,7895.0,386,782
-3.0,7923.0,372,782
-3.0,8208.0,366,781
-3.0,8239.0,348,781
-3.0,8269.0,364,781
-3.0,8542.0,392,787
-3.0,8570.0,393,787
-3.0,8599.0,405,788
-3.0,8867.0,397,790
-3.0,8896.0,399,791
-3.0,8927.0,405,790
-3.0,8955.0,388,791
-3.0,9211.0,401,793
-3.0,9242.0,401,793
-3.0,9271.0,402,794
-3.0,9535.0,404,795
-3.0,9566.0,402,795
-3.0,9594.0,402,795
-3.0,9867.0,394,797
-3.0,9897.0,398,796
-3.0,9926.0,403,797
-3.0,10205.0,406,798
-3.0,10235.0,398,798
-3.0,10266.0,404,798
-3.0,10539.0,409,801
-3.0,10569.0,412,802
-3.0,10600.0,415,803
-3.0,10874.0,419,802
-3.0,10907.0,398,803
-3.0,10938.0,395,803
-3.0,11212.0,397,803
-3.0,11243.0,397,803
-3.0,11536.0,404,803
-3.0,11567.0,397,803
-3.0,11597.0,404,803
-3.0,11866.0,447,803
-3.0,11896.0,460,804
-3.0,11927.0,463,805
-3.0,12199.0,468,806
-3.0,12230.0,449,806
-3.0,12261.0,454,807
-3.0,12539.0,467,807
-3.0,12570.0,453,806
-3.0,12869.0,428,806
-3.0,12902.0,440,806
-3.0,12933.0,440,806
-3.0,13211.0,449,807
-3.0,13242.0,449,806
-3.0,13273.0,438,806
-3.0,13541.0,465,806
-3.0,13572.0,464,807
-3.0,13871.0,449,806
-3.0,13901.0,441,806
-3.0,13932.0,446,806
-3.0,14200.0,447,806
-3.0,14231.0,448,806
-3.0,14538.0,467,806
-3.0,14567.0,457,806
-3.0,14598.0,450,806
-3.0,14868.0,460,806
-3.0,14901.0,464,806
-3.0,14929.0,458,805
-3.0,15206.0,449,806
-3.0,15237.0,459,805
-3.0,15267.0,467,807
-3.0,15538.0,464,807
-3.0,15568.0,463,806
-3.0,15597.0,465,806
-3.0,15876.0,485,805
-3.0,15904.0,507,806
-3.0,15935.0,499,806
-3.0,16207.0,473,806
-3.0,16238.0,437,806
-3.0,16267.0,461,807
-3.0,16537.0,488,806
-3.0,16568.0,476,806
-3.0,16599.0,463,806
-3.0,16875.0,476,806
-3.0,16906.0,495,805
-3.0,16934.0,469,806
-3.0,17201.0,484,805
-3.0,17231.0,459,804
-3.0,17541.0,477,804
-3.0,17571.0,488,804
-3.0,17602.0,475,802
-3.0,17872.0,503,800
-3.0,17903.0,456,799
-3.0,17932.0,498,800
-3.0,18210.0,453,798
-3.0,18241.0,497,798
-3.0,18270.0,474,798
-3.0,18542.0,482,795
-3.0,18573.0,492,794
-3.0,18601.0,467,794
-3.0,18632.0,475,794
-3.0,18876.0,486,793
-3.0,18907.0,478,793
-3.0,18935.0,501,793
-3.0,19208.0,495,793
-3.0,19238.0,510,793
-3.0,19267.0,482,792
-3.0,19298.0,479,793
