Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,779
0.0,581.0,0,779
0.0,608.0,0,778
0.0,632.0,0,779
0.0,659.0,0,779
0.0,684.0,0,778
0.0,710.0,0,778
0.0,737.0,0,779
0.0,768.0,0,779
0.0,792.0,0,778
0.0,819.0,0,779
0.0,845.0,0,779
0.0,872.0,0,778
0.0,897.0,0,778
0.0,921.0,0,778
0.0,946.0,0,778
0.0,972.0,0,779
0.0,997.0,0,778
0.0,1019.0,0,778
0.0,1046.0,0,779
0.0,1075.0,0,778
0.0,1099.0,0,778
0.0,1216.0,0,778
0.0,1241.0,0,778
0.0,1265.0,0,779
0.0,1542.0,0,779
0.0,1568.0,1,779
0.0,1597.0,0,779
0.0,1873.0,0,779
0.0,1900.0,0,778
0.0,1925.0,0,779
-3.0,2199.0,0,778
-3.0,2228.0,0,778
-3.0,2252.0,0,779
-3.0,2547.0,186,778
-3.0,2574.0,205,778
-3.0,2605.0,216,778
-3.0,2869.0,0,778
-3.0,2897.0,0,778
-3.0,2926.0,306,778
-3.0,3211.0,0,778
-3.0,3239.0,0,778
-3.0,3266.0,0,778
-3.0,3540.0,0,777
-3.0,3567.0,0,777
-3.0,3596.0,0,777
-3.0,3880.0,0,773
-3.0,3907.0,0,773
-3.2,4196.0,0,769
-3.2,4222.0,0,769
-3.2,4251.0,0,769
-3.2,4540.0,0,768
-3.2,4567.0,0,768
-3.2,4595.0,0,768
-3.2,4878.0,0,765
-3.2,4907.0,0,765
-3.2,4933.0,0,765
-3.2,5208.0,0,765
-3.2,5234.0,0,764
-3.2,5261.0,0,764
-3.2,5554.0,0,763
-3.2,5580.0,0,764
-3.2,5607.0,0,763
-3.2,5881.0,0,763
-3.2,5908.0,0,763
-3.2,5937.0,0,763
-3.34,6211.0,0,763
-3.34,6240.0,0,763
-3.34,6268.0,0,763
-3.34,6547.0,0,764
-3.34,6576.0,0,763
-3.34,6604.0,0,763
-3.34,6881.0,0,763
-3.34,6909.0,0,763
-3.34,6938.0,0,763
-3.34,7206.0,0,764
-3.34,7233.0,0,763
-3.34,7260.0,0,764
-3.34,7546.0,0,763
-3.34,7573.0,0,763
-3.34,7602.0,0,763
-3.34,7884.0,0,763
-3.34,7913.0,0,763
-3.34,7940.0,0,763
-3.46,8216.0,336,766
-3.46,8247.0,328,767
-3.46,8275.0,333,767
-3.46,8558.0,320,773
-3.46,8587.0,330,773
-3.46,8615.0,333,773
-3.46,8888.0,354,777
-3.46,8919.0,360,777
-3.46,8945.0,345,778
-3.46,9213.0,354,779
-3.46,9242.0,353,779
-3.46,9271.0,341,779
-3.46,9547.0,356,780
-3.46,9576.0,350,780
-3.46,9605.0,362,781
-3.46,9885.0,334,781
-3.46,9914.0,328,782
-3.46,9943.0,331,782
-3.34,10213.0,341,786
-3.34,10242.0,339,787
-3.34,10272.0,352,787
-3.34,10557.0,341,790
-3.34,10586.0,349,791
-3.34,10616.0,345,790
-3.34,10883.0,337,792
-3.34,10913.0,339,792
-3.34,10944.0,336,793
-3.34,11227.0,342,794
-3.34,11255.0,347,794
-3.34,11286.0,356,794
-3.34,11552.0,389,795
-3.34,11583.0,380,795
-3.34,11886.0,341,795
-3.34,11915.0,380,795
-3.34,11945.0,383,794
-3.18,12210.0,396,794
-3.18,12238.0,398,794
-3.18,12269.0,401,795
-3.18,12558.0,350,794
-3.18,12589.0,346,795
-3.18,12617.0,350,795
-3.18,12881.0,370,794
-3.18,12912.0,361,795
-3.18,12941.0,365,794
-3.18,13232.0,410,794
-3.18,13262.0,421,795
-3.18,13291.0,420,795
-3.18,13565.0,415,794
-3.18,13596.0,429,795
-3.18,13627.0,412,795
-3.18,13899.0,436,794
-3.18,13930.0,434,795
-3.18,13961.0,427,794
-3.18,14221.0,392,795
-3.18,14252.0,399,794
-3.18,14282.0,402,794
-3.18,14559.0,409,794
-3.18,14589.0,400,795
-3.18,14620.0,412,794
-3.18,14891.0,416,795
-3.18,14919.0,405,794
-3.18,15218.0,433,795
-3.18,15249.0,436,795
-3.18,15280.0,444,795
-3.18,15562.0,369,794
-3.18,15591.0,384,795
-3.18,15624.0,398,794
-3.18,15888.0,393,795
-3.18,15921.0,400,795
-3.18,15951.0,387,794
-3.18,16232.0,407,794
-3.18,16263.0,384,794
-3.18,16562.0,412,794
-3.18,16592.0,442,795
-3.18,16896.0,381,795
-3.18,16926.0,404,794
-3.18,16957.0,405,795
-3.18,17217.0,420,795
-3.18,17248.0,384,795
-3.18,17276.0,428,794
-3.18,17559.0,427,795
-3.18,17590.0,420,795
-3.18,17618.0,420,795
-3.18,17649.0,427,794
-3.18,17901.0,423,794
-3.18,17930.0,427,794
-3.18,17960.0,429,794
-3.37,18231.0,438,793
-3.37,18262.0,432,793
-3.37,18290.0,439,793
-3.37,18321.0,444,793
-3.37,18558.0,415,791
-3.37,18587.0,374,791
-3.37,18618.0,361,791
-3.37,18647.0,381,790
-3.37,18898.0,422,788
-3.37,18929.0,434,788
-3.37,19228.0,0,786
-3.37,19259.0,419,786
-3.37,19290.0,432,785
-3.37,19316.0,0,785
-3.37,19552.0,0,783
-3.37,19582.0,410,784
-3.37,19611.0,0,783
-3.37,19898.0,425,782
-3.37,19927.0,444,782
-3.37,19957.0,439,782
-3.37,19986.0,442,782
-3.37,20226.0,423,780
-3.37,20256.0,433,781
-3.37,20287.0,452,781
-3.37,20316.0,430,780
-3.37,20570.0,442,781
-3.37,20598.0,441,780
-3.37,20629.0,419,780
-3.37,20658.0,437,780
-3.37,20901.0,425,779
-3.37,20932.0,422,780
-3.37,20961.0,425,780
-3.37,21229.0,426,780
-3.37,21260.0,424,780
-3.37,21291.0,430,780
-3.37,21567.0,400,779
-3.37,21596.0,426,780
-3.37,21626.0,419,779
-3.37,21655.0,0,779
-3.37,21893.0,416,779
-3.37,21921.0,408,779
-3.37,21952.0,421,780
-3.5,22235.0,428,779
-3.5,22265.0,430,779
-3.5,22296.0,431,779
-3.5,22564.0,430,779
-3.5,22595.0,425,778
-3.5,22624.0,427,779
-3.5,22654.0,431,779
-3.5,22904.0,427,778
-3.5,22935.0,426,779
-3.5,22966.0,430,779
