Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,52,772
0.0,579.0,53,772
0.0,606.0,51,772
0.0,632.0,54,772
0.0,659.0,53,772
0.0,688.0,55,772
0.0,714.0,55,772
0.0,741.0,56,772
0.0,768.0,55,772
0.0,792.0,55,772
0.0,817.0,54,773
0.0,843.0,54,772
0.0,868.0,55,773
0.0,894.0,56,772
0.0,919.0,55,772
0.0,946.0,56,772
0.0,970.0,55,772
0.0,997.0,54,772
0.0,1021.0,55,772
0.0,1050.0,54,772
0.0,1077.0,54,771
0.0,1103.0,54,772
0.0,1130.0,54,772
0.0,1157.0,54,773
0.0,1185.0,55,772
0.0,1212.0,52,772
0.0,1239.0,55,772
0.0,1265.0,53,772
0.0,1292.0,54,773
0.0,1318.0,54,772
0.0,1345.0,53,772
0.0,1374.0,54,772
0.0,1400.0,53,772
0.0,1427.0,54,772
0.0,1456.0,54,772
0.0,1482.0,54,772
0.0,1552.0,54,772
0.0,1597.0,53,772
0.0,1624.0,53,772
0.0,1652.0,53,772
0.0,1867.0,51,771
0.0,1896.0,52,772
0.0,1923.0,50,773
0.0,1949.0,52,772
-3.0,2209.0,0,772
-3.0,2236.0,0,772
-3.0,2263.0,0,772
-3.0,2289.0,0,772
-3.0,2523.0,0,772
-3.0,2549.0,0,772
-3.0,2576.0,0,772
-3.0,2605.0,0,772
-3.0,2631.0,0,773
-3.0,2865.0,0,773
-3.0,2891.0,0,772
-3.0,2918.0,0,772
-3.0,2945.0,0,772
-3.0,3190.0,0,772
-3.0,3217.0,0,772
-3.0,3244.0,0,772
-3.0,3270.0,0,772
-3.0,3534.0,0,772
-3.0,3561.0,0,772
-3.0,3588.0,0,772
-3.0,3616.0,0,773
-3.0,3858.0,0,773
-3.0,3885.0,0,772
-3.0,3911.0,0,772
-3.0,3938.0,0,771
-3.59,4202.0,0,772
-3.59,4229.0,0,772
-3.59,4255.0,0,773
-3.59,4282.0,0,772
-3.59,4534.0,0,772
-3.59,4560.0,0,773
-3.59,4589.0,0,772
-3.59,4614.0,0,773
-3.59,4642.0,0,773
-3.59,4861.0,0,772
-3.59,4888.0,0,772
-3.59,4915.0,0,773
-3.59,4943.0,0,773
-3.59,5199.0,0,772
-3.59,5226.0,0,772
-3.59,5253.0,0,773
-3.59,5279.0,0,773
-3.59,5533.0,0,773
-3.59,5560.0,0,773
-3.59,5586.0,0,773
-3.59,5613.0,0,772
-3.59,5640.0,0,773
-3.59,5869.0,0,773
-3.59,5896.0,0,773
-3.59,5922.0,0,773
-3.59,5951.0,0,772
-4.15,6199.0,0,773
-4.15,6227.0,0,773
-4.15,6254.0,0,773
-4.15,6281.0,0,773
-4.15,6557.0,0,772
-4.15,6586.0,0,773
-4.15,6612.0,0,773
-4.15,6639.0,0,773
-4.15,6897.0,0,771
-4.15,6924.0,0,770
-4.15,6952.0,90,771
-4.15,6979.0,93,771
-4.15,7233.0,203,764
-4.15,7260.0,227,763
-4.15,7288.0,226,762
-4.15,7317.0,215,761
-4.15,7346.0,271,760
-4.15,7557.0,215,755
-4.15,7585.0,186,755
-4.15,7614.0,189,754
-4.15,7643.0,200,753
-4.15,7895.0,288,752
-4.15,7923.0,258,751
