Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,168,808
0.0,585.0,169,809
0.0,612.0,168,809
0.0,641.0,170,808
0.0,667.0,169,809
0.0,694.0,170,809
0.0,722.0,169,809
0.0,751.0,169,809
0.0,778.0,169,809
0.0,806.0,169,809
0.0,831.0,169,809
0.0,860.0,170,809
0.0,886.0,169,809
0.0,913.0,168,809
0.0,940.0,169,809
0.0,966.0,169,809
0.0,993.0,169,809
0.0,1019.0,169,809
0.0,1048.0,169,809
0.0,1077.0,169,808
0.0,1103.0,169,809
0.0,1132.0,169,808
0.0,1161.0,169,808
0.0,1187.0,169,809
0.0,1216.0,169,809
0.0,1245.0,170,808
0.0,1271.0,169,809
0.0,1300.0,170,809
0.0,1329.0,170,809
0.0,1355.0,170,808
0.0,1384.0,170,809
0.0,1413.0,170,808
0.0,1439.0,169,809
0.0,1468.0,170,808
0.0,1497.0,169,809
0.0,1523.0,169,809
0.0,1552.0,170,808
0.0,1581.0,170,809
0.0,1607.0,170,809
0.0,1636.0,169,809
0.0,1662.0,169,808
0.0,1689.0,170,808
0.0,1718.0,169,809
0.0,1746.0,169,808
0.0,1773.0,169,808
0.0,1802.0,171,808
0.0,1828.0,170,808
0.0,1857.0,171,809
0.0,1884.0,171,808
0.0,1910.0,170,809
0.0,1939.0,170,808
0.0,1968.0,170,808
0.0,1994.0,171,808
0.0,2023.0,171,809
-3.0,2228.0,171,809
-3.0,2256.0,171,809
-3.0,2285.0,167,809
-3.0,2312.0,182,809
-3.0,2340.0,192,809
-3.0,2555.0,275,809
-3.0,2586.0,284,808
-3.0,2615.0,281,808
-3.0,2646.0,257,809
-3.0,2674.0,266,808
-3.0,2897.0,273,806
-3.0,2926.0,283,806
-3.0,2957.0,274,805
-3.0,2985.0,283,805
-3.0,3012.0,274,804
-3.0,3239.0,222,802
-3.0,3268.0,233,801
-3.0,3297.0,239,801
-3.0,3325.0,256,801
-3.0,3569.0,269,799
-3.0,3598.0,273,799
-3.0,3627.0,263,800
-3.0,3655.0,275,800
-3.0,3940.0,280,798
-3.0,3969.0,278,798
-3.0,3997.0,270,798
-3.0,4026.0,279,798
-3.0,4352.0,283,798
-3.0,4380.0,281,798
-3.0,4411.0,282,798
-3.0,4440.0,276,798
-3.0,4599.0,281,798
-3.0,4628.0,284,797
-3.0,4657.0,283,798
-3.0,4685.0,284,797
-3.0,4714.0,285,797
-3.0,4925.0,296,797
-3.0,4954.0,292,797
-3.0,4982.0,296,796
-3.0,5011.0,292,797
-3.0,5314.0,263,796
-3.0,5410.0,276,795
-3.0,5441.0,278,795
-3.0,5470.0,274,795
-3.0,5642.0,271,794
-3.0,5742.0,278,793
-3.0,5771.0,277,793
-3.0,5799.0,278,793
-3.0,5984.0,277,792
-3.0,6035.0,282,792
-3.0,6064.0,277,792
-3.0,6092.0,267,792
-3.0,6320.0,274,791
-3.0,6356.0,269,792
-3.0,6385.0,207,792
-3.0,6414.0,272,792
-3.0,6653.0,235,792
-3.0,6694.0,257,792
-3.0,6721.0,256,792
-3.0,6750.0,243,792
-3.0,6989.0,264,791
-3.0,7092.0,237,791
-3.0,7120.0,262,792
-3.0,7151.0,192,792
-3.0,7180.0,233,791
-3.0,7323.0,226,792
-3.0,7393.0,235,792
-3.0,7424.0,258,792
-3.0,7452.0,229,791
-3.0,7596.0,207,792
-3.0,7634.0,213,791
-3.0,7663.0,188,792
-3.0,7690.0,221,791
-3.0,7718.0,212,791
-3.0,7933.0,225,792
-3.0,7962.0,226,792
-3.0,7991.0,180,791
-3.0,8019.0,231,791
-3.0,8048.0,219,791
-3.0,8278.0,207,791
-3.0,8306.0,198,792
-3.0,8335.0,149,791
-3.0,8364.0,186,792
-3.0,8605.0,163,791
-3.0,8634.0,155,792
-3.0,8663.0,128,791
-3.0,8691.0,142,791
-3.0,8720.0,163,791
-3.0,8935.0,150,792
-3.0,8966.0,143,791
-3.0,8994.0,149,791
-3.0,9023.0,151,791
-3.0,9299.0,145,791
-3.0,9328.0,140,792
-3.0,9357.0,143,792
-3.0,9385.0,136,791
-3.0,9605.0,53,791
-3.0,9633.0,105,791
-3.0,9664.0,118,791
-3.0,9693.0,19,791
-3.0,9723.0,128,791
-3.0,9947.0,85,791
-3.0,9973.0,2,792
-3.0,10000.0,76,791
-3.0,10029.0,28,791
-3.0,10270.0,76,792
-3.0,10299.0,67,791
-3.0,10328.0,92,791
-3.0,10358.0,38,791
-3.0,10618.0,102,791
-3.0,10647.0,90,791
-3.0,10680.0,132,791
-3.0,10711.0,109,792
-3.0,10950.0,99,791
-3.0,10981.0,120,792
-3.0,11010.0,47,792
-3.0,11042.0,144,791
-3.0,11313.0,93,791
-3.0,11343.0,111,791
-3.0,11376.0,129,791
-3.0,11407.0,57,792
-3.0,11638.0,115,791
-3.0,11669.0,94,791
-3.0,11700.0,114,791
-3.0,11730.0,101,791
-3.0,11974.0,97,791
-3.0,12005.0,99,791
-3.0,12034.0,97,791
-3.0,12062.0,84,792
-3.0,12091.0,76,791
-3.42,12300.0,103,791
-3.42,12328.0,70,791
-3.42,12357.0,144,791
-3.42,12386.0,63,791
-3.42,12642.0,140,791
-3.42,12670.0,140,791
-3.42,12703.0,150,792
-3.42,12732.0,151,792
-3.42,12969.0,153,791
-3.42,13000.0,155,792
-3.42,13029.0,157,792
-3.42,13060.0,159,792
