Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,92,737
0.0,579.0,92,737
0.0,606.0,92,738
0.0,630.0,92,737
0.0,657.0,93,737
0.0,681.0,81,737
0.0,708.0,93,738
0.0,733.0,93,737
0.0,759.0,93,738
0.0,786.0,89,738
0.0,811.0,92,737
0.0,837.0,93,737
0.0,862.0,92,738
0.0,888.0,91,737
0.0,913.0,93,738
0.0,940.0,92,738
0.0,964.0,94,738
0.0,991.0,93,738
0.0,1015.0,93,737
0.0,1042.0,94,738
0.0,1071.0,91,737
0.0,1097.0,92,737
0.0,1124.0,93,737
0.0,1150.0,94,737
0.0,1177.0,86,737
0.0,1206.0,92,738
0.0,1232.0,93,737
0.0,1259.0,95,738
0.0,1286.0,93,738
0.0,1312.0,94,737
0.0,1339.0,94,737
0.0,1366.0,95,738
0.0,1392.0,94,737
0.0,1419.0,94,737
0.0,1445.0,94,737
0.0,1474.0,96,738
0.0,1558.0,95,737
0.0,1585.0,94,738
0.0,1611.0,96,737
0.0,1638.0,95,737
0.0,1890.0,90,737
0.0,1916.0,73,737
0.0,1943.0,57,737
0.0,1970.0,0,737
-3.0,2215.0,0,738
-3.0,2242.0,0,737
-3.0,2269.0,0,737
-3.0,2297.0,0,737
-3.0,2562.0,309,737
-3.0,2590.0,214,737
-3.0,2619.0,270,737
-3.0,2648.0,286,738
-3.0,2904.0,212,737
-3.0,2932.0,214,737
-3.0,2961.0,215,737
-3.0,2990.0,172,737
-3.0,3229.0,64,737
-3.0,3256.0,61,738
-3.0,3282.0,8,738
-3.0,3309.0,0,737
-3.0,3555.0,0,737
-3.0,3581.0,0,737
-3.0,3608.0,0,738
-3.0,3635.0,0,737
-3.0,3897.0,0,738
-3.0,3923.0,0,737
-3.0,3952.0,0,738
-3.0,3979.0,0,737
-3.55,4225.0,0,737
-3.55,4251.0,0,738
-3.55,4276.0,0,738
-3.55,4302.0,0,738
-3.55,4554.0,0,737
-3.55,4581.0,0,737
-3.55,4608.0,0,737
-3.55,4634.0,0,738
-3.55,4876.0,0,737
-3.55,4902.0,0,737
-3.55,4929.0,0,737
-3.55,4960.0,0,738
-3.55,5226.0,0,737
-3.55,5253.0,0,738
-3.55,5279.0,0,737
-3.55,5306.0,0,737
-3.55,5562.0,0,737
-3.55,5588.0,0,738
-3.55,5615.0,0,738
-3.55,5642.0,0,738
-3.55,5890.0,0,738
-3.55,5916.0,0,738
-3.55,5943.0,0,738
-3.55,5969.0,0,738
-4.07,6219.0,0,737
-4.07,6246.0,0,738
-4.07,6275.0,0,738
-4.07,6301.0,0,738
-4.07,6328.0,0,737
-4.07,6559.0,0,738
-4.07,6586.0,0,738
-4.07,6612.0,0,738
-4.07,6639.0,0,737
-4.07,6887.0,0,738
-4.07,6914.0,0,738
