Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,420,781
0.0,583.0,420,780
0.0,608.0,420,780
0.0,634.0,420,781
0.0,663.0,420,780
0.0,690.0,420,780
0.0,716.0,420,780
0.0,745.0,421,780
0.0,772.0,420,781
0.0,798.0,420,780
0.0,825.0,420,780
0.0,851.0,420,781
0.0,878.0,420,780
0.0,905.0,420,780
0.0,931.0,420,780
0.0,960.0,420,780
0.0,987.0,420,780
0.0,1013.0,420,780
0.0,1042.0,420,781
0.0,1071.0,421,780
0.0,1099.0,421,780
0.0,1128.0,420,780
0.0,1155.0,420,780
0.0,1183.0,420,780
0.0,1212.0,421,781
0.0,1241.0,421,781
0.0,1267.0,420,781
0.0,1296.0,421,781
0.0,1325.0,421,780
0.0,1353.0,420,781
0.0,1380.0,421,780
0.0,1409.0,421,780
0.0,1437.0,421,781
0.0,1585.0,421,780
0.0,1613.0,420,781
0.0,1640.0,421,780
0.0,1906.0,420,780
0.0,1933.0,420,780
0.0,1961.0,419,780
-3.0,2234.0,415,780
-3.0,2263.0,415,780
-3.0,2293.0,412,781
-3.0,2566.0,178,780
-3.0,2596.0,178,780
-3.0,2625.0,174,780
-3.0,2902.0,219,781
-3.0,2930.0,223,781
-3.0,2959.0,183,780
-3.0,3233.0,257,780
-3.0,3262.0,292,780
-3.0,3291.0,281,780
-3.0,3571.0,314,780
-3.0,3600.0,325,780
-3.0,3629.0,339,780
-3.0,3915.0,367,780
-3.0,3946.0,360,780
-3.0,3975.0,337,780
-3.0,4003.0,353,781
-3.54,4243.0,339,780
-3.54,4272.0,341,780
-3.54,4300.0,322,780
-3.54,4329.0,292,780
-3.54,4571.0,336,780
-3.54,4601.0,339,779
-3.54,4630.0,342,781
-3.54,4659.0,340,780
-3.54,4911.0,369,780
-3.54,4939.0,383,780
-3.54,4968.0,379,780
-3.54,5238.0,371,781
-3.54,5269.0,376,781
-3.54,5298.0,374,781
-3.54,5586.0,397,780
-3.54,5615.0,401,780
-3.54,5644.0,384,780
-3.54,5672.0,390,781
-3.54,5912.0,403,780
-3.54,5941.0,404,781
-3.54,5969.0,404,780
-3.54,5998.0,404,780
-4.03,6248.0,414,780
-4.03,6277.0,407,780
-4.03,6305.0,414,780
-4.03,6334.0,415,780
-4.03,6580.0,427,780
-4.03,6608.0,424,780
-4.03,6637.0,416,781
-4.03,6666.0,387,780
-4.03,6907.0,440,780
-4.03,6936.0,445,780
-4.03,6965.0,455,780
-4.03,6993.0,446,781
-4.03,7235.0,469,780
-4.03,7264.0,452,781
-4.03,7292.0,461,780
-4.03,7321.0,454,780
-4.03,7581.0,479,779
-4.03,7612.0,497,779
-4.03,7641.0,486,778
-4.03,7669.0,501,779
-4.03,7950.0,516,775
-4.03,7979.0,456,775
-4.03,8009.0,492,775
-4.03,8038.0,498,775
-4.03,8249.0,506,773
-4.03,8278.0,510,773
-4.03,8304.0,512,772
-4.03,8333.0,510,772
-4.03,8577.0,502,772
-4.03,8605.0,506,772
-4.03,8634.0,493,771
-4.03,8663.0,507,771
-4.03,8929.0,537,770
-4.03,8960.0,539,770
-4.03,8988.0,537,771
-4.03,9017.0,535,771
-4.03,9242.0,547,770
-4.03,9271.0,549,770
-4.03,9299.0,544,770
