Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,1,779
0.0,579.0,0,778
0.0,604.0,0,778
0.0,630.0,0,779
0.0,655.0,0,778
0.0,681.0,0,778
0.0,708.0,0,778
0.0,733.0,0,778
0.0,759.0,0,779
0.0,784.0,0,779
0.0,811.0,0,778
0.0,835.0,0,779
0.0,864.0,0,778
0.0,890.0,0,778
0.0,917.0,0,778
0.0,942.0,0,778
0.0,1198.0,0,778
0.0,1224.0,0,778
0.0,1525.0,0,778
0.0,1554.0,0,778
0.0,1867.0,0,779
0.0,1894.0,0,778
-3.0,2273.0,0,778
-3.0,2299.0,0,779
-3.0,2598.0,0,778
-3.0,2627.0,0,778
-3.0,2932.0,0,778
-3.0,2961.0,0,778
-3.0,3256.0,1,779
-3.0,3282.0,0,778
-3.0,3596.0,0,778
-3.0,3624.0,0,778
-3.0,3940.0,0,779
-3.0,3969.0,0,778
-3.5,4268.0,0,779
-3.5,4294.0,0,778
-3.5,4610.0,0,778
-3.5,4638.0,0,779
-3.5,4937.0,0,780
-3.5,4964.0,0,781
-3.5,5265.0,0,789
-3.5,5294.0,0,791
-3.5,5601.0,0,806
-3.5,5627.0,0,808
-3.5,5924.0,0,821
-3.5,5951.0,0,821
-3.98,6262.0,0,822
-3.98,6291.0,0,822
-3.98,6604.0,0,813
-3.98,6633.0,0,813
-3.98,6934.0,387,791
-3.98,6965.0,421,787
-3.98,7278.0,444,768
-3.98,7309.0,451,766
-3.98,7604.0,457,764
-3.98,7634.0,452,765
-3.98,7950.0,339,766
-3.98,7981.0,413,767
-3.65,8448.0,424,769
-3.65,8478.0,436,769
-3.65,8771.0,429,768
-3.65,8800.0,451,768
-3.65,9148.0,429,768
-3.65,9177.0,415,768
-3.65,9474.0,412,769
-3.65,9502.0,396,769
-3.65,9801.0,375,770
-3.65,9832.0,409,769
-4.04,10129.0,427,769
-4.04,10160.0,430,770
-4.04,10471.0,461,773
-4.04,10502.0,452,773
-4.04,10801.0,455,776
-4.04,10831.0,461,777
-4.04,11143.0,467,779
-4.04,11173.0,473,778
-4.04,11468.0,459,779
-4.04,11499.0,472,779
-4.04,11812.0,390,781
-4.04,11841.0,422,781
-4.37,12140.0,411,781
-4.37,12171.0,418,781
-4.37,12472.0,414,782
-4.37,12503.0,419,781
-4.37,12810.0,413,782
-4.37,12838.0,401,782
-4.37,13135.0,423,782
-4.37,13166.0,419,781
-4.37,13479.0,445,781
-4.37,13508.0,415,782
-4.37,13807.0,427,782
-4.37,13836.0,426,781
-4.65,14149.0,447,782
-4.65,14180.0,461,781
-4.65,14477.0,468,782
-4.65,14508.0,440,782
-4.65,14811.0,474,783
-4.65,14839.0,458,783
