Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-6.0,555.0,0,762
-6.0,581.0,0,763
-6.0,606.0,0,762
-6.0,632.0,0,763
-6.0,659.0,0,763
-6.0,686.0,0,763
-6.0,714.0,0,763
-6.0,741.0,0,763
-6.0,765.0,1,763
-6.0,792.0,0,763
-6.0,817.0,0,763
-6.0,843.0,0,763
-6.0,868.0,0,762
-6.0,894.0,0,762
-6.0,919.0,0,763
-6.0,946.0,0,763
-6.0,970.0,0,763
-6.0,997.0,0,763
-6.0,1021.0,0,762
-6.0,1048.0,0,763
-6.0,1075.0,0,763
-6.0,1144.0,0,763
-6.0,1177.0,0,762
-6.0,1204.0,0,763
-6.0,1482.0,0,763
-6.0,1511.0,0,763
-6.0,1538.0,0,762
0.0,1818.0,0,762
0.0,1845.0,0,763
0.0,1871.0,0,763
0.0,2146.0,0,763
0.0,2172.0,0,763
0.0,2199.0,0,762
0.0,2490.0,1,763
0.0,2514.0,0,763
0.0,2541.0,0,762
0.0,2816.0,0,762
0.0,2844.0,0,763
0.0,2869.0,0,762
-6.0,3158.0,0,763
-6.0,3186.0,0,763
-6.0,3213.0,0,763
-6.0,3485.0,0,763
-6.0,3512.0,0,763
-6.0,3538.0,0,762
-6.0,3817.0,0,763
-6.0,3844.0,0,763
-6.0,3870.0,0,762
-6.0,4143.0,0,762
-6.0,4169.0,0,763
-6.0,4198.0,0,763
-6.0,4485.0,0,763
-6.0,4511.0,0,759
-6.0,4540.0,0,756
0.0,4812.0,0,738
0.0,4841.0,0,737
0.0,4868.0,0,736
0.0,5154.0,0,723
0.0,5181.0,0,722
0.0,5208.0,0,720
0.0,5488.0,0,716
0.0,5515.0,0,715
0.0,5543.0,0,715
0.0,5826.0,0,715
0.0,5853.0,0,714
0.0,5881.0,0,715
-6.0,6158.0,0,714
-6.0,6184.0,0,714
-6.0,6213.0,0,714
-6.0,6479.0,0,714
-6.0,6508.0,0,714
-6.0,6537.0,0,714
-6.0,6819.0,0,715
-6.0,6848.0,0,716
-6.0,6875.0,0,717
-6.0,7151.0,0,721
-6.0,7178.0,0,721
-6.0,7206.0,0,721
-6.0,7495.0,0,722
-6.0,7524.0,0,722
-6.0,7553.0,0,722
0.0,7821.0,0,719
0.0,7849.0,0,719
0.0,7874.0,0,719
0.0,8167.0,0,711
0.0,8194.0,0,710
0.0,8220.0,0,709
0.0,8491.0,0,701
0.0,8519.0,0,701
0.0,8546.0,0,700
0.0,8826.0,0,699
0.0,8853.0,0,699
0.0,8880.0,0,699
-6.0,9162.0,0,699
-6.0,9191.0,0,699
-6.0,9218.0,0,699
-6.0,9490.0,0,698
-6.0,9517.0,0,699
-6.0,9545.0,0,699
-6.0,9832.0,0,699
-6.0,9861.0,0,700
-6.0,9889.0,0,699
-6.0,10160.0,0,705
-6.0,10188.0,0,707
-6.0,10217.0,0,707
-6.0,10500.0,0,709
-6.0,10528.0,0,709
-6.0,10557.0,0,709
0.0,10829.0,0,710
0.0,10858.0,0,709
0.0,10885.0,0,709
0.0,11157.0,0,709
0.0,11186.0,0,709
0.0,11212.0,0,709
0.0,11485.0,0,708
0.0,11513.0,0,707
0.0,11542.0,0,707
0.0,11839.0,1,706
0.0,11866.0,0,706
0.0,11894.0,0,706
-6.0,12154.0,0,705
-6.0,12183.0,0,706
-6.0,12212.0,0,706
-6.0,12498.0,0,706
-6.0,12527.0,0,706
-6.0,12554.0,0,706
-6.0,12826.0,0,706
-6.0,12855.0,0,705
-6.0,12883.0,0,706
-6.0,13164.0,0,712
-6.0,13193.0,0,713
-6.0,13221.0,0,715
-6.0,13496.0,0,723
-6.0,13524.0,0,723
-6.0,13553.0,0,724
0.0,13850.0,0,727
0.0,13879.0,0,727
0.0,13905.0,0,727
0.0,14168.0,0,727
0.0,14194.0,0,727
0.0,14223.0,0,727
0.0,14510.0,0,727
0.0,14538.0,0,727
0.0,14565.0,0,727
0.0,14823.0,0,727
0.0,14852.0,0,727
0.0,14880.0,0,727
-6.0,15165.0,0,727
-6.0,15194.0,0,727
-6.0,15222.0,0,727
-6.0,15511.0,0,727
-6.0,15544.0,0,727
-6.0,15572.0,0,727
-6.0,15835.0,0,727
-6.0,15863.0,0,728
-6.0,15892.0,0,728
-6.0,16228.0,0,740
-6.0,16257.0,0,741
-6.0,16285.0,0,742
-6.0,16531.0,0,748
-6.0,16560.0,0,748
-6.0,16586.0,0,749
0.0,16875.0,0,751
0.0,16904.0,0,751
0.0,16930.0,0,751
0.0,17190.0,0,750
0.0,17219.0,0,749
0.0,17250.0,0,748
