Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,804
0.0,581.0,0,805
0.0,608.0,0,805
0.0,634.0,0,805
0.0,663.0,0,805
0.0,690.0,0,804
0.0,714.0,0,805
0.0,741.0,0,804
0.0,765.0,0,805
0.0,792.0,0,805
0.0,817.0,0,805
0.0,843.0,0,804
0.0,868.0,0,805
0.0,892.0,0,804
0.0,921.0,0,804
0.0,948.0,0,804
0.0,1249.0,0,805
0.0,1275.0,0,804
0.0,1576.0,0,805
0.0,1605.0,0,804
0.0,1918.0,0,805
0.0,1945.0,0,805
-3.0,2324.0,0,805
-3.0,2353.0,0,805
-3.0,2652.0,0,805
-3.0,2678.0,0,805
-3.0,2985.0,0,805
-3.0,3012.0,0,805
-3.0,3307.0,0,805
-3.0,3336.0,0,804
-3.0,3649.0,0,805
-3.0,3676.0,0,805
-3.0,3993.0,0,805
-3.0,4022.0,0,805
-3.79,4321.0,0,804
-3.79,4347.0,0,805
-3.79,4665.0,0,805
-3.79,4691.0,0,805
-3.79,4990.0,0,805
-3.79,5017.0,0,805
-3.79,5318.0,0,804
-3.79,5347.0,0,805
-3.79,5656.0,0,805
-3.79,5685.0,0,805
-3.79,5976.0,0,805
-3.79,6002.0,0,805
-4.51,6318.0,0,805
-4.51,6344.0,0,805
-4.51,6660.0,0,805
-4.51,6686.0,0,805
-4.51,6989.0,175,798
-4.51,7018.0,194,793
-4.51,7331.0,293,771
-4.51,7362.0,273,771
-4.51,7659.0,314,769
-4.51,7688.0,321,769
-4.51,8003.0,266,769
-4.51,8034.0,271,769
-3.9,8501.0,307,770
-3.9,8531.0,306,770
-3.9,8826.0,314,770
-3.9,8857.0,317,771
-3.9,9203.0,315,771
-3.9,9232.0,330,771
-3.9,9529.0,294,771
-3.9,9560.0,329,770
-3.9,9859.0,336,770
-3.9,9887.0,339,770
-4.56,10184.0,342,770
-4.56,10215.0,320,770
-4.56,10528.0,361,771
-4.56,10557.0,355,771
-4.56,10854.0,348,771
-4.56,10885.0,358,773
-4.56,11200.0,327,775
-4.56,11229.0,350,775
-4.56,11526.0,329,774
-4.56,11556.0,300,775
-4.56,11870.0,331,775
-4.56,11902.0,325,775
-5.18,12197.0,349,775
-5.18,12230.0,345,775
-5.18,12529.0,343,775
-5.18,12560.0,353,776
