Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,803
0.0,579.0,1,803
0.0,604.0,0,803
0.0,630.0,0,803
0.0,655.0,0,803
0.0,681.0,0,803
0.0,706.0,0,803
0.0,733.0,0,803
0.0,757.0,0,803
0.0,784.0,0,803
0.0,811.0,0,803
0.0,835.0,0,803
0.0,860.0,0,802
0.0,886.0,0,803
0.0,911.0,0,803
0.0,937.0,0,803
0.0,962.0,0,803
0.0,1249.0,0,803
0.0,1275.0,0,803
0.0,1576.0,0,803
0.0,1603.0,0,803
0.0,1918.0,0,803
0.0,1947.0,0,803
-3.0,2246.0,0,803
-3.0,2275.0,0,804
-3.0,2588.0,0,803
-3.0,2617.0,0,803
-3.0,2916.0,0,803
-3.0,2945.0,1,803
-3.0,3248.0,0,803
-3.0,3276.0,0,802
-3.0,3571.0,0,803
-3.0,3600.0,0,802
-3.0,3915.0,0,803
-3.0,3942.0,0,804
-3.41,4243.0,0,803
-3.41,4272.0,1,803
-3.41,4583.0,0,803
-3.41,4610.0,0,803
-3.41,4913.0,0,803
-3.41,4939.0,0,803
-3.41,5255.0,0,803
-3.41,5283.0,0,803
-3.41,5582.0,0,803
-3.41,5611.0,0,803
-3.41,5908.0,0,803
-3.41,5937.0,0,803
-3.81,6252.0,0,806
-3.81,6279.0,0,806
-3.81,6584.0,484,797
-3.81,6615.0,490,796
-3.81,6924.0,501,791
-3.81,6955.0,498,792
-3.81,7256.0,503,791
-3.81,7284.0,508,791
-3.81,7583.0,552,789
-3.81,7614.0,565,788
-3.81,7923.0,581,784
-3.81,7952.0,548,785
-3.45,8255.0,564,784
-3.45,8286.0,544,783
-3.45,8574.0,556,784
-3.45,8605.0,561,784
-3.45,8919.0,581,783
-3.45,8949.0,575,783
-3.45,9246.0,590,782
-3.45,9277.0,589,781
-3.45,9592.0,592,780
-3.45,9623.0,592,781
-3.45,9932.0,590,780
-3.45,9961.0,597,779
-3.09,10252.0,589,778
-3.09,10287.0,599,778
-3.09,10602.0,582,778
-3.09,10633.0,591,778
-3.09,10919.0,579,777
-3.09,10950.0,557,778
-3.09,11255.0,580,777
-3.09,11286.0,599,777
-3.09,11583.0,599,777
-3.09,11612.0,589,777
-3.09,11927.0,586,778
-3.09,11958.0,566,777
-3.46,12257.0,590,777
-3.46,12285.0,565,777
-3.46,12597.0,580,778
-3.46,12625.0,615,777
-3.46,12924.0,618,777
-3.46,12955.0,606,778
-3.46,13277.0,603,777
-3.46,13307.0,609,777
-3.46,13582.0,609,777
-3.46,13613.0,606,777
-3.46,13922.0,599,777
-3.46,13950.0,587,777
-3.11,14247.0,591,777
-3.11,14278.0,592,777
-3.11,14592.0,578,777
-3.11,14622.0,591,777
-3.11,14934.0,567,777
-3.11,14964.0,567,777
-3.11,15255.0,595,777
-3.11,15286.0,595,778
-3.11,15591.0,573,778
-3.11,15622.0,580,777
-3.11,15927.0,521,778
-3.11,15955.0,541,778
-3.48,16259.0,541,777
-3.48,16291.0,539,777
-3.48,16586.0,550,777
-3.48,16617.0,549,778
-3.48,16648.0,542,778
-3.48,16932.0,534,777
-3.48,16963.0,538,777
-3.48,16994.0,509,777
-3.48,17256.0,538,778
-3.48,17289.0,538,777
-3.48,17598.0,527,778
-3.48,17629.0,517,778
-3.48,17926.0,488,777
-3.48,17956.0,519,778
-3.12,18274.0,554,779
-3.12,18305.0,513,780
-3.12,18581.0,508,780
-3.12,18614.0,547,781
-3.12,18923.0,520,782
-3.12,18954.0,504,782
-3.12,19267.0,551,785
-3.12,19298.0,557,785
-3.12,19331.0,490,785
-3.12,19593.0,555,785
-3.12,19625.0,543,785
-3.12,19933.0,548,787
-3.12,19963.0,522,788
-3.51,20264.0,385,791
-3.51,20297.0,433,791
-3.51,20328.0,496,791
-3.51,20594.0,474,793
-3.51,20627.0,522,793
-3.51,20940.0,559,792
-3.51,20971.0,571,792
-3.51,21260.0,525,795
