Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,126,751
0.0,583.0,126,751
0.0,612.0,126,751
0.0,641.0,126,752
0.0,667.0,126,751
0.0,696.0,126,752
0.0,722.0,126,751
0.0,749.0,126,751
0.0,778.0,124,751
0.0,806.0,125,751
0.0,833.0,125,751
0.0,860.0,126,752
0.0,886.0,125,752
0.0,915.0,126,752
0.0,944.0,126,752
0.0,970.0,126,751
0.0,999.0,125,752
0.0,1210.0,126,752
0.0,1239.0,125,751
0.0,1538.0,127,751
0.0,1566.0,126,751
0.0,1884.0,126,752
0.0,1912.0,126,752
-3.0,2193.0,125,751
-3.0,2224.0,127,751
-3.0,2535.0,126,752
-3.0,2564.0,125,752
-3.0,2865.0,125,751
-3.0,2893.0,126,751
-3.0,3207.0,125,752
-3.0,3235.0,125,751
-3.0,3534.0,125,752
-3.0,3563.0,124,751
-3.0,3876.0,124,752
-3.0,3907.0,124,751
-3.34,4204.0,123,752
-3.34,4235.0,123,751
-3.34,4550.0,123,751
-3.34,4579.0,122,752
-3.34,4876.0,121,751
-3.34,4907.0,121,752
-3.34,5199.0,120,751
-3.34,5228.0,121,752
-3.34,5541.0,95,751
-3.34,5570.0,94,751
-3.34,5869.0,92,752
-3.34,5898.0,91,752
-3.68,6211.0,91,755
-3.68,6240.0,91,757
-3.68,6539.0,92,772
-3.68,6567.0,92,774
-3.68,6883.0,448,799
-3.68,6912.0,461,800
-3.68,7196.0,501,803
-3.68,7225.0,486,804
-3.68,7544.0,465,807
-3.68,7573.0,489,809
-3.68,7882.0,534,811
-3.68,7913.0,463,811
-4.07,8208.0,574,812
-4.07,8239.0,571,812
-4.07,8538.0,579,812
-4.07,8566.0,576,811
-4.07,8873.0,538,811
-4.07,8902.0,542,811
-4.07,9222.0,423,811
-4.07,9250.0,520,813
-4.07,9572.0,518,814
-4.07,9637.0,549,814
-4.07,9910.0,565,813
-4.07,10010.0,556,813
-4.45,10258.0,551,816
-4.45,10305.0,429,816
-4.45,10586.0,560,817
-4.45,10649.0,575,817
-4.45,10899.0,558,816
-4.45,10979.0,529,817
-4.45,11227.0,501,817
-4.45,11257.0,551,817
-4.45,11546.0,525,817
-4.45,11575.0,505,817
-4.45,11888.0,583,816
-4.45,11919.0,579,817
-4.82,12197.0,590,817
-4.82,12230.0,540,817
-4.82,12541.0,510,816
-4.82,12572.0,560,816
-4.82,12871.0,545,815
-4.82,12902.0,547,815
-4.82,13211.0,528,815
-4.82,13244.0,552,815
-4.82,13553.0,559,816
-4.82,13584.0,555,815
-4.82,13877.0,541,816
-4.82,13907.0,559,815
-5.17,14223.0,556,816
-5.17,14256.0,569,815
-5.17,14546.0,579,814
-5.17,14577.0,581,814
-5.17,14878.0,591,811
-5.17,14911.0,582,811
-5.17,15208.0,575,809
-5.17,15241.0,588,808
-5.17,15548.0,593,805
-5.17,15579.0,588,806
-5.17,15876.0,591,805
-5.17,15906.0,587,805
-4.84,16218.0,593,805
-4.84,16250.0,588,805
-4.84,16545.0,595,805
-4.84,16576.0,596,805
-4.84,16607.0,598,805
-4.84,16889.0,592,805
-4.84,16918.0,584,806
-4.84,16949.0,559,805
-4.84,17201.0,531,805
-4.84,17229.0,550,805
-4.84,17260.0,556,805
-4.84,17547.0,561,805
-4.84,17577.0,541,805
-4.84,17870.0,582,806
-4.84,17903.0,580,805
-4.51,18214.0,566,805
-4.51,18245.0,558,806
-4.51,18276.0,559,805
-4.51,18546.0,533,806
-4.51,18575.0,447,806
-4.51,18884.0,558,808
-4.51,18917.0,545,807
-4.51,18948.0,533,807
-4.51,19216.0,550,811
-4.51,19249.0,568,812
-4.51,19550.0,474,816
-4.51,19580.0,541,815
-4.51,19611.0,570,816
-4.51,19881.0,523,818
-4.51,19912.0,542,817
-4.14,20213.0,568,821
-4.14,20242.0,512,821
-4.14,20273.0,520,821
-4.14,20551.0,583,825
-4.14,20580.0,550,826
-4.14,20611.0,467,826
-4.14,20883.0,574,829
-4.14,20914.0,508,830
-4.14,20944.0,505,831
-4.14,21221.0,531,833
-4.14,21252.0,559,833
-4.14,21282.0,496,833
-4.14,21561.0,547,836
-4.14,21592.0,550,836
-4.14,21624.0,518,837
-4.14,21882.0,522,839
-4.14,21913.0,550,840
-4.14,21944.0,570,840
-3.73,22212.0,562,842
-3.73,22243.0,570,842
-3.73,22276.0,470,842
-3.73,22546.0,492,846
-3.73,22577.0,502,846
-3.73,22607.0,490,845
-3.73,22884.0,549,847
-3.73,22913.0,481,848
-3.73,22943.0,512,849
-3.73,23216.0,539,849
-3.73,23246.0,526,850
-3.73,23277.0,465,850
-3.73,23556.0,494,851
-3.73,23584.0,492,851
-3.73,23615.0,507,851
-3.73,23887.0,505,852
-3.73,23918.0,490,852
-3.73,23949.0,498,852
-3.29,24217.0,514,852
-3.29,24248.0,498,852
-3.29,24279.0,493,852
-3.29,24553.0,506,852
-3.29,24584.0,506,852
-3.29,24614.0,499,852
-3.29,24883.0,510,852
-3.29,24913.0,496,852
-3.29,24944.0,537,852
-3.29,25214.0,533,852
-3.29,25245.0,522,852
-3.29,25276.0,530,852
-3.29,25552.0,511,853
-3.29,25583.0,433,853
-3.29,25612.0,495,853
-3.29,25896.0,486,853
-3.29,25927.0,493,853
-3.29,25958.0,494,854
-3.75,26224.0,494,853
-3.75,26255.0,498,854
-3.75,26288.0,483,853
-3.75,26560.0,488,853
-3.75,26591.0,503,853
-3.75,26621.0,483,853
-3.75,26888.0,477,853
-3.75,26918.0,498,853
-3.75,26949.0,514,853
-3.75,27232.0,499,854
-3.75,27262.0,498,854
-3.75,27293.0,473,853
-3.75,27549.0,499,853
-3.75,27578.0,495,853
-3.75,27609.0,499,854
-3.75,27887.0,515,853
-3.75,27916.0,510,854
-3.75,27947.0,504,853
-4.2,28219.0,519,853
-4.2,28248.0,514,853
-4.2,28278.0,510,854
-4.2,28559.0,497,853
-4.2,28590.0,562,853
-4.2,28620.0,550,853
-4.2,28889.0,557,853
-4.2,28921.0,561,853
-4.2,28952.0,558,854
-4.2,29220.0,567,853
-4.2,29251.0,566,854
-4.2,29282.0,551,853
-4.2,29556.0,559,854
-4.2,29587.0,556,854
-4.2,29618.0,567,853
-4.2,29886.0,568,854
-4.2,29917.0,571,853
-4.2,29947.0,562,853
-4.62,30218.0,561,853
-4.62,30248.0,578,854
-4.62,30277.0,559,853
-4.62,30556.0,573,854
-4.62,30586.0,568,853
-4.62,30615.0,566,853
-4.62,30894.0,565,853
-4.62,30924.0,567,853
-4.62,30953.0,573,854
-4.62,31229.0,554,854
-4.62,31260.0,555,853
-4.62,31289.0,556,854
-4.62,31553.0,553,853
-4.62,31584.0,527,853
-4.62,31612.0,582,854
-4.62,31954.0,540,853
-4.62,31989.0,578,853
-4.62,32018.0,569,854
-4.21,32225.0,562,853
-4.21,32256.0,567,853
-4.21,32284.0,566,854
-4.21,32550.0,563,853
-4.21,32579.0,526,854
-4.21,32610.0,541,854
-4.21,32880.0,535,853
-4.21,32911.0,546,853
-4.21,32940.0,544,854
-4.21,33224.0,553,854
-4.21,33255.0,565,853
-4.21,33284.0,544,854
-4.21,33550.0,553,853
-4.21,33581.0,551,853
-4.21,33611.0,557,854
-4.21,33892.0,552,853
-4.21,33921.0,558,853
-4.21,33951.0,541,854
-3.79,34224.0,548,853
-3.79,34254.0,546,853
-3.79,34283.0,521,853
-3.79,34562.0,541,854
-3.79,34590.0,525,853
-3.79,34621.0,484,854
-3.79,34889.0,496,853
-3.79,34918.0,433,853
-3.79,34949.0,457,853
-3.79,35217.0,476,853
-3.79,35248.0,479,854
-3.79,35278.0,473,853
-3.79,35559.0,454,853
-3.79,35590.0,480,853
-3.79,35620.0,486,853
-3.79,35887.0,488,854
-3.79,35915.0,477,854
-3.79,35946.0,469,853
-4.23,36222.0,458,853
-4.23,36251.0,417,853
-4.23,36282.0,464,854
-4.23,36554.0,450,854
-4.23,36585.0,457,854
-4.23,36616.0,436,853
-4.23,36904.0,461,854
-4.23,36935.0,464,853
-4.23,36966.0,471,853
-4.23,37228.0,473,853
-4.23,37259.0,454,853
-4.23,37287.0,463,853
-4.23,37552.0,482,854
-4.23,37582.0,483,854
-4.23,37611.0,473,853
-4.23,37896.0,467,854
-4.23,37926.0,473,853
-4.23,37957.0,470,853
-3.8,38223.0,456,853
-3.8,38254.0,460,854
-3.8,38283.0,463,854
-3.8,38565.0,479,857
-3.8,38596.0,493,856
-3.8,38625.0,460,856
-3.8,38893.0,485,858
-3.8,38924.0,477,858
-3.8,38952.0,462,858
-3.8,39235.0,453,858
-3.8,39264.0,484,859
-3.8,39294.0,486,859
-3.8,39559.0,480,860
-3.8,39589.0,491,861
-3.8,39618.0,476,861
-3.8,39890.0,481,864
-3.8,39923.0,483,863
-3.8,39954.0,485,863
-4.26,40218.0,482,865
-4.26,40249.0,488,864
-4.26,40280.0,451,865
-4.26,40562.0,481,866
-4.26,40591.0,482,865
-4.26,40622.0,499,866
-4.26,40888.0,477,865
-4.26,40919.0,494,867
-4.26,40949.0,459,867
-4.26,41232.0,472,869
-4.26,41261.0,464,869
-4.26,41291.0,466,870
-4.26,41562.0,459,871
-4.26,41592.0,461,871
-4.26,41623.0,456,871
-4.26,41902.0,480,873
-4.26,41930.0,489,872
-4.26,41961.0,468,872
-3.81,42233.0,474,873
-3.81,42264.0,483,873
-3.81,42295.0,483,873
-3.81,42563.0,471,873
-3.81,42594.0,478,873
-3.81,42625.0,476,873
-3.81,42899.0,408,872
-3.81,42928.0,433,872
-3.81,42958.0,443,873
-3.81,43227.0,436,874
-3.81,43257.0,415,873
-3.81,43286.0,440,873
-3.81,43569.0,396,875
-3.81,43599.0,426,875
-3.81,43630.0,385,874
-3.81,43896.0,426,878
-3.81,43925.0,398,877
-3.81,43956.0,407,878
-4.29,44240.0,409,880
-4.29,44271.0,398,881
-4.29,44302.0,423,880
-4.29,44566.0,435,882
-4.29,44597.0,440,883
-4.29,44627.0,444,883
-4.29,44890.0,448,884
-4.29,44918.0,450,884
-4.29,44949.0,447,883
-4.29,45219.0,454,884
-4.29,45250.0,460,885
-4.29,45279.0,461,884
-4.29,45563.0,454,886
-4.29,45594.0,437,886
-4.29,45625.0,452,885
-4.29,45891.0,460,888
-4.29,45922.0,459,887
-4.29,45950.0,456,887
-4.75,46233.0,373,888
-4.75,46264.0,415,888
-4.75,46292.0,408,889
-4.75,46561.0,376,888
-4.75,46592.0,388,889
-4.75,46620.0,388,889
-4.75,46903.0,386,889
-4.75,46931.0,380,889
-4.75,46962.0,393,889
-4.75,47233.0,380,891
-4.75,47263.0,372,890
-4.75,47294.0,388,891
-4.75,47566.0,393,892
-4.75,47597.0,396,892
-4.75,47626.0,381,892
-4.75,47900.0,398,893
-4.75,47931.0,407,893
-4.75,47960.0,408,893
-5.21,48228.0,410,892
-5.21,48259.0,377,893
-5.21,48287.0,389,892
-5.21,48568.0,411,892
-5.21,48596.0,392,893
-5.21,48627.0,405,892
-5.21,48900.0,419,893
-5.21,48928.0,420,893
-5.21,48959.0,408,893
-5.21,49242.0,434,893
-5.21,49270.0,433,893
-5.21,49301.0,424,892
-5.21,49573.0,429,893
-5.21,49602.0,393,893
-5.21,49633.0,416,893
-5.21,49905.0,395,893
-5.21,49936.0,413,893
-5.21,49967.0,423,893
-5.64,50239.0,432,893
-5.64,50270.0,436,892
-5.64,50298.0,426,893
-5.64,50567.0,442,893
-5.64,50597.0,431,893
-5.64,50626.0,431,893
-5.64,50894.0,466,893
-5.64,50923.0,463,893
-5.64,50954.0,443,893
-5.64,51234.0,436,893
-5.64,51265.0,413,893
-5.64,51296.0,448,893
-5.64,51566.0,462,893
-5.64,51599.0,422,893
-5.64,51630.0,443,892
-5.64,51906.0,482,893
-5.64,51939.0,468,893
-5.64,51970.0,479,893
-6.06,52236.0,473,893
-6.06,52264.0,472,893
-6.06,52295.0,474,893
-6.06,52561.0,492,893
-6.06,52592.0,478,893
-6.06,52623.0,495,893
-6.06,52903.0,482,892
-6.06,52934.0,482,893
-6.06,52965.0,492,893
-6.06,53231.0,485,893
-6.06,53262.0,481,892
-6.06,53295.0,494,893
-6.06,53563.0,507,893
-6.06,53594.0,516,892
-6.06,53624.0,520,893
-6.06,53899.0,518,893
-6.06,53932.0,516,892
-6.06,53962.0,510,893
-6.46,54235.0,519,893
-6.46,54265.0,525,892
-6.46,54296.0,520,892
-6.46,54571.0,523,893
-6.46,54603.0,549,893
-6.46,54634.0,557,893
-6.46,54898.0,558,890
-6.46,54929.0,540,891
-6.46,54960.0,557,890
-6.46,55226.0,560,888
-6.46,55257.0,569,888
-6.46,55285.0,556,888
-6.46,55568.0,566,886
-6.46,55601.0,542,886
-6.46,55631.0,557,886
-6.46,55912.0,547,885
-6.46,55943.0,562,884
-6.46,55973.0,564,884
-6.83,56240.0,567,883
-6.83,56272.0,565,883
-6.83,56303.0,571,883
-6.83,56584.0,571,882
-6.83,56614.0,570,883
-6.83,56645.0,575,883
-6.83,56909.0,566,881
-6.83,56942.0,572,881
-6.83,56973.0,552,881
-6.83,57239.0,563,879
-6.83,57270.0,571,879
-6.83,57303.0,576,879
-6.83,57565.0,575,875
-6.83,57595.0,582,875
-6.83,57628.0,567,875
-6.83,57907.0,584,874
-6.83,57937.0,577,873
-6.83,57968.0,573,873
-7.17,58234.0,562,871
-7.17,58265.0,579,871
-7.17,58296.0,572,871
-7.17,58578.0,555,868
-7.17,58609.0,568,868
-7.17,58640.0,577,867
-7.17,58904.0,562,867
-7.17,58933.0,561,866
-7.17,58963.0,564,866
-7.17,59250.0,584,865
-7.17,59279.0,585,865
-7.17,59310.0,581,865
-7.17,59574.0,586,861
-7.17,59604.0,585,861
-7.17,59635.0,580,860
-7.17,59901.0,588,858
-7.17,59934.0,593,858
-7.17,59965.0,592,858
-7.48,60243.0,590,854
-7.48,60274.0,592,853
-7.48,60305.0,593,852
-7.48,60571.0,586,847
-7.48,60600.0,592,848
-7.48,60631.0,589,848
-7.48,60915.0,588,844
-7.48,60946.0,584,843
-7.48,60979.0,592,843
-7.48,61241.0,590,841
-7.48,61272.0,594,840
-7.48,61302.0,589,840
-7.48,61587.0,595,836
-7.48,61618.0,597,836
-7.48,61648.0,590,835
-7.48,61913.0,590,834
-7.48,61943.0,598,834
-7.48,61974.0,602,833
-7.74,62242.0,600,831
-7.74,62273.0,599,830
-7.74,62304.0,589,830
-7.74,62568.0,605,829
-7.74,62599.0,580,828
-7.74,62629.0,598,828
-7.74,62910.0,600,827
-7.74,62941.0,594,826
-7.74,62971.0,580,826
-7.74,63238.0,578,826
-7.74,63268.0,587,826
-7.74,63299.0,565,825
-7.74,63580.0,586,825
-7.74,63612.0,568,826
-7.74,63641.0,596,825
-7.74,63911.0,589,825
-7.74,63942.0,583,824
-7.74,63971.0,573,824
-7.98,64251.0,608,823
-7.98,64282.0,604,824
-7.98,64313.0,606,823
-7.98,64577.0,613,822
-7.98,64608.0,609,821
-7.98,64641.0,615,821
-7.98,64905.0,612,819
-7.98,64937.0,615,820
-7.98,64968.0,606,819
-7.98,65251.0,602,818
-7.98,65282.0,604,819
-7.98,65312.0,548,818
-7.98,65574.0,512,819
-7.98,65607.0,511,819
-7.98,65638.0,538,818
-7.98,65918.0,477,819
-7.98,65949.0,456,819
-7.98,65980.0,506,819
-8.21,66246.0,472,819
-8.21,66277.0,453,819
-8.21,66308.0,492,819
-8.21,66584.0,506,820
-8.21,66617.0,534,820
-8.21,66648.0,537,820
-8.21,66916.0,535,819
-8.21,66949.0,528,820
-8.21,66979.0,535,820
-8.21,67256.0,535,820
-8.21,67287.0,552,820
-8.21,67319.0,558,820
-8.21,67573.0,575,819
-8.21,67604.0,561,820
-8.21,67635.0,563,820
-8.21,67928.0,557,819
-8.21,67960.0,599,820
-8.21,67991.0,579,820
-8.42,68243.0,591,818
-8.42,68274.0,594,819
-8.42,68306.0,584,818
-8.42,68583.0,584,817
-8.42,68614.0,596,818
-8.42,68644.0,602,818
-8.42,68913.0,537,817
-8.42,68943.0,570,818
-8.42,68976.0,598,816
-8.42,69253.0,610,817
-8.42,69285.0,582,817
-8.42,69316.0,577,817
-8.42,69580.0,608,815
-8.42,69611.0,602,815
-8.42,69642.0,556,816
-8.42,69912.0,558,815
-8.42,69943.0,594,814
-8.42,69976.0,609,814
-8.62,70252.0,606,814
-8.62,70283.0,609,813
-8.62,70313.0,458,813
-8.62,70584.0,611,808
-8.62,70617.0,550,807
-8.62,70647.0,566,807
-8.62,70924.0,594,805
-8.62,70957.0,609,805
-8.62,70987.0,618,804
-8.62,71256.0,592,803
-8.62,71286.0,616,803
-8.62,71317.0,604,803
