Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-12.0,559.0,0,805
-12.0,585.0,0,804
-12.0,614.0,1,805
-12.0,643.0,0,805
-12.0,669.0,0,805
-12.0,698.0,0,805
-12.0,724.0,0,804
-12.0,751.0,0,805
-12.0,778.0,0,804
-12.0,804.0,0,805
-12.0,833.0,0,804
-12.0,860.0,0,804
-12.0,886.0,0,805
-12.0,913.0,0,805
-12.0,940.0,0,804
-12.0,968.0,0,805
-12.0,995.0,0,805
-12.0,1206.0,0,804
-12.0,1234.0,0,805
-12.0,1538.0,0,805
-12.0,1566.0,0,804
0.0,1880.0,0,805
0.0,1906.0,2,804
0.0,2211.0,0,805
0.0,2236.0,0,805
0.0,2543.0,0,806
0.0,2568.0,0,806
0.0,2891.0,0,805
0.0,2918.0,0,807
-12.0,3215.0,0,806
-12.0,3244.0,0,806
-12.0,3547.0,0,788
-12.0,3575.0,0,784
-12.0,3870.0,0,765
-12.0,3899.0,0,764
-12.0,4218.0,0,751
-12.0,4245.0,0,750
-12.0,4274.0,0,748
-12.0,4546.0,0,739
-12.0,4575.0,0,739
-12.0,4603.0,0,737
0.0,4890.0,0,724
0.0,4917.0,0,723
0.0,4941.0,0,722
0.0,5214.0,0,715
0.0,5240.0,0,715
0.0,5267.0,0,715
0.0,5558.0,0,713
0.0,5584.0,0,714
0.0,5611.0,0,714
0.0,5871.0,1,714
0.0,5898.0,0,714
0.0,5924.0,0,713
-12.0,6217.0,0,713
-12.0,6246.0,0,713
-12.0,6275.0,0,713
-12.0,6555.0,0,714
-12.0,6586.0,0,714
-12.0,6615.0,0,714
-12.0,6883.0,1,712
-12.0,6914.0,0,711
-12.0,6940.0,0,710
-12.0,7225.0,0,699
-12.0,7254.0,0,697
-12.0,7282.0,0,696
-12.0,7555.0,0,686
-12.0,7583.0,0,685
-12.0,7610.0,0,684
0.0,7897.0,0,671
0.0,7923.0,2,670
0.0,7950.0,0,668
0.0,8218.0,0,665
0.0,8245.0,0,664
0.0,8273.0,0,664
0.0,8552.0,1,663
0.0,8577.0,0,664
0.0,8603.0,0,664
0.0,8880.0,0,664
0.0,8908.0,0,664
0.0,8935.0,0,664
-12.0,9222.0,0,664
-12.0,9250.0,0,664
-12.0,9279.0,0,663
-12.0,9547.0,0,663
-12.0,9576.0,0,664
-12.0,9605.0,0,664
-12.0,9891.0,0,665
-12.0,9918.0,0,665
-12.0,9947.0,0,665
-12.0,10217.0,0,665
-12.0,10246.0,0,665
-12.0,10274.0,0,664
-12.0,10561.0,0,653
-12.0,10590.0,0,651
-12.0,10618.0,0,650
0.0,10887.0,0,635
0.0,10915.0,0,634
0.0,10944.0,0,632
0.0,11214.0,1,624
0.0,11243.0,0,624
0.0,11270.0,0,624
0.0,11556.0,0,622
0.0,11585.0,0,623
0.0,11612.0,0,623
0.0,11884.0,0,623
0.0,11913.0,0,622
0.0,11941.0,0,622
-12.0,12228.0,0,622
-12.0,12259.0,0,623
-12.0,12288.0,0,622
-12.0,12556.0,0,623
-12.0,12584.0,1,623
-12.0,12613.0,1,623
-12.0,12898.0,1,623
-12.0,12926.0,0,622
-12.0,12955.0,0,623
-12.0,13221.0,0,621
-12.0,13250.0,0,620
-12.0,13279.0,0,619
-12.0,13553.0,0,611
-12.0,13584.0,0,611
-12.0,13615.0,0,610
0.0,13879.0,0,597
0.0,13907.0,0,595
0.0,13936.0,1,593
0.0,14223.0,0,584
0.0,14249.0,0,583
0.0,14278.0,0,584
0.0,14551.0,0,582
0.0,14579.0,0,582
0.0,14608.0,0,582
0.0,14923.0,0,582
0.0,14952.0,2,582
0.0,14981.0,0,582
-12.0,15220.0,0,582
-12.0,15249.0,0,582
-12.0,15280.0,0,582
-12.0,15564.0,0,582
-12.0,15593.0,0,582
-12.0,15624.0,0,583
-12.0,15876.0,0,591
-12.0,15904.0,0,591
-12.0,15935.0,0,592
-12.0,16222.0,0,596
-12.0,16252.0,0,597
-12.0,16281.0,0,597
-12.0,16551.0,0,597
-12.0,16582.0,0,598
-12.0,16613.0,0,598
0.0,16889.0,0,591
0.0,16926.0,0,589
0.0,16955.0,0,587
0.0,17231.0,0,577
0.0,17264.0,0,577
0.0,17291.0,0,576
0.0,17557.0,0,574
0.0,17586.0,0,574
0.0,17612.0,0,574
0.0,17889.0,0,574
0.0,17915.0,0,574
0.0,17944.0,0,573
-12.0,18223.0,0,574
-12.0,18253.0,0,574
-12.0,18282.0,0,573
-12.0,18554.0,0,574
-12.0,18583.0,0,574
-12.0,18612.0,0,575
-12.0,18884.0,0,584
-12.0,18915.0,0,585
-12.0,18941.0,0,586
-12.0,19226.0,0,589
-12.0,19255.0,0,590
-12.0,19283.0,0,590
-12.0,19566.0,0,590
-12.0,19597.0,0,590
-12.0,19625.0,0,589
0.0,19894.0,0,577
0.0,19922.0,0,576
0.0,19949.0,0,575
0.0,20230.0,0,567
0.0,20256.0,0,567
0.0,20283.0,0,567
0.0,20557.0,0,566
0.0,20584.0,0,566
0.0,20613.0,0,565
0.0,20881.0,0,565
0.0,20910.0,0,565
0.0,20936.0,0,566
-12.0,21219.0,0,565
-12.0,21248.0,0,565
-12.0,21276.0,0,566
-12.0,21561.0,3,567
-12.0,21590.0,0,568
-12.0,21618.0,0,569
-12.0,21891.0,0,584
-12.0,21919.0,0,585
-12.0,21948.0,0,586
-12.0,22233.0,0,591
-12.0,22261.0,0,592
-12.0,22292.0,0,592
-12.0,22560.0,0,592
-12.0,22589.0,3,592
-12.0,22618.0,2,592
0.0,22900.0,0,587
0.0,22929.0,0,586
0.0,22956.0,0,585
0.0,23226.0,0,578
0.0,23252.0,0,577
0.0,23279.0,0,577
0.0,23556.0,0,576
0.0,23582.0,1,576
0.0,23611.0,0,576
0.0,23883.0,0,576
0.0,23910.0,0,576
0.0,23937.0,0,576
-12.0,24223.0,0,576
-12.0,24252.0,0,575
-12.0,24281.0,0,575
-12.0,24553.0,0,576
-12.0,24582.0,0,576
-12.0,24610.0,0,577
-12.0,24897.0,0,594
-12.0,24926.0,0,595
-12.0,24954.0,0,597
-12.0,25225.0,2,607
-12.0,25251.0,0,607
-12.0,25280.0,0,607
-12.0,25567.0,0,608
-12.0,25595.0,0,609
-12.0,25624.0,0,609
0.0,25880.0,0,604
0.0,25907.0,0,603
0.0,25933.0,0,602
0.0,26228.0,0,594
0.0,26255.0,0,593
0.0,26281.0,0,593
0.0,26552.0,0,592
0.0,26580.0,0,592
0.0,26607.0,0,592
0.0,26892.0,0,592
0.0,26918.0,0,592
