Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-6.0,557.0,0,768
-6.0,583.0,0,768
-6.0,610.0,0,768
-6.0,636.0,0,768
-6.0,665.0,0,769
-6.0,692.0,0,768
-6.0,716.0,0,768
-6.0,743.0,0,768
-6.0,770.0,0,768
-6.0,794.0,0,769
-6.0,821.0,0,768
-6.0,845.0,0,768
-6.0,872.0,0,768
-6.0,897.0,0,768
-6.0,923.0,0,769
-6.0,948.0,0,768
-6.0,1230.0,0,768
-6.0,1259.0,0,768
-6.0,1587.0,0,769
0.0,1615.0,0,768
0.0,1951.0,0,768
0.0,1994.0,0,768
0.0,2224.0,0,768
0.0,2252.0,0,769
0.0,2564.0,0,768
0.0,2592.0,0,769
0.0,2924.0,0,768
0.0,2951.0,0,769
-6.0,3233.0,0,768
-6.0,3268.0,0,768
-6.0,3557.0,136,700
-6.0,3588.0,150,697
-6.0,3897.0,150,682
-6.0,3923.0,150,681
-6.0,3952.0,140,680
-6.0,4225.0,143,677
-6.0,4253.0,144,677
-6.0,4282.0,146,676
-6.0,4556.0,152,673
-6.0,4587.0,151,673
0.0,4616.0,155,672
0.0,4919.0,201,672
0.0,4947.0,197,672
0.0,4978.0,197,672
0.0,5255.0,201,672
0.0,5287.0,206,672
0.0,5316.0,187,672
0.0,5552.0,211,672
0.0,5578.0,212,672
0.0,5607.0,198,672
0.0,5888.0,209,672
0.0,5916.0,193,672
0.0,5945.0,214,672
-6.0,6227.0,262,672
-6.0,6258.0,235,672
-6.0,6289.0,266,672
-6.0,6561.0,290,672
-6.0,6592.0,278,672
-6.0,6621.0,291,672
-6.0,6893.0,278,672
-6.0,6924.0,308,671
-6.0,6952.0,257,672
-6.0,7235.0,306,672
-6.0,7264.0,298,672
-6.0,7294.0,262,672
-6.0,7612.0,326,673
0.0,7643.0,332,672
0.0,7671.0,334,672
0.0,7940.0,277,673
0.0,7968.0,280,673
0.0,7995.0,282,673
0.0,8265.0,281,674
0.0,8292.0,284,674
0.0,8321.0,280,674
0.0,8607.0,279,675
0.0,8636.0,278,674
0.0,8665.0,271,674
0.0,8937.0,278,674
0.0,8966.0,274,674
0.0,8992.0,272,674
-6.0,9283.0,255,674
-6.0,9312.0,232,675
-6.0,9342.0,253,675
-6.0,9598.0,342,675
-6.0,9627.0,331,675
-6.0,9658.0,334,674
-6.0,9934.0,291,674
-6.0,9963.0,298,675
-6.0,9992.0,287,674
-6.0,10395.0,267,678
-6.0,10426.0,259,678
-6.0,10459.0,216,679
0.0,10647.0,279,679
0.0,10676.0,298,679
0.0,10706.0,285,680
0.0,10975.0,266,687
0.0,11005.0,240,688
0.0,11036.0,242,689
0.0,11317.0,242,692
0.0,11345.0,240,692
0.0,11374.0,241,692
0.0,11677.0,239,693
0.0,11706.0,240,693
0.0,11737.0,241,693
0.0,12034.0,237,693
0.0,12064.0,241,693
0.0,12093.0,239,693
-6.0,12380.0,290,693
-6.0,12410.0,247,693
-6.0,12443.0,304,692
-6.0,12740.0,289,693
-6.0,12773.0,293,693
-6.0,12804.0,288,693
-6.0,13082.0,288,697
-6.0,13113.0,256,698
-6.0,13144.0,255,698
-6.0,13467.0,312,699
-6.0,13498.0,286,699
-6.0,13529.0,311,699
0.0,13817.0,270,701
0.0,13848.0,275,702
0.0,13879.0,295,702
0.0,14180.0,263,708
0.0,14211.0,262,708
0.0,14239.0,265,709
0.0,14518.0,247,709
0.0,14546.0,249,710
0.0,14577.0,250,710
0.0,14880.0,258,710
0.0,14909.0,259,710
0.0,14938.0,260,710
-6.0,15204.0,265,710
-6.0,15235.0,267,710
-6.0,15265.0,273,710
-6.0,15558.0,293,710
-6.0,15587.0,300,710
-6.0,15618.0,299,710
-6.0,15902.0,299,718
-6.0,15933.0,289,719
-6.0,15962.0,335,720
-6.0,16244.0,331,723
-6.0,16275.0,339,723
-6.0,16306.0,296,722
-6.0,16623.0,302,726
0.0,16654.0,304,726
0.0,16683.0,301,727
0.0,16945.0,286,733
0.0,16975.0,290,732
0.0,17004.0,267,733
0.0,17248.0,283,734
0.0,17276.0,283,734
0.0,17305.0,275,735
0.0,17620.0,282,735
0.0,17649.0,280,734
0.0,17678.0,277,734
0.0,17944.0,288,734
0.0,17973.0,287,735
0.0,18001.0,279,735
-6.0,18272.0,278,735
-6.0,18300.0,287,734
-6.0,18331.0,284,735
-6.0,18616.0,305,735
-6.0,18647.0,305,737
-6.0,18675.0,300,737
-6.0,18948.0,295,746
-6.0,18978.0,267,746
-6.0,19007.0,291,748
-6.0,19283.0,332,753
-6.0,19314.0,339,753
-6.0,19343.0,338,753
-6.0,19617.0,324,755
0.0,19646.0,356,754
0.0,19675.0,350,754
0.0,19951.0,291,759
0.0,19982.0,288,759
0.0,20011.0,293,759
0.0,20277.0,289,761
0.0,20305.0,288,761
0.0,20334.0,288,760
0.0,20613.0,288,761
0.0,20643.0,288,761
0.0,20672.0,284,761
0.0,20953.0,286,761
0.0,20983.0,285,761
0.0,21012.0,284,761
-6.0,21280.0,290,761
-6.0,21311.0,287,761
-6.0,21342.0,287,761
-6.0,21612.0,365,762
-6.0,21643.0,345,762
-6.0,21671.0,365,763
-6.0,21958.0,351,777
-6.0,21987.0,362,777
-6.0,22018.0,339,778
-6.0,22294.0,370,781
-6.0,22325.0,367,782
-6.0,22355.0,362,782
-6.0,22611.0,366,782
0.0,22642.0,367,782
0.0,22671.0,373,782
0.0,22966.0,328,785
0.0,22994.0,335,785
0.0,23025.0,338,785
0.0,23318.0,321,786
0.0,23349.0,322,786
0.0,23377.0,322,786
0.0,23666.0,328,786
0.0,23697.0,326,786
0.0,23728.0,328,786
0.0,24008.0,288,786
0.0,24037.0,276,785
0.0,24068.0,303,787
-6.0,24352.0,345,786
-6.0,24381.0,354,786
-6.0,24412.0,349,786
-6.0,24702.0,348,790
-6.0,24733.0,365,791
-6.0,24762.0,364,792
-6.0,25085.0,368,804
-6.0,25114.0,358,804
-6.0,25145.0,381,806
-6.0,25413.0,356,808
-6.0,25444.0,362,809
-6.0,25473.0,351,808
0.0,25759.0,360,809
0.0,25788.0,368,808
0.0,25817.0,367,809
0.0,26083.0,326,812
0.0,26112.0,326,813
0.0,26140.0,328,813
0.0,26460.0,309,815
0.0,26488.0,309,814
0.0,26517.0,308,814
0.0,26783.0,312,815
0.0,26812.0,312,814
0.0,26841.0,312,815
-6.0,27152.0,312,814
-6.0,27181.0,311,814
-6.0,27211.0,311,814
-6.0,27504.0,365,815
-6.0,27535.0,369,814
-6.0,27566.0,367,814
-6.0,27897.0,384,826
-6.0,27928.0,383,826
-6.0,27957.0,382,828
-6.0,28229.0,5,837
-6.0,28260.0,375,837
-6.0,28291.0,380,837
-6.0,28563.0,366,838
-6.0,28594.0,366,839
-6.0,28622.0,357,838
0.0,28952.0,358,839
0.0,28981.0,363,838
0.0,29009.0,353,839
0.0,29321.0,342,839
0.0,29349.0,349,839
0.0,29380.0,347,838
0.0,29655.0,339,838
0.0,29683.0,339,839
0.0,29712.0,338,838
0.0,29984.0,354,838
0.0,30015.0,355,839
0.0,30044.0,356,838
-6.0,30328.0,346,839
-6.0,30359.0,358,839
-6.0,30390.0,356,838
-6.0,30660.0,379,840
-6.0,30689.0,384,841
-6.0,30720.0,374,841
-6.0,31025.0,391,846
-6.0,31053.0,396,846
-6.0,31084.0,389,846
-6.0,31404.0,1,847
-6.0,31432.0,0,848
-6.0,31461.0,0,848
0.0,31760.0,390,854
0.0,31787.0,2,854
0.0,31815.0,371,855
0.0,32088.0,373,860
0.0,32118.0,373,860
0.0,32147.0,370,860
0.0,32430.0,365,861
0.0,32458.0,369,862
0.0,32487.0,370,862
0.0,32755.0,369,862
0.0,32784.0,366,862
0.0,32813.0,365,862
0.0,33097.0,367,862
0.0,33126.0,365,863
0.0,33155.0,364,862
-6.0,33427.0,380,863
-6.0,33458.0,381,862
-6.0,33488.0,374,862
-6.0,33759.0,394,867
-6.0,33787.0,390,867
-6.0,33818.0,380,868
-6.0,34111.0,382,869
-6.0,34140.0,395,870
-6.0,34168.0,0,869
-6.0,34420.0,0,870
-6.0,34451.0,364,870
-6.0,34478.0,0,870
0.0,34766.0,346,869
0.0,34793.0,0,869
0.0,34820.0,0,870
0.0,35092.0,1,870
0.0,35119.0,1,869
0.0,35145.0,0,869
0.0,35459.0,1,870
0.0,35487.0,3,870
0.0,35516.0,0,871
0.0,35794.0,2,871
0.0,35823.0,3,871
0.0,35850.0,2,871
0.0,36132.0,0,871
0.0,36159.0,0,871
-6.0,36186.0,1,871
-6.0,36456.0,10,871
-6.0,36485.0,5,872
-6.0,36513.0,2,871
-6.0,36804.0,394,878
-6.0,36835.0,403,878
-6.0,36866.0,399,878
-6.0,37122.0,370,880
-6.0,37152.0,406,881
-6.0,37181.0,385,881
-6.0,37459.0,288,878
-6.0,37488.0,317,878
-6.0,37519.0,233,877
0.0,37791.0,376,874
0.0,37820.0,309,874
0.0,37851.0,354,873
0.0,38131.0,339,873
0.0,38160.0,347,874
0.0,38189.0,340,874
0.0,38461.0,332,874
0.0,38492.0,327,874
0.0,38522.0,321,873
0.0,38803.0,331,874
0.0,38832.0,334,873
0.0,38862.0,339,874
0.0,39133.0,357,873
0.0,39161.0,354,874
-6.0,39192.0,354,874
-6.0,39464.0,373,874
-6.0,39495.0,371,874
-6.0,39526.0,377,874
-6.0,39788.0,375,874
-6.0,39821.0,367,873
-6.0,39849.0,369,874
-6.0,40130.0,358,873
-6.0,40161.0,350,874
-6.0,40189.0,290,873
-6.0,40456.0,2,873
-6.0,40484.0,0,872
-6.0,40513.0,0,871
0.0,40798.0,239,861
0.0,40828.0,239,862
0.0,40857.0,243,862
0.0,41127.0,259,860
0.0,41158.0,263,860
0.0,41187.0,268,861
0.0,41474.0,279,860
0.0,41504.0,284,861
0.0,41535.0,268,860
0.0,41832.0,298,860
0.0,41861.0,297,860
0.0,41891.0,297,861
0.0,42123.0,296,860
0.0,42153.0,299,860
-6.0,42184.0,300,860
-6.0,42469.0,312,861
-6.0,42500.0,307,860
-6.0,42530.0,302,861
-6.0,42797.0,362,859
-6.0,42829.0,368,859
-6.0,42860.0,0,858
-6.0,43139.0,379,851
-6.0,43167.0,0,850
-6.0,43200.0,387,849
-6.0,43466.0,0,846
-6.0,43495.0,300,846
-6.0,43528.0,291,846
0.0,43810.0,305,843
0.0,43841.0,328,844
0.0,43870.0,305,844
0.0,44136.0,323,844
0.0,44167.0,316,844
0.0,44197.0,321,843
0.0,44472.0,317,843
0.0,44500.0,320,843
0.0,44531.0,320,843
0.0,44793.0,308,843
0.0,44824.0,312,844
0.0,44853.0,309,844
0.0,45150.0,330,843
0.0,45180.0,343,844
-6.0,45209.0,344,843
-6.0,45463.0,316,843
-6.0,45494.0,314,844
-6.0,45524.0,313,843
-6.0,45801.0,1,842
-6.0,45830.0,0,841
-6.0,45860.0,0,840
-6.0,46131.0,0,830
-6.0,46161.0,0,830
-6.0,46190.0,0,829
-6.0,46467.0,0,824
-6.0,46497.0,0,823
-6.0,46526.0,0,822
0.0,46804.0,0,819
0.0,46833.0,0,818
0.0,46860.0,2,819
0.0,47128.0,5,819
0.0,47157.0,0,819
0.0,47183.0,11,818
0.0,47460.0,0,818
0.0,47489.0,1,818
0.0,47515.0,0,819
0.0,47800.0,0,819
0.0,47826.0,1,818
0.0,47857.0,278,819
0.0,48144.0,290,818
0.0,48171.0,0,819
-6.0,48201.0,292,819
-6.0,48467.0,0,818
-6.0,48496.0,0,819
-6.0,48523.0,0,818
-6.0,48814.0,0,811
-6.0,48842.0,0,810
-6.0,48871.0,0,809
-6.0,49141.0,0,804
-6.0,49170.0,285,803
-6.0,49199.0,0,803
-6.0,49473.0,0,794
-6.0,49504.0,253,793
-6.0,49534.0,0,792
0.0,49793.0,0,788
0.0,49823.0,290,788
0.0,49854.0,339,787
0.0,50141.0,301,787
0.0,50169.0,303,787
0.0,50200.0,318,787
0.0,50468.0,313,787
0.0,50499.0,314,787
0.0,50526.0,313,786
0.0,50814.0,303,786
0.0,50845.0,304,787
0.0,50874.0,305,787
0.0,51138.0,315,787
0.0,51167.0,319,787
-6.0,51197.0,317,787
-6.0,51482.0,358,787
-6.0,51513.0,339,787
-6.0,51544.0,333,787
-6.0,51810.0,309,787
-6.0,51838.0,283,786
-6.0,51869.0,309,786
-6.0,52133.0,0,787
-6.0,52162.0,0,786
-6.0,52189.0,0,785
-6.0,52463.0,0,782
-6.0,52492.0,0,780
-6.0,52520.0,0,779
0.0,52807.0,309,774
0.0,52838.0,307,773
0.0,52869.0,345,773
0.0,53149.0,312,773
0.0,53178.0,1,773
0.0,53204.0,4,773
0.0,53479.0,287,773
0.0,53512.0,291,773
0.0,53542.0,289,773
0.0,53811.0,300,773
0.0,53839.0,300,773
0.0,53868.0,304,773
0.0,54145.0,1,773
0.0,54173.0,1,773
0.0,54202.0,5,773
-6.0,54482.0,344,773
-6.0,54511.0,0,773
-6.0,54542.0,337,773
-6.0,54804.0,0,772
-6.0,54835.0,315,773
-6.0,54867.0,308,773
-6.0,55142.0,1,773
-6.0,55173.0,0,772
-6.0,55201.0,0,772
-6.0,55488.0,0,770
-6.0,55517.0,0,769
-6.0,55545.0,0,768
0.0,55814.0,0,765
0.0,55842.0,1,765
0.0,55869.0,0,765
0.0,56143.0,0,765
0.0,56170.0,1,766
0.0,56199.0,2,766
0.0,56477.0,0,766
0.0,56506.0,0,766
0.0,56532.0,1,766
0.0,56832.0,0,766
0.0,56860.0,2,767
0.0,56887.0,0,767
0.0,57139.0,5,766
0.0,57165.0,4,766
0.0,57194.0,0,766
-6.0,57483.0,0,766
-6.0,57511.0,0,766
-6.0,57540.0,0,767
-6.0,57810.0,3,767
-6.0,57839.0,3,767
-6.0,57868.0,4,767
-6.0,58155.0,0,767
-6.0,58181.0,0,767
-6.0,58210.0,2,767
-6.0,58480.0,0,767
-6.0,58509.0,0,766
-6.0,58540.0,0,767
0.0,58824.0,0,766
0.0,58853.0,0,765
0.0,58882.0,0,765
0.0,59150.0,0,765
0.0,59179.0,0,765
0.0,59205.0,0,766
0.0,59496.0,1,765
0.0,59525.0,1,766
0.0,59551.0,1,766
0.0,59805.0,4,766
0.0,59832.0,3,766
0.0,59863.0,5,766
0.0,60149.0,1,766
0.0,60176.0,1,766
0.0,60205.0,1,766
-6.0,60491.0,0,766
-6.0,60520.0,4,766
-6.0,60549.0,0,766
-6.0,60821.0,1,766
-6.0,60850.0,0,766
-6.0,60878.0,1,766
-6.0,61159.0,0,766
-6.0,61186.0,0,766
-6.0,61214.0,8,766
-6.0,61505.0,0,765
-6.0,61536.0,0,765
-6.0,61562.0,0,764
0.0,61818.0,0,761
0.0,61847.0,0,762
0.0,61874.0,0,762
0.0,62154.0,0,761
0.0,62181.0,2,762
0.0,62210.0,0,761
0.0,62476.0,0,762
0.0,62502.0,0,761
0.0,62531.0,0,762
0.0,62820.0,0,761
0.0,62849.0,0,762
0.0,62877.0,0,762
0.0,63158.0,0,762
0.0,63184.0,0,761
0.0,63213.0,0,762
-6.0,63492.0,0,761
-6.0,63522.0,0,762
-6.0,63551.0,2,762
-6.0,63834.0,0,761
-6.0,63862.0,0,762
-6.0,63891.0,1,762
-6.0,64165.0,330,761
-6.0,64198.0,341,762
-6.0,64229.0,361,761
-6.0,64491.0,333,762
-6.0,64522.0,281,761
-6.0,64552.0,319,762
0.0,64821.0,312,761
0.0,64851.0,326,761
0.0,64880.0,327,762
0.0,65153.0,316,761
0.0,65181.0,317,761
0.0,65212.0,321,761
0.0,65495.0,321,761
0.0,65525.0,316,762
0.0,65556.0,315,762
0.0,65826.0,293,761
0.0,65857.0,297,761
0.0,65886.0,295,762
0.0,66154.0,305,761
0.0,66185.0,303,762
0.0,66213.0,302,762
-6.0,66496.0,335,761
-6.0,66529.0,315,761
-6.0,66560.0,334,762
-6.0,66826.0,376,761
-6.0,66859.0,375,761
-6.0,66889.0,381,761
-6.0,67153.0,383,761
-6.0,67186.0,383,762
-6.0,67217.0,377,761
-6.0,67483.0,388,766
-6.0,67514.0,394,767
-6.0,67543.0,384,767
0.0,67821.0,390,771
0.0,67852.0,386,771
0.0,67880.0,346,772
0.0,68153.0,340,775
0.0,68184.0,350,775
0.0,68214.0,353,776
0.0,68493.0,346,777
0.0,68524.0,344,777
0.0,68552.0,340,777
0.0,68825.0,328,777
0.0,68855.0,324,777
0.0,68886.0,327,776
0.0,69163.0,331,777
0.0,69191.0,331,777
0.0,69222.0,330,777
-6.0,69498.0,352,777
-6.0,69529.0,350,778
-6.0,69560.0,356,777
-6.0,69816.0,373,778
-6.0,69849.0,340,778
-6.0,69877.0,375,778
-6.0,70158.0,372,787
-6.0,70189.0,390,787
-6.0,70219.0,373,788
-6.0,70492.0,369,791
-6.0,70522.0,344,791
-6.0,70553.0,351,791
0.0,70830.0,356,791
0.0,70860.0,344,791
0.0,70889.0,377,791
0.0,71174.0,340,791
0.0,71202.0,341,791
0.0,71233.0,335,791
0.0,71497.0,283,791
0.0,71526.0,281,792
0.0,71555.0,287,791
0.0,71843.0,241,792
0.0,71874.0,234,793
0.0,71905.0,241,792
0.0,72157.0,261,793
0.0,72185.0,265,792
0.0,72216.0,261,792
-6.0,72503.0,329,793
-6.0,72534.0,337,794
-6.0,72564.0,366,794
-6.0,72824.0,377,801
-6.0,72855.0,376,802
-6.0,72886.0,372,803
-6.0,73168.0,373,816
-6.0,73199.0,373,818
-6.0,73232.0,383,819
-6.0,73498.0,380,826
