Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-6.0,561.0,0,768
-6.0,589.0,0,768
-6.0,616.0,0,768
-6.0,643.0,0,768
-6.0,669.0,0,768
-6.0,696.0,0,768
-6.0,722.0,0,768
-6.0,749.0,0,768
-6.0,778.0,0,768
-6.0,804.0,0,768
-6.0,829.0,0,768
-6.0,856.0,0,768
-6.0,880.0,0,768
-6.0,907.0,1,767
-6.0,931.0,0,768
-6.0,1003.0,0,768
-6.0,1030.0,0,768
-6.0,1343.0,0,768
-6.0,1372.0,0,768
0.0,1675.0,0,768
0.0,1701.0,0,768
0.0,2015.0,0,768
0.0,2041.0,0,768
0.0,2349.0,0,768
0.0,2375.0,0,768
0.0,2680.0,0,768
0.0,2707.0,0,768
0.0,3028.0,0,768
0.0,3055.0,0,768
-6.0,3352.0,0,768
-6.0,3379.0,0,768
-6.0,3686.0,0,758
-6.0,3710.0,0,757
-6.0,4009.0,0,742
-6.0,4034.0,0,740
-6.0,4356.0,0,731
-6.0,4384.0,3,730
-6.0,4413.0,19,730
0.0,4685.0,25,724
0.0,4712.0,7,723
0.0,4741.0,13,722
0.0,5029.0,0,712
0.0,5058.0,0,711
0.0,5085.0,39,711
0.0,5355.0,10,705
0.0,5384.0,12,706
0.0,5412.0,16,705
0.0,5699.0,18,704
0.0,5728.0,19,703
0.0,5756.0,19,704
0.0,6008.0,8,704
0.0,6035.0,9,703
0.0,6064.0,13,704
-6.0,6356.0,10,704
-6.0,6383.0,9,704
-6.0,6414.0,13,703
-6.0,6696.0,20,703
-6.0,6725.0,18,704
-6.0,6754.0,17,704
-6.0,7028.0,49,703
-6.0,7057.0,54,703
-6.0,7086.0,31,703
-6.0,7366.0,36,699
-6.0,7397.0,46,698
-6.0,7428.0,35,698
0.0,7694.0,56,694
0.0,7723.0,55,693
0.0,7751.0,57,693
0.0,8036.0,0,687
0.0,8065.0,0,687
0.0,8091.0,0,686
0.0,8357.0,8,684
0.0,8386.0,0,683
0.0,8413.0,0,683
0.0,8691.0,30,683
0.0,8720.0,29,684
0.0,8749.0,31,683
0.0,9025.0,34,683
0.0,9054.0,35,684
0.0,9082.0,30,684
-6.0,9363.0,35,683
-6.0,9392.0,12,683
-6.0,9420.0,15,683
-6.0,9689.0,5,683
-6.0,9715.0,1,683
-6.0,9744.0,0,683
-6.0,10033.0,10,683
-6.0,10063.0,9,682
-6.0,10092.0,18,683
-6.0,10358.0,75,682
-6.0,10389.0,70,682
-6.0,10420.0,75,682
0.0,10704.0,18,682
0.0,10731.0,16,682
0.0,10760.0,16,682
0.0,11028.0,0,681
0.0,11057.0,0,681
0.0,11085.0,0,680
0.0,11356.0,0,679
0.0,11384.0,0,678
0.0,11411.0,0,679
0.0,11700.0,0,677
0.0,11728.0,0,677
0.0,11757.0,0,677
0.0,12025.0,0,677
0.0,12054.0,0,677
0.0,12083.0,0,676
-6.0,12369.0,0,676
-6.0,12398.0,1,677
-6.0,12429.0,41,676
-6.0,12699.0,60,675
-6.0,12728.0,59,676
-6.0,12756.0,60,675
-6.0,13041.0,75,675
-6.0,13070.0,75,675
-6.0,13101.0,77,675
-6.0,13369.0,56,675
-6.0,13398.0,57,675
-6.0,13424.0,0,675
0.0,13697.0,0,675
0.0,13723.0,1,675
0.0,13750.0,0,675
0.0,14022.0,0,675
0.0,14049.0,0,675
0.0,14075.0,0,675
0.0,14364.0,0,675
0.0,14393.0,0,674
0.0,14419.0,0,674
0.0,14694.0,0,675
0.0,14723.0,0,675
0.0,14751.0,0,675
0.0,15067.0,0,675
0.0,15095.0,0,674
0.0,15122.0,0,674
-6.0,15362.0,0,675
-6.0,15390.0,0,674
-6.0,15419.0,0,675
-6.0,15708.0,71,674
-6.0,15736.0,74,675
-6.0,15767.0,72,675
-6.0,16019.0,90,675
-6.0,16050.0,82,674
-6.0,16078.0,89,675
-6.0,16367.0,89,674
-6.0,16396.0,78,674
-6.0,16427.0,81,675
0.0,16697.0,68,675
0.0,16726.0,66,675
0.0,16754.0,51,674
0.0,17033.0,0,675
0.0,17059.0,0,674
0.0,17088.0,39,675
0.0,17375.0,0,674
0.0,17401.0,0,675
0.0,17428.0,0,675
0.0,17702.0,0,674
0.0,17729.0,0,674
0.0,17756.0,0,675
