Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-6.0,555.0,0,757
-6.0,581.0,0,757
-6.0,608.0,0,758
-6.0,636.0,0,758
-6.0,663.0,0,758
-6.0,690.0,0,758
-6.0,716.0,0,757
-6.0,743.0,0,757
-6.0,770.0,0,758
-6.0,796.0,0,758
-6.0,823.0,0,757
-6.0,849.0,0,758
-6.0,878.0,1,758
-6.0,905.0,2,758
-6.0,931.0,0,758
-6.0,958.0,0,758
-6.0,987.0,0,757
-6.0,1013.0,0,758
-6.0,1040.0,1,759
-6.0,1067.0,0,758
-6.0,1095.0,1,759
-6.0,1122.0,0,759
-6.0,1150.0,0,759
-6.0,1179.0,0,756
-6.0,1204.0,0,750
-6.0,1232.0,0,744
-6.0,1259.0,0,738
-6.0,1286.0,0,734
-6.0,1552.0,0,714
-6.0,1579.0,0,714
0.0,1605.0,0,714
0.0,1880.0,0,712
0.0,1906.0,0,711
0.0,1933.0,0,711
0.0,2213.0,1,713
0.0,2240.0,0,712
0.0,2267.0,1,713
0.0,2551.0,0,713
0.0,2576.0,0,713
0.0,2603.0,1,713
0.0,2893.0,0,713
0.0,2920.0,0,713
0.0,2947.0,0,713
-6.0,3221.0,0,711
-6.0,3250.0,0,709
-6.0,3276.0,0,709
-6.0,3561.0,0,696
-6.0,3590.0,0,695
-6.0,3616.0,0,694
-6.0,3883.0,0,689
-6.0,3909.0,0,689
-6.0,3938.0,0,689
-6.0,4214.0,0,686
-6.0,4241.0,0,686
-6.0,4268.0,0,686
-6.0,4544.0,0,685
-6.0,4571.0,0,685
-6.0,4597.0,0,685
0.0,4890.0,0,686
0.0,4915.0,0,685
0.0,4941.0,0,686
0.0,5220.0,0,688
0.0,5244.0,0,688
0.0,5271.0,0,688
0.0,5562.0,0,689
0.0,5588.0,0,688
0.0,5615.0,0,688
0.0,5890.0,1,689
0.0,5914.0,0,689
0.0,5941.0,0,688
-6.0,6236.0,0,689
-6.0,6262.0,0,688
-6.0,6289.0,0,689
-6.0,6557.0,1,687
-6.0,6584.0,0,686
-6.0,6608.0,0,686
-6.0,6887.0,0,683
-6.0,6914.0,0,683
-6.0,6940.0,0,683
-6.0,7235.0,0,682
-6.0,7268.0,0,683
-6.0,7294.0,0,683
-6.0,7557.0,0,683
-6.0,7583.0,0,683
-6.0,7610.0,0,682
0.0,7884.0,0,683
0.0,7909.0,0,682
0.0,7933.0,0,683
0.0,8228.0,0,683
0.0,8255.0,0,684
0.0,8282.0,0,683
0.0,8554.0,0,684
0.0,8581.0,0,684
0.0,8607.0,0,684
0.0,8898.0,0,685
0.0,8925.0,0,685
0.0,8949.0,0,685
-6.0,9224.0,0,685
-6.0,9250.0,0,685
-6.0,9279.0,0,685
-6.0,9560.0,0,684
-6.0,9586.0,0,685
-6.0,9613.0,0,685
-6.0,9881.0,0,684
-6.0,9908.0,0,685
-6.0,9936.0,0,684
-6.0,10231.0,0,684
-6.0,10260.0,0,685
-6.0,10287.0,1,685
-6.0,10565.0,0,686
-6.0,10594.0,0,687
0.0,10622.0,0,687
0.0,10893.0,0,696
0.0,10921.0,0,696
0.0,10948.0,0,697
0.0,11235.0,0,700
0.0,11264.0,0,700
0.0,11290.0,0,700
0.0,11560.0,0,701
0.0,11587.0,0,701
0.0,11614.0,0,700
0.0,11894.0,0,701
0.0,11921.0,0,701
0.0,11948.0,0,701
-6.0,12220.0,0,700
-6.0,12247.0,0,701
-6.0,12275.0,0,701
-6.0,12562.0,0,701
-6.0,12589.0,0,701
-6.0,12617.0,0,701
-6.0,12888.0,0,703
-6.0,12918.0,196,704
-6.0,12949.0,153,704
-6.0,13234.0,192,707
-6.0,13266.0,187,707
-6.0,13297.0,182,708
-6.0,13563.0,194,713
-6.0,13594.0,213,714
-6.0,13623.0,0,715
0.0,13903.0,195,724
0.0,13934.0,189,724
0.0,13963.0,190,724
0.0,14231.0,188,727
0.0,14260.0,188,727
0.0,14288.0,192,728
0.0,14565.0,192,728
0.0,14596.0,187,728
0.0,14624.0,183,728
0.0,14903.0,192,728
0.0,14931.0,190,728
0.0,14960.0,187,728
-6.0,15230.0,189,728
-6.0,15259.0,191,728
-6.0,15290.0,188,728
-6.0,15572.0,201,728
-6.0,15603.0,200,728
-6.0,15634.0,199,728
-6.0,15898.0,205,729
-6.0,15929.0,207,729
-6.0,15958.0,199,730
-6.0,16242.0,188,735
-6.0,16273.0,183,736
-6.0,16304.0,194,736
-6.0,16568.0,204,743
-6.0,16599.0,204,743
-6.0,16629.0,208,745
0.0,16898.0,184,754
0.0,16926.0,181,754
0.0,16957.0,178,755
0.0,17225.0,183,756
0.0,17256.0,182,756
0.0,17285.0,183,756
0.0,17567.0,174,757
0.0,17596.0,185,757
0.0,17625.0,188,756
0.0,17897.0,177,757
0.0,17928.0,178,757
0.0,17956.0,179,757
-6.0,18243.0,189,757
-6.0,18274.0,187,757
-6.0,18305.0,190,757
-6.0,18571.0,209,757
-6.0,18601.0,204,757
-6.0,18632.0,201,757
-6.0,18903.0,210,756
-6.0,18933.0,202,757
-6.0,18964.0,208,757
-6.0,19222.0,0,757
-6.0,19251.0,212,757
-6.0,19281.0,211,757
-6.0,19591.0,218,761
-6.0,19621.0,214,761
0.0,19652.0,218,763
0.0,19908.0,207,768
0.0,19937.0,205,769
0.0,19968.0,201,769
0.0,20236.0,205,772
0.0,20264.0,206,771
0.0,20295.0,205,771
0.0,20578.0,204,771
0.0,20609.0,207,772
0.0,20639.0,206,771
0.0,20910.0,202,772
0.0,20938.0,205,772
0.0,20967.0,207,772
-6.0,21250.0,201,771
-6.0,21280.0,192,771
-6.0,21309.0,209,771
-6.0,21575.0,210,772
-6.0,21606.0,216,772
-6.0,21637.0,215,772
-6.0,21903.0,216,771
-6.0,21934.0,217,772
-6.0,21962.0,219,771
-6.0,22247.0,208,771
-6.0,22276.0,215,772
-6.0,22306.0,208,772
-6.0,22575.0,220,771
-6.0,22605.0,220,772
-6.0,22636.0,220,772
0.0,22919.0,219,777
0.0,22947.0,212,777
0.0,22976.0,216,779
0.0,23242.0,213,781
0.0,23273.0,214,781
0.0,23302.0,214,781
0.0,23582.0,211,782
0.0,23611.0,210,781
0.0,23640.0,213,782
0.0,23910.0,210,782
0.0,23939.0,211,782
0.0,23967.0,212,782
-6.0,24242.0,215,781
-6.0,24272.0,218,781
-6.0,24301.0,218,781
-6.0,24569.0,219,782
-6.0,24600.0,219,781
-6.0,24631.0,219,781
-6.0,24909.0,204,782
-6.0,24938.0,211,782
-6.0,24969.0,208,781
-6.0,25239.0,209,782
-6.0,25270.0,215,781
-6.0,25300.0,210,781
-6.0,25583.0,224,781
-6.0,25612.0,223,782
-6.0,25643.0,223,781
0.0,25911.0,219,786
0.0,25939.0,219,787
0.0,25970.0,216,786
0.0,26257.0,212,789
0.0,26286.0,213,789
0.0,26314.0,210,789
0.0,26578.0,209,788
0.0,26609.0,208,789
0.0,26638.0,215,789
0.0,26910.0,217,789
0.0,26939.0,213,789
0.0,26968.0,213,789
-6.0,27250.0,222,789
-6.0,27281.0,220,789
-6.0,27312.0,219,789
-6.0,27578.0,222,789
-6.0,27609.0,224,789
-6.0,27637.0,219,788
-6.0,27922.0,206,789
-6.0,27953.0,201,789
-6.0,27981.0,195,788
-6.0,28250.0,141,789
-6.0,28278.0,1,789
-6.0,28309.0,135,788
-6.0,28594.0,166,789
-6.0,28624.0,169,788
0.0,28653.0,187,788
0.0,28968.0,192,789
0.0,29042.0,194,789
0.0,29071.0,194,788
0.0,29257.0,200,789
0.0,29286.0,201,788
0.0,29317.0,201,788
0.0,29669.0,203,788
0.0,29698.0,203,788
0.0,29726.0,201,788
0.0,29976.0,205,788
0.0,30021.0,209,788
0.0,30050.0,204,788
-6.0,30287.0,198,789
-6.0,30328.0,205,789
-6.0,30357.0,187,788
-6.0,30627.0,188,788
-6.0,30674.0,184,789
-6.0,30705.0,189,788
-6.0,30978.0,43,786
-6.0,31012.0,7,786
-6.0,31041.0,5,787
-6.0,31340.0,170,784
-6.0,31393.0,173,783
-6.0,31424.0,183,784
0.0,31674.0,209,783
0.0,31703.0,211,784
0.0,31731.0,216,783
0.0,32020.0,221,784
0.0,32049.0,215,783
0.0,32077.0,218,784
0.0,32393.0,214,786
0.0,32421.0,212,786
0.0,32450.0,212,786
0.0,32755.0,216,786
0.0,32804.0,215,787
0.0,32835.0,215,786
0.0,33130.0,222,787
-6.0,33171.0,218,786
-6.0,33202.0,220,787
-6.0,33454.0,207,786
-6.0,33501.0,211,786
-6.0,33531.0,212,786
-6.0,33789.0,189,786
-6.0,33830.0,191,786
-6.0,33859.0,182,786
-6.0,34095.0,0,785
-6.0,34170.0,0,784
-6.0,34197.0,0,784
-6.0,34445.0,136,780
-6.0,34502.0,140,780
-6.0,34533.0,165,780
0.0,34760.0,190,779
0.0,34820.0,202,779
0.0,34848.0,191,780
0.0,35141.0,205,779
0.0,35192.0,210,779
