Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,786
0.0,581.0,0,786
0.0,608.0,0,786
0.0,634.0,0,787
0.0,661.0,1,786
0.0,688.0,0,787
0.0,714.0,0,786
0.0,739.0,0,786
0.0,765.0,0,786
0.0,792.0,0,787
0.0,817.0,0,786
0.0,841.0,0,787
0.0,868.0,0,786
0.0,892.0,0,786
0.0,917.0,0,786
0.0,1052.0,0,786
0.0,1077.0,1,786
0.0,1388.0,0,786
0.0,1415.0,0,786
0.0,1716.0,0,787
0.0,1742.0,0,786
0.0,2058.0,0,787
0.0,2084.0,0,787
-3.0,2385.0,0,786
-3.0,2412.0,1,787
-3.0,2729.0,0,786
-3.0,2756.0,0,786
-3.0,3057.0,0,786
-3.0,3084.0,0,786
-3.0,3389.0,0,786
-3.0,3418.0,0,787
-3.0,3710.0,0,787
-3.0,3739.0,0,786
-3.0,4055.0,0,786
-3.0,4083.0,0,786
-3.26,4382.0,0,787
-3.26,4411.0,0,786
-3.26,4724.0,0,786
-3.26,4753.0,0,786
-3.26,5054.0,0,786
-3.26,5083.0,0,786
-3.26,5396.0,0,786
-3.26,5423.0,0,786
-3.26,5726.0,0,786
-3.26,5750.0,0,786
-3.26,6049.0,0,787
-3.26,6078.0,0,786
-3.51,6395.0,142,785
-3.51,6426.0,142,785
-3.51,6725.0,282,780
-3.51,6756.0,255,781
-3.51,7065.0,292,780
-3.51,7094.0,312,780
-3.51,7397.0,284,785
-3.51,7426.0,286,785
-3.51,7729.0,329,787
-3.51,7757.0,339,787
-3.51,8065.0,354,787
-3.51,8093.0,343,787
-3.28,8398.0,346,789
-3.28,8427.0,352,790
-3.28,8718.0,360,794
-3.28,8747.0,364,794
-3.28,9062.0,344,796
-3.28,9091.0,357,795
-3.28,9390.0,366,795
-3.28,9418.0,374,796
-3.28,9736.0,362,797
-3.28,9764.0,387,797
-3.28,10074.0,359,798
-3.28,10104.0,390,799
-3.54,10395.0,352,799
-3.54,10426.0,391,799
-3.54,10745.0,360,802
-3.54,10774.0,400,802
-3.54,11057.0,365,804
-3.54,11087.0,349,804
-3.54,11401.0,368,805
-3.54,11431.0,381,805
-3.54,11728.0,394,804
-3.54,11759.0,358,804
-3.54,12070.0,390,805
-3.54,12101.0,356,805
-3.78,12400.0,381,805
-3.78,12431.0,358,805
-3.78,12740.0,386,805
-3.78,12771.0,387,805
-3.78,13070.0,408,805
-3.78,13101.0,426,804
-3.78,13420.0,405,805
