Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,0,787
0.0,581.0,0,787
0.0,606.0,0,787
0.0,632.0,0,787
0.0,659.0,0,787
0.0,684.0,1,788
0.0,710.0,0,787
0.0,735.0,0,787
0.0,759.0,0,787
0.0,784.0,0,787
0.0,808.0,0,787
0.0,833.0,0,787
0.0,858.0,0,788
0.0,882.0,0,787
0.0,907.0,0,787
0.0,933.0,0,787
0.0,1222.0,0,787
0.0,1249.0,0,788
0.0,1552.0,1,787
0.0,1579.0,0,787
0.0,1892.0,0,787
0.0,1918.0,0,787
-3.0,2224.0,0,787
-3.0,2250.0,0,788
-3.0,2545.0,0,787
-3.0,2572.0,0,787
-3.0,2897.0,0,787
-3.0,2924.0,0,787
-3.0,3229.0,0,787
-3.0,3256.0,0,787
-3.0,3557.0,0,787
-3.0,3586.0,0,787
-3.0,3903.0,0,788
-3.0,3930.0,0,787
-3.77,4229.0,0,787
-3.77,4257.0,0,787
-3.77,4554.0,1,787
-3.77,4583.0,0,788
-3.77,4894.0,0,787
-3.77,4921.0,0,787
-3.77,5214.0,0,787
-3.77,5238.0,0,788
-3.77,5554.0,0,787
-3.77,5580.0,0,788
-3.77,5898.0,0,787
-3.77,5926.0,0,788
-4.47,6223.0,0,787
-4.47,6250.0,0,787
-4.47,6567.0,1,787
-4.47,6594.0,0,787
-4.47,6893.0,0,787
-4.47,6920.0,0,787
-4.47,7237.0,1,787
-4.47,7266.0,0,788
-4.47,7548.0,0,788
-4.47,7577.0,0,787
-4.47,7895.0,122,777
-4.47,7923.0,126,776
-3.84,8224.0,164,769
-3.84,8253.0,200,769
-3.84,8564.0,286,765
-3.84,8595.0,287,765
-3.84,8908.0,295,765
-3.84,8937.0,301,765
-3.84,9228.0,306,767
-3.84,9259.0,304,767
-3.84,9566.0,298,768
-3.84,9594.0,319,767
-3.84,9912.0,348,768
-3.84,9943.0,355,768
-4.51,10233.0,355,769
-4.51,10264.0,330,770
-4.51,10569.0,332,770
-4.51,10600.0,332,771
-4.51,10901.0,263,771
-4.51,10932.0,333,771
-4.51,11241.0,373,778
-4.51,11272.0,375,778
-4.51,11575.0,384,780
-4.51,11603.0,386,780
-4.51,11911.0,328,782
-4.51,11941.0,350,782
-5.14,12232.0,320,785
-5.14,12263.0,316,785
-5.14,12568.0,346,785
-5.14,12599.0,327,785
-5.14,12900.0,346,786
-5.14,12931.0,344,786
-5.14,13240.0,331,790
-5.14,13271.0,283,791
-5.14,13299.0,337,792
-5.14,13568.0,335,797
-5.14,13598.0,335,797
-5.14,13631.0,346,797
-5.14,13901.0,376,798
-5.14,13934.0,375,798
-5.14,13965.0,376,798
-5.74,14241.0,362,800
-5.74,14272.0,375,800
-5.74,14303.0,367,802
-5.74,14571.0,356,805
-5.74,14602.0,363,806
-5.74,14630.0,356,806
-5.74,14911.0,406,811
-5.74,14940.0,392,812
-5.74,14970.0,402,813
-5.74,15241.0,404,819
-5.74,15269.0,390,819
-5.74,15300.0,377,820
-5.74,15566.0,406,822
-5.74,15597.0,395,822
-5.74,15628.0,408,822
-5.74,15912.0,418,825
-5.74,15943.0,400,825
-5.74,15974.0,406,825
-6.33,16238.0,398,831
-6.33,16269.0,403,831
-6.33,16300.0,404,832
-6.33,16582.0,400,835
-6.33,16613.0,403,834
-6.33,16642.0,402,835
-6.33,16908.0,404,836
-6.33,16941.0,404,837
-6.33,16969.0,409,837
-6.33,17252.0,410,843
-6.33,17283.0,411,843
-6.33,17315.0,408,844
-6.33,17577.0,378,848
-6.33,17608.0,402,848
-6.33,17639.0,404,847
-6.33,17905.0,385,848
-6.33,17936.0,392,848
-6.33,17967.0,395,848
-6.9,18237.0,397,848
-6.9,18268.0,374,849
-6.9,18296.0,404,850
-6.9,18579.0,405,857
-6.9,18608.0,385,859
-6.9,18638.0,374,860
-6.9,18919.0,411,866
-6.9,18950.0,407,867
-6.9,18978.0,394,867
-6.9,19247.0,418,870
-6.9,19277.0,412,871
-6.9,19310.0,408,871
-6.9,19576.0,415,879
-6.9,19609.0,417,879
-6.9,19640.0,410,881
-6.9,19924.0,416,886
-6.9,19955.0,416,886
-6.9,19986.0,412,887
-7.47,20244.0,418,889
-7.47,20277.0,417,891
-7.47,20307.0,419,891
-7.47,20580.0,428,895
-7.47,20611.0,417,895
-7.47,20641.0,392,895
-7.47,20916.0,372,900
-7.47,20946.0,403,899
-7.47,20977.0,400,899
-7.47,21250.0,392,904
-7.47,21280.0,404,905
-7.47,21311.0,407,905
-7.47,21583.0,391,911
