Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-12.0,552.0,0,781
-12.0,581.0,0,782
-12.0,610.0,0,782
-12.0,643.0,0,782
-12.0,669.0,0,782
-12.0,698.0,0,782
-12.0,724.0,0,782
-12.0,753.0,0,781
-12.0,780.0,0,781
-12.0,806.0,0,781
-12.0,833.0,0,781
-12.0,862.0,0,781
-12.0,888.0,0,781
-12.0,915.0,0,781
-12.0,942.0,0,782
-12.0,970.0,1,781
-12.0,997.0,0,782
-12.0,1024.0,0,781
-12.0,1052.0,0,781
-12.0,1081.0,0,781
-12.0,1107.0,0,781
-12.0,1134.0,0,782
-12.0,1163.0,0,781
-12.0,1189.0,0,781
-12.0,1218.0,0,782
-12.0,1245.0,0,781
-12.0,1273.0,0,781
-12.0,1300.0,0,781
-12.0,1556.0,0,783
-12.0,1585.0,0,784
0.0,1613.0,395,784
0.0,1878.0,0,790
0.0,1904.0,0,791
0.0,1933.0,76,792
0.0,2248.0,0,784
0.0,2287.0,0,783
0.0,2314.0,0,783
0.0,2549.0,0,782
0.0,2576.0,0,783
0.0,2605.0,0,782
0.0,2895.0,0,782
0.0,2922.0,0,783
0.0,2947.0,0,783
-12.0,3221.0,98,782
-12.0,3252.0,270,782
-12.0,3282.0,358,782
-12.0,3549.0,487,764
-12.0,3579.0,494,761
-12.0,3610.0,496,758
-12.0,3891.0,499,724
-12.0,3921.0,509,720
-12.0,3952.0,534,717
-12.0,4218.0,518,695
-12.0,4249.0,517,694
-12.0,4280.0,505,691
-12.0,4560.0,539,679
-12.0,4591.0,544,678
0.0,4620.0,522,678
0.0,5001.0,415,675
0.0,5029.0,407,675
0.0,5058.0,398,675
0.0,5242.0,402,678
0.0,5269.0,400,679
0.0,5298.0,408,678
0.0,5566.0,418,682
0.0,5595.0,420,682
0.0,5623.0,422,681
0.0,5885.0,422,682
0.0,5912.0,424,683
0.0,5941.0,425,682
-12.0,6221.0,428,684
-12.0,6250.0,446,683
-12.0,6281.0,454,683
-12.0,6555.0,511,683
-12.0,6588.0,519,683
-12.0,6617.0,496,682
-12.0,6883.0,540,671
-12.0,6916.0,531,670
-12.0,6946.0,532,668
-12.0,7227.0,523,658
-12.0,7258.0,529,657
-12.0,7286.0,462,656
-12.0,7555.0,517,649
-12.0,7585.0,524,647
0.0,7616.0,536,646
0.0,7890.0,513,637
0.0,7917.0,456,636
0.0,7946.0,427,636
0.0,8208.0,401,634
0.0,8237.0,394,633
0.0,8265.0,395,633
0.0,8552.0,394,634
0.0,8581.0,399,634
0.0,8609.0,406,634
0.0,8892.0,404,634
0.0,8921.0,398,635
0.0,8949.0,396,634
-12.0,9220.0,394,634
-12.0,9250.0,401,634
-12.0,9279.0,406,634
-12.0,9551.0,504,634
-12.0,9582.0,515,634
-12.0,9613.0,519,635
-12.0,9889.0,533,631
-12.0,9920.0,528,630
-12.0,9951.0,524,629
-12.0,10221.0,507,621
-12.0,10254.0,519,620
-12.0,10285.0,532,621
-12.0,10559.0,541,616
-12.0,10592.0,528,615
0.0,10622.0,539,615
0.0,10889.0,528,611
0.0,10917.0,471,610
0.0,10948.0,446,610
0.0,11218.0,352,610
0.0,11249.0,355,611
0.0,11278.0,367,611
0.0,11556.0,379,613
0.0,11585.0,378,613
0.0,11614.0,375,614
0.0,11894.0,375,615
0.0,11923.0,373,615
0.0,11952.0,369,615
-12.0,12228.0,365,615
-12.0,12259.0,368,615
-12.0,12292.0,367,615
-12.0,12558.0,464,615
-12.0,12587.0,469,616
-12.0,12619.0,465,615
-12.0,12896.0,479,616
-12.0,12926.0,495,615
-12.0,12959.0,530,616
-12.0,13225.0,469,615
-12.0,13256.0,468,615
-12.0,13289.0,490,615
-12.0,13574.0,509,615
-12.0,13604.0,514,615
0.0,13635.0,521,615
0.0,13893.0,503,615
0.0,13922.0,491,615
0.0,13950.0,467,615
0.0,14223.0,367,615
0.0,14254.0,368,616
0.0,14280.0,371,616
0.0,14555.0,366,619
0.0,14583.0,364,619
0.0,14614.0,369,619
0.0,14895.0,358,621
0.0,14923.0,362,621
0.0,14954.0,364,621
-12.0,15230.0,328,622
-12.0,15261.0,327,622
-12.0,15294.0,327,622
-12.0,15560.0,391,623
-12.0,15593.0,388,622
