Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,185,764
0.0,583.0,184,764
0.0,612.0,185,764
0.0,643.0,184,765
0.0,669.0,185,765
0.0,696.0,184,764
0.0,724.0,184,765
0.0,753.0,184,765
0.0,782.0,184,764
0.0,808.0,184,764
0.0,837.0,185,765
0.0,864.0,185,764
0.0,892.0,181,765
0.0,921.0,182,764
0.0,948.0,178,764
0.0,974.0,179,764
0.0,1001.0,179,764
0.0,1030.0,181,764
0.0,1058.0,180,764
0.0,1085.0,181,765
0.0,1114.0,180,764
0.0,1142.0,182,764
0.0,1169.0,182,765
0.0,1198.0,183,764
0.0,1228.0,182,764
0.0,1257.0,182,764
0.0,1284.0,181,764
0.0,1312.0,181,764
0.0,1568.0,183,765
0.0,1597.0,183,765
0.0,1626.0,183,765
0.0,1654.0,183,764
0.0,1900.0,182,764
0.0,1927.0,183,764
0.0,1955.0,183,765
0.0,1984.0,183,764
-3.0,2238.0,182,764
-3.0,2267.0,181,765
-3.0,2295.0,183,764
-3.0,2326.0,183,764
-3.0,2553.0,181,764
-3.0,2582.0,181,764
-3.0,2611.0,182,764
-3.0,2641.0,188,764
-3.0,2895.0,227,764
-3.0,2924.0,230,764
-3.0,2955.0,232,764
-3.0,2985.0,232,765
-3.0,3223.0,234,764
-3.0,3254.0,234,765
-3.0,3284.0,234,764
-3.0,3313.0,236,764
-3.0,3565.0,214,764
-3.0,3594.0,222,763
-3.0,3622.0,206,764
-3.0,3651.0,201,764
-3.0,3895.0,202,764
-3.0,3923.0,201,764
-3.0,3952.0,180,765
-3.0,3983.0,190,764
-3.0,4237.0,203,764
-3.0,4265.0,197,764
-3.0,4294.0,198,764
-3.0,4325.0,202,764
-3.0,4562.0,206,764
-3.0,4591.0,208,764
-3.0,4622.0,195,764
-3.0,4892.0,196,764
-3.0,4921.0,190,764
-3.0,4950.0,192,764
-3.0,4978.0,198,764
-3.0,5234.0,191,763
-3.0,5265.0,194,764
-3.0,5294.0,195,764
-3.0,5324.0,195,764
-3.0,5562.0,182,764
-3.0,5593.0,201,764
-3.0,5621.0,186,764
-3.0,5652.0,202,764
-3.0,5906.0,183,764
-3.0,5935.0,183,765
-3.0,5965.0,188,764
-3.0,6234.0,183,764
-3.0,6262.0,188,764
-3.0,6291.0,197,764
-3.0,6572.0,202,764
-3.0,6602.0,193,764
-3.0,6633.0,190,764
-3.0,6662.0,197,764
-3.0,6897.0,188,764
-3.0,6926.0,179,764
-3.0,6955.0,174,764
-3.0,6981.0,168,764
-3.0,7241.0,170,764
-3.0,7270.0,182,764
-3.0,7301.0,179,764
-3.0,7329.0,181,764
-3.0,7557.0,186,764
-3.0,7585.0,175,764
-3.0,7614.0,178,764
-3.0,7645.0,185,764
-3.0,7901.0,167,765
-3.0,7929.0,186,765
-3.0,7960.0,183,764
-3.0,7991.0,179,764
-3.39,8228.0,182,764
-3.39,8257.0,192,764
-3.39,8288.0,196,764
-3.39,8316.0,194,765
-3.39,8568.0,190,764
-3.39,8599.0,194,764
-3.39,8628.0,197,764
-3.39,8898.0,202,764
-3.39,8929.0,201,765
-3.39,8957.0,204,765
-3.39,8986.0,206,764
-3.39,9240.0,194,764
-3.39,9269.0,192,765
-3.39,9297.0,198,764
-3.39,9326.0,201,764
-3.39,9572.0,186,764
-3.39,9603.0,197,765
-3.39,9631.0,184,764
-3.39,9660.0,195,764
-3.39,9897.0,163,765
-3.39,9926.0,164,765
-3.39,9955.0,170,765
-3.39,9984.0,160,765
-3.39,10225.0,181,765
-3.39,10258.0,151,765
-3.39,10289.0,170,764
-3.39,10319.0,159,764
-3.39,10567.0,164,765
-3.39,10598.0,135,764
-3.39,10629.0,125,764
-3.39,10659.0,129,764
-3.39,10911.0,126,765
-3.39,10940.0,126,765
-3.39,10971.0,119,764
-3.39,10999.0,114,765
-3.39,11239.0,110,765
-3.39,11270.0,110,764
-3.39,11298.0,96,765
-3.39,11327.0,108,765
-3.39,11577.0,125,764
