Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,555.0,291,760
0.0,581.0,290,759
0.0,610.0,291,759
0.0,636.0,292,760
0.0,665.0,291,760
0.0,694.0,292,759
0.0,722.0,291,759
0.0,749.0,292,759
0.0,778.0,291,759
0.0,804.0,291,760
0.0,831.0,291,760
0.0,858.0,291,759
0.0,884.0,293,759
0.0,913.0,292,759
0.0,940.0,292,759
0.0,970.0,291,760
0.0,997.0,292,760
0.0,1026.0,292,759
0.0,1052.0,291,760
0.0,1081.0,292,759
0.0,1110.0,287,759
0.0,1138.0,286,759
0.0,1167.0,237,760
0.0,1196.0,269,759
0.0,1224.0,242,759
0.0,1255.0,272,759
0.0,1284.0,263,760
0.0,1312.0,263,759
0.0,1343.0,273,759
0.0,1372.0,266,760
0.0,1400.0,275,759
0.0,1427.0,269,759
0.0,1456.0,275,760
0.0,1482.0,272,759
0.0,1544.0,275,760
0.0,1570.0,273,759
0.0,1599.0,277,760
0.0,1628.0,273,760
0.0,1859.0,279,759
0.0,1892.0,279,760
0.0,1921.0,279,760
0.0,1949.0,278,759
-3.0,2201.0,172,759
-3.0,2232.0,161,759
-3.0,2260.0,156,760
-3.0,2291.0,141,759
-3.0,2529.0,263,760
-3.0,2560.0,236,759
-3.0,2588.0,257,759
-3.0,2619.0,284,759
-3.0,2871.0,204,760
-3.0,2899.0,239,759
-3.0,2930.0,298,759
-3.0,2961.0,275,759
-3.0,3201.0,327,757
-3.0,3231.0,351,757
-3.0,3260.0,335,755
-3.0,3291.0,326,755
-3.0,3540.0,312,751
-3.0,3569.0,362,751
-3.0,3598.0,322,750
-3.0,3627.0,362,750
-3.0,3868.0,328,748
-3.0,3899.0,368,748
-3.0,3926.0,372,748
-3.0,4196.0,368,748
-3.0,4227.0,389,747
-3.0,4255.0,383,747
-3.0,4286.0,372,747
-3.0,4540.0,357,747
-3.0,4569.0,364,748
-3.0,4597.0,343,748
-3.0,4626.0,321,748
-3.0,4866.0,330,748
-3.0,4894.0,293,748
-3.0,4923.0,227,747
-3.0,4952.0,318,748
-3.0,5208.0,337,748
-3.0,5236.0,341,747
-3.0,5267.0,327,747
-3.0,5537.0,357,747
-3.0,5566.0,343,747
-3.0,5595.0,356,747
-3.0,5875.0,318,749
-3.0,5904.0,311,748
-3.0,5935.0,375,748
-3.0,5963.0,400,749
-3.0,6199.0,331,750
-3.0,6230.0,394,750
-3.0,6258.0,374,751
-3.0,6287.0,384,750
-3.0,6545.0,393,753
-3.0,6574.0,405,753
-3.0,6602.0,368,754
-3.0,6633.0,401,754
-3.0,6858.0,396,758
-3.0,6889.0,405,758
-3.0,6918.0,360,758
-3.0,6948.0,390,759
-3.0,7202.0,363,762
-3.0,7231.0,399,763
-3.0,7262.0,403,763
-3.0,7290.0,360,764
-3.0,7530.0,384,768
-3.0,7559.0,379,768
-3.0,7589.0,380,768
-3.0,7618.0,382,768
-3.0,7870.0,373,772
-3.0,7899.0,348,773
-3.0,7927.0,397,772
-3.53,8200.0,397,777
-3.53,8228.0,358,777
-3.53,8257.0,359,777
-3.53,8286.0,373,778
-3.53,8542.0,377,779
-3.53,8572.0,379,780
-3.53,8603.0,387,779
-3.53,8632.0,388,780
-3.53,8869.0,383,781
-3.53,8900.0,402,780
-3.53,8929.0,370,781
-3.53,8957.0,378,781
-3.53,9193.0,411,782
-3.53,9222.0,346,781
-3.53,9250.0,395,782
-3.53,9279.0,416,782
-3.53,9525.0,425,782
-3.53,9553.0,360,783
-3.53,9584.0,396,783
-3.53,9613.0,418,782
-3.53,9867.0,413,783
-3.53,9895.0,410,782
-3.53,9924.0,402,782
-3.53,9953.0,411,783
-3.53,10211.0,407,782
-3.53,10242.0,407,782
-3.53,10270.0,403,783
-3.53,10301.0,410,783
-3.53,10539.0,394,783
-3.53,10567.0,422,782
-3.53,10598.0,415,783
-3.53,10627.0,417,783
-3.53,10874.0,431,782
-3.53,10905.0,423,783
-3.53,10938.0,433,783
-3.53,10967.0,432,782
-3.53,11210.0,442,783
-3.53,11241.0,441,783
-3.53,11272.0,440,783
-3.53,11548.0,442,784
-3.53,11579.0,458,785
-3.53,11610.0,459,784
-3.53,11640.0,455,785
-3.53,11864.0,454,786
-3.53,11896.0,446,786
-3.53,11927.0,455,786
-3.53,11958.0,455,786
-3.03,12204.0,446,787
-3.03,12234.0,444,786
-3.03,12265.0,447,786
-3.03,12296.0,451,786
-3.03,12535.0,445,787
-3.03,12564.0,446,786
-3.03,12595.0,446,787
-3.03,12625.0,440,786
-3.03,12865.0,444,787
-3.03,12896.0,434,786
-3.03,12924.0,452,786
-3.03,12955.0,444,787
-3.03,13205.0,449,786
-3.03,13236.0,453,787
-3.03,13264.0,456,787
-3.03,13295.0,443,786
-3.03,13547.0,425,786
-3.03,13578.0,449,787
-3.03,13608.0,445,786
-3.03,13639.0,441,786
-3.03,13905.0,452,787
-3.03,13934.0,456,787
-3.03,13965.0,450,787
-3.03,14247.0,457,786
-3.03,14278.0,454,787
-3.03,14307.0,435,786
-3.03,14338.0,425,786
-3.03,14575.0,473,786
-3.03,14606.0,472,786
-3.03,14637.0,446,787
-3.03,14665.0,446,786
-3.03,14901.0,464,786
-3.03,14931.0,466,786
-3.03,14960.0,466,786
-3.03,14991.0,444,787
-3.03,15247.0,457,786
-3.03,15278.0,460,787
-3.03,15308.0,460,786
-3.03,15339.0,461,786
-3.03,15370.0,462,786
-3.03,15575.0,458,787
-3.03,15603.0,464,786
-3.03,15634.0,463,786
-3.03,15665.0,467,786
-3.03,15693.0,457,786
-3.03,15915.0,466,787
-3.03,15943.0,468,787
-3.03,15974.0,467,787
-3.03,16003.0,464,787
-3.03,16033.0,472,786
-3.0,16242.0,475,789
-3.0,16273.0,468,789
-3.0,16302.0,467,789
-3.0,16330.0,472,790
-3.0,16361.0,452,789
-3.0,16574.0,460,791
-3.0,16603.0,466,791
-3.0,16633.0,466,792
-3.0,16664.0,469,792
-3.0,16693.0,463,792
-3.0,16898.0,465,793
-3.0,16926.0,461,792
-3.0,16957.0,469,793
-3.0,16986.0,466,793
-3.0,17240.0,468,794
-3.0,17268.0,462,794
-3.0,17299.0,451,793
-3.0,17328.0,382,793
-3.0,17358.0,447,793
-3.0,17567.0,441,793
-3.0,17598.0,438,793
-3.0,17629.0,418,793
-3.0,17657.0,436,793
-3.0,17688.0,443,793
-3.0,17909.0,446,793
-3.0,17938.0,447,794
-3.0,17969.0,434,793
-3.0,17999.0,438,794
-3.0,18028.0,435,794
-3.0,18237.0,434,794
-3.0,18268.0,410,794
-3.0,18298.0,432,793
-3.0,18327.0,436,794
-3.0,18579.0,449,794
-3.0,18610.0,394,795
-3.0,18640.0,300,794
