Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,0,727
0.0,581.0,0,727
0.0,608.0,0,727
0.0,632.0,0,726
0.0,659.0,0,727
0.0,684.0,0,727
0.0,708.0,0,727
0.0,731.0,0,727
0.0,755.0,0,726
0.0,782.0,0,727
0.0,806.0,0,727
0.0,833.0,0,727
0.0,858.0,0,727
0.0,884.0,0,727
0.0,909.0,0,727
0.0,935.0,0,727
0.0,960.0,0,727
0.0,985.0,0,727
0.0,1011.0,0,727
0.0,1038.0,0,727
0.0,1064.0,0,726
0.0,1091.0,0,726
0.0,1120.0,0,726
0.0,1146.0,0,726
0.0,1173.0,0,727
0.0,1200.0,0,727
0.0,1226.0,0,727
0.0,1253.0,0,727
0.0,1280.0,0,727
0.0,1306.0,0,727
0.0,1335.0,0,726
0.0,1361.0,0,727
0.0,1388.0,0,727
0.0,1415.0,0,727
0.0,1441.0,0,727
0.0,1468.0,0,726
0.0,1497.0,0,726
0.0,1521.0,0,727
0.0,1550.0,0,727
0.0,1576.0,0,727
0.0,1601.0,0,727
0.0,1699.0,0,727
0.0,1726.0,0,726
0.0,1753.0,0,726
0.0,1781.0,0,726
0.0,1808.0,0,727
0.0,2033.0,0,727
0.0,2060.0,0,727
0.0,2086.0,0,727
-3.0,2115.0,0,726
-3.0,2142.0,0,727
-3.0,2369.0,0,727
-3.0,2398.0,0,726
-3.0,2424.0,0,727
-3.0,2451.0,0,727
-3.0,2478.0,0,727
-3.0,2705.0,0,727
-3.0,2732.0,0,727
-3.0,2758.0,0,727
-3.0,3018.0,0,727
-3.0,3047.0,0,727
-3.0,3074.0,0,726
-3.0,3100.0,0,727
-3.0,3360.0,0,726
-3.0,3387.0,0,726
-3.0,3416.0,0,727
-3.0,3688.0,0,726
-3.0,3715.0,0,727
-3.0,3741.0,0,727
-3.0,4026.0,0,727
-3.0,4052.0,0,726
-3.0,4079.0,0,727
-3.54,4358.0,0,727
-3.54,4386.0,0,727
-3.54,4415.0,0,727
-3.54,4702.0,1,727
-3.54,4728.0,0,727
-3.54,4759.0,0,727
-3.54,5031.0,0,726
-3.54,5060.0,0,726
-3.54,5087.0,0,727
-3.54,5357.0,0,727
-3.54,5386.0,0,727
-3.54,5412.0,0,727
-3.54,5697.0,0,727
-3.54,5726.0,0,727
-3.54,5752.0,0,727
-3.54,6031.0,0,727
-3.54,6060.0,0,726
-4.04,6371.0,0,726
-4.04,6400.0,0,727
-4.04,6426.0,0,727
-4.04,6455.0,0,727
-4.04,6709.0,112,731
-4.04,6737.0,109,731
-4.04,6766.0,130,732
-4.04,6797.0,146,732
-4.04,7043.0,227,734
-4.04,7071.0,152,733
-4.04,7102.0,205,734
-4.04,7131.0,216,734
-4.04,7370.0,185,735
-4.04,7399.0,187,735
-4.04,7430.0,185,735
-4.04,7458.0,222,735
-4.04,7702.0,185,739
-4.04,7731.0,215,739
-4.04,7761.0,216,739
-4.04,7792.0,224,740
-4.04,8040.0,248,741
-4.04,8071.0,242,742
-4.04,8099.0,249,742
-3.55,8128.0,230,742
-3.55,8368.0,252,743
-3.55,8398.0,243,743
-3.55,8429.0,255,743
-3.55,8458.0,261,743
-3.55,8708.0,250,743
-3.55,8736.0,208,742
-3.55,8767.0,212,742
-3.55,8796.0,230,743
-3.55,9039.0,194,742
-3.55,9068.0,197,743
-3.55,9099.0,196,742
-3.55,9127.0,188,742
-3.55,9381.0,231,743
-3.55,9410.0,245,743
-3.55,9439.0,256,743
-3.55,9469.0,202,744
-3.55,9705.0,170,743
-3.55,9736.0,201,743
-3.55,9764.0,176,743
-3.55,9793.0,220,743
-3.55,10049.0,178,743
-3.55,10080.0,145,743
-3.55,10110.0,100,743
-3.55,10139.0,145,743
-3.55,10366.0,184,743
-3.55,10395.0,169,744
-3.55,10424.0,98,743
-3.55,10455.0,106,743
-3.55,10706.0,135,743
-3.55,10737.0,157,743
-3.55,10766.0,110,743
-3.55,10797.0,139,744
-3.55,11048.0,188,743
-3.55,11079.0,170,743
-3.55,11108.0,135,744
-3.55,11139.0,144,743
-3.55,11376.0,169,743
-3.55,11407.0,184,743
-3.55,11438.0,205,743
-3.55,11468.0,213,743
-3.55,11722.0,208,743
-3.55,11755.0,183,744
-3.55,11786.0,151,743
-3.55,11819.0,158,743
-3.55,12040.0,126,743
-3.55,12068.0,124,744
-3.55,12099.0,140,743
-3.03,12130.0,134,743
-3.03,12374.0,123,743
-3.03,12404.0,65,743
-3.03,12435.0,125,743
-3.03,12709.0,71,743
-3.03,12740.0,43,744
-3.03,12771.0,130,743
-3.03,12804.0,126,743
-3.03,13045.0,92,742
-3.03,13074.0,45,743
-3.03,13105.0,137,743
-3.03,13133.0,35,743
-3.03,13371.0,116,743
-3.03,13400.0,0,743
-3.03,13430.0,106,743
-3.03,13715.0,47,743
-3.03,13746.0,53,743
-3.03,13776.0,55,743
-3.03,14041.0,0,743
-3.03,14071.0,47,743
-3.03,14098.0,0,742
-3.58,14127.0,57,743
-3.58,14389.0,66,744
-3.58,14419.0,69,743
-3.58,14448.0,64,743
-3.58,14479.0,44,743
-3.58,14712.0,0,743
-3.58,14741.0,52,743
-3.58,14772.0,123,743
-3.58,15044.0,49,743
-3.58,15073.0,70,743
-3.58,15106.0,65,743
-3.58,15134.0,117,743
-3.58,15366.0,72,743
-3.58,15396.0,106,743
-3.58,15425.0,108,743
-3.58,15456.0,108,743
-3.58,15712.0,120,743
-3.58,15740.0,50,742
-3.58,15769.0,77,742
-3.58,15800.0,109,743
-3.58,16054.0,68,743
-3.58,16084.0,102,743
-4.1,16115.0,100,743
-4.1,16146.0,106,743
-4.1,16177.0,120,743
-4.1,16381.0,115,743
-4.1,16412.0,141,743
-4.1,16441.0,107,743
-4.1,16472.0,127,743
-4.1,16502.0,138,743
-4.1,16711.0,107,743
-4.1,16742.0,107,743
-4.1,16773.0,107,743
-4.1,16801.0,145,743
-4.1,16832.0,104,743
-4.1,17053.0,172,743
-4.1,17082.0,179,743
-4.1,17113.0,169,743
-4.1,17141.0,168,743
-4.1,17172.0,181,743
-4.1,17381.0,165,743
-4.1,17410.0,169,743
-4.1,17440.0,165,743
-4.1,17469.0,201,743
-4.1,17500.0,187,743
-4.1,17715.0,164,743
-4.1,17745.0,163,744
-4.1,17776.0,189,743
-4.1,17807.0,172,743
-4.1,17836.0,162,743
-4.1,18053.0,181,744
-4.1,18083.0,203,743
-4.1,18114.0,167,743
-4.1,18143.0,205,744
-4.1,18173.0,208,745
-4.1,18382.0,211,747
-4.1,18413.0,210,748
-4.1,18444.0,160,748
-4.1,18475.0,201,748
-4.1,18503.0,219,748
-4.1,18722.0,223,751
-4.1,18753.0,224,751
-4.1,18784.0,240,751
-4.1,18814.0,215,751
-4.1,18843.0,223,752
