Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,557.0,327,742
0.0,585.0,326,743
0.0,612.0,326,743
0.0,638.0,320,743
0.0,665.0,320,742
0.0,692.0,319,742
0.0,718.0,321,743
0.0,745.0,321,743
0.0,774.0,321,742
0.0,800.0,321,742
0.0,827.0,320,743
0.0,856.0,320,742
0.0,882.0,321,743
0.0,911.0,321,742
0.0,937.0,320,742
0.0,966.0,320,743
0.0,993.0,321,742
0.0,1019.0,321,742
0.0,1048.0,319,742
0.0,1077.0,320,742
0.0,1105.0,321,742
0.0,1134.0,320,742
0.0,1163.0,320,742
0.0,1191.0,320,742
0.0,1218.0,320,742
0.0,1247.0,320,742
0.0,1277.0,321,742
0.0,1556.0,320,742
0.0,1587.0,320,743
0.0,1613.0,321,742
0.0,1867.0,320,743
0.0,1896.0,320,742
0.0,1925.0,321,743
-3.0,2213.0,308,742
-3.0,2242.0,284,742
-3.0,2271.0,272,743
-3.0,2539.0,106,742
-3.0,2568.0,131,742
-3.0,2596.0,174,743
-3.0,2912.0,361,741
-3.0,2940.0,344,740
-3.0,2969.0,348,739
-3.0,3241.0,371,734
-3.0,3270.0,322,735
-3.0,3584.0,341,734
-3.0,3614.0,372,734
-3.0,3643.0,329,734
-3.0,3911.0,320,733
-3.0,3942.0,335,733
-3.0,3973.0,371,734
-3.0,4255.0,342,733
-3.0,4286.0,357,733
-3.0,4315.0,374,733
-3.0,4581.0,365,733
-3.0,4612.0,375,733
-3.0,4642.0,380,733
-3.0,4913.0,392,732
-3.0,4941.0,346,733
-3.0,4970.0,343,732
-3.0,5236.0,349,732
-3.0,5265.0,395,732
-3.0,5296.0,391,732
-3.0,5580.0,390,732
-3.0,5617.0,388,732
-3.0,5908.0,403,731
-3.0,5939.0,363,731
-3.0,6252.0,407,730
-3.0,6281.0,418,731
-3.0,6309.0,396,730
-3.0,6582.0,379,730
-3.0,6610.0,388,730
-3.0,6641.0,381,730
-3.0,6916.0,305,730
-3.0,6946.0,352,730
-3.0,7247.0,359,730
-3.0,7276.0,386,730
-3.0,7305.0,372,730
-3.0,7583.0,348,729
-3.0,7612.0,377,730
-3.0,7643.0,336,730
-3.0,7919.0,357,730
-3.0,7950.0,347,730
-3.0,8247.0,351,730
-3.0,8278.0,354,730
-3.0,8306.0,375,729
-3.0,8591.0,357,730
-3.0,8620.0,352,730
-3.0,8648.0,359,730
-3.0,8923.0,355,730
-3.0,8953.0,350,730
-3.0,8984.0,354,730
-3.0,9252.0,329,730
-3.0,9302.0,325,730
-3.0,9330.0,319,730
-3.0,9586.0,318,730
-3.0,9617.0,303,731
-3.0,9648.0,290,731
-3.0,9916.0,302,733
-3.0,9947.0,317,733
-3.0,9977.0,310,733
-3.0,10258.0,320,733
-3.0,10291.0,283,734
-3.0,10321.0,317,734
-3.0,10586.0,321,734
-3.0,10616.0,319,734
-3.0,10647.0,304,734
