Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
0.0,552.0,0,750
0.0,579.0,0,751
0.0,604.0,0,750
0.0,630.0,0,750
0.0,655.0,0,750
0.0,681.0,0,751
0.0,708.0,0,751
0.0,733.0,0,750
0.0,759.0,0,750
0.0,784.0,0,750
0.0,811.0,0,750
0.0,837.0,0,750
0.0,864.0,0,751
0.0,890.0,0,750
0.0,917.0,0,750
0.0,942.0,0,751
0.0,968.0,0,750
0.0,993.0,0,751
0.0,1019.0,0,750
0.0,1216.0,0,751
0.0,1243.0,0,750
0.0,1558.0,0,750
0.0,1585.0,0,750
0.0,1890.0,0,751
0.0,1916.0,0,750
-3.0,2232.0,0,750
-3.0,2258.0,0,750
-3.0,2555.0,0,750
-3.0,2582.0,0,751
-3.0,2883.0,0,751
-3.0,2910.0,0,750
-3.0,3225.0,0,750
-3.0,3254.0,0,751
-3.0,3559.0,0,751
-3.0,3586.0,0,751
-3.0,3883.0,0,751
-3.0,3911.0,0,750
-3.37,4225.0,0,751
-3.37,4253.0,0,750
-3.37,4554.0,0,751
-3.37,4581.0,0,751
-3.37,4888.0,0,750
-3.37,4915.0,0,750
-3.37,5222.0,0,750
-3.37,5251.0,0,751
-3.37,5558.0,0,750
-3.37,5584.0,0,751
-3.37,5892.0,0,751
-3.37,5918.0,0,751
-3.69,6227.0,0,751
-3.69,6256.0,0,751
-3.69,6563.0,0,751
-3.69,6590.0,0,751
-3.69,6889.0,0,751
-3.69,6916.0,0,751
-3.69,7225.0,404,778
-3.69,7254.0,412,779
-3.69,7544.0,451,787
-3.69,7575.0,456,788
-3.69,7886.0,436,793
-3.69,7915.0,444,793
-3.36,8228.0,449,798
-3.36,8259.0,447,797
-3.36,8558.0,439,800
-3.36,8587.0,446,800
-3.36,8898.0,448,804
-3.36,8929.0,458,805
-3.36,9228.0,526,809
-3.36,9256.0,512,809
-3.36,9564.0,479,811
-3.36,9592.0,492,810
-3.36,9881.0,362,811
-3.36,9910.0,434,812
-3.76,10215.0,449,812
-3.76,10246.0,456,812
-3.76,10553.0,439,811
-3.76,10584.0,454,812
-3.76,10895.0,445,812
-3.76,10924.0,432,812
-3.76,11223.0,453,813
-3.76,11253.0,469,812
-3.76,11567.0,461,812
-3.76,11595.0,459,812
-3.76,11894.0,429,812
-3.76,11925.0,447,813
