Velocity (cm/s),Time (ms),Force (10bit ADC),Potentiometer (10bit ADC)
-8.0,552.0,0,798
0.0,577.0,0,799
0.0,604.0,0,798
0.0,628.0,0,798
0.0,657.0,0,798
0.0,684.0,0,799
0.0,708.0,0,798
0.0,735.0,0,798
0.0,761.0,0,798
0.0,786.0,0,798
0.0,813.0,0,798
0.0,837.0,0,799
0.0,864.0,0,798
0.0,888.0,0,798
0.0,915.0,0,799
0.0,940.0,0,798
0.0,966.0,0,799
0.0,991.0,0,799
0.0,1017.0,0,798
0.0,1044.0,0,799
0.0,1071.0,0,798
0.0,1097.0,0,798
0.0,1124.0,0,799
0.0,1153.0,0,798
0.0,1179.0,0,798
0.0,1206.0,0,799
0.0,1232.0,0,798
0.0,1259.0,0,798
0.0,1286.0,0,799
0.0,1312.0,0,798
0.0,1339.0,0,799
0.0,1366.0,0,798
0.0,1394.0,0,798
0.0,1421.0,0,798
0.0,1447.0,0,798
0.0,1476.0,0,798
0.0,1505.0,0,799
0.0,1531.0,0,798
0.0,1558.0,0,798
0.0,1585.0,1,799
0.0,1611.0,0,798
0.0,1640.0,0,799
0.0,1667.0,0,799
0.0,1693.0,0,798
0.0,1728.0,0,798
0.0,1755.0,0,798
0.0,1783.0,0,798
0.0,1810.0,0,798
0.0,1837.0,0,798
0.0,1863.0,0,798
-8.0,2162.0,0,798
-8.0,2191.0,0,799
-8.0,2220.0,313,798
-8.0,2250.0,460,796
-8.0,2279.0,518,793
-8.0,2564.0,527,773
-8.0,2592.0,533,774
-8.0,2623.0,551,772
-8.0,2654.0,553,771
-8.0,2682.0,549,770
-8.0,2977.0,505,759
-8.0,3006.0,505,759
-8.0,3033.0,502,758
-8.0,3061.0,498,757
-8.0,3090.0,499,756
-8.0,3375.0,511,748
-8.0,3405.0,526,749
-8.0,3434.0,503,748
-8.0,3465.0,503,747
-8.0,3493.0,499,747
-8.0,3526.0,477,748
-8.0,3790.0,490,751
-8.0,3819.0,482,751
-8.0,3848.0,482,752
-8.0,3878.0,495,753
-8.0,3909.0,496,754
-8.0,4157.0,507,763
-8.0,4186.0,510,765
-8.0,4216.0,509,766
-8.0,4245.0,504,766
-8.0,4276.0,519,767
-8.0,4304.0,528,769
-8.0,4519.0,523,776
-8.0,4550.0,532,776
-8.0,4581.0,524,778
-8.0,4612.0,528,778
-8.0,4640.0,521,779
-8.0,4671.0,479,779
0.0,4851.0,23,782
0.0,4876.0,0,782
0.0,4902.0,0,783
0.0,4929.0,0,782
0.0,4956.0,1,782
0.0,4982.0,0,783
0.0,5175.0,0,783
0.0,5201.0,0,783
0.0,5230.0,0,784
0.0,5257.0,0,783
0.0,5281.0,0,783
0.0,5519.0,0,784
0.0,5545.0,0,784
0.0,5574.0,0,784
0.0,5601.0,0,784
0.0,5627.0,0,784
0.0,5654.0,0,783
0.0,5844.0,0,784
0.0,5871.0,0,784
0.0,5898.0,0,784
0.0,5924.0,0,784
0.0,5951.0,0,783
0.0,6176.0,0,785
-8.0,6203.0,0,785
-8.0,6230.0,0,785
-8.0,6256.0,0,784
-8.0,6283.0,0,785
-8.0,6502.0,0,784
-8.0,6529.0,0,785
-8.0,6557.0,0,785
-8.0,6584.0,0,786
-8.0,6610.0,0,784
-8.0,6639.0,0,785
-8.0,6840.0,0,785
-8.0,6868.0,0,785
-8.0,6895.0,0,786
-8.0,6922.0,0,786
-8.0,6948.0,0,786
-8.0,7186.0,0,786
-8.0,7215.0,0,785
-8.0,7241.0,0,786
-8.0,7268.0,0,786
-8.0,7297.0,0,786
-8.0,7512.0,0,786
-8.0,7540.0,0,786
-8.0,7567.0,0,785
-8.0,7593.0,0,784
-8.0,7622.0,0,784
-8.0,7651.0,0,783
-8.0,7849.0,0,778
-8.0,7876.0,0,778
-8.0,7905.0,0,778
-8.0,7931.0,0,778
-8.0,7960.0,313,777
-8.0,8179.0,0,776
-8.0,8206.0,13,777
-8.0,8239.0,390,777
-8.0,8267.0,404,777
-8.0,8296.0,401,777
-8.0,8509.0,248,777
-8.0,8538.0,374,777
-8.0,8568.0,532,777
-8.0,8597.0,534,776
-8.0,8628.0,511,776
-8.0,8845.0,540,772
0.0,8876.0,562,771
0.0,8902.0,557,769
0.0,8931.0,458,768
0.0,8960.0,367,768
0.0,9177.0,0,766
0.0,9203.0,0,765
0.0,9230.0,0,765
0.0,9254.0,0,765
0.0,9281.0,0,765
0.0,9504.0,0,765
0.0,9531.0,0,765
0.0,9558.0,0,765
0.0,9584.0,0,764
0.0,9611.0,0,764
0.0,9846.0,0,765
0.0,9871.0,0,765
0.0,9900.0,0,765
0.0,9926.0,0,765
0.0,9953.0,0,765
0.0,10174.0,0,764
0.0,10201.0,0,764
0.0,10229.0,0,764
0.0,10256.0,0,764
0.0,10287.0,0,765
-8.0,10502.0,0,765
-8.0,10530.0,0,765
-8.0,10557.0,0,764
-8.0,10586.0,0,765
-8.0,10614.0,0,765
-8.0,10840.0,0,765
-8.0,10868.0,0,765
-8.0,10899.0,0,765
-8.0,10928.0,0,766
-8.0,10956.0,0,765
-8.0,11175.0,539,744
-8.0,11206.0,546,740
-8.0,11237.0,556,737
-8.0,11268.0,550,735
-8.0,11300.0,575,733
-8.0,11517.0,593,729
-8.0,11548.0,579,727
-8.0,11579.0,582,727
-8.0,11610.0,587,727
0.0,11640.0,594,727
0.0,11872.0,291,727
0.0,11902.0,260,727
0.0,11931.0,211,727
0.0,11962.0,136,726
0.0,11993.0,113,727
0.0,12214.0,0,727
0.0,12240.0,0,727
0.0,12269.0,0,727
0.0,12298.0,0,727
0.0,12326.0,0,727
0.0,12539.0,0,727
0.0,12566.0,0,727
0.0,12595.0,0,728
0.0,12621.0,0,727
0.0,12648.0,0,728
0.0,12969.0,0,727
0.0,12998.0,0,728
0.0,13025.0,0,727
0.0,13051.0,0,728
0.0,13080.0,0,728
-8.0,13352.0,0,727
-8.0,13383.0,0,727
-8.0,13412.0,0,727
-8.0,13441.0,0,728
-8.0,13469.0,0,728
-8.0,13727.0,0,728
-8.0,13756.0,0,728
-8.0,13785.0,0,728
-8.0,13815.0,231,728
-8.0,13846.0,422,728
-8.0,14084.0,575,726
-8.0,14114.0,569,726
-8.0,14147.0,577,726
-8.0,14178.0,584,726
-8.0,14209.0,583,725
-8.0,14241.0,589,726
0.0,14450.0,571,726
0.0,14483.0,566,725
0.0,14514.0,555,725
0.0,14544.0,561,725
0.0,14573.0,560,725
0.0,14604.0,563,725
0.0,14823.0,472,725
0.0,14854.0,447,726
0.0,14882.0,417,725
0.0,14913.0,413,725
0.0,14942.0,420,726
0.0,14970.0,425,725
0.0,15194.0,169,726
0.0,15222.0,141,726
0.0,15251.0,151,726
0.0,15280.0,100,725
0.0,15308.0,49,725
0.0,15335.0,37,725
0.0,15362.0,0,726
0.0,15544.0,0,725
0.0,15570.0,0,725
0.0,15599.0,0,726
0.0,15626.0,0,725
0.0,15652.0,0,725
-8.0,15872.0,0,725
-8.0,15900.0,0,725
-8.0,15929.0,0,726
-8.0,15955.0,0,726
-8.0,15984.0,0,726
-8.0,16216.0,239,726
-8.0,16246.0,250,725
-8.0,16277.0,263,726
-8.0,16308.0,265,726
-8.0,16340.0,260,726
-8.0,16543.0,417,725
-8.0,16576.0,400,725
-8.0,16607.0,413,725
-8.0,16637.0,430,726
-8.0,16668.0,307,725
-8.0,16887.0,262,726
-8.0,16918.0,312,726
-8.0,16951.0,423,726
-8.0,16982.0,454,726
-8.0,17012.0,477,725
-8.0,17244.0,517,729
-8.0,17274.0,513,730
-8.0,17305.0,513,731
-8.0,17336.0,498,733
-8.0,17367.0,497,735
-8.0,17571.0,529,742
-8.0,17602.0,543,744
-8.0,17633.0,541,746
-8.0,17666.0,540,747
-8.0,17696.0,542,748
0.0,17913.0,222,755
0.0,17942.0,0,755
0.0,17969.0,0,756
0.0,17995.0,0,756
0.0,18024.0,0,757
0.0,18237.0,0,758
0.0,18266.0,0,758
0.0,18292.0,0,758
0.0,18319.0,0,758
0.0,18345.0,0,759
0.0,18581.0,0,759
0.0,18608.0,0,759
0.0,18636.0,0,760
0.0,18665.0,0,759
0.0,18692.0,0,759
0.0,18911.0,0,759
0.0,18937.0,0,759
0.0,18964.0,0,760
0.0,18993.0,0,760
0.0,19019.0,0,760
-8.0,19251.0,0,759
-8.0,19279.0,0,760
-8.0,19308.0,0,761
-8.0,19335.0,0,759
-8.0,19361.0,0,760
-8.0,19390.0,0,760
-8.0,19576.0,0,760
-8.0,19603.0,0,761
-8.0,19632.0,0,761
-8.0,19660.0,0,761
-8.0,19687.0,0,760
-8.0,19718.0,0,761
-8.0,19906.0,496,761
-8.0,19937.0,517,761
-8.0,19965.0,461,761
-8.0,19996.0,457,762
-8.0,20027.0,509,762
-8.0,20246.0,557,763
-8.0,20277.0,545,764
-8.0,20307.0,556,763
-8.0,20338.0,548,763
-8.0,20369.0,544,764
-8.0,20609.0,550,770
-8.0,20639.0,568,772
-8.0,20668.0,577,772
-8.0,20699.0,533,773
-8.0,20729.0,576,773
-8.0,20760.0,574,774
-8.0,20948.0,572,777
-8.0,20979.0,559,777
-8.0,21010.0,578,778
-8.0,21041.0,569,777
-8.0,21071.0,548,778
-8.0,21102.0,577,779
0.0,21284.0,347,780
0.0,21313.0,317,780
0.0,21346.0,163,781
0.0,21372.0,0,780
0.0,21399.0,0,780
0.0,21426.0,0,780
0.0,21635.0,0,780
0.0,21661.0,0,781
0.0,21688.0,0,781
0.0,21714.0,0,781
0.0,21741.0,0,781
0.0,21768.0,0,782
0.0,22024.0,0,781
0.0,22050.0,0,781
0.0,22077.0,0,781
0.0,22104.0,0,781
0.0,22130.0,0,781
0.0,22159.0,0,781
0.0,22413.0,0,782
0.0,22441.0,0,781
0.0,22468.0,0,781
0.0,22495.0,0,781
0.0,22521.0,0,781
0.0,22548.0,0,781
0.0,22781.0,0,781
0.0,22808.0,0,781
0.0,22835.0,0,781
0.0,22861.0,0,781
0.0,22890.0,0,781
