LoadID,center_x,center_y,angle (radians from x axis),time,Frame Number
32,343.027,99.85374999999999,0.0,0.6059649250863073,0
70,346.6722455215454,50.07296140766144,3.1121892765430226,0.6059817474501288,0
32,343.027,99.85374999999999,0.0,0.6369166488938868,1
70,346.6722455215454,50.07296140766144,3.1121892765430226,0.636934896881761,1
32,343.027,99.85374999999999,0.0,0.6698819241134615,2
70,346.6722455215454,50.07296140766144,3.1121892765430226,0.6699007423509568,2
32,343.027,99.85374999999999,0.0,0.6987727657904972,3
70,346.55125,50.07371875,-3.141592653589793,0.6987912989031819,3
32,343.027,99.85374999999999,0.0,0.7305787235304382,4
70,346.55125,50.07371875,-3.141592653589793,0.7305975417679335,4
32,343.027,99.85374999999999,0.0,0.769422987218425,5
70,346.55125,50.07371875,-3.141592653589793,0.7694412352062993,5
32,343.027,99.85374999999999,0.0,0.7993573857020172,6
70,346.55125,50.07371875,-3.141592653589793,0.7993750634402703,6
32,343.027,99.85374999999999,0.0,0.8317569732974912,7
70,346.6722455215454,50.07296140766144,3.1121892765430226,0.8317897626507027,7
32,343.027,99.85374999999999,0.0,0.8634771084694615,8
70,346.55125,50.07371875,-3.141592653589793,0.8634950713325251,8
32,343.027,99.85374999999999,0.0,0.8960491965753089,9
30,346.55125,50.07371875,0.0,0.896066874313562,9
32,343.027,99.85374999999999,0.0,0.9952560934023259,10
30,346.55125,50.07371875,0.0,0.995272630641337,10
32,343.027,99.85374999999999,0.0,1.0268986746258306,11
30,346.55125,50.07371875,0.0,1.0269166374888943,11
32,343.027,99.85374999999999,0.0,1.0566520188547335,12
30,346.55125,50.07371875,0.0,1.0566699817177971,12
32,343.027,99.85374999999999,0.0,1.089224106960581,13
30,346.55125,50.07371875,0.0,1.0892409293244025,13
54,347.726,50.367406249999995,0.0,1.0892477723198553,13
32,343.027,99.85374999999999,0.0,1.120925994144677,14
30,346.55125,50.07371875,0.0,1.1209428165084985,14
54,347.726,50.367406249999995,0.0,1.1209493743791408,14
32,343.027,99.85374999999999,0.0,1.1804928439375053,15
30,346.55125,50.07371875,0.0,1.1805099514261372,15
54,347.726,50.367406249999995,0.0,1.1805165092967795,15
32,343.027,99.85374999999999,0.0,1.2124567608224823,16
30,346.55125,50.07371875,0.0,1.2124732980614934,16
32,343.027,99.85374999999999,0.0,1.2445726492314746,17
30,346.55125,50.07371875,0.0,1.244588901345675,17
54,347.726,50.367406249999995,0.0,1.2445951740915069,17
32,343.027,99.85374999999999,0.0,1.2758140598465573,18
30,346.55125,50.07371875,0.0,1.2758311673351892,18
54,347.726,50.367406249999995,0.0,1.2758380103306421,18
32,343.027,99.85374999999999,0.0,1.3066562957268915,19
30,346.55125,50.07371875,0.0,1.3066728329659025,19
