LoadID,center_x,center_y,angle (radians from x axis),time,Frame Number
32,358.73928125,101.76271874999999,0.0,0.5464459762616488,0
32,358.73928125,101.76271874999999,0.0,0.574239372542937,1
32,358.73928125,101.76271874999999,0.0,0.604791351366147,2
73,358.582901260376,101.65946027565002,3.091634849010698,0.6357373726775158,3
32,358.73928125,101.76271874999999,0.0,0.6673557182921251,4
32,358.73928125,101.76271874999999,0.0,0.7000766415490717,5
32,358.73928125,101.76271874999999,0.0,0.7331069252254482,6
32,358.73928125,101.76271874999999,0.0,0.7671186084996846,7
32,358.73928125,101.76271874999999,0.0,0.7995986012917294,8
32,358.73928125,101.76271874999999,0.0,0.8316893987173946,9
32,358.73928125,101.76271874999999,0.0,0.863947279282033,10
32,358.633558052063,101.75684822654723,6.227687726706256,0.8958285099719552,11
30,361.6305902328491,53.541817865371705,6.22265242531692,0.8958493240831241,11
32,358.67650698089597,101.75973419380188,6.235603522152695,0.9372617069395958,12
30,361.6289769592285,53.56841895484924,6.22265242531692,0.9372819508011437,12
32,358.6467868957519,101.7578520412445,6.230600931413603,0.9635784418271254,13
30,361.63263371276855,53.45720166397095,6.224430071341498,0.9636069543081789,13
32,358.6467868957519,101.7578520412445,6.230600931413603,0.9932302816234778,14
30,361.63263371276855,53.45720166397095,6.224430071341498,0.9932510957346469,14
32,358.6467868957519,101.7578520412445,6.230600931413603,1.023888326876207,15
30,361.62503340148925,53.58632629203796,6.224430071341498,1.0239077153633231,15
32,358.6586892700195,101.75869452857971,6.233228021191298,1.0556771771275157,16
30,361.63263371276855,53.45720166397095,6.224430071341498,1.0556959953650111,16
32,358.6187876358032,101.75563827133179,6.224428348164974,1.0870933692514562,17
30,361.65417987823486,53.59687530899048,6.233226630191086,1.087111902364141,17
32,358.6187876358032,101.75563827133179,6.224428348164974,1.1201741200192972,18
30,361.6472248764038,53.589185371398926,6.2332266295392476,1.120193223381603,18
54,362.70406249999996,53.59796875,0.0,1.1202023473755403,18
